Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
10.04.2001,Tottenham,Bradford,2:01,H,1.48,3.1,7
08.04.2001,Everton,Manchester City,3:01,H,1.95,3.4,4.2
08.04.2001,Middlesbrough,Sunderland,0:00,D,2.7,2.9,2.9
07.04.2001,Aston Villa,West Ham,2:02,D,1.95,3.4,4.2
07.04.2001,Derby,Chelsea,0:04,A,2.75,2.95,2.65
07.04.2001,Leeds,Southampton,2:00,H,1.63,3,6.2
07.04.2001,Leicester,Coventry,1:03,A,1.76,3,4.3
04.04.2001,Aston Villa,Leicester,2:01,H,2.2,2.8,3.3
02.04.2001,Southampton,Ipswich,0:03,A,2.35,3.1,3.6
31.03.2001,Arsenal,Tottenham,2:00,H,1.6,4,4
31.03.2001,Bradford,Newcastle,2:02,D,3.3,3.3,2.15
31.03.2001,Charlton,Leicester,2:00,H,2.29,3.1,2.8
31.03.2001,Chelsea,Middlesbrough,2:01,H,1.63,3.4,5
31.03.2001,Coventry,Derby,2:00,H,2.29,3.1,2.8
31.03.2001,Liverpool,Manchester United,2:00,H,2.65,2.85,2.65
31.03.2001,Manchester City,Aston Villa,1:03,A,2.5,2.95,2.75
31.03.2001,Sunderland,Leeds,0:02,A,2.5,2.95,2.75
31.03.2001,West Ham,Everton,0:02,A,2.04,3.1,4.09
18.03.2001,Aston Villa,Arsenal,0:00,D,3.15,2.9,2.29
18.03.2001,Liverpool,Derby,1:01,D,1.42,4.5,7.5
17.03.2001,Bradford,Manchester City,2:02,D,2.8,3,2.65
17.03.2001,Charlton,Leeds,1:02,A,2.6,3.1,2.6
17.03.2001,Chelsea,Sunderland,2:04,A,1.74,3.4,3.9
17.03.2001,Manchester United,Leicester,2:00,H,1.37,5,7.5
17.03.2001,Newcastle,Middlesbrough,1:02,A,1.84,3.4,4.5
17.03.2001,Southampton,Everton,1:00,H,1.95,3.2,4
17.03.2001,Tottenham,Coventry,3:00,H,1.63,3.6,6
17.03.2001,West Ham,Ipswich,0:01,A,2.2,3.2,2.5
10.03.2001,Aston Villa,Ipswich,2:01,H,2.15,3.2,3.4
07.03.2001,West Ham,Chelsea,0:02,A,2.6,3,2.6
05.03.2001,Sunderland,Aston Villa,1:01,D,1.95,3.4,4.2
04.03.2001,Ipswich,Bradford,3:01,H,1.42,4.5,7
03.03.2001,Arsenal,West Ham,3:00,H,1.53,4,6.2
03.03.2001,Coventry,Chelsea,0:00,D,3,3,2.4
03.03.2001,Derby,Tottenham,2:01,H,2.45,2.75,2.75
03.03.2001,Everton,Newcastle,1:01,D,2.35,3.1,2.9
03.03.2001,Leeds,Manchester United,1:01,D,2.95,3,2.35
03.03.2001,Leicester,Liverpool,2:00,H,2.65,2.9,2.65
03.03.2001,Manchester City,Southampton,0:01,A,2.4,2.7,2.7
03.03.2001,Middlesbrough,Charlton,0:00,D,2.29,3.1,3.1
25.02.2001,Manchester United,Arsenal,6:01,H,1.84,3.2,4.5
24.02.2001,Bradford,West Ham,1:02,A,3.1,3.1,2.35
24.02.2001,Coventry,Charlton,2:02,D,2.45,2.95,3.15
24.02.2001,Derby,Aston Villa,1:00,H,2.6,2.9,2.7
24.02.2001,Ipswich,Everton,2:00,H,1.89,3.1,4.3
24.02.2001,Leicester,Sunderland,2:00,H,2.2,3.1,3.5
24.02.2001,Middlesbrough,Southampton,0:01,A,2.04,3.2,3.5
24.02.2001,Newcastle,Manchester City,0:01,A,1.63,3.6,6
24.02.2001,Tottenham,Leeds,1:02,A,2.4,3,3
12.02.2001,West Ham,Coventry,1:01,D,1.7,3.7,4.59
11.02.2001,Charlton,Newcastle,2:00,H,2.2,3.1,3.3
10.02.2001,Arsenal,Ipswich,1:00,H,1.45,3,9
10.02.2001,Aston Villa,Middlesbrough,1:01,D,2,3.2,4
10.02.2001,Chelsea,Manchester United,1:01,D,2.95,2.95,2.4
10.02.2001,Everton,Leicester,2:01,H,2.5,2.35,2.8
10.02.2001,Leeds,Derby,0:00,D,1.53,3.8,6
10.02.2001,Manchester City,Tottenham,0:01,A,2.54,2.85,2.75
10.02.2001,Southampton,Bradford,2:00,H,1.63,3.75,5.5
10.02.2001,Sunderland,Liverpool,1:01,D,2.5,2.35,2.8
07.02.2001,Everton,Leeds,2:02,D,2.75,3,2.5
03.02.2001,Bradford,Aston Villa,0:03,A,2.6,3.1,2.4
03.02.2001,Coventry,Arsenal,0:01,A,4,3.3,1.85
03.02.2001,Derby,Sunderland,1:00,H,2.6,3.1,2.5
03.02.2001,Ipswich,Leeds,1:02,A,2.29,3.1,3.3
03.02.2001,Leicester,Chelsea,2:01,H,2.75,3.1,2.35
03.02.2001,Liverpool,West Ham,3:00,H,1.53,3.7,6
03.02.2001,Manchester United,Everton,1:00,H,1.26,5,9
03.02.2001,Middlesbrough,Manchester City,1:01,D,1.74,3.4,4.5
03.02.2001,Tottenham,Charlton,0:00,D,1.89,3.3,4.09
31.01.2001,Chelsea,Newcastle,3:01,H,1.63,3.4,5.5
31.01.2001,Everton,Middlesbrough,2:02,D,2.35,3.1,2.9
31.01.2001,Leeds,Coventry,1:00,H,1.53,3.7,6.6
31.01.2001,Manchester City,Liverpool,1:01,D,4.09,3.4,1.5
31.01.2001,Southampton,Leicester,1:00,H,2.29,3.1,3
31.01.2001,Sunderland,Manchester United,0:01,A,3.6,3.2,2
31.01.2001,West Ham,Tottenham,0:00,D,2.25,3.1,2.9
30.01.2001,Arsenal,Bradford,2:00,H,1.26,5.5,9.5
30.01.2001,Charlton,Derby,2:01,H,1.79,3.4,4.5
24.01.2001,Aston Villa,Leeds,1:02,A,2.25,3.1,3.35
22.01.2001,Charlton,West Ham,1:01,D,2.4,3,3.35
21.01.2001,Sunderland,Bradford,0:00,D,1.37,4.59,7
20.01.2001,Chelsea,Ipswich,4:01,H,1.74,3.4,3.9
20.01.2001,Coventry,Everton,1:03,A,2.1,3.1,3.5
20.01.2001,Derby,Manchester City,1:01,D,1.95,3.25,3.9
20.01.2001,Leeds,Newcastle,1:03,A,1.84,3.1,4.2
20.01.2001,Leicester,Arsenal,0:00,D,3.15,3.1,2.29
20.01.2001,Liverpool,Middlesbrough,0:00,D,1.42,4.09,6
20.01.2001,Manchester United,Aston Villa,2:00,H,1.33,5,7.5
20.01.2001,Tottenham,Southampton,0:00,D,1.68,3.1,4.5
14.01.2001,Ipswich,Leicester,2:00,H,2.04,3.2,3.75
13.01.2001,Arsenal,Chelsea,1:01,D,1.9,3.35,3.5
13.01.2001,Aston Villa,Liverpool,0:03,A,2.6,3,2.75
13.01.2001,Bradford,Manchester United,0:03,A,7.5,4.3,1.35
13.01.2001,Everton,Tottenham,0:00,D,2.4,3.1,3.2
13.01.2001,Manchester City,Leeds,0:04,A,2.75,3,2.6
13.01.2001,Middlesbrough,Derby,4:00,H,1.95,3.3,2.9
13.01.2001,Newcastle,Coventry,3:01,H,1.68,3.4,4.2
13.01.2001,Southampton,Charlton,0:00,D,2,3.2,3.75
13.01.2001,West Ham,Sunderland,0:02,A,2.25,3.1,3.65
02.01.2001,Tottenham,Newcastle,4:02,H,1.98,3.1,3.5
01.01.2001,Charlton,Arsenal,1:00,H,4,3.1,2.04
01.01.2001,Chelsea,Aston Villa,1:00,H,1.79,3.2,4.4
01.01.2001,Coventry,Manchester City,1:01,D,2.1,2.9,3.8
01.01.2001,Derby,Everton,1:00,H,2.25,3.05,3.5
01.01.2001,Leeds,Middlesbrough,1:01,D,1.65,2.4,4.59
01.01.2001,Leicester,Bradford,1:02,A,1.42,4.5,7
01.01.2001,Liverpool,Southampton,2:01,H,1.37,5,8
01.01.2001,Manchester United,West Ham,3:01,H,1.42,4.5,7
01.01.2001,Sunderland,Ipswich,4:01,H,2.04,3.2,3.7
30.12.2000,Arsenal,Sunderland,2:02,D,1.42,4.5,7
30.12.2000,Ipswich,Tottenham,3:00,H,1.95,3.3,4
30.12.2000,Manchester City,Charlton,1:04,A,2,3.2,3.7
30.12.2000,Middlesbrough,Coventry,1:01,D,1.95,3.3,4
30.12.2000,Newcastle,Manchester United,1:01,D,4,3.4,1.8
30.12.2000,Southampton,Derby,1:00,H,2,3.2,3.65
27.12.2000,Southampton,Tottenham,2:00,H,2.45,3,2.85
26.12.2000,Arsenal,Leicester,6:01,H,1.53,3.8,7
26.12.2000,Aston Villa,Manchester United,0:01,A,3.8,3.25,1.85
26.12.2000,Bradford,Sunderland,1:04,A,2.9,3.15,2.1
26.12.2000,Everton,Coventry,1:02,A,1.84,3.4,4.5
26.12.2000,Ipswich,Chelsea,2:02,D,2.29,3.1,3.1
26.12.2000,Manchester City,Derby,0:00,D,1.95,3.2,3.75
26.12.2000,Middlesbrough,Liverpool,1:00,H,3.6,3.3,1.9
26.12.2000,Newcastle,Leeds,2:01,H,2.35,3.1,2.9
26.12.2000,West Ham,Charlton,5:00,H,1.84,3.4,4.5
23.12.2000,Charlton,Everton,1:00,H,2.04,3.2,3.3
23.12.2000,Chelsea,Bradford,3:00,H,1.35,4.59,7.5
23.12.2000,Derby,Newcastle,2:00,H,2.75,2.8,2.75
23.12.2000,Leeds,Aston Villa,1:02,A,1.84,3.1,4.2
23.12.2000,Leicester,West Ham,2:01,H,1.95,3.2,4
23.12.2000,Liverpool,Arsenal,4:00,H,2.25,3,3.3
23.12.2000,Manchester United,Ipswich,2:00,H,1.42,4.5,7
23.12.2000,Sunderland,Manchester City,1:00,H,1.68,3.4,4.2
23.12.2000,Tottenham,Middlesbrough,0:00,D,1.63,3.6,6
22.12.2000,Coventry,Southampton,1:01,D,2.2,3.1,3.1
18.12.2000,Tottenham,Arsenal,1:01,D,3.05,3.05,2.29
17.12.2000,Manchester United,Liverpool,0:01,A,1.58,3.5,5.5
16.12.2000,Aston Villa,Manchester City,2:02,D,1.63,3.4,5
16.12.2000,Derby,Coventry,1:00,H,2.15,3.1,3.6
16.12.2000,Everton,West Ham,1:01,D,2.35,3,3.1
16.12.2000,Ipswich,Southampton,3:01,H,1.74,3.3,4.25
16.12.2000,Leeds,Sunderland,2:00,H,1.74,3.3,4.25
16.12.2000,Leicester,Charlton,3:01,H,1.74,3.3,4.25
16.12.2000,Middlesbrough,Chelsea,1:00,H,3.3,3,2.1
16.12.2000,Newcastle,Bradford,2:01,H,1.48,4,7
10.12.2000,Coventry,Leicester,1:00,H,3,3.1,2.35
10.12.2000,Liverpool,Ipswich,0:01,A,1.55,3,5
09.12.2000,Arsenal,Newcastle,5:00,H,1.52,3.75,6
09.12.2000,Bradford,Tottenham,3:03,D,2.7,2.95,2.7
09.12.2000,Charlton,Manchester United,3:03,D,5.5,3.7,1.54
09.12.2000,Chelsea,Derby,4:01,H,1.45,3,9
09.12.2000,Manchester City,Everton,5:00,H,2.5,3,2.75
09.12.2000,Southampton,Leeds,1:00,H,2.7,3,2.6
09.12.2000,Sunderland,Middlesbrough,1:00,H,1.68,3.4,4.2
09.12.2000,West Ham,Aston Villa,1:01,D,2.25,3,3.2
04.12.2000,Sunderland,Everton,2:00,H,1.98,3.15,3.6
03.12.2000,Chelsea,Manchester City,2:01,H,1.53,3.8,5.2
02.12.2000,Arsenal,Southampton,1:00,H,1.32,4.4,8.4
02.12.2000,Aston Villa,Newcastle,1:01,D,2.1,3.1,3.6
02.12.2000,Bradford,Coventry,2:01,H,2.4,3,3
02.12.2000,Ipswich,Derby,0:01,A,1.58,3.7,6
02.12.2000,Leicester,Leeds,3:01,H,2.4,3,3
02.12.2000,Liverpool,Charlton,3:00,H,1.42,4.5,7
02.12.2000,Manchester United,Tottenham,2:00,H,1.35,4,8
02.12.2000,West Ham,Middlesbrough,1:00,H,1.79,3.4,4.59
26.11.2000,Leeds,Arsenal,1:00,H,2.6,3,2.75
26.11.2000,Newcastle,Liverpool,2:01,H,2.6,3,2.75
25.11.2000,Charlton,Sunderland,0:01,A,2.15,3.15,3.5
25.11.2000,Coventry,Aston Villa,1:01,D,2.85,3.1,2.4
25.11.2000,Derby,Manchester United,0:03,A,6,3.75,1.54
25.11.2000,Everton,Chelsea,2:01,H,2.7,3,2.5
25.11.2000,Manchester City,Ipswich,2:03,A,2.4,3,2.95
25.11.2000,Middlesbrough,Bradford,2:02,D,1.84,3.2,3.6
25.11.2000,Southampton,West Ham,2:03,A,2.29,3.1,3.1
25.11.2000,Tottenham,Leicester,3:00,H,2.15,3.1,3.5
20.11.2000,Coventry,Ipswich,0:01,A,2.7,3.05,2.35
19.11.2000,Tottenham,Liverpool,2:01,H,2.5,3,2.75
18.11.2000,Charlton,Chelsea,2:00,H,3.3,3.2,2.25
18.11.2000,Derby,Bradford,2:00,H,1.84,3.3,4.2
18.11.2000,Everton,Arsenal,2:00,H,4,3.25,1.8
18.11.2000,Leeds,West Ham,0:01,A,1.58,3.7,5
18.11.2000,Manchester City,Manchester United,0:01,A,6,3.65,1.56
18.11.2000,Middlesbrough,Leicester,0:03,A,2.7,3.05,2.35
18.11.2000,Newcastle,Sunderland,1:02,A,1.79,3.3,4.5
18.11.2000,Southampton,Aston Villa,2:00,H,2.75,3.05,2.4
12.11.2000,Chelsea,Leeds,1:01,D,1.89,3.5,3.9
12.11.2000,Liverpool,Coventry,4:01,H,1.35,4.8,8
11.11.2000,Arsenal,Derby,0:00,D,1.21,5.6,9.99
11.11.2000,Aston Villa,Tottenham,2:00,H,1.95,3.25,3.8
11.11.2000,Bradford,Everton,0:01,A,2.5,2.9,2.75
11.11.2000,Ipswich,Charlton,2:00,H,1.89,3.5,3.9
11.11.2000,Leicester,Newcastle,1:01,D,2.29,3.1,3.15
11.11.2000,Manchester United,Middlesbrough,2:01,H,1.26,4,5.6
11.11.2000,Sunderland,Southampton,2:02,D,1.74,3.4,5
11.11.2000,West Ham,Manchester City,4:01,H,1.95,3.3,4
06.11.2000,Derby,West Ham,0:00,D,2.7,2.85,2.6
05.11.2000,Everton,Aston Villa,0:01,A,2.4,2.9,3.1
04.11.2000,Charlton,Bradford,2:00,H,1.74,3.7,4.7
04.11.2000,Coventry,Manchester United,1:02,A,5.5,3.2,1.5
04.11.2000,Leeds,Liverpool,4:03,H,2.45,3,3
04.11.2000,Manchester City,Leicester,0:01,A,2.5,2.9,2.9
04.11.2000,Middlesbrough,Arsenal,0:01,A,4.09,2.9,2.1
04.11.2000,Newcastle,Ipswich,2:01,H,1.79,3.3,4.7
04.11.2000,Southampton,Chelsea,3:02,H,3.8,3.1,2
04.11.2000,Tottenham,Sunderland,2:01,H,1.84,3.3,4
29.10.2000,Bradford,Leeds,1:01,D,3.5,2.75,2.04
29.10.2000,Liverpool,Everton,3:01,H,1.79,3.3,3.8
28.10.2000,Arsenal,Manchester City,5:00,H,1.32,4.5,8.5
28.10.2000,Aston Villa,Charlton,2:01,H,1.74,3.6,4.8
28.10.2000,Chelsea,Tottenham,3:00,H,1.7,2.7,4
28.10.2000,Ipswich,Middlesbrough,2:01,H,2.2,3,3.3
28.10.2000,Leicester,Derby,2:01,H,1.58,3.7,6
28.10.2000,Manchester United,Southampton,5:00,H,1.21,5.75,9.99
28.10.2000,Sunderland,Coventry,1:00,H,1.84,3.3,4.5
28.10.2000,West Ham,Newcastle,1:00,H,2.6,2.9,2.6
23.10.2000,Southampton,Manchester City,0:02,A,2.04,3.1,3.7
22.10.2000,Aston Villa,Sunderland,0:00,D,1.79,3.4,4.8
21.10.2000,Bradford,Ipswich,0:02,A,2.4,2.9,3.1
21.10.2000,Charlton,Middlesbrough,1:00,H,2.29,3,3.1
21.10.2000,Chelsea,Coventry,6:01,H,1.45,4,7
21.10.2000,Liverpool,Leicester,1:00,H,1.55,4,4
21.10.2000,Manchester United,Leeds,3:00,H,1.45,4,7
21.10.2000,Newcastle,Everton,0:01,A,1.63,3.4,5
21.10.2000,Tottenham,Derby,3:01,H,1.58,3.5,5.5
21.10.2000,West Ham,Arsenal,1:02,A,3.5,3.3,1.85
16.10.2000,Middlesbrough,Newcastle,1:03,A,2.5,2.95,2.7
15.10.2000,Derby,Liverpool,0:04,A,3.75,2.85,2.15
14.10.2000,Arsenal,Aston Villa,1:00,H,1.58,3.7,6
14.10.2000,Coventry,Tottenham,2:01,H,2.8,2.8,2.6
14.10.2000,Everton,Southampton,1:01,D,2.04,2.95,3.8
14.10.2000,Ipswich,West Ham,1:01,D,2.2,3.1,3.3
14.10.2000,Leeds,Charlton,3:01,H,1.58,3.7,6
14.10.2000,Leicester,Manchester United,0:03,A,3.85,2.9,1.9
14.10.2000,Manchester City,Bradford,2:00,H,1.84,3.3,4.84
14.10.2000,Sunderland,Chelsea,1:00,H,3,2.95,2.35
01.10.2000,Arsenal,Manchester United,1:00,H,2.75,2.75,2.85
01.10.2000,Chelsea,Liverpool,3:00,H,2.29,2.9,3.1
01.10.2000,Sunderland,Leicester,0:00,D,2.25,3,3.25
30.09.2000,Aston Villa,Derby,4:01,H,1.63,3.6,6
30.09.2000,Charlton,Coventry,2:02,D,2.04,3.1,3.75
30.09.2000,Everton,Ipswich,0:03,A,1.84,3.3,4.09
30.09.2000,Leeds,Tottenham,4:03,H,1.84,3.3,4.09
30.09.2000,Manchester City,Newcastle,0:01,A,2.6,2.9,2.6
30.09.2000,Southampton,Middlesbrough,1:03,A,2.4,2.8,3.1
30.09.2000,West Ham,Bradford,1:01,D,1.7,2.9,5
24.09.2000,Leicester,Everton,1:01,D,1.84,3.2,4.09
23.09.2000,Bradford,Southampton,0:01,A,2.25,3,3.1
23.09.2000,Coventry,West Ham,0:03,A,2.29,3,3
23.09.2000,Derby,Leeds,1:01,D,2.5,3,2.5
23.09.2000,Ipswich,Arsenal,1:01,D,4.09,3.2,1.86
23.09.2000,Liverpool,Sunderland,1:01,D,1.37,4.5,7.5
23.09.2000,Manchester United,Chelsea,3:03,D,1.58,3.5,6
23.09.2000,Middlesbrough,Aston Villa,1:01,D,2.4,2.95,2.9
23.09.2000,Newcastle,Charlton,0:01,A,1.58,3.5,6
23.09.2000,Tottenham,Manchester City,0:00,D,1.68,3.4,5
17.09.2000,Chelsea,Leicester,0:02,A,1.47,4.09,7
17.09.2000,Manchester City,Middlesbrough,1:01,D,2.4,2.9,3
17.09.2000,West Ham,Liverpool,1:01,D,3.4,3.15,1.95
16.09.2000,Arsenal,Coventry,2:01,H,1.32,4.5,8.5
16.09.2000,Aston Villa,Bradford,2:00,H,1.52,3.7,6
16.09.2000,Charlton,Tottenham,1:00,H,3,2.9,2.4
16.09.2000,Everton,Manchester United,1:03,A,4.5,3.2,1.82
16.09.2000,Leeds,Ipswich,1:02,A,1.47,4.09,7.4
16.09.2000,Southampton,Newcastle,2:00,H,3,2.9,2.4
16.09.2000,Sunderland,Derby,2:01,H,1.88,3.3,4.25
11.09.2000,Tottenham,West Ham,1:00,H,1.95,3.1,4.09
10.09.2000,Derby,Charlton,2:02,D,2.04,3.05,3.65
09.09.2000,Bradford,Arsenal,1:01,D,5,3.5,1.72
09.09.2000,Coventry,Leeds,0:00,D,3.1,2.9,2.29
09.09.2000,Ipswich,Aston Villa,1:02,A,2.6,2.9,2.6
09.09.2000,Leicester,Southampton,1:00,H,1.75,3.5,4.7
09.09.2000,Liverpool,Manchester City,3:02,H,1.42,4,7
09.09.2000,Manchester United,Sunderland,3:00,H,1.27,5,9.99
09.09.2000,Middlesbrough,Everton,1:02,A,1.93,3.1,3.8
09.09.2000,Newcastle,Chelsea,0:00,D,2.6,2.9,2.6
06.09.2000,Charlton,Southampton,1:01,D,2.04,3.1,3.6
06.09.2000,Chelsea,Arsenal,2:02,D,2.35,3,2.8
06.09.2000,Coventry,Newcastle,0:02,A,2.5,2.9,2.7
06.09.2000,Derby,Middlesbrough,3:03,D,2.4,3,2.7
06.09.2000,Leicester,Ipswich,2:01,H,1.72,3.2,5
06.09.2000,Liverpool,Aston Villa,3:01,H,1.62,3.6,5.5
05.09.2000,Leeds,Manchester City,1:02,A,1.38,4.3,7.7
05.09.2000,Manchester United,Bradford,6:00,H,1.21,5.7,9.99
05.09.2000,Sunderland,West Ham,1:01,D,2.04,3.2,3.5
05.09.2000,Tottenham,Everton,3:02,H,1.88,3.25,4.2
27.08.2000,Aston Villa,Chelsea,1:01,D,3.05,2.9,2.29
26.08.2000,Arsenal,Charlton,5:03,H,1.31,4.59,8.4
26.08.2000,Bradford,Leicester,0:00,D,2.4,2.95,2.95
26.08.2000,Everton,Derby,2:02,D,1.79,3.2,4.4
26.08.2000,Ipswich,Sunderland,1:00,H,2.6,2.9,2.6
26.08.2000,Manchester City,Coventry,1:02,A,2,3.1,3.7
26.08.2000,Middlesbrough,Leeds,1:02,A,2.6,2.8,2.8
26.08.2000,Newcastle,Tottenham,2:00,H,2,3.1,3.6
26.08.2000,Southampton,Liverpool,3:03,D,3.6,3.25,1.93
26.08.2000,West Ham,Manchester United,2:02,D,4.59,3.4,1.72
23.08.2000,Everton,Charlton,3:00,H,1.77,3.3,4.59
23.08.2000,Manchester City,Sunderland,4:02,H,2.54,2.9,2.7
23.08.2000,Newcastle,Derby,3:02,H,1.64,3.5,5.5
23.08.2000,Southampton,Coventry,1:02,A,2.04,3.1,3.7
23.08.2000,West Ham,Leicester,0:01,A,1.86,3.2,4.4
22.08.2000,Bradford,Chelsea,2:00,H,5.5,3.5,1.64
22.08.2000,Ipswich,Manchester United,1:01,D,6.6,3.8,1.5
22.08.2000,Middlesbrough,Tottenham,1:01,D,2.1,3.1,3.55
21.08.2000,Arsenal,Liverpool,2:00,H,2.29,3,3.1
20.08.2000,Manchester United,Newcastle,2:00,H,1.37,4.3,8
19.08.2000,Charlton,Manchester City,4:00,H,2.2,3.1,3.4
19.08.2000,Chelsea,West Ham,4:02,H,1.49,3.8,7
19.08.2000,Coventry,Middlesbrough,1:03,A,2.2,3.1,3.4
19.08.2000,Derby,Southampton,2:02,D,2.04,3.1,3.8
19.08.2000,Leeds,Everton,2:00,H,1.68,3.3,5.5
19.08.2000,Leicester,Aston Villa,0:00,D,2.5,2.9,3
19.08.2000,Liverpool,Bradford,1:00,H,1.32,4.4,8.5
19.08.2000,Sunderland,Arsenal,1:00,H,3,3,2.29
19.08.2000,Tottenham,Ipswich,3:01,H,1.68,3.45,5.5
