Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
24.04.1999,Aston Villa,Nottingham,2:00,H,1.4,4,7
24.04.1999,Blackburn,Liverpool,1:03,A,2.2,2.95,3.3
24.04.1999,Derby,Southampton,0:00,D,1.8,3.15,4.25
24.04.1999,Everton,Charlton,4:01,H,1.85,3.15,4.2
24.04.1999,Leicester,Coventry,1:00,H,1.95,3.1,3.9
24.04.1999,Middlesbrough,Arsenal,1:06,A,3.5,3.2,2
24.04.1999,Tottenham,West Ham,1:02,A,2.35,2.95,3
24.04.1999,Wimbledon FC,Newcastle,1:01,D,2.29,3,3
21.04.1999,Sheffield Wed,Newcastle,1:01,D,2.35,2.9,3.1
21.04.1999,Liverpool,Leicester,0:01,A,1.75,3,4.8
20.04.1999,Charlton,Tottenham,1:04,A,2.45,3,2.75
19.04.1999,Arsenal,Wimbledon FC,5:01,H,1.35,4.09,7
18.04.1999,Chelsea,Leicester,2:02,D,1.4,4,7
17.04.1999,Charlton,Leeds,1:01,D,3.7,3,2
17.04.1999,Coventry,Middlesbrough,1:02,A,2.25,2.95,3.35
17.04.1999,Liverpool,Aston Villa,0:01,A,1.85,3.15,4.4
17.04.1999,Manchester United,Sheffield Wed,3:00,H,1.3,4.5,8.5
17.04.1999,Newcastle,Everton,1:03,A,1.8,3.15,4.59
17.04.1999,Nottingham,Tottenham,0:01,A,3.5,3,2.1
17.04.1999,Southampton,Blackburn,3:03,D,2.15,3,3.4
17.04.1999,West Ham,Derby,5:01,H,2.04,3,3.7
14.04.1999,Middlesbrough,Chelsea,0:00,D,3.2,3,2
12.04.1999,Leeds,Liverpool,0:00,D,1.85,3.1,4.2
11.04.1999,Everton,Coventry,2:00,H,2.1,3,3.6
11.04.1999,Wimbledon FC,Chelsea,1:02,A,3.9,2.95,1.9
10.04.1999,Aston Villa,Southampton,3:00,H,1.7,3.3,4.59
10.04.1999,Derby,Nottingham,1:00,H,1.55,3.4,6.5
10.04.1999,Leicester,West Ham,0:00,D,2.29,2.95,3.3
10.04.1999,Middlesbrough,Charlton,2:00,H,1.75,3.25,4.8
06.04.1999,Arsenal,Blackburn,1:00,H,1.4,4,7.5
06.04.1999,Leicester,Aston Villa,2:02,D,2.4,2.9,3
05.04.1999,Coventry,Southampton,1:00,H,1.85,3.15,4.5
05.04.1999,Everton,Sheffield Wed,1:02,A,2.1,2.95,3.7
05.04.1999,Middlesbrough,Wimbledon FC,3:01,H,2,3,3.8
05.04.1999,Newcastle,Tottenham,1:01,D,2,3,3.7
05.04.1999,Nottingham,Liverpool,2:02,D,4.84,3.25,1.75
05.04.1999,West Ham,Charlton,0:01,A,1.6,3.3,5.25
03.04.1999,Blackburn,Middlesbrough,0:00,D,2,3,3.7
03.04.1999,Charlton,Chelsea,0:01,A,5,3.15,1.75
03.04.1999,Derby,Newcastle,3:04,A,2,2.95,3.8
03.04.1999,Leeds,Nottingham,3:01,H,1.32,4.5,8
03.04.1999,Liverpool,Everton,3:02,H,1.75,3.2,4.84
03.04.1999,Sheffield Wed,Coventry,1:02,A,1.85,3.15,4.25
03.04.1999,Southampton,Arsenal,0:00,D,4.8,3.2,1.7
03.04.1999,Tottenham,Leicester,0:02,A,1.8,3.15,4.5
03.04.1999,Wimbledon FC,Manchester United,1:01,D,4,3,1.9
02.04.1999,Aston Villa,West Ham,0:00,D,2.29,2.95,3.3
21.03.1999,Aston Villa,Chelsea,0:03,A,2.9,2.85,2.45
21.03.1999,Manchester United,Everton,3:01,H,1.25,5,9
20.03.1999,Arsenal,Coventry,2:00,H,1.31,4.59,8
20.03.1999,Blackburn,Wimbledon FC,3:01,H,2.15,2.95,3.4
20.03.1999,Leeds,Derby,4:01,H,1.7,3.15,4.84
20.03.1999,Nottingham,Middlesbrough,1:02,A,2.65,2.9,2.75
20.03.1999,Southampton,Sheffield Wed,1:00,H,2.4,2.9,3
20.03.1999,West Ham,Newcastle,2:00,H,2,2.95,3.8
14.03.1999,Middlesbrough,Southampton,3:00,H,1.85,3.05,4.3
13.03.1999,Chelsea,West Ham,0:01,A,1.5,3.4,6
13.03.1999,Coventry,Blackburn,1:01,D,1.95,3,3.9
13.03.1999,Derby,Liverpool,3:02,H,2.5,2.8,2.95
13.03.1999,Everton,Arsenal,0:02,A,3.8,2.9,2
13.03.1999,Leicester,Charlton,1:01,D,1.8,3.1,4.5
13.03.1999,Newcastle,Manchester United,1:02,A,3.3,2.9,2.2
13.03.1999,Sheffield Wed,Leeds,0:02,A,2.65,2.8,2.8
13.03.1999,Tottenham,Aston Villa,1:00,H,2.29,2.9,3.2
13.03.1999,Wimbledon FC,Nottingham,1:03,A,1.55,3.4,5.8
10.03.1999,Blackburn,Everton,1:02,A,1.9,3.1,4.09
10.03.1999,Derby,Aston Villa,2:01,H,2.4,2.85,3
10.03.1999,Leeds,Tottenham,2:00,H,1.9,3.1,4.4
10.03.1999,Nottingham,Newcastle,1:02,A,3.3,2.9,2.29
09.03.1999,Arsenal,Sheffield Wed,3:00,H,1.45,4,7.25
06.03.1999,Coventry,Charlton,2:01,H,1.85,3.1,4.09
06.03.1999,Southampton,West Ham,1:00,H,2.5,2.9,2.85
06.03.1999,Wimbledon FC,Leicester,0:01,A,1.9,3,4
03.03.1999,Sheffield Wed,Wimbledon FC,1:02,A,1.95,3,3.9
02.03.1999,Tottenham,Southampton,3:00,H,1.75,3.3,5
01.03.1999,Leicester,Leeds,1:02,A,2.7,2.75,2.85
28.02.1999,Newcastle,Arsenal,1:01,D,2.9,2.8,2.4
27.02.1999,Aston Villa,Coventry,1:04,A,1.5,3.6,6.5
27.02.1999,Charlton,Nottingham,0:00,D,1.7,3.3,5
27.02.1999,Chelsea,Liverpool,2:01,H,1.75,3.2,4.8
27.02.1999,Everton,Wimbledon FC,1:01,D,2.29,2.9,3.2
27.02.1999,Manchester United,Southampton,2:01,H,1.25,5.5,9.99
27.02.1999,Sheffield Wed,Middlesbrough,3:01,H,1.95,3,3.9
27.02.1999,Tottenham,Derby,1:01,D,2,3,3.6
27.02.1999,West Ham,Blackburn,2:00,H,1.9,3,4
21.02.1999,Wimbledon FC,Aston Villa,0:00,D,2.8,2.95,2.95
20.02.1999,Arsenal,Leicester,5:00,H,1.4,4,7
20.02.1999,Blackburn,Sheffield Wed,1:04,A,1.92,3.1,4.09
20.02.1999,Coventry,Manchester United,0:01,A,4.5,3.3,1.7
20.02.1999,Derby,Charlton,0:02,A,1.6,3.4,5.6
20.02.1999,Leeds,Everton,1:00,H,1.65,3.4,5
20.02.1999,Liverpool,West Ham,2:02,D,1.5,3.5,6.75
20.02.1999,Middlesbrough,Tottenham,0:00,D,2.29,2.9,3.3
20.02.1999,Nottingham,Chelsea,1:03,A,5.6,3.4,1.6
20.02.1999,Southampton,Newcastle,2:01,H,2.65,2.85,2.65
17.02.1999,Aston Villa,Leeds,1:02,A,1.8,3.15,4.25
17.02.1999,Chelsea,Blackburn,1:01,D,1.47,3.7,6.7
17.02.1999,Everton,Middlesbrough,5:00,H,2.4,2.9,3
17.02.1999,Manchester United,Arsenal,1:01,D,1.75,3.2,4.8
17.02.1999,Newcastle,Coventry,4:01,H,1.75,3.2,4.8
13.02.1999,Charlton,Liverpool,1:00,H,4.7,3.3,1.73
13.02.1999,West Ham,Nottingham,2:01,H,1.55,3.3,6
08.02.1999,Charlton,Wimbledon FC,2:00,H,2.8,3,2.45
07.02.1999,Derby,Everton,2:01,H,1.75,3.2,4.59
06.02.1999,Aston Villa,Blackburn,1:03,A,1.45,3.6,6.2
06.02.1999,Chelsea,Southampton,1:00,H,1.27,4.8,9
06.02.1999,Leeds,Newcastle,0:01,A,1.7,3.25,4.8
06.02.1999,Leicester,Sheffield Wed,0:02,A,2,2.9,3.9
06.02.1999,Liverpool,Middlesbrough,3:01,H,1.57,3.3,5.8
06.02.1999,Nottingham,Manchester United,1:08,A,6,3.5,1.5
06.02.1999,Tottenham,Coventry,0:00,D,1.7,3.25,4.8
06.02.1999,West Ham,Arsenal,0:04,A,3.15,2.7,2.4
03.02.1999,Manchester United,Derby,1:00,H,1.4,4.09,8
31.01.1999,Arsenal,Chelsea,1:00,H,2.5,2.7,3
31.01.1999,Charlton,Manchester United,0:01,A,6.3,3.3,1.5
30.01.1999,Blackburn,Tottenham,1:01,D,2.15,2.85,3.5
30.01.1999,Coventry,Liverpool,2:01,H,3.6,2.95,2.04
30.01.1999,Everton,Nottingham,0:01,A,1.67,3.15,5.5
30.01.1999,Middlesbrough,Leicester,0:00,D,1.8,3.1,4.5
30.01.1999,Newcastle,Aston Villa,2:01,H,2.85,2.7,2.75
30.01.1999,Sheffield Wed,Derby,0:01,A,2.2,2.85,3.25
30.01.1999,Southampton,Leeds,3:00,H,3.3,2.85,2.25
30.01.1999,Wimbledon FC,West Ham,0:00,D,2.1,2.9,3.5
18.01.1999,Aston Villa,Everton,3:00,H,1.5,3.4,6.7
17.01.1999,Charlton,Newcastle,2:02,D,2.9,2.7,2.7
16.01.1999,Chelsea,Coventry,2:01,H,1.3,4.4,8
16.01.1999,Derby,Blackburn,1:00,H,2,3,3.9
16.01.1999,Leeds,Middlesbrough,2:00,H,1.85,3.05,4.3
16.01.1999,Leicester,Manchester United,2:06,A,3.45,2.95,2.2
16.01.1999,Liverpool,Southampton,7:01,H,1.33,4.25,7.8
16.01.1999,Nottingham,Arsenal,0:01,A,4.4,3,1.8
16.01.1999,Tottenham,Wimbledon FC,0:00,D,2.04,2.95,3.75
16.01.1999,West Ham,Sheffield Wed,0:04,A,1.8,3.15,4.5
10.01.1999,Manchester United,West Ham,4:01,H,1.45,3.9,7.4
09.01.1999,Arsenal,Liverpool,0:00,D,2,2.9,3.95
09.01.1999,Blackburn,Leeds,1:00,H,2.7,2.7,2.8
09.01.1999,Coventry,Nottingham,4:00,H,1.8,3.1,4.4
09.01.1999,Everton,Leicester,0:00,D,2.2,2.95,3.5
09.01.1999,Middlesbrough,Aston Villa,0:00,D,2.65,2.75,2.8
09.01.1999,Newcastle,Chelsea,0:01,A,2.85,2.8,2.5
09.01.1999,Sheffield Wed,Tottenham,0:00,D,2.25,2.85,3.3
09.01.1999,Southampton,Charlton,3:01,H,1.95,3,4
09.01.1999,Wimbledon FC,Derby,2:01,H,2.15,2.9,3.6
29.12.1998,Chelsea,Manchester United,0:00,D,2.29,2.85,3.35
29.12.1998,Leeds,Wimbledon FC,2:02,D,1.65,3.25,5.2
28.12.1998,Aston Villa,Sheffield Wed,2:01,H,1.5,3.5,6.6
28.12.1998,Charlton,Arsenal,0:01,A,3.95,3,2
28.12.1998,Derby,Middlesbrough,2:01,H,2.5,2.8,3
28.12.1998,Leicester,Blackburn,1:01,D,1.8,3.15,4.5
28.12.1998,Liverpool,Newcastle,4:02,H,1.6,3.3,6
28.12.1998,Nottingham,Southampton,1:01,D,2.15,2.85,3.75
28.12.1998,Tottenham,Everton,4:01,H,1.95,2.95,4
28.12.1998,West Ham,Coventry,2:00,H,1.6,3.3,6
26.12.1998,Arsenal,West Ham,1:00,H,1.75,3.15,4.59
26.12.1998,Blackburn,Aston Villa,2:01,H,3.5,2.95,2.25
26.12.1998,Coventry,Tottenham,1:01,D,2.54,2.9,2.95
26.12.1998,Everton,Derby,0:00,D,2.35,2.9,3.15
26.12.1998,Manchester United,Nottingham,3:00,H,1.27,4.84,9.5
26.12.1998,Middlesbrough,Liverpool,1:03,A,2.2,2.95,3.5
26.12.1998,Newcastle,Leeds,0:03,A,2.4,2.85,3.2
26.12.1998,Sheffield Wed,Leicester,0:01,A,2.04,3,4
26.12.1998,Southampton,Chelsea,0:02,A,4,3,2
26.12.1998,Wimbledon FC,Charlton,2:01,H,1.8,3.15,4.4
21.12.1998,Charlton,Aston Villa,0:01,A,3.5,2.9,2.1
20.12.1998,Arsenal,Leeds,3:01,H,1.9,3.2,3.3
19.12.1998,Chelsea,Tottenham,2:00,H,1.67,3.3,5.2
19.12.1998,Coventry,Derby,1:01,D,2.54,2.85,2.85
19.12.1998,Liverpool,Sheffield Wed,2:00,H,1.6,3.5,5.5
19.12.1998,Manchester United,Middlesbrough,2:03,A,1.46,3.6,6.6
19.12.1998,Newcastle,Leicester,1:00,H,1.9,3.15,4.2
19.12.1998,Nottingham,Blackburn,2:02,D,2.25,3,3.6
19.12.1998,Southampton,Wimbledon FC,3:01,H,2.9,2.9,2.8
19.12.1998,West Ham,Everton,2:01,H,1.9,3.15,4.2
16.12.1998,Manchester United,Chelsea,1:01,D,1.75,3.15,4.59
14.12.1998,Leeds,Coventry,2:00,H,1.5,3.4,6.6
13.12.1998,Aston Villa,Arsenal,3:02,H,2.2,2.8,3.7
13.12.1998,Wimbledon FC,Liverpool,1:00,H,2.75,2.75,2.7
12.12.1998,Blackburn,Newcastle,0:00,D,2.29,2.85,3.2
12.12.1998,Derby,Chelsea,2:02,D,2.9,2.8,2.5
12.12.1998,Everton,Southampton,1:00,H,1.7,3.1,4.5
12.12.1998,Leicester,Nottingham,3:01,H,1.77,3,4.3
12.12.1998,Middlesbrough,West Ham,1:00,H,2.04,2.9,3.5
12.12.1998,Sheffield Wed,Charlton,3:00,H,1.9,3,4.09
12.12.1998,Tottenham,Manchester United,2:02,D,3.2,2.95,2.29
09.12.1998,Chelsea,Aston Villa,2:01,H,1.95,3.1,4.2
07.12.1998,Sheffield Wed,Nottingham,3:02,H,1.85,3.1,3.9
06.12.1998,Middlesbrough,Newcastle,2:02,D,2.1,3.15,3.15
05.12.1998,Aston Villa,Manchester United,1:01,D,2.6,2.8,2.95
05.12.1998,Blackburn,Charlton,1:00,H,2.1,2.9,3.7
05.12.1998,Derby,Arsenal,0:00,D,2.75,2.75,2.75
05.12.1998,Everton,Chelsea,0:00,D,3.1,2.95,2.4
05.12.1998,Leeds,West Ham,4:00,H,2.04,2.9,3.6
05.12.1998,Leicester,Southampton,2:00,H,1.8,3,4.59
05.12.1998,Tottenham,Liverpool,2:01,H,2.75,2.75,2.75
05.12.1998,Wimbledon FC,Coventry,2:01,H,1.8,3,4.59
29.11.1998,Arsenal,Middlesbrough,1:01,D,1.7,3.25,4.7
29.11.1998,Liverpool,Blackburn,2:00,H,1.5,3.5,6
29.11.1998,Manchester United,Leeds,3:02,H,1.55,3.35,6.2
28.11.1998,Charlton,Everton,1:02,A,2.2,3,3.35
28.11.1998,Chelsea,Sheffield Wed,1:01,D,1.46,3.9,7.2
28.11.1998,Coventry,Leicester,1:01,D,2.4,2.75,3.25
28.11.1998,Newcastle,Wimbledon FC,3:01,H,1.95,3.1,4
28.11.1998,Nottingham,Aston Villa,2:02,D,3.9,3.1,1.95
28.11.1998,Southampton,Derby,0:01,A,2.7,2.75,2.85
28.11.1998,West Ham,Tottenham,2:01,H,2.25,3,3.25
23.11.1998,Everton,Newcastle,1:00,H,2.45,2.8,3.3
22.11.1998,Derby,West Ham,0:02,A,2.1,2.9,3.7
21.11.1998,Aston Villa,Liverpool,2:04,A,1.8,3.2,4
21.11.1998,Blackburn,Southampton,0:02,A,1.76,3.1,4.5
21.11.1998,Leeds,Charlton,4:01,H,1.72,3.1,5
21.11.1998,Leicester,Chelsea,2:04,A,3,2.8,2.5
21.11.1998,Middlesbrough,Coventry,2:00,H,1.7,3.2,4.8
21.11.1998,Sheffield Wed,Manchester United,3:01,H,4.4,2.95,1.9
21.11.1998,Tottenham,Nottingham,2:00,H,1.77,3.1,4.7
21.11.1998,Wimbledon FC,Arsenal,1:00,H,3.4,2.85,2.29
16.11.1998,Nottingham,Derby,2:02,D,2.85,2.85,3
15.11.1998,Coventry,Everton,3:00,H,2.29,2.8,3.5
14.11.1998,Arsenal,Tottenham,0:00,D,1.65,3.35,5.5
14.11.1998,Charlton,Middlesbrough,1:01,D,2.6,2.75,2.95
14.11.1998,Chelsea,Wimbledon FC,3:00,H,1.55,3.4,6
14.11.1998,Liverpool,Leeds,1:03,A,1.8,3,5
14.11.1998,Manchester United,Blackburn,3:02,H,1.31,4.5,8
14.11.1998,Newcastle,Sheffield Wed,1:01,D,1.7,3.15,4.84
14.11.1998,Southampton,Aston Villa,1:04,A,3.85,2.8,2
14.11.1998,West Ham,Leicester,3:02,H,2.15,2.8,3.8
08.11.1998,Arsenal,Everton,1:00,H,1.45,3.9,6.6
08.11.1998,Leeds,Sheffield Wed,2:01,H,1.7,3.2,5.25
08.11.1998,Manchester United,Newcastle,0:00,D,1.36,4.5,7.6
08.11.1998,West Ham,Chelsea,1:01,D,2.75,2.95,2.7
07.11.1998,Aston Villa,Tottenham,3:02,H,1.7,3.3,4.84
07.11.1998,Blackburn,Coventry,1:02,A,1.7,3.3,5
07.11.1998,Charlton,Leicester,0:00,D,2.5,2.9,2.9
07.11.1998,Liverpool,Derby,1:02,A,1.5,3.5,6.5
07.11.1998,Nottingham,Wimbledon FC,0:01,A,2.4,2.9,3
07.11.1998,Southampton,Middlesbrough,3:03,D,2.8,2.95,2.65
02.11.1998,Tottenham,Charlton,2:02,D,1.9,3,3.7
01.11.1998,Middlesbrough,Nottingham,1:01,D,1.6,3.3,6
31.10.1998,Coventry,Arsenal,0:01,A,3.75,2.85,2.15
31.10.1998,Derby,Leeds,2:02,D,2.29,2.9,3.1
31.10.1998,Everton,Manchester United,1:04,A,4,3,1.95
31.10.1998,Leicester,Liverpool,1:00,H,3,2.95,2.4
31.10.1998,Newcastle,West Ham,0:03,A,1.75,3.2,5
31.10.1998,Sheffield Wed,Southampton,0:00,D,1.8,3.2,4.8
31.10.1998,Wimbledon FC,Blackburn,1:01,D,2.2,2.95,3.5
25.10.1998,Blackburn,Arsenal,1:02,A,2.6,3,2.4
25.10.1998,Leeds,Chelsea,0:00,D,2.5,3,2.5
24.10.1998,Aston Villa,Leicester,1:01,D,1.5,3.5,6
24.10.1998,Charlton,West Ham,4:02,H,2.6,2.9,2.85
24.10.1998,Derby,Manchester United,1:01,D,3.5,2.95,2.04
24.10.1998,Liverpool,Nottingham,5:01,H,1.35,4.4,7
24.10.1998,Sheffield Wed,Everton,0:00,D,2.2,2.8,3.35
24.10.1998,Southampton,Coventry,2:01,H,2.4,2.95,3
24.10.1998,Tottenham,Newcastle,2:00,H,2.45,2.9,2.95
24.10.1998,Wimbledon FC,Middlesbrough,2:02,D,2.45,2.95,2.95
19.10.1998,Leicester,Tottenham,2:01,H,2.29,3.1,3.5
18.10.1998,Coventry,Sheffield Wed,1:00,H,2.15,2.9,3.3
17.10.1998,Arsenal,Southampton,1:01,D,1.2,5.5,9.99
17.10.1998,Chelsea,Charlton,2:01,H,1.45,3.8,6.5
17.10.1998,Everton,Liverpool,0:00,D,3.35,3,2.1
17.10.1998,Manchester United,Wimbledon FC,5:01,H,1.3,4.5,7.5
17.10.1998,Middlesbrough,Blackburn,2:01,H,2,3,3.6
17.10.1998,Newcastle,Derby,2:01,H,1.8,3.15,4.5
17.10.1998,Nottingham,Leeds,1:01,D,2.75,2.8,2.75
17.10.1998,West Ham,Aston Villa,0:00,D,2.8,2.8,2.7
04.10.1998,Arsenal,Newcastle,3:00,H,1.65,3.4,5.5
04.10.1998,Liverpool,Chelsea,1:01,D,1.9,3.1,3.7
03.10.1998,Blackburn,West Ham,3:00,H,2,3,3.7
03.10.1998,Coventry,Aston Villa,1:02,A,3,2.95,2.29
03.10.1998,Derby,Tottenham,0:01,A,1.8,3.15,4.09
03.10.1998,Leeds,Leicester,0:01,A,1.65,3.4,5.5
03.10.1998,Middlesbrough,Sheffield Wed,4:00,H,1.9,3.15,3.75
03.10.1998,Nottingham,Charlton,0:01,A,2,3,3.7
03.10.1998,Southampton,Manchester United,0:03,A,4.8,3.4,1.65
03.10.1998,Wimbledon FC,Everton,1:02,A,1.9,3.15,3.75
28.09.1998,West Ham,Southampton,1:00,H,1.5,3.5,6.5
27.09.1998,Leicester,Wimbledon FC,1:01,D,2.04,3,3.5
26.09.1998,Aston Villa,Derby,1:00,H,1.75,3.2,4.65
26.09.1998,Charlton,Coventry,1:01,D,2.04,3,3.6
26.09.1998,Chelsea,Middlesbrough,2:00,H,1.55,3.4,6
26.09.1998,Everton,Blackburn,0:00,D,2.35,2.95,2.95
26.09.1998,Newcastle,Nottingham,2:00,H,1.6,3.4,5.5
26.09.1998,Sheffield Wed,Arsenal,1:00,H,4,3,1.9
26.09.1998,Tottenham,Leeds,3:03,D,2.85,2.9,2.85
24.09.1998,Manchester United,Liverpool,2:00,H,1.9,3.15,3.8
21.09.1998,Blackburn,Chelsea,3:04,A,2.75,2.85,2.6
20.09.1998,Arsenal,Manchester United,3:00,H,2.45,3,3.1
19.09.1998,Coventry,Newcastle,1:05,A,2.4,2.9,2.9
19.09.1998,Derby,Leicester,2:00,H,1.9,3.1,3.8
19.09.1998,Leeds,Aston Villa,0:00,D,2.2,3,3.5
19.09.1998,Liverpool,Charlton,3:03,D,1.25,5,9
19.09.1998,Middlesbrough,Everton,2:02,D,1.85,3.15,4.2
19.09.1998,Nottingham,West Ham,0:00,D,2.35,3,3.1
19.09.1998,Southampton,Tottenham,1:01,D,2.65,2.95,2.7
19.09.1998,Wimbledon FC,Sheffield Wed,2:01,H,2.04,3.1,3.4
13.09.1998,Tottenham,Middlesbrough,0:03,A,2.04,3,3.75
12.09.1998,Aston Villa,Wimbledon FC,2:00,H,1.75,3.2,4.84
12.09.1998,Charlton,Derby,1:02,A,2.35,2.95,3.1
12.09.1998,Chelsea,Nottingham,2:01,H,1.45,3.8,7
12.09.1998,Everton,Leeds,0:00,D,2.85,2.95,2.85
12.09.1998,Leicester,Arsenal,1:01,D,3.1,2.95,2.25
12.09.1998,Manchester United,Coventry,2:00,H,1.3,4.59,8
12.09.1998,Newcastle,Southampton,4:00,H,1.55,3.5,6
12.09.1998,Sheffield Wed,Blackburn,3:00,H,2.5,2.9,2.75
12.09.1998,West Ham,Liverpool,2:01,H,3.1,2.95,2.29
09.09.1998,Aston Villa,Newcastle,1:00,H,1.95,3,3.75
09.09.1998,Chelsea,Arsenal,0:00,D,2.45,2.85,2.95
09.09.1998,Derby,Sheffield Wed,1:00,H,1.85,3.15,4
09.09.1998,Leicester,Middlesbrough,0:01,A,1.8,3.15,4.09
09.09.1998,Liverpool,Coventry,2:00,H,1.35,4.5,7.6
09.09.1998,Tottenham,Blackburn,2:01,H,2.45,2.95,2.95
09.09.1998,West Ham,Wimbledon FC,3:04,A,1.95,3,3.75
08.09.1998,Leeds,Southampton,3:00,H,1.5,3.4,6.5
08.09.1998,Manchester United,Charlton,4:01,H,1.95,3.1,3.6
08.09.1998,Nottingham,Everton,0:02,A,1.9,3.15,3.8
30.08.1998,Newcastle,Liverpool,1:04,A,2.75,2.8,2.65
29.08.1998,Arsenal,Charlton,0:00,D,1.3,4.5,8
29.08.1998,Blackburn,Leicester,1:00,H,1.8,3.15,4.5
29.08.1998,Coventry,West Ham,0:00,D,2.2,2.95,3.3
29.08.1998,Everton,Tottenham,0:01,A,2.1,3,3.4
29.08.1998,Middlesbrough,Derby,1:01,D,2.1,3,3.5
29.08.1998,Sheffield Wed,Aston Villa,0:01,A,2.5,2.9,2.7
29.08.1998,Southampton,Nottingham,1:02,A,2.35,3.1,3.3
29.08.1998,Wimbledon FC,Leeds,1:01,D,2.6,2.85,2.6
24.08.1998,Leeds,Blackburn,1:00,H,2,2.7,3.8
22.08.1998,Aston Villa,Middlesbrough,3:01,H,1.7,3.1,4.5
22.08.1998,Charlton,Southampton,5:00,H,2.4,2.8,3.1
22.08.1998,Chelsea,Newcastle,1:01,D,1.7,3.1,4.5
22.08.1998,Derby,Wimbledon FC,0:00,D,1.8,3,4.3
22.08.1998,Leicester,Everton,2:00,H,1.8,3,4.3
22.08.1998,Liverpool,Arsenal,0:00,D,2.4,2.8,3.1
22.08.1998,Nottingham,Coventry,1:00,H,2.4,2.8,3.1
22.08.1998,Tottenham,Sheffield Wed,0:03,A,2.2,2.9,3.5
22.08.1998,West Ham,Manchester United,0:00,D,4.2,3.1,1.75
17.08.1998,Arsenal,Nottingham,2:01,H,1.35,4.09,9
16.08.1998,Southampton,Liverpool,1:02,A,3.3,2.9,2.29
15.08.1998,Blackburn,Derby,0:00,D,1.9,3,4.09
15.08.1998,Coventry,Chelsea,2:01,H,2.9,2.8,2.5
15.08.1998,Everton,Aston Villa,0:00,D,3.1,2.95,2.29
15.08.1998,Manchester United,Leicester,2:02,D,1.6,2.9,6
15.08.1998,Middlesbrough,Leeds,0:00,D,2.7,2.7,2.7
15.08.1998,Newcastle,Charlton,0:00,D,1.6,2.9,6
15.08.1998,Sheffield Wed,West Ham,0:01,A,2.1,2.85,3.5
15.08.1998,Wimbledon FC,Tottenham,3:01,H,2.5,2.7,2.9
