Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
28.04.2018,2018,Barrow,Chester,1,2
28.04.2018,2018,Boreham Wood,Guiseley,3,1
28.04.2018,2018,Gateshead,Leyton Orient,1,3
28.04.2018,2018,Macclesfield,Dag & Red,2,0
28.04.2018,2018,Maidenhead,Bromley,5,2
28.04.2018,2018,Maidstone,FC Halifax,0,0
28.04.2018,2018,Solihull Moors,Eastleigh,1,4
28.04.2018,2018,Sutton,Aldershot,2,1
28.04.2018,2018,Torquay,Ebbsfleet,1,1
28.04.2018,2018,Tranmere,Hartlepool,1,2
28.04.2018,2018,Woking,Dover,1,2
28.04.2018,2018,Wrexham,AFC Fylde,0,0
24.04.2018,2018,Leyton Orient,Maidenhead,0,1
24.04.2018,2018,Tranmere,Solihull Moors,1,2
24.04.2018,2018,Torquay,Guiseley,3,4
24.04.2018,2018,Gateshead,Ebbsfleet,2,5
24.04.2018,2018,Bromley,Barrow,0,0
21.04.2018,2018,AFC Fylde,Solihull Moors,1,1
21.04.2018,2018,Aldershot,Barrow,1,1
21.04.2018,2018,Bromley,Boreham Wood,3,2
21.04.2018,2018,Chester,Maidstone,1,3
21.04.2018,2018,Dag & Red,Maidenhead,1,0
21.04.2018,2018,Dover,Gateshead,3,2
21.04.2018,2018,Eastleigh,Macclesfield,0,2
21.04.2018,2018,Ebbsfleet,Sutton,0,1
21.04.2018,2018,FC Halifax,Tranmere,0,2
21.04.2018,2018,Guiseley,Woking,1,2
21.04.2018,2018,Hartlepool,Torquay,1,1
21.04.2018,2018,Leyton Orient,Wrexham,1,0
19.04.2018,2018,Guiseley,Dag & Red,3,5
17.04.2018,2018,Dover,Tranmere,0,1
17.04.2018,2018,Eastleigh,Ebbsfleet,0,1
17.04.2018,2018,Maidenhead,Sutton,2,1
17.04.2018,2018,Bromley,Dag & Red,3,1
17.04.2018,2018,Aldershot,Gateshead,1,0
17.04.2018,2018,Hartlepool,Leyton Orient,1,0
17.04.2018,2018,Guiseley,Barrow,0,1
14.04.2018,2018,Barrow,Ebbsfleet,0,1
14.04.2018,2018,Boreham Wood,Chester,4,2
14.04.2018,2018,Gateshead,Eastleigh,2,0
14.04.2018,2018,Macclesfield,Leyton Orient,1,1
14.04.2018,2018,Maidenhead,Dover,3,2
14.04.2018,2018,Maidstone,AFC Fylde,1,0
14.04.2018,2018,Solihull Moors,Guiseley,3,1
14.04.2018,2018,Sutton,Hartlepool,1,1
14.04.2018,2018,Torquay,FC Halifax,1,0
14.04.2018,2018,Tranmere,Aldershot,2,0
14.04.2018,2018,Woking,Bromley,0,2
14.04.2018,2018,Wrexham,Dag & Red,1,2
12.04.2018,2018,FC Halifax,Gateshead,2,2
10.04.2018,2018,Barrow,Eastleigh,3,2
10.04.2018,2018,Boreham Wood,Macclesfield,0,2
10.04.2018,2018,Chester,Bromley,3,2
10.04.2018,2018,Ebbsfleet,Wrexham,3,0
10.04.2018,2018,FC Halifax,Sutton,2,1
10.04.2018,2018,Maidenhead,Woking,2,1
10.04.2018,2018,Solihull Moors,Maidstone,1,0
10.04.2018,2018,Torquay,AFC Fylde,1,3
10.04.2018,2018,Tranmere,Gateshead,4,2
07.04.2018,2018,AFC Fylde,Sutton,2,1
07.04.2018,2018,Aldershot,Maidenhead,1,0
07.04.2018,2018,Bromley,Gateshead,0,0
07.04.2018,2018,Chester,Tranmere,0,2
07.04.2018,2018,Dag & Red,Woking,1,1
07.04.2018,2018,Dover,Torquay,1,0
07.04.2018,2018,Eastleigh,Wrexham,1,1
07.04.2018,2018,Ebbsfleet,Macclesfield,2,2
07.04.2018,2018,FC Halifax,Boreham Wood,2,1
07.04.2018,2018,Guiseley,Maidstone,0,0
07.04.2018,2018,Hartlepool,Solihull Moors,0,1
07.04.2018,2018,Leyton Orient,Barrow,4,1
03.04.2018,2018,Barrow,AFC Fylde,1,3
02.04.2018,2018,Aldershot,Eastleigh,0,2
