Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
05.05.2019,2019,Aston Villa,Norwich,1,2
05.05.2019,2019,Blackburn,Swansea,2,2
05.05.2019,2019,Brentford,Preston,3,0
05.05.2019,2019,Derby,West Brom,3,1
05.05.2019,2019,Hull,Bristol City,1,1
05.05.2019,2019,Ipswich,Leeds,3,2
05.05.2019,2019,Nottingham,Bolton,1,0
05.05.2019,2019,Reading,Birmingham,0,0
05.05.2019,2019,Rotherham,Middlesbrough,1,2
05.05.2019,2019,Sheffield Wed,QPR,1,2
05.05.2019,2019,Stoke,Sheffield Utd,2,2
05.05.2019,2019,Wigan,Millwall,1,0
01.05.2019,2019,Swansea,Derby,1,1
30.04.2019,2019,Millwall,Bristol City,1,2
28.04.2019,2019,Leeds,Aston Villa,1,1
27.04.2019,2019,Birmingham,Wigan,1,1
27.04.2019,2019,Bolton,Brentford,0,1
27.04.2019,2019,Bristol City,Derby,0,2
27.04.2019,2019,Middlesbrough,Reading,2,1
27.04.2019,2019,Millwall,Stoke,0,0
27.04.2019,2019,Norwich,Blackburn,2,1
27.04.2019,2019,Preston,Sheffield Wed,3,3
27.04.2019,2019,QPR,Nottingham,0,1
27.04.2019,2019,Sheffield Utd,Ipswich,2,0
27.04.2019,2019,Swansea,Hull,2,2
27.04.2019,2019,West Brom,Rotherham,2,1
22.04.2019,2019,Aston Villa,Millwall,1,0
22.04.2019,2019,Blackburn,Bolton,2,0
22.04.2019,2019,Brentford,Leeds,2,0
22.04.2019,2019,Derby,QPR,2,0
22.04.2019,2019,Hull,Sheffield Utd,0,3
22.04.2019,2019,Ipswich,Swansea,0,1
22.04.2019,2019,Nottingham,Middlesbrough,3,0
22.04.2019,2019,Reading,West Brom,0,0
22.04.2019,2019,Rotherham,Birmingham,1,3
22.04.2019,2019,Sheffield Wed,Bristol City,2,0
22.04.2019,2019,Stoke,Norwich,2,2
22.04.2019,2019,Wigan,Preston,2,0
19.04.2019,2019,Birmingham,Derby,2,2
19.04.2019,2019,Bolton,Aston Villa,0,2
19.04.2019,2019,Bristol City,Reading,1,1
19.04.2019,2019,Leeds,Wigan,1,2
19.04.2019,2019,Middlesbrough,Stoke,1,0
19.04.2019,2019,Millwall,Brentford,1,1
19.04.2019,2019,Norwich,Sheffield Wed,2,2
19.04.2019,2019,Preston,Ipswich,4,0
19.04.2019,2019,QPR,Blackburn,1,2
19.04.2019,2019,Sheffield Utd,Nottingham,2,0
19.04.2019,2019,Swansea,Rotherham,4,3
19.04.2019,2019,West Brom,Hull,3,2
14.04.2019,2019,Wigan,Norwich,1,1
13.04.2019,2019,Aston Villa,Bristol City,2,1
13.04.2019,2019,Derby,Bolton,4,0
13.04.2019,2019,Ipswich,Birmingham,1,1
13.04.2019,2019,Leeds,Sheffield Wed,1,0
13.04.2019,2019,Middlesbrough,Hull,1,0
13.04.2019,2019,Nottingham,Blackburn,1,2
13.04.2019,2019,QPR,Swansea,4,0
13.04.2019,2019,Reading,Brentford,2,1
13.04.2019,2019,Sheffield Utd,Millwall,1,1
13.04.2019,2019,Stoke,Rotherham,2,2
13.04.2019,2019,West Brom,Preston,4,1
10.04.2019,2019,Birmingham,Sheffield Utd,1,1
10.04.2019,2019,Brentford,Ipswich,2,0
10.04.2019,2019,Hull,Wigan,2,1
10.04.2019,2019,Millwall,QPR,0,0
10.04.2019,2019,Norwich,Reading,2,2
10.04.2019,2019,Rotherham,Aston Villa,1,2
09.04.2019,2019,Blackburn,Derby,2,0
09.04.2019,2019,Bolton,Middlesbrough,0,2
09.04.2019,2019,Bristol City,West Brom,3,2
09.04.2019,2019,Preston,Leeds,0,2
09.04.2019,2019,Sheffield Wed,Nottingham,3,0
09.04.2019,2019,Swansea,Stoke,3,1
06.04.2019,2019,Birmingham,Leeds,1,0
06.04.2019,2019,Blackburn,Stoke,0,1
06.04.2019,2019,Bolton,Ipswich,1,2
06.04.2019,2019,Brentford,Derby,3,3
06.04.2019,2019,Bristol City,Wigan,2,2
06.04.2019,2019,Hull,Reading,3,1
06.04.2019,2019,Millwall,West Brom,2,0
06.04.2019,2019,Norwich,QPR,4,0
06.04.2019,2019,Preston,Sheffield Utd,0,1
06.04.2019,2019,Rotherham,Nottingham,2,1
06.04.2019,2019,Sheffield Wed,Aston Villa,1,3
06.04.2019,2019,Swansea,Middlesbrough,3,1
02.04.2019,2019,Swansea,Brentford,3,0
02.04.2019,2019,Middlesbrough,Bristol City,0,1
30.03.2019,2019,Aston Villa,Blackburn,2,1
30.03.2019,2019,Derby,Rotherham,6,1
30.03.2019,2019,Ipswich,Hull,0,2
30.03.2019,2019,Leeds,Millwall,3,2
30.03.2019,2019,Middlesbrough,Norwich,0,1
30.03.2019,2019,Nottingham,Swansea,2,1
30.03.2019,2019,QPR,Bolton,1,2
30.03.2019,2019,Reading,Preston,2,1
30.03.2019,2019,Sheffield Utd,Bristol City,2,3
30.03.2019,2019,Stoke,Sheffield Wed,0,0
30.03.2019,2019,Wigan,Brentford,0,0
29.03.2019,2019,West Brom,Birmingham,3,2
16.03.2019,2019,Aston Villa,Middlesbrough,3,0
16.03.2019,2019,Brentford,West Brom,0,1
16.03.2019,2019,Hull,QPR,2,2
16.03.2019,2019,Ipswich,Nottingham,1,1
16.03.2019,2019,Leeds,Sheffield Utd,0,1
16.03.2019,2019,Preston,Birmingham,1,0
