Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
04.12.2010,2010,Albirex Niigata,Shonan,3,1
04.12.2010,2010,C-Osaka,Iwata,6,2
04.12.2010,2010,Kyoto,FC Tokyo,2,0
04.12.2010,2010,Montedio Yamagata,Kashima,1,1
04.12.2010,2010,Nagoya,Hiroshima,2,1
04.12.2010,2010,Shimizu,G-Osaka,0,3
04.12.2010,2010,Urawa,Kobe,0,4
04.12.2010,2010,Vegalta Sendai,Kawasaki Frontale,1,1
04.12.2010,2010,Yokohama M.,Omiya Ardija,0,2
28.11.2010,2010,Kashima,Kyoto,2,1
28.11.2010,2010,Shonan,C-Osaka,0,4
27.11.2010,2010,FC Tokyo,Montedio Yamagata,1,1
27.11.2010,2010,G-Osaka,Yokohama M.,0,2
27.11.2010,2010,Hiroshima,Vegalta Sendai,1,0
27.11.2010,2010,Iwata,Nagoya,1,2
27.11.2010,2010,Kawasaki Frontale,Urawa,1,1
27.11.2010,2010,Kobe,Shimizu,1,0
27.11.2010,2010,Omiya Ardija,Albirex Niigata,2,2
23.11.2010,2010,Albirex Niigata,Vegalta Sendai,1,1
23.11.2010,2010,G-Osaka,Shonan,2,1
23.11.2010,2010,Kashima,Iwata,1,2
23.11.2010,2010,Kawasaki Frontale,C-Osaka,1,2
23.11.2010,2010,Montedio Yamagata,Kyoto,1,0
23.11.2010,2010,Nagoya,FC Tokyo,0,1
23.11.2010,2010,Omiya Ardija,Kobe,2,2
23.11.2010,2010,Shimizu,Hiroshima,2,1
23.11.2010,2010,Yokohama M.,Urawa,1,4
20.11.2010,2010,C-Osaka,Yokohama M.,2,0
20.11.2010,2010,FC Tokyo,Kawasaki Frontale,1,2
20.11.2010,2010,Hiroshima,Albirex Niigata,4,0
20.11.2010,2010,Iwata,Montedio Yamagata,0,0
20.11.2010,2010,Kobe,Kashima,0,0
20.11.2010,2010,Kyoto,Omiya Ardija,0,2
20.11.2010,2010,Shonan,Nagoya,0,1
20.11.2010,2010,Urawa,G-Osaka,0,2
20.11.2010,2010,Vegalta Sendai,Shimizu,1,3
14.11.2010,2010,Albirex Niigata,Kobe,1,1
14.11.2010,2010,G-Osaka,Hiroshima,2,0
14.11.2010,2010,Kawasaki Frontale,Kashima,1,2
14.11.2010,2010,Montedio Yamagata,C-Osaka,3,3
14.11.2010,2010,Nagoya,Omiya Ardija,2,1
14.11.2010,2010,Shimizu,Shonan,5,0
14.11.2010,2010,Urawa,Kyoto,2,0
14.11.2010,2010,Vegalta Sendai,Iwata,3,0
14.11.2010,2010,Yokohama M.,FC Tokyo,1,2
10.11.2010,2010,Shonan,Omiya Ardija,1,3
07.11.2010,2010,Hiroshima,Urawa,2,1
07.11.2010,2010,Kashima,Nagoya,1,0
06.11.2010,2010,C-Osaka,Shimizu,1,0
06.11.2010,2010,FC Tokyo,G-Osaka,1,1
06.11.2010,2010,Iwata,Albirex Niigata,1,1
06.11.2010,2010,Kobe,Vegalta Sendai,2,0
06.11.2010,2010,Kyoto,Kawasaki Frontale,3,4
06.11.2010,2010,Omiya Ardija,Montedio Yamagata,2,1
06.11.2010,2010,Shonan,Yokohama M.,1,4
31.10.2010,2010,Albirex Niigata,Kashima,2,1
31.10.2010,2010,Yokohama M.,Hiroshima,2,1
30.10.2010,2010,G-Osaka,Kobe,2,4
30.10.2010,2010,Kawasaki Frontale,Iwata,1,1
30.10.2010,2010,Nagoya,C-Osaka,1,0
30.10.2010,2010,Shimizu,FC Tokyo,1,2
30.10.2010,2010,Urawa,Montedio Yamagata,0,1
30.10.2010,2010,Vegalta Sendai,Kyoto,1,0
24.10.2010,2010,Hiroshima,Shonan,3,0
24.10.2010,2010,Kashima,Yokohama M.,2,0
24.10.2010,2010,Kyoto,G-Osaka,1,2
24.10.2010,2010,Omiya Ardija,Kawasaki Frontale,2,2
23.10.2010,2010,C-Osaka,Vegalta Sendai,0,0
23.10.2010,2010,FC Tokyo,Albirex Niigata,1,1
23.10.2010,2010,Iwata,Urawa,2,1
23.10.2010,2010,Kobe,Nagoya,1,2
23.10.2010,2010,Montedio Yamagata,Shimizu,0,3
17.10.2010,2010,Albirex Niigata,Nagoya,4,1
17.10.2010,2010,Yokohama M.,Kobe,1,0
16.10.2010,2010,G-Osaka,Omiya Ardija,5,1
16.10.2010,2010,Hiroshima,Iwata,1,1
16.10.2010,2010,Kawasaki Frontale,Montedio Yamagata,2,0
16.10.2010,2010,Shimizu,Kyoto,1,1
16.10.2010,2010,Shonan,Kashima,1,1
16.10.2010,2010,Urawa,C-Osaka,2,0
16.10.2010,2010,Vegalta Sendai,FC Tokyo,3,2
03.10.2010,2010,FC Tokyo,Shonan,3,0
03.10.2010,2010,Iwata,Yokohama M.,0,0
02.10.2010,2010,C-Osaka,Albirex Niigata,2,1
02.10.2010,2010,Kashima,Shimizu,1,1
02.10.2010,2010,Kobe,Kawasaki Frontale,0,4
02.10.2010,2010,Kyoto,Hiroshima,0,3
02.10.2010,2010,Montedio Yamagata,G-Osaka,2,1
02.10.2010,2010,Nagoya,Vegalta Sendai,2,1
02.10.2010,2010,Omiya Ardija,Urawa,1,2
25.09.2010,2010,FC Tokyo,Omiya Ardija,0,1
25.09.2010,2010,Hiroshima,Kashima,1,1
25.09.2010,2010,Kawasaki Frontale,G-Osaka,1,2
25.09.2010,2010,Kobe,C-Osaka,0,0
25.09.2010,2010,Kyoto,Iwata,0,1
25.09.2010,2010,Montedio Yamagata,Shonan,1,1
25.09.2010,2010,Shimizu,Nagoya,1,5
25.09.2010,2010,Urawa,Albirex Niigata,2,0
25.09.2010,2010,Yokohama M.,Vegalta Sendai,0,1
19.09.2010,2010,Albirex Niigata,Kyoto,1,1
19.09.2010,2010,Vegalta Sendai,Montedio Yamagata,2,0
18.09.2010,2010,G-Osaka,C-Osaka,3,2
18.09.2010,2010,Hiroshima,Kobe,1,1
18.09.2010,2010,Iwata,FC Tokyo,2,1
18.09.2010,2010,Kashima,Omiya Ardija,3,0
18.09.2010,2010,Nagoya,Yokohama M.,1,1
18.09.2010,2010,Shonan,Kawasaki Frontale,1,6
18.09.2010,2010,Urawa,Shimizu,1,1
12.09.2010,2010,FC Tokyo,Urawa,0,1
12.09.2010,2010,Montedio Yamagata,Nagoya,0,1
11.09.2010,2010,Albirex Niigata,G-Osaka,1,2
11.09.2010,2010,C-Osaka,Hiroshima,1,1
11.09.2010,2010,Iwata,Shonan,3,2
11.09.2010,2010,Kashima,Vegalta Sendai,1,0
11.09.2010,2010,Kawasaki Frontale,Yokohama M.,1,3
11.09.2010,2010,Kyoto,Kobe,3,0
