Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
87,26.04.2014,West Brom,West Ham,1:0,H,1.86,3.61,4.25
86,21.04.2014,Manchester City,West Brom,3:1,H,1.22,6.91,12.18
85,20.04.2014,Everton,Manchester United,2:0,H,2.54,3.43,2.73
85,20.04.2014,Hull City,Arsenal,0:3,A,4.8,3.64,1.76
85,20.04.2014,Norwich,Liverpool,2:3,A,6.75,4.83,1.44
84,19.04.2014,Aston Villa,Southampton,0:0,D,3.25,3.3,2.27
84,19.04.2014,Cardiff,Stoke,1:1,D,2.36,3.35,3.05
84,19.04.2014,Chelsea,Sunderland,1:2,A,1.19,6.89,14.7
84,19.04.2014,Newcastle,Swansea,1:2,A,2.86,3.33,2.49
84,19.04.2014,Tottenham,Fulham,3:1,H,1.5,4.51,6.24
84,19.04.2014,West Ham,Crystal Palace,0:1,A,2.23,3.24,3.4
83,16.04.2014,Everton,Crystal Palace,2:3,A,1.36,4.89,8.8
83,16.04.2014,Manchester City,Sunderland,2:2,D,1.13,8.98,17.38
82,15.04.2014,Arsenal,West Ham,3:1,H,1.34,5.1,8.88
81,13.04.2014,Liverpool,Manchester City,3:2,H,2.26,3.54,3.08
81,13.04.2014,Swansea,Chelsea,0:1,A,4.72,3.52,1.79
80,12.04.2014,Crystal Palace,Aston Villa,1:0,H,2.14,3.16,3.74
80,12.04.2014,Fulham,Norwich,1:0,H,2.12,3.39,3.48
80,12.04.2014,Southampton,Cardiff,0:1,A,1.42,4.56,7.68
80,12.04.2014,Stoke,Newcastle,1:0,H,2.01,3.38,3.88
80,12.04.2014,Sunderland,Everton,0:1,A,4.47,3.55,1.83
80,12.04.2014,West Brom,Tottenham,3:3,D,3.02,3.42,2.33
79,07.04.2014,Tottenham,Sunderland,5:1,H,1.55,4.08,6.15
78,06.04.2014,Everton,Arsenal,3:0,H,2.45,3.38,2.87
78,06.04.2014,West Ham,Liverpool,1:2,A,7.9,5.15,1.37
77,05.04.2014,Aston Villa,Fulham,1:2,A,2.13,3.3,3.6
77,05.04.2014,Cardiff,Crystal Palace,0:3,A,2.34,3.23,3.2
77,05.04.2014,Chelsea,Stoke,3:0,H,1.28,5.44,11.55
77,05.04.2014,Hull City,Swansea,1:0,H,2.81,3.12,2.67
77,05.04.2014,Manchester City,Southampton,4:1,H,1.34,5.34,8.68
77,05.04.2014,Newcastle,Manchester United,0:4,A,3.76,3.49,2.01
77,05.04.2014,Norwich,West Brom,0:1,A,2.33,3.27,3.15
76,31.03.2014,Sunderland,West Ham,1:2,A,1.97,3.44,3.96
75,30.03.2014,Fulham,Everton,1:3,A,4.79,3.7,1.74
75,30.03.2014,Liverpool,Tottenham,4:0,H,1.39,4.99,7.51
74,29.03.2014,Arsenal,Manchester City,1:1,D,3.6,3.55,2.03
74,29.03.2014,Crystal Palace,Chelsea,1:0,H,8.94,4.48,1.4
74,29.03.2014,Manchester United,Aston Villa,4:1,H,1.41,4.61,7.86
74,29.03.2014,Southampton,Newcastle,4:0,H,1.63,3.82,5.66
74,29.03.2014,Stoke,Hull City,1:0,H,2.32,3.13,3.31
74,29.03.2014,Swansea,Norwich,3:0,H,1.68,3.72,5.37
74,29.03.2014,West Brom,Cardiff,3:3,D,1.89,3.48,4.23
73,26.03.2014,Liverpool,Sunderland,2:1,H,1.16,8.06,15.66
73,26.03.2014,West Ham,Hull City,2:1,H,2.32,3.25,3.21
72,25.03.2014,Arsenal,Swansea,2:2,D,1.53,4.15,6.4
72,25.03.2014,Newcastle,Everton,0:3,A,3.22,3.29,2.29
72,25.03.2014,Manchester United,Manchester City,0:3,A,3.16,3.4,2.27
71,23.03.2014,Aston Villa,Stoke,1:4,A,2.16,3.19,3.64
71,23.03.2014,Tottenham,Southampton,3:2,H,2.14,3.33,3.52
70,22.03.2014,Cardiff,Liverpool,3:6,A,9.06,5.33,1.33
70,22.03.2014,Chelsea,Arsenal,6:0,H,1.83,3.49,4.6
70,22.03.2014,Everton,Swansea,3:2,H,1.72,3.63,5.2
70,22.03.2014,Hull City,West Brom,2:0,H,2.24,3.2,3.43
70,22.03.2014,Manchester City,Fulham,5:0,H,1.14,8.76,16.81
70,22.03.2014,Newcastle,Crystal Palace,1:0,H,1.98,3.31,4.11
70,22.03.2014,Norwich,Sunderland,2:0,H,2.26,3.24,3.32
70,22.03.2014,West Ham,Manchester United,0:2,A,4.48,3.68,1.79
69,16.03.2014,Manchester United,Liverpool,0:3,A,2.47,3.41,2.83
69,16.03.2014,Tottenham,Arsenal,0:1,A,3.22,3.39,2.25
68,15.03.2014,Aston Villa,Chelsea,1:0,H,6.76,4.1,1.51
68,15.03.2014,Everton,Cardiff,2:1,H,1.32,5.05,10.03
68,15.03.2014,Fulham,Newcastle,1:0,H,2.74,3.33,2.58
68,15.03.2014,Hull City,Manchester City,0:2,A,6.05,4.12,1.55
68,15.03.2014,Southampton,Norwich,4:2,H,1.56,3.91,6.45
68,15.03.2014,Stoke,West Ham,3:1,H,2.26,3.19,3.39
68,15.03.2014,Sunderland,Crystal Palace,0:0,D,2.15,3.24,3.57
68,15.03.2014,Swansea,West Brom,1:2,A,1.93,3.4,4.16
67,08.03.2014,Cardiff,Fulham,3:1,H,2.28,3.3,3.24
67,08.03.2014,Chelsea,Tottenham,4:0,H,1.53,4.04,6.75
67,08.03.2014,Crystal Palace,Southampton,0:1,A,3.58,3.26,2.15
67,08.03.2014,Norwich,Stoke,1:1,D,2.23,3.16,3.5
67,08.03.2014,West Brom,Manchester United,0:3,A,4.48,3.55,1.83
66,02.03.2014,Aston Villa,Norwich,4:1,H,2.17,3.29,3.48
66,02.03.2014,Swansea,Crystal Palace,1:1,D,1.79,3.48,4.9
66,02.03.2014,Tottenham,Cardiff,1:0,H,1.33,5.01,9.73
65,01.03.2014,Everton,West Ham,1:0,H,1.49,4.18,7.08
65,01.03.2014,Fulham,Chelsea,1:3,A,7.45,4.46,1.44
65,01.03.2014,Hull City,Newcastle,1:4,A,2.28,3.2,3.33
65,01.03.2014,Southampton,Liverpool,0:3,A,3.64,3.49,2.04
65,01.03.2014,Stoke,Arsenal,1:0,H,5.14,3.58,1.74
64,23.02.2014,Liverpool,Swansea,4:3,H,1.27,5.71,10.78
64,23.02.2014,Newcastle,Aston Villa,1:0,H,1.96,3.42,4
64,23.02.2014,Norwich,Tottenham,1:0,H,3.75,3.43,2.02
63,22.02.2014,Arsenal,Sunderland,4:1,H,1.33,5.05,9.83
63,22.02.2014,Cardiff,Hull City,0:4,A,2.88,3.07,2.64
63,22.02.2014,Chelsea,Everton,1:0,H,1.58,3.9,6.14
63,22.02.2014,Crystal Palace,Manchester United,0:2,A,6.12,3.88,1.59
63,22.02.2014,Manchester City,Stoke,1:0,H,1.17,7.64,15.5
63,22.02.2014,West Brom,Fulham,1:1,D,1.73,3.71,4.85
63,22.02.2014,West Ham,Southampton,3:1,H,3.39,3.32,2.2
62,12.02.2014,Arsenal,Manchester United,0:0,D,2.31,3.29,3.19
62,12.02.2014,Fulham,Liverpool,2:3,A,7.71,4.98,1.38
62,12.02.2014,Newcastle,Tottenham,0:4,A,2.99,3.33,2.39
62,12.02.2014,Stoke,Swansea,1:1,D,2.73,3.06,2.77
61,11.02.2014,Cardiff,Aston Villa,0:0,D,2.64,3.27,2.73
61,11.02.2014,Hull City,Southampton,0:1,A,2.82,3.14,2.62
61,11.02.2014,West Brom,Chelsea,1:1,D,7.09,4.25,1.48
61,11.02.2014,West Ham,Norwich,2:0,H,2.14,3.32,3.53
60,09.02.2014,Manchester United,Fulham,2:2,D,1.17,7.64,16.43
60,09.02.2014,Tottenham,Everton,1:0,H,2.18,3.3,3.46
59,08.02.2014,Aston Villa,West Ham,0:2,A,2.08,3.32,3.72
59,08.02.2014,Chelsea,Newcastle,3:0,H,1.22,6.26,13.89
59,08.02.2014,Crystal Palace,West Brom,3:1,H,2.52,3.13,2.96
59,08.02.2014,Liverpool,Arsenal,5:1,H,2.22,3.44,3.23
59,08.02.2014,Norwich,Manchester City,0:0,D,8.21,5.02,1.37
59,08.02.2014,Southampton,Stoke,2:2,D,1.52,4.01,7.03
59,08.02.2014,Sunderland,Hull City,0:2,A,2.29,3.18,3.33
59,08.02.2014,Swansea,Cardiff,3:0,H,1.88,3.43,4.37
58,03.02.2014,Manchester City,Chelsea,0:1,A,2.03,3.39,3.79
57,02.02.2014,Arsenal,Crystal Palace,2:0,H,1.22,6.14,14.15
57,02.02.2014,West Brom,Liverpool,1:1,D,5.37,4.09,1.61
56,01.02.2014,Cardiff,Norwich,2:1,H,2.13,3.3,3.58
56,01.02.2014,Everton,Aston Villa,2:1,H,1.56,3.98,6.34
56,01.02.2014,Fulham,Southampton,0:3,A,3.47,3.31,2.16
56,01.02.2014,Hull City,Tottenham,1:1,D,3.69,3.38,2.06
56,01.02.2014,Newcastle,Sunderland,0:3,A,1.96,3.36,4.09
56,01.02.2014,Stoke,Manchester United,2:1,H,7.29,4.33,1.47
56,01.02.2014,West Ham,Swansea,2:0,H,2.79,3.27,2.58
55,29.01.2014,Aston Villa,West Brom,4:3,H,2.58,3.14,2.88
55,29.01.2014,Chelsea,West Ham,0:0,D,1.17,7.42,15.72
55,29.01.2014,Sunderland,Stoke,1:0,H,2,3.36,3.9
55,29.01.2014,Tottenham,Manchester City,1:5,A,3.97,3.71,1.89
54,28.01.2014,Crystal Palace,Hull City,1:0,H,2.46,3.07,3.13
54,28.01.2014,Liverpool,Everton,4:0,H,1.78,3.75,4.51
54,28.01.2014,Manchester United,Cardiff,2:0,H,1.21,6.48,14.15
54,28.01.2014,Norwich,Newcastle,0:0,D,2.57,3.28,2.8
54,28.01.2014,Southampton,Arsenal,2:2,D,3.94,3.47,1.96
54,28.01.2014,Swansea,Fulham,2:0,H,1.68,3.74,5.29
53,20.01.2014,West Brom,Everton,1:1,D,3.88,3.46,1.99
52,19.01.2014,Chelsea,Manchester United,3:1,H,1.68,3.77,5.27
52,19.01.2014,Swansea,Tottenham,1:3,A,3.04,3.34,2.34
51,18.01.2014,Arsenal,Fulham,2:0,H,1.2,6.95,13.82
51,18.01.2014,Crystal Palace,Stoke,1:0,H,2.22,3.2,3.43
51,18.01.2014,Liverpool,Aston Villa,2:2,D,1.2,6.97,13.38
51,18.01.2014,Manchester City,Cardiff,4:2,H,1.11,10.18,21.73
51,18.01.2014,Norwich,Hull City,1:0,H,2.5,3.18,2.96
51,18.01.2014,Sunderland,Southampton,2:2,D,2.93,3.24,2.48
51,18.01.2014,West Ham,Newcastle,1:3,A,2.92,3.32,2.43
50,13.01.2014,Aston Villa,Arsenal,1:2,A,6.78,4.38,1.48
49,12.01.2014,Newcastle,Manchester City,0:2,A,5.6,4.12,1.58
49,12.01.2014,Stoke,Liverpool,3:5,A,6.6,4.29,1.5
48,11.01.2014,Cardiff,West Ham,0:2,A,2.01,3.44,3.78
48,11.01.2014,Everton,Norwich,2:0,H,1.34,4.96,9.44
48,11.01.2014,Fulham,Sunderland,1:4,A,2.14,3.27,3.58
48,11.01.2014,Hull City,Chelsea,0:2,A,5.97,3.78,1.62
48,11.01.2014,Manchester United,Swansea,2:0,H,1.55,3.98,6.42
48,11.01.2014,Southampton,West Brom,1:0,H,1.8,3.59,4.58
48,11.01.2014,Tottenham,Crystal Palace,2:0,H,1.39,4.72,8.52
47,01.01.2014,Arsenal,Cardiff,2:0,H,1.25,6.07,12.07
47,01.01.2014,Crystal Palace,Norwich,1:1,D,2.31,3.21,3.26
47,01.01.2014,Fulham,West Ham,2:1,H,2.31,3.32,3.13
47,01.01.2014,Liverpool,Hull City,2:0,H,1.3,5.43,10.12
47,01.01.2014,Manchester United,Tottenham,1:2,A,1.66,3.95,5.19
47,01.01.2014,Southampton,Chelsea,0:3,A,3.77,3.36,2.05
47,01.01.2014,Stoke,Everton,1:1,D,4.4,3.55,1.84
47,01.01.2014,Sunderland,Aston Villa,0:1,A,2.08,3.33,3.67
47,01.01.2014,Swansea,Manchester City,2:3,A,5.46,3.88,1.64
47,01.01.2014,West Brom,Newcastle,1:0,H,2.36,3.38,3.02
46,29.12.2013,Chelsea,Liverpool,2:1,H,2.21,3.33,3.36
46,29.12.2013,Everton,Southampton,2:1,H,1.92,3.44,4.18
46,29.12.2013,Newcastle,Arsenal,0:1,A,3.29,3.32,2.24
46,29.12.2013,Tottenham,Stoke,3:0,H,1.44,4.36,7.75
45,28.12.2013,Aston Villa,Swansea,1:1,D,2.92,3.24,2.5
45,28.12.2013,Cardiff,Sunderland,2:2,D,2.38,3.24,3.11
45,28.12.2013,Hull City,Fulham,6:0,H,2.01,3.31,3.99
45,28.12.2013,Manchester City,Crystal Palace,1:0,H,1.13,8.74,19.55
45,28.12.2013,Norwich,Manchester United,0:1,A,5.34,3.84,1.66
45,28.12.2013,West Ham,West Brom,3:3,D,2.53,3.24,2.88
44,26.12.2013,Aston Villa,Crystal Palace,0:1,A,1.9,3.36,4.4
44,26.12.2013,Cardiff,Southampton,0:3,A,3.15,3.31,2.32
44,26.12.2013,Chelsea,Swansea,1:0,H,1.32,5.27,9.99
44,26.12.2013,Everton,Sunderland,0:1,A,1.34,5.11,9.37
44,26.12.2013,Hull City,Manchester United,2:3,A,5.82,3.83,1.62
44,26.12.2013,Manchester City,Liverpool,2:1,H,1.79,3.88,4.32
44,26.12.2013,Newcastle,Stoke,5:1,H,1.72,3.57,5.27
44,26.12.2013,Norwich,Fulham,1:2,A,1.94,3.48,4.09
44,26.12.2013,Tottenham,West Brom,1:1,D,1.55,4.09,6.17
44,26.12.2013,West Ham,Arsenal,1:3,A,5.95,4.15,1.56
43,23.12.2013,Arsenal,Chelsea,0:0,D,2.46,3.27,2.94
42,22.12.2013,Southampton,Tottenham,2:3,A,2.51,3.31,2.82
42,22.12.2013,Swansea,Everton,1:2,A,3.23,3.33,2.26
41,21.12.2013,Crystal Palace,Newcastle,0:3,A,3.05,3.26,2.39
41,21.12.2013,Fulham,Manchester City,2:4,A,7.96,5.06,1.37
41,21.12.2013,Liverpool,Cardiff,3:1,H,1.19,7.09,15.19
41,21.12.2013,Manchester United,West Ham,3:1,H,1.3,5.44,9.9
41,21.12.2013,Stoke,Aston Villa,2:1,H,2.01,3.28,3.98
41,21.12.2013,Sunderland,Norwich,0:0,D,2.11,3.29,3.6
41,21.12.2013,West Brom,Hull City,1:1,D,1.97,3.29,4.14
40,15.12.2013,Aston Villa,Manchester United,0:3,A,5.13,3.74,1.7
40,15.12.2013,Norwich,Swansea,1:1,D,2.86,3.29,2.5
40,15.12.2013,Tottenham,Liverpool,0:5,A,2.36,3.35,3.04
39,14.12.2013,Cardiff,West Brom,1:0,H,2.71,3.29,2.63
39,14.12.2013,Chelsea,Crystal Palace,2:1,H,1.18,7.19,16.03
39,14.12.2013,Everton,Fulham,4:1,H,1.37,4.83,8.72
39,14.12.2013,Hull City,Stoke,0:0,D,2.23,3.13,3.54
39,14.12.2013,Manchester City,Arsenal,6:3,H,1.71,3.97,4.67
39,14.12.2013,Newcastle,Southampton,1:1,D,2.31,3.29,3.19
39,14.12.2013,West Ham,Sunderland,0:0,D,1.96,3.42,4.04
38,09.12.2013,Swansea,Hull City,1:1,D,1.67,3.64,5.62
37,08.12.2013,Arsenal,Everton,1:1,D,1.66,3.8,5.4
37,08.12.2013,Fulham,Aston Villa,2:0,H,2.6,3.29,2.74
36,07.12.2013,Crystal Palace,Cardiff,2:0,H,2.47,3.17,3.02
36,07.12.2013,Liverpool,West Ham,4:1,H,1.31,5.46,9.4
36,07.12.2013,Manchester United,Newcastle,0:1,A,1.46,4.42,7.16
36,07.12.2013,Southampton,Manchester City,1:1,D,4.97,3.83,1.7
36,07.12.2013,Stoke,Chelsea,3:2,H,6.27,3.94,1.57
36,07.12.2013,Sunderland,Tottenham,1:2,A,3.69,3.38,2.07
36,07.12.2013,West Brom,Norwich,0:2,A,1.7,3.72,5.18
35,04.12.2013,Arsenal,Hull City,2:0,H,1.27,5.74,11.64
35,04.12.2013,Fulham,Tottenham,1:2,A,5.8,3.83,1.62
35,04.12.2013,Liverpool,Norwich,5:1,H,1.25,6.07,11.57
35,04.12.2013,Manchester United,Everton,0:1,A,1.76,3.74,4.66
35,04.12.2013,Southampton,Aston Villa,2:3,A,1.68,3.69,5.39
35,04.12.2013,Stoke,Cardiff,0:0,D,2.21,3.22,3.47
35,04.12.2013,Sunderland,Chelsea,3:4,A,6.28,4.24,1.52
35,04.12.2013,Swansea,Newcastle,3:0,H,2.19,3.37,3.35
35,04.12.2013,West Brom,Manchester City,2:3,A,6.42,4.42,1.5
34,03.12.2013,Crystal Palace,West Ham,1:0,H,3.11,3.26,2.36
33,01.12.2013,Chelsea,Southampton,3:1,H,1.56,4.06,6.04
33,01.12.2013,Hull City,Liverpool,3:1,H,5.99,3.91,1.59
33,01.12.2013,Manchester City,Swansea,3:0,H,1.25,5.93,11.9
33,01.12.2013,Tottenham,Manchester United,2:2,D,2.73,3.25,2.63
32,30.11.2013,Aston Villa,Sunderland,0:0,D,1.84,3.52,4.52
32,30.11.2013,Cardiff,Arsenal,0:3,A,6.26,4.06,1.55
32,30.11.2013,Everton,Stoke,4:0,H,1.54,4.01,6.63
32,30.11.2013,Newcastle,West Brom,2:1,H,1.97,3.46,3.89
32,30.11.2013,Norwich,Crystal Palace,1:0,H,1.96,3.4,4
32,30.11.2013,West Ham,Fulham,3:0,H,1.73,3.74,4.91
31,25.11.2013,West Brom,Aston Villa,2:2,D,2.13,3.27,3.61
30,24.11.2013,Cardiff,Manchester United,2:2,D,5.21,3.73,1.69
30,24.11.2013,Manchester City,Tottenham,6:0,H,1.65,3.86,5.43
29,23.11.2013,Arsenal,Southampton,2:0,H,1.59,3.98,5.97
29,23.11.2013,Everton,Liverpool,3:3,D,2.84,3.28,2.54
29,23.11.2013,Fulham,Swansea,1:2,A,3.25,3.35,2.24
29,23.11.2013,Hull City,Crystal Palace,0:1,A,1.88,3.36,4.48
29,23.11.2013,Newcastle,Norwich,2:1,H,1.75,3.69,4.77
29,23.11.2013,Stoke,Sunderland,2:0,H,2.08,3.21,3.86
29,23.11.2013,West Ham,Chelsea,0:3,A,5.72,3.81,1.63
28,10.11.2013,Manchester United,Arsenal,1:0,H,2.28,3.35,3.2
28,10.11.2013,Sunderland,Manchester City,1:0,H,7.12,4.55,1.44
28,10.11.2013,Swansea,Stoke,3:3,D,1.94,3.35,4.2
28,10.11.2013,Tottenham,Newcastle,0:1,A,1.54,4.15,6.3
27,09.11.2013,Aston Villa,Cardiff,2:0,H,2.16,3.27,3.51
27,09.11.2013,Chelsea,West Brom,2:2,D,1.29,5.54,10.28
27,09.11.2013,Crystal Palace,Everton,0:0,D,5.32,3.69,1.69
27,09.11.2013,Liverpool,Fulham,4:0,H,1.2,6.88,13.97
27,09.11.2013,Norwich,West Ham,3:1,H,2.32,3.29,3.15
27,09.11.2013,Southampton,Hull City,4:1,H,1.57,3.78,6.62
26,03.11.2013,Cardiff,Swansea,1:0,H,3.13,3.25,2.35
26,03.11.2013,Everton,Tottenham,0:0,D,2.34,3.28,3.14
25,02.11.2013,Arsenal,Liverpool,2:0,H,2.08,3.43,3.6
25,02.11.2013,Fulham,Manchester United,1:3,A,6.43,4.24,1.51
25,02.11.2013,Hull City,Sunderland,1:0,H,2.24,3.22,3.37
25,02.11.2013,Manchester City,Norwich,7:0,H,1.18,7.19,15.66
25,02.11.2013,Newcastle,Chelsea,2:0,H,5.8,4.04,1.59
25,02.11.2013,Stoke,Southampton,1:1,D,3.04,3.15,2.45
25,02.11.2013,West Brom,Crystal Palace,2:0,H,1.54,4.07,6.49
25,02.11.2013,West Ham,Aston Villa,0:0,D,2.13,3.34,3.52
24,27.10.2013,Chelsea,Manchester City,2:1,H,2.24,3.29,3.31
24,27.10.2013,Sunderland,Newcastle,2:1,H,2.78,3.29,2.57
24,27.10.2013,Swansea,West Ham,0:0,D,1.73,3.7,4.91
24,27.10.2013,Tottenham,Hull City,1:0,H,1.33,4.79,10.93
23,26.10.2013,Aston Villa,Everton,0:2,A,3.29,3.31,2.25
23,26.10.2013,Crystal Palace,Arsenal,0:2,A,11.47,5.51,1.28
23,26.10.2013,Liverpool,West Brom,4:1,H,1.4,4.8,7.81
23,26.10.2013,Manchester United,Stoke,3:2,H,1.32,5.11,10.11
23,26.10.2013,Norwich,Cardiff,0:0,D,2.04,3.37,3.75
23,26.10.2013,Southampton,Fulham,2:0,H,1.6,3.94,5.82
22,21.10.2013,Crystal Palace,Fulham,1:4,A,2.77,3.25,2.63
21,20.10.2013,Aston Villa,Tottenham,0:2,A,3.98,3.38,1.98
20,19.10.2013,Arsenal,Norwich,4:1,H,1.29,5.46,10.89
20,19.10.2013,Chelsea,Cardiff,4:1,H,1.28,5.6,11.17
20,19.10.2013,Everton,Hull City,2:1,H,1.5,4.1,7.07
20,19.10.2013,Manchester United,Southampton,1:1,D,1.54,4.09,6.4
20,19.10.2013,Newcastle,Liverpool,2:2,D,4.19,3.73,1.85
20,19.10.2013,Stoke,West Brom,0:0,D,2.48,3.2,2.97
20,19.10.2013,Swansea,Sunderland,4:0,H,1.56,4.03,6.21
20,19.10.2013,West Ham,Manchester City,1:3,A,5.3,3.84,1.66
19,06.10.2013,Norwich,Chelsea,1:3,A,6.16,4.04,1.57
19,06.10.2013,Southampton,Swansea,2:0,H,2.15,3.27,3.59
19,06.10.2013,Tottenham,West Ham,0:3,A,1.42,4.41,8.04
19,06.10.2013,West Brom,Arsenal,1:1,D,4.88,3.83,1.71
18,05.10.2013,Cardiff,Newcastle,1:2,A,2.36,3.33,3.04
18,05.10.2013,Fulham,Stoke,1:0,H,2.5,3.18,2.96
18,05.10.2013,Hull City,Aston Villa,0:0,D,2.27,3.18,3.38
18,05.10.2013,Liverpool,Crystal Palace,3:1,H,1.18,6.96,15.98
18,05.10.2013,Manchester City,Everton,3:1,H,1.6,4.01,5.71
18,05.10.2013,Sunderland,Manchester United,1:2,A,6.3,4.21,1.53
17,30.09.2013,Everton,Newcastle,3:2,H,1.57,4.06,5.96
16,29.09.2013,Stoke,Norwich,0:1,A,1.96,3.35,4.13
16,29.09.2013,Sunderland,Liverpool,1:3,A,5.61,3.91,1.62
15,28.09.2013,Aston Villa,Manchester City,3:2,H,6.78,4.13,1.51
15,28.09.2013,Fulham,Cardiff,1:2,A,2.07,3.3,3.74
15,28.09.2013,Hull City,West Ham,1:0,H,2.28,3.18,3.35
15,28.09.2013,Manchester United,West Brom,1:2,A,1.3,5.37,10.72
15,28.09.2013,Southampton,Crystal Palace,2:0,H,1.45,4.3,7.77
15,28.09.2013,Swansea,Arsenal,1:2,A,2.99,3.35,2.4
15,28.09.2013,Tottenham,Chelsea,1:1,D,2.5,3.21,2.94
14,22.09.2013,Arsenal,Stoke,3:1,H,1.37,4.77,8.68
14,22.09.2013,Cardiff,Tottenham,0:1,A,4.22,3.41,1.92
14,22.09.2013,Crystal Palace,Swansea,0:2,A,3.59,3.33,2.11
14,22.09.2013,Manchester City,Manchester United,4:1,H,2.23,3.19,3.44
13,21.09.2013,Chelsea,Fulham,2:0,H,1.28,5.6,11.2
13,21.09.2013,Liverpool,Southampton,0:1,A,1.69,3.67,5.33
13,21.09.2013,Newcastle,Hull City,2:3,A,1.78,3.47,4.94
13,21.09.2013,Norwich,Aston Villa,0:1,A,2.35,3.27,3.1
13,21.09.2013,West Brom,Sunderland,3:0,H,2.05,3.37,3.71
13,21.09.2013,West Ham,Everton,2:3,A,3.18,3.25,2.33
12,16.09.2013,Swansea,Liverpool,2:2,D,3.07,3.26,2.39
11,15.09.2013,Southampton,West Ham,0:0,D,1.7,3.67,5.29
10,14.09.2013,Aston Villa,Newcastle,1:2,A,2.07,3.38,3.67
10,14.09.2013,Everton,Chelsea,1:0,H,3.3,3.35,2.23
10,14.09.2013,Fulham,West Brom,1:1,D,2.14,3.36,3.49
10,14.09.2013,Hull City,Cardiff,1:1,D,2.19,3.2,3.54
10,14.09.2013,Manchester United,Crystal Palace,2:0,H,1.18,7.2,16.21
10,14.09.2013,Stoke,Manchester City,0:0,D,5.51,3.68,1.67
10,14.09.2013,Sunderland,Arsenal,1:3,A,5.59,3.81,1.64
10,14.09.2013,Tottenham,Norwich,2:0,H,1.45,4.29,7.79
9,01.09.2013,Arsenal,Tottenham,1:0,H,2.11,3.38,3.56
9,01.09.2013,Liverpool,Manchester United,1:0,H,2.43,3.18,3.1
9,01.09.2013,West Brom,Swansea,0:2,A,2.65,3.3,2.68
8,31.08.2013,Cardiff,Everton,0:0,D,3.24,3.28,2.27
8,31.08.2013,Crystal Palace,Sunderland,3:1,H,2.45,3.22,3
8,31.08.2013,Manchester City,Hull City,2:0,H,1.17,7.42,16.05
8,31.08.2013,Newcastle,Fulham,1:0,H,2.12,3.3,3.59
8,31.08.2013,Norwich,Southampton,1:0,H,2.84,3.28,2.51
8,31.08.2013,West Ham,Stoke,0:1,A,1.95,3.36,4.11
7,26.08.2013,Manchester United,Chelsea,0:0,D,2.3,3.28,3.24
6,25.08.2013,Cardiff,Manchester City,3:2,H,7.86,4.51,1.42
6,25.08.2013,Tottenham,Swansea,1:0,H,1.7,3.67,5.22
5,24.08.2013,Aston Villa,Liverpool,0:1,A,4.05,3.78,1.86
