Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
90,26.04.2008,West Ham,Newcastle,2:2,D,2.51,3.23,2.73
90,26.04.2008,Wigan,Reading,0:0,D,2.01,3.26,3.72
89,20.04.2008,Aston Villa,Birmingham,5:1,H,1.73,3.41,4.95
89,20.04.2008,Manchester City,Portsmouth,3:1,H,2.35,3.2,2.98
89,20.04.2008,Newcastle,Sunderland,2:0,H,1.84,3.34,4.29
88,19.04.2008,Arsenal,Reading,2:0,H,1.29,4.94,10.19
88,19.04.2008,Blackburn,Manchester United,1:1,D,5.93,3.69,1.57
88,19.04.2008,Fulham,Liverpool,0:2,A,3.3,3.25,2.18
88,19.04.2008,Middlesbrough,Bolton,0:1,A,2.04,3.28,3.57
88,19.04.2008,West Ham,Derby,2:1,H,1.4,4.25,8.3
88,19.04.2008,Wigan,Tottenham,1:1,D,2.52,3.25,2.71
87,17.04.2008,Everton,Chelsea,0:1,A,3.52,3.25,2.07
86,14.04.2008,Chelsea,Wigan,1:1,D,1.21,5.58,13.52
85,13.04.2008,Liverpool,Blackburn,3:1,H,1.49,3.79,7.11
85,13.04.2008,Manchester United,Arsenal,2:1,H,1.78,3.42,4.52
84,12.04.2008,Birmingham,Everton,1:1,D,2.89,3.22,2.39
84,12.04.2008,Bolton,West Ham,1:0,H,2.06,3.29,3.51
84,12.04.2008,Derby,Aston Villa,0:6,A,5.87,3.68,1.58
84,12.04.2008,Portsmouth,Newcastle,0:0,D,2.11,3.27,3.4
84,12.04.2008,Reading,Fulham,0:2,A,1.88,3.35,4.12
84,12.04.2008,Sunderland,Manchester City,1:2,A,2.19,3.16,3.44
84,12.04.2008,Tottenham,Middlesbrough,1:1,D,1.68,3.53,5.11
83,08.04.2008,West Ham,Portsmouth,0:1,A,2.26,3.25,3.07
82,06.04.2008,Everton,Derby,1:0,H,1.24,5.41,12.03
82,06.04.2008,Middlesbrough,Manchester United,2:2,D,7.48,4.15,1.42
81,05.04.2008,Arsenal,Liverpool,1:1,D,1.88,3.24,4.37
81,05.04.2008,Aston Villa,Bolton,4:0,H,1.72,3.45,4.89
81,05.04.2008,Blackburn,Tottenham,1:1,D,2.36,3.25,2.91
81,05.04.2008,Fulham,Sunderland,1:3,A,2.54,3.24,3.01
81,05.04.2008,Manchester City,Chelsea,0:2,A,4.86,3.45,1.72
81,05.04.2008,Newcastle,Reading,3:0,H,1.76,3.46,4.61
81,05.04.2008,Wigan,Birmingham,2:0,H,1.99,3.49,5.26
80,30.03.2008,Chelsea,Middlesbrough,1:0,H,1.27,5.06,11.38
80,30.03.2008,Liverpool,Everton,1:0,H,1.77,3.36,4.85
80,30.03.2008,Tottenham,Newcastle,1:4,A,1.59,3.73,5.74
79,29.03.2008,Birmingham,Manchester City,3:1,H,2.38,3.19,2.95
79,29.03.2008,Bolton,Arsenal,2:3,A,5.07,3.45,1.72
79,29.03.2008,Derby,Fulham,2:2,D,2.97,3.23,2.35
79,29.03.2008,Manchester United,Aston Villa,4:0,H,1.31,4.72,10.2
79,29.03.2008,Portsmouth,Wigan,2:0,H,1.78,3.38,4.66
79,29.03.2008,Reading,Blackburn,0:0,D,2.37,3.23,2.94
79,29.03.2008,Sunderland,West Ham,2:1,H,2.22,3.1,3.41
78,23.03.2008,Chelsea,Arsenal,2:1,H,2.2,3.15,3.34
78,23.03.2008,Manchester United,Liverpool,3:0,H,1.79,3.91,10.04
77,22.03.2008,Aston Villa,Sunderland,0:1,A,1.61,3.51,6.26
77,22.03.2008,Blackburn,Wigan,3:1,H,1.84,3.28,4.53
77,22.03.2008,Bolton,Manchester City,0:0,D,2.44,3.03,3.06
77,22.03.2008,Everton,West Ham,1:1,D,1.59,3.8,6.97
77,22.03.2008,Middlesbrough,Derby,1:0,H,1.43,4.07,8.41
77,22.03.2008,Newcastle,Fulham,2:0,H,1.81,3.35,4.54
77,22.03.2008,Reading,Birmingham,2:1,H,2.03,3.25,3.64
77,22.03.2008,Tottenham,Portsmouth,2:0,H,1.8,3.27,4.76
76,19.03.2008,Manchester United,Bolton,2:0,H,1.13,8.61,26.64
76,19.03.2008,Tottenham,Chelsea,4:4,D,4.46,3.42,1.95
75,17.03.2008,Birmingham,Newcastle,1:1,D,2.24,3.23,3.11
74,16.03.2008,Fulham,Everton,1:0,H,3.38,3.21,2.16
74,16.03.2008,Manchester City,Tottenham,2:1,H,3.9,3.31,2.28
74,16.03.2008,Wigan,Bolton,1:0,H,2.33,3.16,3.18
73,15.03.2008,Arsenal,Middlesbrough,1:1,D,2.68,4.49,10.29
73,15.03.2008,Derby,Manchester United,0:1,A,23.76,6.82,1.15
73,15.03.2008,Liverpool,Reading,2:1,H,1.22,5.82,22.11
73,15.03.2008,Portsmouth,Aston Villa,2:0,H,2.16,4.24,8.34
73,15.03.2008,Sunderland,Chelsea,0:1,A,22.25,4.7,1.38
73,15.03.2008,West Ham,Blackburn,2:1,H,2.66,3.03,3.06
72,12.03.2008,Aston Villa,Middlesbrough,1:1,D,2.19,3.08,6.92
72,12.03.2008,Chelsea,Derby,6:1,H,1.09,13.83,55.37
72,12.03.2008,Portsmouth,Birmingham,4:2,H,1.68,4.04,14.19
71,09.03.2008,Sunderland,Everton,0:1,A,3.26,3.11,2.27
71,09.03.2008,Tottenham,West Ham,4:0,H,1.7,4.8,12.25
71,09.03.2008,Wigan,Arsenal,0:0,D,6.33,3.67,1.55
70,08.03.2008,Blackburn,Fulham,1:1,D,1.6,3.53,6.18
70,08.03.2008,Liverpool,Newcastle,3:0,H,1.34,5.01,14.36
70,08.03.2008,Reading,Manchester City,2:0,H,2.47,3.03,2.95
69,05.03.2008,Liverpool,West Ham,4:0,H,1.33,4.87,12.27
68,02.03.2008,Bolton,Liverpool,1:3,A,5.51,3.58,1.72
68,02.03.2008,Everton,Portsmouth,3:1,H,1.89,3.24,4.29
67,01.03.2008,Arsenal,Aston Villa,1:1,D,1.93,3.46,5.43
67,01.03.2008,Birmingham,Tottenham,4:1,H,3.26,3.27,2.54
67,01.03.2008,Derby,Sunderland,0:0,D,3.21,3.14,2.27
67,01.03.2008,Fulham,Manchester United,0:3,A,18.32,5.61,1.28
67,01.03.2008,Manchester City,Wigan,0:0,D,1.89,3.13,4.56
67,01.03.2008,Middlesbrough,Reading,0:1,A,1.87,3.32,4.26
67,01.03.2008,Newcastle,Blackburn,0:1,A,2.49,3.11,2.9
67,01.03.2008,West Ham,Chelsea,0:4,A,4.53,3.27,1.84
66,25.02.2008,Manchester City,Everton,0:2,A,2.5,3.05,2.87
65,24.02.2008,Blackburn,Bolton,4:1,H,1.79,3.47,5.44
65,24.02.2008,Reading,Aston Villa,1:2,A,4.37,3.41,2.15
64,23.02.2008,Birmingham,Arsenal,2:2,D,6.75,3.71,1.53
64,23.02.2008,Fulham,West Ham,0:1,A,2.61,3.17,2.68
64,23.02.2008,Liverpool,Middlesbrough,3:2,H,1.38,4.23,8.79
64,23.02.2008,Newcastle,Manchester United,1:5,A,13.32,5.01,1.41
64,23.02.2008,Portsmouth,Sunderland,1:0,H,1.63,3.5,5.85
64,23.02.2008,Wigan,Derby,2:0,H,1.63,3.44,6.07
63,11.02.2008,Arsenal,Blackburn,2:0,H,2.25,5.21,20.5
62,10.02.2008,Chelsea,Liverpool,0:0,D,1.92,3.13,4.31
62,10.02.2008,Manchester United,Manchester City,1:2,A,1.29,4.88,11.26
61,09.02.2008,Aston Villa,Newcastle,4:1,H,2.24,3.32,4.02
61,09.02.2008,Bolton,Portsmouth,0:1,A,2.43,3.13,2.93
61,09.02.2008,Derby,Tottenham,0:3,A,6.5,3.84,1.52
61,09.02.2008,Everton,Reading,1:0,H,1.56,3.65,6.24
61,09.02.2008,Middlesbrough,Fulham,1:0,H,1.9,3.27,4.16
61,09.02.2008,Sunderland,Wigan,2:0,H,2.13,3.23,3.44
61,09.02.2008,West Ham,Birmingham,1:1,D,1.74,3.42,4.93
60,03.02.2008,Fulham,Aston Villa,2:1,H,3.28,3.13,2.25
60,03.02.2008,Newcastle,Middlesbrough,1:1,D,1.99,3.23,3.84
59,02.02.2008,Birmingham,Derby,1:1,D,1.63,3.49,5.78
59,02.02.2008,Blackburn,Everton,0:0,D,2.36,3.15,3.02
59,02.02.2008,Liverpool,Sunderland,3:0,H,1.28,4.85,11.13
59,02.02.2008,Manchester City,Arsenal,1:3,A,4.62,3.4,1.78
59,02.02.2008,Portsmouth,Chelsea,1:1,D,5.03,3.44,1.72
59,02.02.2008,Reading,Bolton,0:2,A,2.18,3.25,3.47
59,02.02.2008,Tottenham,Manchester United,1:1,D,4.26,3.41,1.85
59,02.02.2008,Wigan,West Ham,1:0,H,2.59,3.2,2.82
58,30.01.2008,Chelsea,Reading,1:0,H,1.23,5.39,12.94
58,30.01.2008,Derby,Manchester City,1:1,D,4.69,3.47,1.75
58,30.01.2008,Everton,Tottenham,0:0,D,2.38,3.2,2.93
58,30.01.2008,Manchester United,Portsmouth,2:0,H,1.23,5.42,13.62
58,30.01.2008,West Ham,Liverpool,1:0,H,3.84,3.31,1.95
57,29.01.2008,Arsenal,Newcastle,3:0,H,1.3,4.7,10.48
57,29.01.2008,Bolton,Fulham,0:0,D,1.88,3.3,4.13
57,29.01.2008,Middlesbrough,Wigan,1:0,H,1.94,3.26,3.92
57,29.01.2008,Sunderland,Birmingham,2:0,H,2.21,3.22,3.18
56,26.01.2008,Aston Villa,Blackburn,1:1,D,1.98,3.12,4.04
55,21.01.2008,Liverpool,Aston Villa,2:2,D,1.55,3.7,6.31
54,20.01.2008,Manchester City,West Ham,1:1,D,1.98,3.38,7.39
54,20.01.2008,Wigan,Everton,1:2,A,3.07,3.2,2.29
53,19.01.2008,Birmingham,Chelsea,0:1,A,6.23,3.51,1.59
53,19.01.2008,Blackburn,Middlesbrough,1:1,D,2.06,3.37,4.3
53,19.01.2008,Fulham,Arsenal,0:3,A,7.48,4,1.45
53,19.01.2008,Newcastle,Bolton,0:0,D,1.78,3.41,4.62
53,19.01.2008,Portsmouth,Derby,3:1,H,1.4,4.26,9.09
53,19.01.2008,Reading,Manchester United,0:2,A,8.71,4.2,1.38
53,19.01.2008,Tottenham,Sunderland,2:0,H,1.39,4.27,8.88
52,13.01.2008,Bolton,Blackburn,1:2,A,2.66,3.11,2.67
52,13.01.2008,Sunderland,Portsmouth,2:0,H,2.66,3.2,2.61
51,12.01.2008,Arsenal,Birmingham,1:1,D,1.18,6.62,18.18
51,12.01.2008,Aston Villa,Reading,3:1,H,1.55,3.74,6.48
51,12.01.2008,Chelsea,Tottenham,2:0,H,1.71,3.42,5.08
51,12.01.2008,Derby,Wigan,0:1,A,2.88,3.17,2.44
51,12.01.2008,Everton,Manchester City,1:0,H,1.92,3.33,4.95
51,12.01.2008,Manchester United,Newcastle,6:0,H,1.23,5.37,13.54
51,12.01.2008,Middlesbrough,Liverpool,1:1,D,5.19,3.52,1.67
51,12.01.2008,West Ham,Fulham,2:1,H,1.73,3.38,4.93
50,02.01.2008,Blackburn,Sunderland,1:0,H,1.56,3.71,5.96
50,02.01.2008,Bolton,Derby,1:0,H,1.49,3.84,6.79
50,02.01.2008,Liverpool,Wigan,1:1,D,1.22,5.45,13.55
50,02.01.2008,Newcastle,Manchester City,0:2,A,2.23,3.23,3.14
49,01.01.2008,Arsenal,West Ham,2:0,H,1.33,4.61,9.06
49,01.01.2008,Aston Villa,Tottenham,2:1,H,2.35,3.21,2.96
49,01.01.2008,Fulham,Chelsea,1:2,A,6.41,3.73,1.53
49,01.01.2008,Manchester United,Birmingham,1:0,H,1.15,6.58,16.06
49,01.01.2008,Middlesbrough,Everton,0:2,A,2.9,3.21,2.38
49,01.01.2008,Reading,Portsmouth,0:2,A,3.55,3.31,2.51
48,30.12.2007,Derby,Blackburn,1:2,A,4.44,3.47,1.8
48,30.12.2007,Manchester City,Liverpool,0:0,D,3.76,3.26,2
47,29.12.2007,Birmingham,Fulham,1:1,D,2.01,3.31,3.96
47,29.12.2007,Chelsea,Newcastle,2:1,H,1.4,4.19,8.12
47,29.12.2007,Everton,Arsenal,1:4,A,3.28,3.21,2.18
47,29.12.2007,Portsmouth,Middlesbrough,0:1,A,1.61,3.58,5.65
47,29.12.2007,Sunderland,Bolton,3:1,H,2.45,3.47,3.69
47,29.12.2007,Tottenham,Reading,6:4,H,1.46,4.02,7.19
47,29.12.2007,West Ham,Manchester United,2:1,H,6.79,3.88,1.49
47,29.12.2007,Wigan,Aston Villa,1:2,A,2.98,3.24,2.45
46,27.12.2007,Manchester City,Blackburn,2:2,D,2.1,3.23,3.47
45,26.12.2007,Birmingham,Middlesbrough,3:0,H,2.27,3.2,3.11
45,26.12.2007,Chelsea,Aston Villa,4:4,D,1.45,3.9,7.64
45,26.12.2007,Derby,Liverpool,1:2,A,10.7,4.94,1.28
45,26.12.2007,Everton,Bolton,2:0,H,1.71,3.39,4.99
45,26.12.2007,Portsmouth,Arsenal,0:0,D,4.44,3.36,1.81
45,26.12.2007,Sunderland,Manchester United,0:4,A,8.3,4.33,1.37
45,26.12.2007,Tottenham,Fulham,5:1,H,1.42,4.01,8.04
45,26.12.2007,West Ham,Reading,1:1,D,1.87,3.32,4.15
45,26.12.2007,Wigan,Newcastle,1:0,H,2.63,3.21,2.6
44,23.12.2007,Blackburn,Chelsea,0:1,A,4.29,3.35,1.85
44,23.12.2007,Manchester United,Everton,2:1,H,1.38,4.28,8.31
44,23.12.2007,Newcastle,Derby,2:2,D,1.33,4.57,9.17
43,22.12.2007,Arsenal,Tottenham,2:1,H,1.49,3.85,6.91
43,22.12.2007,Aston Villa,Manchester City,1:1,D,1.99,3.21,3.83
43,22.12.2007,Bolton,Birmingham,3:0,H,1.82,3.35,4.42
43,22.12.2007,Fulham,Wigan,1:1,D,2.08,3.23,3.52
43,22.12.2007,Liverpool,Portsmouth,4:1,H,1.5,3.84,6.7
43,22.12.2007,Middlesbrough,West Ham,1:2,A,2.22,3.25,3.17
43,22.12.2007,Reading,Sunderland,2:1,H,1.82,3.38,4.36
42,16.12.2007,Arsenal,Chelsea,1:0,H,2.36,3.03,3.16
42,16.12.2007,Liverpool,Manchester United,0:1,A,2.58,3.04,2.83
41,15.12.2007,Birmingham,Reading,1:1,D,2.18,3.2,3.36
41,15.12.2007,Derby,Middlesbrough,0:1,A,3.2,3.24,2.23
41,15.12.2007,Fulham,Newcastle,0:1,A,2.5,3.2,2.76
41,15.12.2007,Manchester City,Bolton,4:2,H,1.96,3.24,4.01
41,15.12.2007,Portsmouth,Tottenham,0:1,A,2.11,3.22,3.44
41,15.12.2007,Sunderland,Aston Villa,1:1,D,3.12,3.22,2.26
41,15.12.2007,West Ham,Everton,0:2,A,2.56,3.16,2.75
41,15.12.2007,Wigan,Blackburn,5:3,H,3.36,3.2,2.17
40,09.12.2007,Blackburn,West Ham,0:1,A,1.86,3.32,4.23
40,09.12.2007,Bolton,Wigan,4:1,H,1.83,3.39,4.98
40,09.12.2007,Middlesbrough,Arsenal,2:1,H,6.26,3.66,1.56
40,09.12.2007,Tottenham,Manchester City,2:1,H,1.91,3.31,3.98
39,08.12.2007,Aston Villa,Portsmouth,1:3,A,2.08,3.2,3.52
39,08.12.2007,Chelsea,Sunderland,2:0,H,1.17,6.36,15.54
39,08.12.2007,Everton,Fulham,3:0,H,1.54,3.73,6.31
39,08.12.2007,Manchester United,Derby,4:1,H,1.1,8.2,22.59
39,08.12.2007,Newcastle,Birmingham,2:1,H,1.79,3.35,4.61
39,08.12.2007,Reading,Liverpool,3:1,H,5.72,3.58,1.62
38,05.12.2007,Newcastle,Arsenal,1:1,D,5.02,3.46,1.7
37,03.12.2007,Manchester United,Fulham,2:0,H,1.17,6.4,15.48
36,02.12.2007,Liverpool,Bolton,4:0,H,1.3,4.88,10.21
36,02.12.2007,Tottenham,Birmingham,2:3,A,1.42,4.17,7.46
35,01.12.2007,Aston Villa,Arsenal,1:2,A,3.69,3.23,2.03
35,01.12.2007,Blackburn,Newcastle,3:1,H,1.83,3.37,4.32
35,01.12.2007,Chelsea,West Ham,1:0,H,1.29,4.91,10.03
35,01.12.2007,Portsmouth,Everton,0:0,D,2.23,3.19,3.17
35,01.12.2007,Reading,Middlesbrough,1:1,D,1.93,3.27,3.96
35,01.12.2007,Sunderland,Derby,1:0,H,1.64,3.56,5.47
35,01.12.2007,Wigan,Manchester City,1:1,D,2.85,3.18,2.46
34,28.11.2007,Blackburn,Aston Villa,0:4,A,2.11,3.21,3.48
33,25.11.2007,Fulham,Blackburn,2:2,D,3.03,3.19,2.32
33,25.11.2007,West Ham,Tottenham,1:1,D,2.88,3.2,2.41
32,24.11.2007,Arsenal,Wigan,2:0,H,1.15,6.51,16.55
32,24.11.2007,Birmingham,Portsmouth,0:2,A,3.04,3.23,2.28
32,24.11.2007,Bolton,Manchester United,1:0,H,7.27,3.88,1.46
32,24.11.2007,Derby,Chelsea,0:2,A,11.86,5.13,1.26
32,24.11.2007,Everton,Sunderland,7:1,H,1.6,3.56,5.82
32,24.11.2007,Manchester City,Reading,2:1,H,1.61,3.54,5.79
32,24.11.2007,Middlesbrough,Aston Villa,0:3,A,2.76,3.16,2.52
32,24.11.2007,Newcastle,Liverpool,0:3,A,3.72,3.24,2
31,12.11.2007,Reading,Arsenal,1:3,A,7.12,3.94,1.46
30,11.11.2007,Birmingham,Aston Villa,1:2,A,2.79,3.07,2.56
30,11.11.2007,Bolton,Middlesbrough,0:0,D,2.05,3.19,3.6
30,11.11.2007,Chelsea,Everton,1:1,D,1.35,4.36,9.02
30,11.11.2007,Manchester United,Blackburn,2:0,H,1.36,4.38,8.53
30,11.11.2007,Portsmouth,Manchester City,0:0,D,1.9,3.3,4.09
30,11.11.2007,Tottenham,Wigan,4:0,H,1.42,4.01,7.76
29,10.11.2007,Derby,West Ham,0:5,A,3.07,3.2,2.26
29,10.11.2007,Liverpool,Fulham,2:0,H,1.26,4.98,11.6
29,10.11.2007,Sunderland,Newcastle,1:1,D,2.72,3.14,2.53
28,05.11.2007,Manchester City,Sunderland,1:0,H,1.62,3.54,5.71
27,04.11.2007,West Ham,Bolton,1:1,D,1.97,3.21,3.9
26,03.11.2007,Arsenal,Manchester United,2:2,D,2.44,3.07,2.9
26,03.11.2007,Aston Villa,Derby,2:0,H,1.4,4.15,8.11
26,03.11.2007,Blackburn,Liverpool,0:0,D,2.95,3.19,2.37
26,03.11.2007,Everton,Birmingham,3:1,H,1.7,3.41,5.12
26,03.11.2007,Fulham,Reading,3:1,H,2.32,3.21,3.02
26,03.11.2007,Middlesbrough,Tottenham,1:1,D,2.9,3.25,2.35
26,03.11.2007,Newcastle,Portsmouth,1:4,A,2.02,3.24,3.58
26,03.11.2007,Wigan,Chelsea,0:2,A,8.17,4.15,1.4
25,28.10.2007,Bolton,Aston Villa,1:1,D,2.54,3.18,2.73
25,28.10.2007,Derby,Everton,0:2,A,3.59,3.2,2.06
25,28.10.2007,Liverpool,Arsenal,1:1,D,2.44,3.14,2.87
25,28.10.2007,Tottenham,Blackburn,1:2,A,2.17,3.28,3.26
24,27.10.2007,Birmingham,Wigan,3:2,H,2,3.26,3.73
24,27.10.2007,Chelsea,Manchester City,6:0,H,1.5,3.85,6.86
24,27.10.2007,Manchester United,Middlesbrough,4:1,H,1.2,5.9,14.72
24,27.10.2007,Portsmouth,West Ham,0:0,D,1.73,3.45,4.85
24,27.10.2007,Reading,Newcastle,2:1,H,2.76,3.22,2.47
24,27.10.2007,Sunderland,Fulham,1:1,D,1.92,3.3,3.95
23,22.10.2007,Newcastle,Tottenham,3:1,H,2.33,3.26,2.97
22,21.10.2007,West Ham,Sunderland,3:1,H,1.87,3.3,4.29
21,20.10.2007,Arsenal,Bolton,2:0,H,1.24,5.31,12.18
21,20.10.2007,Aston Villa,Manchester United,1:4,A,4.52,3.39,1.8
21,20.10.2007,Blackburn,Reading,4:2,H,1.64,3.51,5.47
21,20.10.2007,Everton,Liverpool,1:2,A,3.54,3.18,2.11
21,20.10.2007,Fulham,Derby,0:0,D,1.69,3.51,5.15
21,20.10.2007,Manchester City,Birmingham,1:0,H,1.58,3.62,6.15
21,20.10.2007,Middlesbrough,Chelsea,0:2,A,5.15,3.46,1.69
21,20.10.2007,Wigan,Portsmouth,0:2,A,2.87,3.19,2.44
20,07.10.2007,Arsenal,Sunderland,3:2,H,1.2,5.95,14.39
20,07.10.2007,Blackburn,Birmingham,2:1,H,1.72,3.44,5.05
20,07.10.2007,Bolton,Chelsea,0:1,A,5.05,3.46,1.7
20,07.10.2007,Fulham,Portsmouth,0:2,A,2.6,3.22,2.66
20,07.10.2007,Liverpool,Tottenham,2:2,D,1.55,3.72,6.13
20,07.10.2007,Manchester City,Middlesbrough,3:1,H,1.63,3.51,5.49
20,07.10.2007,Newcastle,Everton,3:2,H,2.04,3.21,3.68
20,07.10.2007,Reading,Derby,1:0,H,1.67,3.49,5.19
19,06.10.2007,Aston Villa,West Ham,1:0,H,1.85,3.32,4.3
19,06.10.2007,Manchester United,Wigan,4:0,H,1.18,6.02,16.39
18,01.10.2007,Tottenham,Aston Villa,4:4,D,1.91,3.29,4.05
17,30.09.2007,Everton,Middlesbrough,2:0,H,1.75,3.4,4.69
16,29.09.2007,Birmingham,Manchester United,0:1,A,6.91,3.85,1.5
16,29.09.2007,Chelsea,Fulham,0:0,D,1.31,4.78,9.66
16,29.09.2007,Derby,Bolton,1:1,D,2.82,3.21,2.44
16,29.09.2007,Manchester City,Newcastle,3:1,H,2.17,3.2,3.31
16,29.09.2007,Portsmouth,Reading,7:4,H,1.76,3.42,4.75
16,29.09.2007,Sunderland,Blackburn,1:2,A,2.75,3.2,2.5
16,29.09.2007,West Ham,Arsenal,0:1,A,4.54,3.47,1.78
16,29.09.2007,Wigan,Liverpool,0:1,A,6.49,3.74,1.53
15,23.09.2007,Aston Villa,Everton,2:0,H,2.06,3.22,3.56
15,23.09.2007,Blackburn,Portsmouth,0:1,A,1.93,3.25,4.02
15,23.09.2007,Bolton,Tottenham,1:1,D,2.92,3.22,2.39
15,23.09.2007,Manchester United,Chelsea,2:0,H,1.94,3.19,4.18
15,23.09.2007,Newcastle,West Ham,3:1,H,2.03,3.29,3.66
14,22.09.2007,Arsenal,Derby,5:0,H,1.15,6.48,19.39
14,22.09.2007,Fulham,Manchester City,3:3,D,2.54,3.18,2.74
14,22.09.2007,Liverpool,Birmingham,0:0,D,1.21,5.64,14.83
14,22.09.2007,Middlesbrough,Sunderland,2:2,D,2.03,3.25,3.66
14,22.09.2007,Reading,Wigan,2:1,H,2.01,3.27,3.72
13,17.09.2007,Derby,Newcastle,1:0,H,4.76,3.45,1.75
12,16.09.2007,Manchester City,Aston Villa,1:0,H,2.4,3.07,3.03
11,15.09.2007,Birmingham,Bolton,1:0,H,2.67,3.17,2.63
11,15.09.2007,Chelsea,Blackburn,0:0,D,1.45,4.01,7.44
11,15.09.2007,Everton,Manchester United,0:1,A,4.68,3.44,1.76
11,15.09.2007,Portsmouth,Liverpool,0:0,D,4.95,3.44,1.73
11,15.09.2007,Sunderland,Reading,2:1,H,2.26,3.25,3.1
11,15.09.2007,Tottenham,Arsenal,1:3,A,2.8,3.16,2.52
11,15.09.2007,West Ham,Middlesbrough,3:0,H,1.95,3.29,3.92
11,15.09.2007,Wigan,Fulham,1:1,D,2.06,3.28,3.53
10,02.09.2007,Arsenal,Portsmouth,3:1,H,1.5,3.77,7.07
10,02.09.2007,Aston Villa,Chelsea,2:0,H,4.62,3.24,1.82
10,02.09.2007,Blackburn,Manchester City,1:0,H,2.06,3.23,3.61
9,01.09.2007,Bolton,Everton,1:2,A,2.43,3.2,2.88
9,01.09.2007,Fulham,Tottenham,3:3,D,3.41,3.28,2.13
9,01.09.2007,Liverpool,Derby,6:0,H,1.16,6.29,17.75
9,01.09.2007,Manchester United,Sunderland,1:0,H,1.2,5.9,15.02
9,01.09.2007,Middlesbrough,Birmingham,2:0,H,1.9,3.35,4.05
9,01.09.2007,Newcastle,Wigan,1:0,H,1.69,3.48,5.26
9,01.09.2007,Reading,West Ham,0:3,A,2.16,3.27,3.33
8,26.08.2007,Manchester United,Tottenham,1:0,H,1.47,3.92,6.78
8,26.08.2007,Middlesbrough,Newcastle,2:2,D,2.62,3.18,2.62
7,25.08.2007,Arsenal,Manchester City,1:0,H,1.56,3.7,5.89
7,25.08.2007,Aston Villa,Fulham,2:1,H,1.67,3.43,5.19
7,25.08.2007,Bolton,Reading,3:0,H,2.22,3.24,3.12
7,25.08.2007,Chelsea,Portsmouth,1:0,H,1.28,4.89,10.75
7,25.08.2007,Derby,Birmingham,1:2,A,2.38,3.19,2.9
7,25.08.2007,Everton,Blackburn,1:1,D,2.08,3.2,3.52
7,25.08.2007,Sunderland,Liverpool,0:2,A,5.9,3.54,1.59
7,25.08.2007,West Ham,Wigan,1:1,D,1.9,3.26,4.04
6,19.08.2007,Blackburn,Arsenal,1:1,D,3.13,3.19,2.22
6,19.08.2007,Liverpool,Chelsea,1:1,D,2.44,3.06,2.98
6,19.08.2007,Manchester City,Manchester United,1:0,H,4.2,3.23,1.87
5,18.08.2007,Birmingham,West Ham,0:1,A,2.37,3.23,2.88
5,18.08.2007,Fulham,Middlesbrough,1:2,A,2.06,3.25,3.5
5,18.08.2007,Newcastle,Aston Villa,0:0,D,1.89,3.29,4.06
5,18.08.2007,Portsmouth,Bolton,3:1,H,1.94,3.25,3.9
5,18.08.2007,Reading,Everton,1:0,H,2.47,3.21,2.76
5,18.08.2007,Tottenham,Derby,4:0,H,1.47,3.89,7.2
