Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
5,15.08.2015,Southampton,Everton,0:3,A,2,3.45,3.95
5,15.08.2015,Sunderland,Norwich,1:3,A,2.84,3.21,2.64
5,15.08.2015,Swansea,Newcastle,2:0,H,1.84,3.65,4.36
5,15.08.2015,Tottenham,Stoke,2:2,D,1.69,3.77,5.25
5,15.08.2015,Watford,West Brom,0:0,D,2.04,3.42,3.77
5,15.08.2015,West Ham,Leicester,1:2,A,2.35,3.38,3.08
4,14.08.2015,Aston Villa,Manchester United,0:1,A,5.19,3.65,1.74
3,10.08.2015,West Brom,Manchester City,0:3,A,5.77,3.99,1.61
2,09.08.2015,Arsenal,West Ham,0:2,A,1.23,6.37,13.21
2,09.08.2015,Newcastle,Southampton,2:2,D,2.96,3.21,2.52
2,09.08.2015,Stoke,Liverpool,0:1,A,3.66,3.38,2.1
1,08.08.2015,Bournemouth,Aston Villa,0:1,A,1.83,3.71,4.4
1,08.08.2015,Chelsea,Swansea,2:2,D,1.36,4.77,9.86
1,08.08.2015,Everton,Watford,2:2,D,1.78,3.64,4.77
1,08.08.2015,Leicester,Sunderland,4:2,H,1.79,3.65,4.7
1,08.08.2015,Manchester United,Tottenham,1:0,H,1.63,3.89,5.78
1,08.08.2015,Norwich,Crystal Palace,1:3,A,2.45,3.3,3
