Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
72,17.03.2001,Manchester United,Leicester,2:0,H,1.37,5,7.5
72,17.03.2001,Newcastle,Middlesbrough,1:2,A,1.84,3.4,4.5
72,17.03.2001,Southampton,Everton,1:0,H,1.95,3.2,4
72,17.03.2001,Tottenham,Coventry,3:0,H,1.63,3.6,6
72,17.03.2001,West Ham,Ipswich,0:1,A,2.2,3.2,2.5
71,10.03.2001,Aston Villa,Ipswich,2:1,H,2.15,3.2,3.4
70,07.03.2001,West Ham,Chelsea,0:2,A,2.6,3,2.6
69,05.03.2001,Sunderland,Aston Villa,1:1,D,1.95,3.4,4.2
68,04.03.2001,Ipswich,Bradford,3:1,H,1.42,4.5,7
67,03.03.2001,Arsenal,West Ham,3:0,H,1.53,4,6.2
67,03.03.2001,Coventry,Chelsea,0:0,D,3,3,2.4
67,03.03.2001,Derby,Tottenham,2:1,H,2.45,2.75,2.75
67,03.03.2001,Everton,Newcastle,1:1,D,2.35,3.1,2.9
67,03.03.2001,Leeds,Manchester United,1:1,D,2.95,3,2.35
67,03.03.2001,Leicester,Liverpool,2:0,H,2.65,2.9,2.65
67,03.03.2001,Manchester City,Southampton,0:1,A,2.4,2.7,2.7
67,03.03.2001,Middlesbrough,Charlton,0:0,D,2.29,3.1,3.1
66,25.02.2001,Manchester United,Arsenal,6:1,H,1.84,3.2,4.5
65,24.02.2001,Bradford,West Ham,1:2,A,3.1,3.1,2.35
65,24.02.2001,Coventry,Charlton,2:2,D,2.45,2.95,3.15
65,24.02.2001,Derby,Aston Villa,1:0,H,2.6,2.9,2.7
65,24.02.2001,Ipswich,Everton,2:0,H,1.89,3.1,4.3
65,24.02.2001,Leicester,Sunderland,2:0,H,2.2,3.1,3.5
65,24.02.2001,Middlesbrough,Southampton,0:1,A,2.04,3.2,3.5
65,24.02.2001,Newcastle,Manchester City,0:1,A,1.63,3.6,6
65,24.02.2001,Tottenham,Leeds,1:2,A,2.4,3,3
64,12.02.2001,West Ham,Coventry,1:1,D,1.7,3.7,4.59
63,11.02.2001,Charlton,Newcastle,2:0,H,2.2,3.1,3.3
62,10.02.2001,Arsenal,Ipswich,1:0,H,1.45,3,9
62,10.02.2001,Aston Villa,Middlesbrough,1:1,D,2,3.2,4
62,10.02.2001,Chelsea,Manchester United,1:1,D,2.95,2.95,2.4
62,10.02.2001,Everton,Leicester,2:1,H,2.5,2.35,2.8
62,10.02.2001,Leeds,Derby,0:0,D,1.53,3.8,6
62,10.02.2001,Manchester City,Tottenham,0:1,A,2.54,2.85,2.75
62,10.02.2001,Southampton,Bradford,2:0,H,1.63,3.75,5.5
62,10.02.2001,Sunderland,Liverpool,1:1,D,2.5,2.35,2.8
61,07.02.2001,Everton,Leeds,2:2,D,2.75,3,2.5
60,03.02.2001,Bradford,Aston Villa,0:3,A,2.6,3.1,2.4
60,03.02.2001,Coventry,Arsenal,0:1,A,4,3.3,1.85
60,03.02.2001,Derby,Sunderland,1:0,H,2.6,3.1,2.5
60,03.02.2001,Ipswich,Leeds,1:2,A,2.29,3.1,3.3
60,03.02.2001,Leicester,Chelsea,2:1,H,2.75,3.1,2.35
60,03.02.2001,Liverpool,West Ham,3:0,H,1.53,3.7,6
60,03.02.2001,Manchester United,Everton,1:0,H,1.26,5,9
60,03.02.2001,Middlesbrough,Manchester City,1:1,D,1.74,3.4,4.5
60,03.02.2001,Tottenham,Charlton,0:0,D,1.89,3.3,4.09
59,31.01.2001,Chelsea,Newcastle,3:1,H,1.63,3.4,5.5
59,31.01.2001,Everton,Middlesbrough,2:2,D,2.35,3.1,2.9
59,31.01.2001,Leeds,Coventry,1:0,H,1.53,3.7,6.6
59,31.01.2001,Manchester City,Liverpool,1:1,D,4.09,3.4,1.5
59,31.01.2001,Southampton,Leicester,1:0,H,2.29,3.1,3
59,31.01.2001,Sunderland,Manchester United,0:1,A,3.6,3.2,2
59,31.01.2001,West Ham,Tottenham,0:0,D,2.25,3.1,2.9
58,30.01.2001,Arsenal,Bradford,2:0,H,1.26,5.5,9.5
58,30.01.2001,Charlton,Derby,2:1,H,1.79,3.4,4.5
57,24.01.2001,Aston Villa,Leeds,1:2,A,2.25,3.1,3.35
56,22.01.2001,Charlton,West Ham,1:1,D,2.4,3,3.35
55,21.01.2001,Sunderland,Bradford,0:0,D,1.37,4.59,7
54,20.01.2001,Chelsea,Ipswich,4:1,H,1.74,3.4,3.9
54,20.01.2001,Coventry,Everton,1:3,A,2.1,3.1,3.5
54,20.01.2001,Derby,Manchester City,1:1,D,1.95,3.25,3.9
54,20.01.2001,Leeds,Newcastle,1:3,A,1.84,3.1,4.2
54,20.01.2001,Leicester,Arsenal,0:0,D,3.15,3.1,2.29
54,20.01.2001,Liverpool,Middlesbrough,0:0,D,1.42,4.09,6
54,20.01.2001,Manchester United,Aston Villa,2:0,H,1.33,5,7.5
54,20.01.2001,Tottenham,Southampton,0:0,D,1.68,3.1,4.5
53,14.01.2001,Ipswich,Leicester,2:0,H,2.04,3.2,3.75
52,13.01.2001,Arsenal,Chelsea,1:1,D,1.9,3.35,3.5
52,13.01.2001,Aston Villa,Liverpool,0:3,A,2.6,3,2.75
52,13.01.2001,Bradford,Manchester United,0:3,A,7.5,4.3,1.35
52,13.01.2001,Everton,Tottenham,0:0,D,2.4,3.1,3.2
52,13.01.2001,Manchester City,Leeds,0:4,A,2.75,3,2.6
52,13.01.2001,Middlesbrough,Derby,4:0,H,1.95,3.3,2.9
52,13.01.2001,Newcastle,Coventry,3:1,H,1.68,3.4,4.2
52,13.01.2001,Southampton,Charlton,0:0,D,2,3.2,3.75
52,13.01.2001,West Ham,Sunderland,0:2,A,2.25,3.1,3.65
51,02.01.2001,Tottenham,Newcastle,4:2,H,1.98,3.1,3.5
50,01.01.2001,Charlton,Arsenal,1:0,H,4,3.1,2.04
50,01.01.2001,Chelsea,Aston Villa,1:0,H,1.79,3.2,4.4
50,01.01.2001,Coventry,Manchester City,1:1,D,2.1,2.9,3.8
50,01.01.2001,Derby,Everton,1:0,H,2.25,3.05,3.5
50,01.01.2001,Leeds,Middlesbrough,1:1,D,1.65,2.4,4.59
50,01.01.2001,Leicester,Bradford,1:2,A,1.42,4.5,7
50,01.01.2001,Liverpool,Southampton,2:1,H,1.37,5,8
50,01.01.2001,Manchester United,West Ham,3:1,H,1.42,4.5,7
50,01.01.2001,Sunderland,Ipswich,4:1,H,2.04,3.2,3.7
49,30.12.2000,Arsenal,Sunderland,2:2,D,1.42,4.5,7
49,30.12.2000,Ipswich,Tottenham,3:0,H,1.95,3.3,4
49,30.12.2000,Manchester City,Charlton,1:4,A,2,3.2,3.7
49,30.12.2000,Middlesbrough,Coventry,1:1,D,1.95,3.3,4
49,30.12.2000,Newcastle,Manchester United,1:1,D,4,3.4,1.8
49,30.12.2000,Southampton,Derby,1:0,H,2,3.2,3.65
48,27.12.2000,Southampton,Tottenham,2:0,H,2.45,3,2.85
47,26.12.2000,Arsenal,Leicester,6:1,H,1.53,3.8,7
47,26.12.2000,Aston Villa,Manchester United,0:1,A,3.8,3.25,1.85
47,26.12.2000,Bradford,Sunderland,1:4,A,2.9,3.15,2.1
47,26.12.2000,Everton,Coventry,1:2,A,1.84,3.4,4.5
47,26.12.2000,Ipswich,Chelsea,2:2,D,2.29,3.1,3.1
47,26.12.2000,Manchester City,Derby,0:0,D,1.95,3.2,3.75
47,26.12.2000,Middlesbrough,Liverpool,1:0,H,3.6,3.3,1.9
47,26.12.2000,Newcastle,Leeds,2:1,H,2.35,3.1,2.9
47,26.12.2000,West Ham,Charlton,5:0,H,1.84,3.4,4.5
46,23.12.2000,Charlton,Everton,1:0,H,2.04,3.2,3.3
46,23.12.2000,Chelsea,Bradford,3:0,H,1.35,4.59,7.5
46,23.12.2000,Derby,Newcastle,2:0,H,2.75,2.8,2.75
46,23.12.2000,Leeds,Aston Villa,1:2,A,1.84,3.1,4.2
46,23.12.2000,Leicester,West Ham,2:1,H,1.95,3.2,4
46,23.12.2000,Liverpool,Arsenal,4:0,H,2.25,3,3.3
46,23.12.2000,Manchester United,Ipswich,2:0,H,1.42,4.5,7
46,23.12.2000,Sunderland,Manchester City,1:0,H,1.68,3.4,4.2
46,23.12.2000,Tottenham,Middlesbrough,0:0,D,1.63,3.6,6
45,22.12.2000,Coventry,Southampton,1:1,D,2.2,3.1,3.1
44,18.12.2000,Tottenham,Arsenal,1:1,D,3.05,3.05,2.29
43,17.12.2000,Manchester United,Liverpool,0:1,A,1.58,3.5,5.5
42,16.12.2000,Aston Villa,Manchester City,2:2,D,1.63,3.4,5
42,16.12.2000,Derby,Coventry,1:0,H,2.15,3.1,3.6
42,16.12.2000,Everton,West Ham,1:1,D,2.35,3,3.1
42,16.12.2000,Ipswich,Southampton,3:1,H,1.74,3.3,4.25
42,16.12.2000,Leeds,Sunderland,2:0,H,1.74,3.3,4.25
42,16.12.2000,Leicester,Charlton,3:1,H,1.74,3.3,4.25
42,16.12.2000,Middlesbrough,Chelsea,1:0,H,3.3,3,2.1
42,16.12.2000,Newcastle,Bradford,2:1,H,1.48,4,7
41,10.12.2000,Coventry,Leicester,1:0,H,3,3.1,2.35
41,10.12.2000,Liverpool,Ipswich,0:1,A,1.55,3,5
40,09.12.2000,Arsenal,Newcastle,5:0,H,1.52,3.75,6
40,09.12.2000,Bradford,Tottenham,3:3,D,2.7,2.95,2.7
40,09.12.2000,Charlton,Manchester United,3:3,D,5.5,3.7,1.54
40,09.12.2000,Chelsea,Derby,4:1,H,1.45,3,9
40,09.12.2000,Manchester City,Everton,5:0,H,2.5,3,2.75
40,09.12.2000,Southampton,Leeds,1:0,H,2.7,3,2.6
40,09.12.2000,Sunderland,Middlesbrough,1:0,H,1.68,3.4,4.2
40,09.12.2000,West Ham,Aston Villa,1:1,D,2.25,3,3.2
39,04.12.2000,Sunderland,Everton,2:0,H,1.98,3.15,3.6
38,03.12.2000,Chelsea,Manchester City,2:1,H,1.53,3.8,5.2
37,02.12.2000,Arsenal,Southampton,1:0,H,1.32,4.4,8.4
37,02.12.2000,Aston Villa,Newcastle,1:1,D,2.1,3.1,3.6
37,02.12.2000,Bradford,Coventry,2:1,H,2.4,3,3
37,02.12.2000,Ipswich,Derby,0:1,A,1.58,3.7,6
37,02.12.2000,Leicester,Leeds,3:1,H,2.4,3,3
37,02.12.2000,Liverpool,Charlton,3:0,H,1.42,4.5,7
37,02.12.2000,Manchester United,Tottenham,2:0,H,1.35,4,8
37,02.12.2000,West Ham,Middlesbrough,1:0,H,1.79,3.4,4.59
36,26.11.2000,Leeds,Arsenal,1:0,H,2.6,3,2.75
36,26.11.2000,Newcastle,Liverpool,2:1,H,2.6,3,2.75
35,25.11.2000,Charlton,Sunderland,0:1,A,2.15,3.15,3.5
35,25.11.2000,Coventry,Aston Villa,1:1,D,2.85,3.1,2.4
35,25.11.2000,Derby,Manchester United,0:3,A,6,3.75,1.54
35,25.11.2000,Everton,Chelsea,2:1,H,2.7,3,2.5
35,25.11.2000,Manchester City,Ipswich,2:3,A,2.4,3,2.95
35,25.11.2000,Middlesbrough,Bradford,2:2,D,1.84,3.2,3.6
35,25.11.2000,Southampton,West Ham,2:3,A,2.29,3.1,3.1
35,25.11.2000,Tottenham,Leicester,3:0,H,2.15,3.1,3.5
34,20.11.2000,Coventry,Ipswich,0:1,A,2.7,3.05,2.35
33,19.11.2000,Tottenham,Liverpool,2:1,H,2.5,3,2.75
32,18.11.2000,Charlton,Chelsea,2:0,H,3.3,3.2,2.25
32,18.11.2000,Derby,Bradford,2:0,H,1.84,3.3,4.2
32,18.11.2000,Everton,Arsenal,2:0,H,4,3.25,1.8
32,18.11.2000,Leeds,West Ham,0:1,A,1.58,3.7,5
32,18.11.2000,Manchester City,Manchester United,0:1,A,6,3.65,1.56
32,18.11.2000,Middlesbrough,Leicester,0:3,A,2.7,3.05,2.35
32,18.11.2000,Newcastle,Sunderland,1:2,A,1.79,3.3,4.5
32,18.11.2000,Southampton,Aston Villa,2:0,H,2.75,3.05,2.4
31,12.11.2000,Chelsea,Leeds,1:1,D,1.89,3.5,3.9
31,12.11.2000,Liverpool,Coventry,4:1,H,1.35,4.8,8
30,11.11.2000,Arsenal,Derby,0:0,D,1.21,5.6,9.99
30,11.11.2000,Aston Villa,Tottenham,2:0,H,1.95,3.25,3.8
30,11.11.2000,Bradford,Everton,0:1,A,2.5,2.9,2.75
30,11.11.2000,Ipswich,Charlton,2:0,H,1.89,3.5,3.9
30,11.11.2000,Leicester,Newcastle,1:1,D,2.29,3.1,3.15
30,11.11.2000,Manchester United,Middlesbrough,2:1,H,1.26,4,5.6
30,11.11.2000,Sunderland,Southampton,2:2,D,1.74,3.4,5
30,11.11.2000,West Ham,Manchester City,4:1,H,1.95,3.3,4
29,06.11.2000,Derby,West Ham,0:0,D,2.7,2.85,2.6
28,05.11.2000,Everton,Aston Villa,0:1,A,2.4,2.9,3.1
27,04.11.2000,Charlton,Bradford,2:0,H,1.74,3.7,4.7
27,04.11.2000,Coventry,Manchester United,1:2,A,5.5,3.2,1.5
27,04.11.2000,Leeds,Liverpool,4:3,H,2.45,3,3
27,04.11.2000,Manchester City,Leicester,0:1,A,2.5,2.9,2.9
27,04.11.2000,Middlesbrough,Arsenal,0:1,A,4.09,2.9,2.1
27,04.11.2000,Newcastle,Ipswich,2:1,H,1.79,3.3,4.7
27,04.11.2000,Southampton,Chelsea,3:2,H,3.8,3.1,2
27,04.11.2000,Tottenham,Sunderland,2:1,H,1.84,3.3,4
26,29.10.2000,Bradford,Leeds,1:1,D,3.5,2.75,2.04
26,29.10.2000,Liverpool,Everton,3:1,H,1.79,3.3,3.8
25,28.10.2000,Arsenal,Manchester City,5:0,H,1.32,4.5,8.5
25,28.10.2000,Aston Villa,Charlton,2:1,H,1.74,3.6,4.8
25,28.10.2000,Chelsea,Tottenham,3:0,H,1.7,2.7,4
25,28.10.2000,Ipswich,Middlesbrough,2:1,H,2.2,3,3.3
25,28.10.2000,Leicester,Derby,2:1,H,1.58,3.7,6
25,28.10.2000,Manchester United,Southampton,5:0,H,1.21,5.75,9.99
25,28.10.2000,Sunderland,Coventry,1:0,H,1.84,3.3,4.5
25,28.10.2000,West Ham,Newcastle,1:0,H,2.6,2.9,2.6
24,23.10.2000,Southampton,Manchester City,0:2,A,2.04,3.1,3.7
23,22.10.2000,Aston Villa,Sunderland,0:0,D,1.79,3.4,4.8
22,21.10.2000,Bradford,Ipswich,0:2,A,2.4,2.9,3.1
22,21.10.2000,Charlton,Middlesbrough,1:0,H,2.29,3,3.1
22,21.10.2000,Chelsea,Coventry,6:1,H,1.45,4,7
22,21.10.2000,Liverpool,Leicester,1:0,H,1.55,4,4
22,21.10.2000,Manchester United,Leeds,3:0,H,1.45,4,7
22,21.10.2000,Newcastle,Everton,0:1,A,1.63,3.4,5
22,21.10.2000,Tottenham,Derby,3:1,H,1.58,3.5,5.5
22,21.10.2000,West Ham,Arsenal,1:2,A,3.5,3.3,1.85
21,16.10.2000,Middlesbrough,Newcastle,1:3,A,2.5,2.95,2.7
20,15.10.2000,Derby,Liverpool,0:4,A,3.75,2.85,2.15
19,14.10.2000,Arsenal,Aston Villa,1:0,H,1.58,3.7,6
19,14.10.2000,Coventry,Tottenham,2:1,H,2.8,2.8,2.6
19,14.10.2000,Everton,Southampton,1:1,D,2.04,2.95,3.8
19,14.10.2000,Ipswich,West Ham,1:1,D,2.2,3.1,3.3
19,14.10.2000,Leeds,Charlton,3:1,H,1.58,3.7,6
19,14.10.2000,Leicester,Manchester United,0:3,A,3.85,2.9,1.9
19,14.10.2000,Manchester City,Bradford,2:0,H,1.84,3.3,4.84
19,14.10.2000,Sunderland,Chelsea,1:0,H,3,2.95,2.35
18,01.10.2000,Arsenal,Manchester United,1:0,H,2.75,2.75,2.85
18,01.10.2000,Chelsea,Liverpool,3:0,H,2.29,2.9,3.1
18,01.10.2000,Sunderland,Leicester,0:0,D,2.25,3,3.25
17,30.09.2000,Aston Villa,Derby,4:1,H,1.63,3.6,6
17,30.09.2000,Charlton,Coventry,2:2,D,2.04,3.1,3.75
17,30.09.2000,Everton,Ipswich,0:3,A,1.84,3.3,4.09
17,30.09.2000,Leeds,Tottenham,4:3,H,1.84,3.3,4.09
17,30.09.2000,Manchester City,Newcastle,0:1,A,2.6,2.9,2.6
17,30.09.2000,Southampton,Middlesbrough,1:3,A,2.4,2.8,3.1
17,30.09.2000,West Ham,Bradford,1:1,D,1.7,2.9,5
16,24.09.2000,Leicester,Everton,1:1,D,1.84,3.2,4.09
15,23.09.2000,Bradford,Southampton,0:1,A,2.25,3,3.1
15,23.09.2000,Coventry,West Ham,0:3,A,2.29,3,3
15,23.09.2000,Derby,Leeds,1:1,D,2.5,3,2.5
15,23.09.2000,Ipswich,Arsenal,1:1,D,4.09,3.2,1.86
15,23.09.2000,Liverpool,Sunderland,1:1,D,1.37,4.5,7.5
15,23.09.2000,Manchester United,Chelsea,3:3,D,1.58,3.5,6
15,23.09.2000,Middlesbrough,Aston Villa,1:1,D,2.4,2.95,2.9
15,23.09.2000,Newcastle,Charlton,0:1,A,1.58,3.5,6
15,23.09.2000,Tottenham,Manchester City,0:0,D,1.68,3.4,5
14,17.09.2000,Chelsea,Leicester,0:2,A,1.47,4.09,7
14,17.09.2000,Manchester City,Middlesbrough,1:1,D,2.4,2.9,3
14,17.09.2000,West Ham,Liverpool,1:1,D,3.4,3.15,1.95
13,16.09.2000,Arsenal,Coventry,2:1,H,1.32,4.5,8.5
13,16.09.2000,Aston Villa,Bradford,2:0,H,1.52,3.7,6
13,16.09.2000,Charlton,Tottenham,1:0,H,3,2.9,2.4
13,16.09.2000,Everton,Manchester United,1:3,A,4.5,3.2,1.82
13,16.09.2000,Leeds,Ipswich,1:2,A,1.47,4.09,7.4
13,16.09.2000,Southampton,Newcastle,2:0,H,3,2.9,2.4
13,16.09.2000,Sunderland,Derby,2:1,H,1.88,3.3,4.25
12,11.09.2000,Tottenham,West Ham,1:0,H,1.95,3.1,4.09
11,10.09.2000,Derby,Charlton,2:2,D,2.04,3.05,3.65
10,09.09.2000,Bradford,Arsenal,1:1,D,5,3.5,1.72
10,09.09.2000,Coventry,Leeds,0:0,D,3.1,2.9,2.29
10,09.09.2000,Ipswich,Aston Villa,1:2,A,2.6,2.9,2.6
10,09.09.2000,Leicester,Southampton,1:0,H,1.75,3.5,4.7
10,09.09.2000,Liverpool,Manchester City,3:2,H,1.42,4,7
10,09.09.2000,Manchester United,Sunderland,3:0,H,1.27,5,9.99
10,09.09.2000,Middlesbrough,Everton,1:2,A,1.93,3.1,3.8
10,09.09.2000,Newcastle,Chelsea,0:0,D,2.6,2.9,2.6
9,06.09.2000,Charlton,Southampton,1:1,D,2.04,3.1,3.6
9,06.09.2000,Chelsea,Arsenal,2:2,D,2.35,3,2.8
9,06.09.2000,Coventry,Newcastle,0:2,A,2.5,2.9,2.7
9,06.09.2000,Derby,Middlesbrough,3:3,D,2.4,3,2.7
9,06.09.2000,Leicester,Ipswich,2:1,H,1.72,3.2,5
9,06.09.2000,Liverpool,Aston Villa,3:1,H,1.62,3.6,5.5
8,05.09.2000,Leeds,Manchester City,1:2,A,1.38,4.3,7.7
8,05.09.2000,Manchester United,Bradford,6:0,H,1.21,5.7,9.99
8,05.09.2000,Sunderland,West Ham,1:1,D,2.04,3.2,3.5
8,05.09.2000,Tottenham,Everton,3:2,H,1.88,3.25,4.2
7,27.08.2000,Aston Villa,Chelsea,1:1,D,3.05,2.9,2.29
6,26.08.2000,Arsenal,Charlton,5:3,H,1.31,4.59,8.4
6,26.08.2000,Bradford,Leicester,0:0,D,2.4,2.95,2.95
6,26.08.2000,Everton,Derby,2:2,D,1.79,3.2,4.4
6,26.08.2000,Ipswich,Sunderland,1:0,H,2.6,2.9,2.6
6,26.08.2000,Manchester City,Coventry,1:2,A,2,3.1,3.7
6,26.08.2000,Middlesbrough,Leeds,1:2,A,2.6,2.8,2.8
6,26.08.2000,Newcastle,Tottenham,2:0,H,2,3.1,3.6
6,26.08.2000,Southampton,Liverpool,3:3,D,3.6,3.25,1.93
6,26.08.2000,West Ham,Manchester United,2:2,D,4.59,3.4,1.72
5,23.08.2000,Everton,Charlton,3:0,H,1.77,3.3,4.59
5,23.08.2000,Manchester City,Sunderland,4:2,H,2.54,2.9,2.7
5,23.08.2000,Newcastle,Derby,3:2,H,1.64,3.5,5.5
5,23.08.2000,Southampton,Coventry,1:2,A,2.04,3.1,3.7
5,23.08.2000,West Ham,Leicester,0:1,A,1.86,3.2,4.4
4,22.08.2000,Bradford,Chelsea,2:0,H,5.5,3.5,1.64
4,22.08.2000,Ipswich,Manchester United,1:1,D,6.6,3.8,1.5
4,22.08.2000,Middlesbrough,Tottenham,1:1,D,2.1,3.1,3.55
3,21.08.2000,Arsenal,Liverpool,2:0,H,2.29,3,3.1
2,20.08.2000,Manchester United,Newcastle,2:0,H,1.37,4.3,8
1,19.08.2000,Charlton,Manchester City,4:0,H,2.2,3.1,3.4
