Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
57,01.02.2006,Blackburn,Manchester United,4:3,H,4.24,3.27,1.84
57,01.02.2006,Liverpool,Birmingham,1:1,D,1.31,4.54,9.39
57,01.02.2006,Manchester City,Newcastle,3:0,H,1.93,3.24,3.78
57,01.02.2006,Portsmouth,Bolton,1:1,D,2.69,3.17,2.52
56,31.01.2006,Charlton,West Brom,0:0,D,1.78,3.31,4.48
56,31.01.2006,Fulham,Tottenham,1:0,H,2.76,3.13,2.46
56,31.01.2006,Sunderland,Middlesbrough,0:3,A,2.63,3.19,2.53
56,31.01.2006,Wigan,Everton,1:1,D,2.24,3.16,3.07
55,23.01.2006,West Ham,Fulham,2:1,H,2.09,3.16,3.45
54,22.01.2006,Chelsea,Charlton,1:1,D,1.14,6.35,10.55
54,22.01.2006,Manchester United,Liverpool,1:0,H,2.24,3.1,3.14
53,21.01.2006,Birmingham,Portsmouth,5:0,H,2.02,3.22,3.57
53,21.01.2006,Bolton,Manchester City,2:0,H,2.27,3.17,3.07
53,21.01.2006,Everton,Arsenal,1:0,H,5.09,3.44,1.67
53,21.01.2006,Middlesbrough,Wigan,2:3,A,2.11,3.19,3.36
53,21.01.2006,Newcastle,Blackburn,0:1,A,2.24,3.19,3.08
53,21.01.2006,Tottenham,Aston Villa,0:0,D,1.64,3.46,5.44
53,21.01.2006,West Brom,Sunderland,0:1,A,1.83,3.25,4.55
52,15.01.2006,Sunderland,Chelsea,1:2,A,11.33,5.68,1.18
52,15.01.2006,Wigan,West Brom,0:1,A,1.87,3.21,4.19
51,14.01.2006,Arsenal,Middlesbrough,7:0,H,1.31,4.55,9.38
51,14.01.2006,Aston Villa,West Ham,1:2,A,1.89,3.24,3.97
51,14.01.2006,Blackburn,Bolton,0:0,D,2.09,3.18,3.39
51,14.01.2006,Charlton,Birmingham,2:0,H,2.07,3.19,3.44
51,14.01.2006,Fulham,Newcastle,1:0,H,2.23,3.21,3.07
51,14.01.2006,Liverpool,Tottenham,1:0,H,1.62,3.43,5.68
51,14.01.2006,Manchester City,Manchester United,3:1,H,4.91,3.3,1.73
51,14.01.2006,Portsmouth,Everton,0:1,A,2.23,3.18,3.1
50,04.01.2006,Manchester City,Tottenham,0:2,A,2.29,3.2,3.02
49,03.01.2006,Arsenal,Manchester United,0:0,D,2.57,3.12,2.68
48,02.01.2006,Birmingham,Wigan,2:0,H,2.4,3.18,2.83
48,02.01.2006,Blackburn,Portsmouth,2:1,H,1.59,3.48,5.85
48,02.01.2006,Bolton,Liverpool,2:2,D,3.69,3.21,1.98
48,02.01.2006,Everton,Charlton,3:1,H,2.29,3.18,2.97
48,02.01.2006,Fulham,Sunderland,2:1,H,1.55,3.56,6.23
48,02.01.2006,Newcastle,Middlesbrough,2:2,D,2.06,3.16,3.5
48,02.01.2006,West Brom,Aston Villa,1:2,A,2.42,3.15,2.8
48,02.01.2006,West Ham,Chelsea,1:3,A,8.68,4.04,1.38
47,31.12.2005,Aston Villa,Arsenal,0:0,D,5.21,3.49,1.64
47,31.12.2005,Charlton,West Ham,2:0,H,2.16,3.19,3.23
47,31.12.2005,Chelsea,Birmingham,2:0,H,1.13,6.63,11.85
47,31.12.2005,Liverpool,West Brom,1:0,H,1.2,5.71,11.13
47,31.12.2005,Manchester United,Bolton,4:1,H,1.39,4.12,7.69
47,31.12.2005,Middlesbrough,Manchester City,0:0,D,2.27,3.2,2.99
47,31.12.2005,Portsmouth,Fulham,1:0,H,2.28,3.18,2.99
47,31.12.2005,Sunderland,Everton,0:1,A,2.56,3.17,2.66
47,31.12.2005,Tottenham,Newcastle,2:0,H,1.87,3.2,4.1
47,31.12.2005,Wigan,Blackburn,0:3,A,2.17,3.17,3.24
46,28.12.2005,Arsenal,Portsmouth,4:0,H,1.2,5.55,9.93
46,28.12.2005,Birmingham,Manchester United,2:2,D,7.91,4.08,1.39
46,28.12.2005,Everton,Liverpool,1:3,A,5.39,3.34,1.65
46,28.12.2005,Fulham,Aston Villa,3:3,D,2.11,3.18,3.34
46,28.12.2005,Manchester City,Chelsea,0:1,A,6.01,3.61,1.55
46,28.12.2005,West Brom,Tottenham,2:0,H,3.4,3.18,2.08
46,28.12.2005,West Ham,Wigan,0:2,A,2.23,3.18,3.07
45,26.12.2005,Aston Villa,Everton,4:0,H,2.11,3.14,3.37
45,26.12.2005,Charlton,Arsenal,0:1,A,5.46,3.53,1.6
45,26.12.2005,Chelsea,Fulham,3:2,H,1.16,6.13,11.12
45,26.12.2005,Liverpool,Newcastle,2:0,H,1.58,3.49,5.78
45,26.12.2005,Manchester United,West Brom,3:0,H,1.18,5.75,11.13
45,26.12.2005,Middlesbrough,Blackburn,0:2,A,2,3.19,3.7
45,26.12.2005,Portsmouth,West Ham,1:1,D,2.33,3.19,2.89
45,26.12.2005,Sunderland,Bolton,0:0,D,4.19,3.27,1.84
45,26.12.2005,Tottenham,Birmingham,2:0,H,1.44,3.84,7.52
45,26.12.2005,Wigan,Manchester City,4:3,H,2.46,3.16,2.74
44,18.12.2005,Arsenal,Chelsea,0:2,A,2.95,3.02,2.42
44,18.12.2005,Middlesbrough,Tottenham,3:3,D,2.48,3.17,2.74
43,17.12.2005,Aston Villa,Manchester United,0:2,A,5.74,3.47,1.62
43,17.12.2005,Everton,Bolton,0:4,A,2.34,3.17,2.93
43,17.12.2005,Fulham,Blackburn,2:1,H,2.2,3.16,3.19
43,17.12.2005,Manchester City,Birmingham,4:1,H,1.82,3.2,4.56
43,17.12.2005,Portsmouth,West Brom,1:0,H,2.13,3.19,3.35
43,17.12.2005,West Ham,Newcastle,2:4,A,2.41,3.18,2.81
43,17.12.2005,Wigan,Charlton,3:0,H,2.21,3.2,3.13
42,14.12.2005,Everton,West Ham,1:2,A,2.01,3.19,3.68
42,14.12.2005,Manchester United,Wigan,4:0,H,1.3,4.72,9.67
41,12.12.2005,Tottenham,Portsmouth,3:1,H,1.41,4.05,7.93
40,11.12.2005,Manchester United,Everton,1:1,D,1.29,4.71,9.89
39,10.12.2005,Birmingham,Fulham,1:0,H,2.19,3.17,3.2
39,10.12.2005,Blackburn,West Ham,3:2,H,1.95,3.19,3.8
39,10.12.2005,Bolton,Aston Villa,1:1,D,1.82,3.25,4.36
39,10.12.2005,Charlton,Sunderland,2:0,H,1.63,3.42,5.53
39,10.12.2005,Chelsea,Wigan,1:0,H,1.17,5.9,11.13
39,10.12.2005,Liverpool,Middlesbrough,2:0,H,1.53,3.65,6.6
39,10.12.2005,Newcastle,Arsenal,1:0,H,4.19,3.28,1.85
39,10.12.2005,West Brom,Manchester City,2:0,H,3,3.18,2.29
38,05.12.2005,Birmingham,West Ham,1:2,A,2.21,3.17,3.21
37,04.12.2005,Charlton,Manchester City,2:5,A,2.35,3.17,2.95
36,03.12.2005,Blackburn,Everton,0:2,A,1.91,3.24,4
36,03.12.2005,Bolton,Arsenal,2:0,H,4.22,3.32,1.82
36,03.12.2005,Chelsea,Middlesbrough,1:0,H,1.24,5.29,10.28
36,03.12.2005,Liverpool,Wigan,3:0,H,1.48,3.74,7.13
36,03.12.2005,Manchester United,Portsmouth,3:0,H,1.2,5.74,9.99
36,03.12.2005,Newcastle,Aston Villa,1:1,D,1.85,3.24,4.2
36,03.12.2005,Tottenham,Sunderland,3:2,H,1.31,4.39,9.74
36,03.12.2005,West Brom,Fulham,0:0,D,2.35,3.17,2.88
35,30.11.2005,Sunderland,Liverpool,0:2,A,7.39,3.88,1.46
34,27.11.2005,Everton,Newcastle,1:0,H,2.58,3.15,2.64
34,27.11.2005,Fulham,Bolton,2:1,H,2.43,3.15,2.82
34,27.11.2005,Middlesbrough,West Brom,2:2,D,1.7,3.38,5.05
34,27.11.2005,West Ham,Manchester United,1:2,A,4.79,3.41,1.71
33,26.11.2005,Arsenal,Blackburn,3:0,H,1.32,4.53,9.43
33,26.11.2005,Aston Villa,Charlton,1:0,H,2.21,3.18,3.16
33,26.11.2005,Manchester City,Liverpool,0:1,A,2.74,3.11,2.5
33,26.11.2005,Portsmouth,Chelsea,0:2,A,9.44,4.54,1.31
33,26.11.2005,Sunderland,Birmingham,0:1,A,2.57,3.14,2.64
33,26.11.2005,Wigan,Tottenham,1:2,A,2.57,3.13,2.65
32,20.11.2005,Middlesbrough,Fulham,3:2,H,1.8,3.25,4.55
32,20.11.2005,Tottenham,West Ham,1:1,D,1.64,3.4,5.52
31,19.11.2005,Charlton,Manchester United,1:3,A,4.27,3.28,1.83
31,19.11.2005,Chelsea,Newcastle,3:0,H,1.32,4.5,9.34
31,19.11.2005,Liverpool,Portsmouth,3:0,H,1.4,3.97,8.37
31,19.11.2005,Manchester City,Blackburn,0:0,D,1.94,3.23,3.83
31,19.11.2005,Sunderland,Aston Villa,1:3,A,2.54,3.16,2.65
31,19.11.2005,West Brom,Everton,4:0,H,2.46,3.14,2.77
31,19.11.2005,Wigan,Arsenal,2:3,A,4.47,3.27,1.8
30,07.11.2005,Bolton,Tottenham,1:0,H,2.42,3.11,2.84
29,06.11.2005,Everton,Middlesbrough,1:0,H,2.39,3.14,2.83
29,06.11.2005,Manchester United,Chelsea,1:0,H,3.12,3.03,2.23
28,05.11.2005,Arsenal,Sunderland,3:1,H,1.18,6,9.99
28,05.11.2005,Aston Villa,Liverpool,0:2,A,3.18,3.08,2.2
28,05.11.2005,Blackburn,Charlton,4:1,H,2.23,3.16,3.07
28,05.11.2005,Fulham,Manchester City,2:1,H,2.48,3.14,2.7
28,05.11.2005,Newcastle,Birmingham,1:0,H,1.55,3.53,6
28,05.11.2005,Portsmouth,Wigan,0:2,A,2.29,3.15,2.98
28,05.11.2005,West Ham,West Brom,1:0,H,1.77,3.29,4.46
27,31.10.2005,Manchester City,Aston Villa,3:1,H,1.82,3.25,4.23
26,30.10.2005,West Brom,Newcastle,0:3,A,2.89,3.16,2.34
25,29.10.2005,Birmingham,Everton,0:1,A,2.26,3.18,3.02
25,29.10.2005,Charlton,Bolton,0:1,A,2.16,3.16,3.24
25,29.10.2005,Chelsea,Blackburn,4:2,H,1.2,5.33,10.56
25,29.10.2005,Liverpool,West Ham,2:0,H,1.54,3.52,6.42
25,29.10.2005,Middlesbrough,Manchester United,4:1,H,4.41,3.28,1.78
25,29.10.2005,Sunderland,Portsmouth,1:4,A,2.24,3.18,3.09
25,29.10.2005,Tottenham,Arsenal,1:1,D,2.74,3.07,2.5
25,29.10.2005,Wigan,Fulham,1:0,H,2.13,3.15,3.28
24,23.10.2005,Bolton,West Brom,2:0,H,1.73,3.31,4.85
24,23.10.2005,Everton,Chelsea,1:1,D,9.02,4.31,1.35
24,23.10.2005,Newcastle,Sunderland,3:2,H,1.65,3.34,5.38
24,23.10.2005,West Ham,Middlesbrough,2:1,H,2.31,3.21,2.92
23,22.10.2005,Arsenal,Manchester City,1:0,H,1.46,3.75,7.35
23,22.10.2005,Aston Villa,Wigan,0:2,A,1.98,3.18,3.72
23,22.10.2005,Blackburn,Birmingham,2:0,H,2.04,3.16,3.57
23,22.10.2005,Fulham,Liverpool,2:0,H,3.47,3.17,2.07
23,22.10.2005,Manchester United,Tottenham,1:1,D,1.59,3.51,5.78
23,22.10.2005,Portsmouth,Charlton,1:2,A,2.63,3.19,2.53
22,17.10.2005,Charlton,Fulham,1:1,D,1.77,3.3,4.55
21,16.10.2005,Birmingham,Aston Villa,0:1,A,2.35,3.08,2.98
21,16.10.2005,Manchester City,West Ham,2:1,H,1.9,3.22,3.98
20,15.10.2005,Chelsea,Bolton,5:1,H,1.26,4.81,10.24
20,15.10.2005,Liverpool,Blackburn,1:0,H,1.63,3.41,5.6
20,15.10.2005,Middlesbrough,Portsmouth,1:1,D,1.68,3.35,5.07
20,15.10.2005,Sunderland,Manchester United,1:3,A,7.06,3.74,1.47
20,15.10.2005,Tottenham,Everton,2:0,H,1.61,3.45,5.66
20,15.10.2005,West Brom,Arsenal,2:1,H,5.83,3.52,1.58
20,15.10.2005,Wigan,Newcastle,1:0,H,2.68,3.15,2.52
19,02.10.2005,Arsenal,Birmingham,1:0,H,1.31,4.5,9.32
19,02.10.2005,Aston Villa,Middlesbrough,2:3,A,2.13,3.2,3.31
19,02.10.2005,Liverpool,Chelsea,1:4,A,3.28,2.98,2.23
19,02.10.2005,Manchester City,Everton,2:0,H,1.81,3.26,4.38
19,02.10.2005,Wigan,Bolton,2:1,H,2.66,3.17,2.51
18,01.10.2005,Blackburn,West Brom,2:0,H,1.77,3.31,4.54
18,01.10.2005,Charlton,Tottenham,2:3,A,2.4,3.19,2.78
18,01.10.2005,Fulham,Manchester United,2:3,A,5.24,3.5,1.64
18,01.10.2005,Portsmouth,Newcastle,0:0,D,2.76,3.2,2.4
18,01.10.2005,Sunderland,West Ham,1:1,D,2.45,3.18,2.72
17,26.09.2005,Tottenham,Fulham,1:0,H,1.61,3.52,5.55
16,25.09.2005,Middlesbrough,Sunderland,0:2,A,1.57,3.51,6.05
15,24.09.2005,Birmingham,Liverpool,2:2,D,3.49,3.2,2.07
15,24.09.2005,Bolton,Portsmouth,1:0,H,1.69,3.36,5.17
15,24.09.2005,Chelsea,Aston Villa,2:1,H,1.2,5.59,10.66
15,24.09.2005,Everton,Wigan,0:1,A,1.87,3.26,4.16
15,24.09.2005,Manchester United,Blackburn,1:2,A,1.28,4.79,10.44
15,24.09.2005,Newcastle,Manchester City,1:0,H,2.05,3.24,3.51
15,24.09.2005,West Brom,Charlton,1:2,A,2.77,3.21,2.43
15,24.09.2005,West Ham,Arsenal,0:0,D,4.85,3.41,1.71
14,19.09.2005,Arsenal,Everton,2:0,H,1.32,4.45,9.35
13,18.09.2005,Blackburn,Newcastle,0:3,A,2.33,3.2,2.88
13,18.09.2005,Liverpool,Manchester United,0:0,D,2.74,3.18,2.44
13,18.09.2005,Manchester City,Bolton,0:1,A,2.05,3.24,3.45
13,18.09.2005,Wigan,Middlesbrough,1:1,D,2.65,3.19,2.53
12,17.09.2005,Aston Villa,Tottenham,1:1,D,2.54,3.21,2.63
12,17.09.2005,Charlton,Chelsea,0:2,A,6.48,3.59,1.52
12,17.09.2005,Fulham,West Ham,1:2,A,2.13,3.21,3.27
12,17.09.2005,Portsmouth,Birmingham,1:1,D,2.29,3.2,2.96
12,17.09.2005,Sunderland,West Brom,1:1,D,2.27,3.19,3
11,12.09.2005,West Ham,Aston Villa,4:0,H,2.5,3.18,2.69
10,11.09.2005,Bolton,Blackburn,0:0,D,1.92,3.2,3.96
9,10.09.2005,Birmingham,Charlton,0:1,A,2.3,3.23,2.92
9,10.09.2005,Chelsea,Sunderland,2:0,H,1.12,7.04,11.79
9,10.09.2005,Everton,Portsmouth,0:1,A,1.66,3.37,5.28
9,10.09.2005,Manchester United,Manchester City,1:1,D,1.38,4.14,8.55
9,10.09.2005,Middlesbrough,Arsenal,2:1,H,4.96,3.33,1.71
9,10.09.2005,Newcastle,Fulham,1:1,D,1.61,3.49,5.56
9,10.09.2005,Tottenham,Liverpool,0:0,D,2.54,3.17,2.66
9,10.09.2005,West Brom,Wigan,1:2,A,2.01,3.24,3.6
8,28.08.2005,Middlesbrough,Charlton,0:3,A,1.85,3.26,4.13
8,28.08.2005,Newcastle,Manchester United,0:2,A,5.87,3.48,1.59
7,27.08.2005,Aston Villa,Blackburn,1:0,H,1.98,3.22,3.67
7,27.08.2005,Fulham,Everton,1:0,H,2.47,3.18,2.72
7,27.08.2005,Manchester City,Portsmouth,2:1,H,1.63,3.41,5.38
7,27.08.2005,Tottenham,Chelsea,0:2,A,4.52,3.25,1.79
7,27.08.2005,West Brom,Birmingham,2:3,A,2.32,3.16,2.91
7,27.08.2005,West Ham,Bolton,1:2,A,2.51,3.2,2.66
7,27.08.2005,Wigan,Sunderland,1:0,H,2.08,3.23,3.38
6,24.08.2005,Arsenal,Fulham,4:1,H,1.22,5.31,10.49
6,24.08.2005,Blackburn,Tottenham,0:0,D,2.72,3.2,2.45
6,24.08.2005,Bolton,Newcastle,2:0,H,2.13,3.23,3.26
6,24.08.2005,Chelsea,West Brom,4:0,H,1.15,6.19,11.66
5,23.08.2005,Birmingham,Middlesbrough,0:3,A,2.34,3.19,2.89
5,23.08.2005,Portsmouth,Aston Villa,1:1,D,2.48,3.19,2.68
5,23.08.2005,Sunderland,Manchester City,1:2,A,2.75,3.22,2.42
4,21.08.2005,Bolton,Everton,0:1,A,2.07,3.22,3.42
