Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
78,09.03.2002,Leicester,Charlton,1:1,D,2.81,3.08,2.41
77,06.03.2002,Chelsea,Fulham,3:2,H,1.63,3.48,5.45
77,06.03.2002,Leeds,Ipswich,2:0,H,1.53,3.7,6.2
77,06.03.2002,Liverpool,Newcastle,3:0,H,1.83,3.33,4.43
77,06.03.2002,Manchester United,Tottenham,4:0,H,1.39,4.26,7.8
77,06.03.2002,Southampton,Middlesbrough,1:1,D,2.01,3.23,3.61
77,06.03.2002,West Ham,Everton,1:0,H,1.86,3.33,4.28
76,05.03.2002,Arsenal,Derby,1:0,H,1.27,5.02,9.27
76,05.03.2002,Blackburn,Aston Villa,3:0,H,2.64,3.08,2.58
76,05.03.2002,Sunderland,Bolton,1:0,H,1.96,3.25,3.88
75,03.03.2002,Derby,Manchester United,2:2,D,6.1,4.34,1.43
75,03.03.2002,Everton,Leeds,0:0,D,2.89,3.09,2.41
74,02.03.2002,Aston Villa,West Ham,2:1,H,1.78,3.4,4.34
74,02.03.2002,Bolton,Blackburn,1:1,D,2.24,3.09,3.18
74,02.03.2002,Charlton,Chelsea,2:1,H,2.99,3.13,2.32
74,02.03.2002,Fulham,Liverpool,0:2,A,3.05,3.14,2.26
74,02.03.2002,Ipswich,Southampton,1:3,A,2.09,3.16,3.45
74,02.03.2002,Middlesbrough,Leicester,1:0,H,1.72,3.48,4.68
74,02.03.2002,Newcastle,Arsenal,0:2,A,2.53,3.04,2.69
74,02.03.2002,Tottenham,Sunderland,2:1,H,1.78,3.43,4.39
73,24.02.2002,Leeds,Charlton,0:0,D,1.5,3.83,6.38
73,24.02.2002,Sunderland,Newcastle,0:1,A,2.98,3.04,2.41
72,23.02.2002,Arsenal,Fulham,4:1,H,1.47,3.9,6.91
72,23.02.2002,Leicester,Derby,0:3,A,2.2,3.13,3.28
72,23.02.2002,Liverpool,Everton,1:1,D,1.54,3.75,6.08
72,23.02.2002,Manchester United,Aston Villa,1:0,H,1.42,4.05,7.31
72,23.02.2002,Southampton,Bolton,0:0,D,1.96,3.33,3.84
72,23.02.2002,West Ham,Middlesbrough,1:0,H,1.92,3.3,4
71,19.02.2002,Middlesbrough,Fulham,2:1,H,2.39,3.08,2.93
70,10.02.2002,Charlton,Manchester United,0:2,A,5.63,3.6,1.64
70,10.02.2002,Everton,Arsenal,0:1,A,3.9,3.28,1.96
69,09.02.2002,Aston Villa,Chelsea,1:1,D,2.61,2.95,2.73
69,09.02.2002,Bolton,West Ham,1:0,H,2.44,3.11,2.89
69,09.02.2002,Derby,Sunderland,0:1,A,2.47,3.06,2.83
69,09.02.2002,Fulham,Blackburn,2:0,H,1.9,3.33,4.13
69,09.02.2002,Ipswich,Liverpool,0:6,A,3.73,3.25,2.01
69,09.02.2002,Middlesbrough,Leeds,2:2,D,3.11,3.16,2.27
69,09.02.2002,Newcastle,Southampton,3:1,H,1.52,3.83,6.49
69,09.02.2002,Tottenham,Leicester,2:1,H,1.55,3.73,6.21
68,03.02.2002,Leeds,Liverpool,0:4,A,2.4,3.09,2.91
68,03.02.2002,Middlesbrough,Charlton,0:0,D,2.18,3.17,3.37
67,02.02.2002,Arsenal,Southampton,1:1,D,1.38,4.46,7.7
67,02.02.2002,Derby,Tottenham,1:0,H,2.93,3.1,2.4
67,02.02.2002,Everton,Ipswich,1:2,A,2.11,3.2,3.46
67,02.02.2002,Fulham,Aston Villa,0:0,D,2.25,3.18,3.16
67,02.02.2002,Leicester,Chelsea,2:3,A,4.13,3.39,1.86
67,02.02.2002,Manchester United,Sunderland,4:1,H,1.31,4.85,8.83
67,02.02.2002,Newcastle,Bolton,3:2,H,1.45,4.13,6.9
67,02.02.2002,West Ham,Blackburn,2:0,H,2.02,3.21,3.68
66,30.01.2002,Aston Villa,Everton,0:0,D,1.82,3.39,4.45
66,30.01.2002,Blackburn,Arsenal,2:3,A,4.04,3.31,1.91
66,30.01.2002,Chelsea,Leeds,2:0,H,2.3,3.09,3.11
66,30.01.2002,Ipswich,Fulham,1:0,H,2.39,3.1,2.89
66,30.01.2002,Liverpool,Leicester,1:0,H,1.26,5.08,9.49
66,30.01.2002,Southampton,West Ham,2:0,H,2.11,3.16,3.54
66,30.01.2002,Tottenham,Newcastle,1:3,A,2.34,3.11,3
65,29.01.2002,Bolton,Manchester United,0:4,A,5.81,3.65,1.61
65,29.01.2002,Charlton,Derby,1:0,H,1.75,3.45,4.72
65,29.01.2002,Sunderland,Middlesbrough,0:1,A,1.92,3.26,4.04
64,23.01.2002,Leicester,Arsenal,1:3,A,5.28,3.5,1.67
63,22.01.2002,Manchester United,Liverpool,0:1,A,1.76,3.45,4.66
62,21.01.2002,Charlton,Aston Villa,1:2,A,2.43,3.09,2.86
61,20.01.2002,Chelsea,West Ham,5:1,H,1.65,3.55,5.3
61,20.01.2002,Leeds,Arsenal,1:1,D,2.36,3.08,3.01
60,19.01.2002,Derby,Ipswich,1:3,A,2.27,3.1,3.13
60,19.01.2002,Leicester,Newcastle,0:0,D,3.9,3.24,1.95
60,19.01.2002,Liverpool,Southampton,1:1,D,1.39,4.35,7.74
60,19.01.2002,Manchester United,Blackburn,2:1,H,1.31,4.8,8.78
60,19.01.2002,Middlesbrough,Bolton,1:1,D,2.12,3.19,3.46
60,19.01.2002,Sunderland,Fulham,1:1,D,2.25,3.15,3.2
60,19.01.2002,Tottenham,Everton,1:1,D,1.75,3.48,4.73
59,13.01.2002,Arsenal,Liverpool,1:1,D,2.14,3.18,3.43
59,13.01.2002,Southampton,Manchester United,1:3,A,5.2,3.58,1.67
58,12.01.2002,Aston Villa,Derby,2:1,H,1.56,3.7,6.18
58,12.01.2002,Blackburn,Charlton,4:1,H,2.26,3.13,3.23
58,12.01.2002,Bolton,Chelsea,2:2,D,3.13,3.1,2.28
58,12.01.2002,Everton,Sunderland,1:0,H,2.22,3.13,3.3
58,12.01.2002,Fulham,Middlesbrough,2:1,H,1.82,3.38,4.37
58,12.01.2002,Ipswich,Tottenham,2:1,H,2.66,3.04,2.6
58,12.01.2002,Newcastle,Leeds,3:1,H,2.4,3.05,3
58,12.01.2002,West Ham,Leicester,1:0,H,1.72,3.5,4.84
57,09.01.2002,Southampton,Liverpool,2:0,H,3.95,3.23,1.92
56,02.01.2002,Derby,Fulham,0:1,A,2.51,3.09,2.75
56,02.01.2002,Manchester United,Newcastle,3:1,H,1.66,3.6,5.3
55,01.01.2002,Charlton,Ipswich,3:2,H,2.04,3.24,3.63
55,01.01.2002,Chelsea,Southampton,2:4,A,1.46,4.07,7.13
55,01.01.2002,Leeds,West Ham,3:0,H,1.51,3.8,6.58
55,01.01.2002,Liverpool,Bolton,1:1,D,1.37,4.47,8.08
55,01.01.2002,Middlesbrough,Everton,1:0,H,2.17,3.2,3.33
55,01.01.2002,Sunderland,Aston Villa,1:1,D,2.25,3.11,3.31
55,01.01.2002,Tottenham,Blackburn,1:0,H,1.76,3.43,4.82
54,30.12.2001,Fulham,Manchester United,2:3,A,4.05,3.35,1.88
53,29.12.2001,Arsenal,Middlesbrough,2:1,H,1.37,4.55,7.95
53,29.12.2001,Aston Villa,Tottenham,1:1,D,2.19,3.16,3.36
53,29.12.2001,Blackburn,Derby,0:1,A,1.74,3.43,4.8
53,29.12.2001,Bolton,Leicester,2:2,D,1.96,3.28,3.81
53,29.12.2001,Everton,Charlton,0:3,A,1.98,3.26,3.83
53,29.12.2001,Ipswich,Sunderland,5:0,H,2.37,3.08,3
53,29.12.2001,Newcastle,Chelsea,1:2,A,2.18,3.15,3.39
53,29.12.2001,Southampton,Leeds,0:1,A,3.56,3.19,2.08
53,29.12.2001,West Ham,Liverpool,1:1,D,3.63,3.23,2.03
52,26.12.2001,Arsenal,Chelsea,2:1,H,2.15,3.2,3.44
52,26.12.2001,Aston Villa,Liverpool,1:2,A,2.65,2.98,2.61
52,26.12.2001,Blackburn,Sunderland,0:3,A,2.14,3.2,3.4
52,26.12.2001,Bolton,Leeds,0:3,A,3.39,3.14,2.18
52,26.12.2001,Everton,Manchester United,0:2,A,3.99,3.26,1.92
52,26.12.2001,Fulham,Charlton,0:0,D,2.05,3.23,3.6
52,26.12.2001,Ipswich,Leicester,2:0,H,2.13,3.21,3.44
52,26.12.2001,Newcastle,Middlesbrough,3:0,H,1.66,3.58,5.3
52,26.12.2001,Southampton,Tottenham,1:0,H,2.6,3.03,2.65
52,26.12.2001,West Ham,Derby,4:0,H,1.75,3.53,4.68
51,23.12.2001,Chelsea,Bolton,5:1,H,1.54,3.8,6.23
51,23.12.2001,Liverpool,Arsenal,1:2,A,2.23,3.15,3.28
50,22.12.2001,Charlton,Blackburn,0:2,A,2.15,3.15,3.44
50,22.12.2001,Derby,Aston Villa,3:1,H,2.84,3.04,2.51
50,22.12.2001,Leeds,Newcastle,3:4,A,1.88,3.33,4.2
50,22.12.2001,Leicester,West Ham,1:1,D,2.45,3.09,2.85
50,22.12.2001,Manchester United,Southampton,6:1,H,1.31,4.98,8.88
50,22.12.2001,Sunderland,Everton,1:0,H,2.08,3.18,3.56
50,22.12.2001,Tottenham,Ipswich,1:2,A,1.52,3.78,6.18
49,19.12.2001,Leeds,Everton,3:2,H,1.54,3.8,6.12
48,18.12.2001,Arsenal,Newcastle,1:3,A,1.65,3.65,5.35
47,17.12.2001,Aston Villa,Ipswich,2:1,H,1.56,3.65,6.14
46,16.12.2001,Chelsea,Liverpool,4:0,H,2.63,3,2.66
46,16.12.2001,Leeds,Leicester,2:2,D,1.35,4.58,8.3
45,15.12.2001,Bolton,Charlton,0:0,D,2.25,3.13,3.2
45,15.12.2001,Everton,Derby,1:0,H,1.7,3.45,5.15
45,15.12.2001,Middlesbrough,Manchester United,0:1,A,4.08,3.28,1.87
45,15.12.2001,Newcastle,Blackburn,2:1,H,1.72,3.48,4.9
45,15.12.2001,Southampton,Sunderland,2:0,H,2.52,3.04,2.76
45,15.12.2001,Tottenham,Fulham,4:0,H,1.99,3.21,3.73
45,15.12.2001,West Ham,Arsenal,1:1,D,4.3,3.33,1.82
44,12.12.2001,Liverpool,Fulham,0:0,D,1.48,3.97,6.8
44,12.12.2001,Manchester United,Derby,5:0,H,1.36,4.6,8.3
43,09.12.2001,Arsenal,Aston Villa,3:2,H,1.62,3.58,5.5
43,09.12.2001,Blackburn,Leeds,1:2,A,2.9,3.1,2.41
43,09.12.2001,Ipswich,Newcastle,0:1,A,2.9,3.1,2.4
43,09.12.2001,Sunderland,Chelsea,0:0,D,2.78,3.08,2.51
42,08.12.2001,Charlton,Tottenham,3:1,H,2.78,3.09,2.49
42,08.12.2001,Derby,Bolton,1:0,H,2.5,3.06,2.75
42,08.12.2001,Fulham,Everton,2:0,H,1.97,3.23,3.79
42,08.12.2001,Leicester,Southampton,0:4,A,2.05,3.19,3.64
42,08.12.2001,Liverpool,Middlesbrough,2:0,H,1.43,4.05,7.13
42,08.12.2001,Manchester United,West Ham,0:1,A,1.33,4.65,8.38
41,05.12.2001,Chelsea,Charlton,0:1,A,1.51,3.73,6.28
41,05.12.2001,West Ham,Aston Villa,1:1,D,2.61,3.05,2.66
40,03.12.2001,Tottenham,Bolton,3:2,H,1.77,3.45,4.6
39,02.12.2001,Everton,Southampton,2:0,H,1.78,3.4,4.64
39,02.12.2001,Fulham,Leeds,0:0,D,2.91,3.08,2.36
38,01.12.2001,Aston Villa,Leicester,0:2,A,1.49,3.78,6.85
38,01.12.2001,Blackburn,Middlesbrough,0:1,A,1.95,3.28,3.88
38,01.12.2001,Charlton,Newcastle,1:1,D,2.64,2.99,2.64
38,01.12.2001,Derby,Liverpool,0:1,A,4.51,3.33,1.81
38,01.12.2001,Ipswich,Arsenal,0:2,A,4,3.28,1.9
38,01.12.2001,Manchester United,Chelsea,0:3,A,1.69,3.45,5.24
38,01.12.2001,Sunderland,West Ham,1:0,H,1.99,3.23,3.82
37,25.11.2001,Arsenal,Manchester United,3:1,H,2.49,3.06,2.75
37,25.11.2001,Leeds,Aston Villa,1:1,D,1.76,3.48,4.7
37,25.11.2001,Liverpool,Sunderland,1:0,H,1.44,4.08,7.03
37,25.11.2001,Middlesbrough,Ipswich,0:0,D,1.84,3.35,4.25
36,24.11.2001,Bolton,Fulham,0:0,D,2.35,3.11,3.04
36,24.11.2001,Chelsea,Blackburn,0:0,D,1.63,3.55,5.51
36,24.11.2001,Leicester,Everton,0:0,D,2.59,3.04,2.62
36,24.11.2001,Newcastle,Derby,1:0,H,1.51,3.78,6.6
36,24.11.2001,Southampton,Charlton,1:0,H,2.45,3.08,2.84
36,24.11.2001,West Ham,Tottenham,0:1,A,2.59,3.04,2.62
35,19.11.2001,Charlton,West Ham,4:4,D,2.44,3.05,2.86
34,18.11.2001,Everton,Chelsea,0:0,D,2.59,3,2.69
34,18.11.2001,Ipswich,Bolton,1:2,A,2.29,3.19,3.1
34,18.11.2001,Sunderland,Leeds,2:0,H,3.3,3.16,2.23
33,17.11.2001,Aston Villa,Middlesbrough,0:0,D,1.68,3.55,5.03
33,17.11.2001,Blackburn,Liverpool,1:1,D,3.23,3.19,2.21
33,17.11.2001,Derby,Southampton,1:0,H,2.18,3.18,3.38
33,17.11.2001,Fulham,Newcastle,3:1,H,2.5,3.08,2.79
33,17.11.2001,Manchester United,Leicester,2:0,H,1.29,4.85,9.22
33,17.11.2001,Tottenham,Arsenal,1:1,D,2.8,3.08,2.48
32,04.11.2001,Arsenal,Charlton,2:4,A,1.38,4.33,7.93
32,04.11.2001,Chelsea,Ipswich,2:1,H,1.5,3.86,6.85
32,04.11.2001,Leeds,Tottenham,2:1,H,1.6,3.58,5.75
32,04.11.2001,Liverpool,Manchester United,3:1,H,2.49,3.03,2.89
31,03.11.2001,Bolton,Everton,2:2,D,2.22,3.17,3.3
31,03.11.2001,Leicester,Sunderland,1:0,H,2.66,3.05,2.59
31,03.11.2001,Middlesbrough,Derby,5:1,H,1.8,3.35,4.47
31,03.11.2001,Newcastle,Aston Villa,3:0,H,2.34,3.1,3
31,03.11.2001,Southampton,Blackburn,1:2,A,2.6,2.99,2.68
31,03.11.2001,West Ham,Fulham,0:2,A,2.16,3.22,3.3
30,29.10.2001,Blackburn,Leicester,0:0,D,1.58,3.8,6
29,28.10.2001,Derby,Chelsea,1:1,D,3.75,3.3,2
29,28.10.2001,Ipswich,West Ham,2:3,A,2.04,3.1,4
28,27.10.2001,Aston Villa,Bolton,3:2,H,1.79,3.5,4.59
28,27.10.2001,Charlton,Liverpool,0:2,A,3.7,3.25,2.04
28,27.10.2001,Everton,Newcastle,1:3,A,2.29,3.05,3.05
28,27.10.2001,Fulham,Southampton,2:1,H,1.89,3.3,4.2
28,27.10.2001,Manchester United,Leeds,1:1,D,1.84,3.4,4.4
28,27.10.2001,Sunderland,Arsenal,1:1,D,3.6,3.25,2.04
28,27.10.2001,Tottenham,Middlesbrough,2:1,H,1.84,3.4,4.4
27,24.10.2001,Aston Villa,Charlton,1:0,H,1.68,3.7,5
27,24.10.2001,Southampton,Ipswich,3:3,D,2.4,3.1,2.95
27,24.10.2001,West Ham,Chelsea,2:1,H,3.3,3.1,2.29
26,22.10.2001,Middlesbrough,Sunderland,2:0,H,2.5,3.1,2.9
25,21.10.2001,Fulham,Ipswich,1:1,D,1.95,3.3,4
25,21.10.2001,Leeds,Chelsea,0:0,D,1.89,3.4,4.25
25,21.10.2001,Newcastle,Tottenham,0:2,A,1.95,3.25,4.09
24,20.10.2001,Arsenal,Blackburn,3:3,D,1.44,4.5,7.5
24,20.10.2001,Derby,Charlton,1:1,D,2.4,3.05,3
24,20.10.2001,Everton,Aston Villa,3:2,H,2.65,3,2.65
24,20.10.2001,Leicester,Liverpool,1:4,A,4.2,3.4,1.89
24,20.10.2001,Manchester United,Bolton,1:2,A,1.32,5,9
24,20.10.2001,West Ham,Southampton,2:0,H,2.1,3.25,3.7
23,15.10.2001,Tottenham,Derby,3:1,H,1.63,3.9,5.5
22,14.10.2001,Aston Villa,Fulham,2:0,H,1.84,3.5,4.4
22,14.10.2001,Blackburn,West Ham,7:1,H,1.89,3.3,4.3
21,13.10.2001,Bolton,Newcastle,0:4,A,2.45,3.15,2.9
21,13.10.2001,Charlton,Middlesbrough,0:0,D,2.15,3.2,3.6
21,13.10.2001,Chelsea,Leicester,2:0,H,1.37,4.8,8
21,13.10.2001,Ipswich,Everton,0:0,D,2.2,3.2,3.6
21,13.10.2001,Liverpool,Leeds,1:1,D,2.2,3.1,3.65
21,13.10.2001,Southampton,Arsenal,0:2,A,4.2,3.25,1.89
21,13.10.2001,Sunderland,Manchester United,1:3,A,3.8,3.25,2.04
20,30.09.2001,Aston Villa,Blackburn,2:0,H,1.85,3.3,4.3
20,30.09.2001,Fulham,Chelsea,1:1,D,2.75,3,2.6
20,30.09.2001,Ipswich,Leeds,1:2,A,3.2,3.1,2.29
20,30.09.2001,Newcastle,Liverpool,0:2,A,2.9,2.95,2.5
19,29.09.2001,Bolton,Sunderland,0:2,A,2.25,3.3,3.1
19,29.09.2001,Charlton,Leicester,2:0,H,2.04,3.25,3.7
19,29.09.2001,Derby,Arsenal,0:2,A,4,3.2,1.95
19,29.09.2001,Everton,West Ham,5:0,H,2.04,3.2,3.75
19,29.09.2001,Middlesbrough,Southampton,1:3,A,1.95,3.3,4
19,29.09.2001,Tottenham,Manchester United,3:5,A,3.5,3.2,2.15
18,26.09.2001,Newcastle,Leicester,1:0,H,1.6,3.65,5.5
17,24.09.2001,Southampton,Aston Villa,1:3,A,2.6,3,2.6
16,23.09.2001,Chelsea,Middlesbrough,2:2,D,1.49,4.2,7
16,23.09.2001,Leeds,Derby,3:0,H,1.37,4.8,8
16,23.09.2001,West Ham,Newcastle,3:0,H,2.6,3,2.6
15,22.09.2001,Arsenal,Bolton,1:1,D,1.47,4.59,7.5
15,22.09.2001,Blackburn,Everton,1:0,H,2.04,3.2,3.8
15,22.09.2001,Leicester,Fulham,0:0,D,2.5,3.1,2.6
15,22.09.2001,Liverpool,Tottenham,1:0,H,1.53,3.9,6
15,22.09.2001,Manchester United,Ipswich,4:0,H,1.37,4.8,8
15,22.09.2001,Sunderland,Charlton,2:2,D,1.79,3.7,4.75
14,19.09.2001,Blackburn,Bolton,1:1,D,2.1,3.2,3.7
14,19.09.2001,Sunderland,Tottenham,1:2,A,2.04,3.15,3.8
13,17.09.2001,Leicester,Middlesbrough,1:2,A,2.2,3.05,3.7
12,16.09.2001,Aston Villa,Sunderland,0:0,D,1.95,3.2,4.09
12,16.09.2001,Charlton,Leeds,0:2,A,3.3,3.25,2.25
12,16.09.2001,Ipswich,Blackburn,1:1,D,1.95,3.2,4.09
12,16.09.2001,Tottenham,Chelsea,2:3,A,2.7,2.9,2.6
11,15.09.2001,Bolton,Southampton,0:1,A,1.74,3.5,5
11,15.09.2001,Derby,Leicester,2:3,A,2.04,3.2,3.75
11,15.09.2001,Everton,Liverpool,1:3,A,3.2,3.2,2.29
11,15.09.2001,Fulham,Arsenal,1:3,A,3.25,3.1,2.35
11,15.09.2001,Middlesbrough,West Ham,2:0,H,2.4,3,3
11,15.09.2001,Newcastle,Manchester United,4:3,H,3.75,3.25,2.1
10,09.09.2001,Charlton,Fulham,1:1,D,2.6,3,2.6
10,09.09.2001,Tottenham,Southampton,2:0,H,1.74,3.6,5
9,08.09.2001,Chelsea,Arsenal,1:1,D,2.5,3,2.75
9,08.09.2001,Derby,West Ham,0:0,D,2.2,3.15,3.4
9,08.09.2001,Leeds,Bolton,0:0,D,1.53,3.8,6.5
9,08.09.2001,Leicester,Ipswich,1:1,D,2.6,3,2.6
9,08.09.2001,Liverpool,Aston Villa,1:3,A,1.53,3.8,6.5
9,08.09.2001,Manchester United,Everton,4:1,H,1.32,5,8.5
9,08.09.2001,Middlesbrough,Newcastle,1:4,A,2.5,3,2.7
9,08.09.2001,Sunderland,Blackburn,1:0,H,2.04,3.2,3.75
8,27.08.2001,Bolton,Liverpool,2:1,H,4,3.5,1.8
7,26.08.2001,Aston Villa,Manchester United,1:1,D,3.75,3.3,1.96
7,26.08.2001,Newcastle,Sunderland,1:1,D,2.1,3.2,3.4
6,25.08.2001,Arsenal,Leicester,4:0,H,1.35,4,4
6,25.08.2001,Blackburn,Tottenham,2:1,H,2.29,3.2,2.85
6,25.08.2001,Everton,Middlesbrough,2:0,H,1.95,3.3,4.09
6,25.08.2001,Fulham,Derby,0:0,D,1.68,3.7,4.5
6,25.08.2001,Ipswich,Charlton,0:1,A,1.84,3.35,4.2
6,25.08.2001,Southampton,Chelsea,0:2,A,3.5,2.85,2.1
6,25.08.2001,West Ham,Leeds,0:0,D,3.3,3.25,2.2
5,22.08.2001,Blackburn,Manchester United,2:2,D,4.5,3.5,1.7
5,22.08.2001,Fulham,Sunderland,2:0,H,2.04,3.2,3.6
