Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
79,25.03.2000,Liverpool,Newcastle,2:1,H,1.6,3.5,5.5
79,25.03.2000,Middlesbrough,Sheffield Wed,1:0,H,1.7,3.5,5
79,25.03.2000,Sunderland,Everton,2:1,H,2.1,3.1,3.5
79,25.03.2000,Watford,Tottenham,1:1,D,3.7,3.15,2
78,19.03.2000,Arsenal,Tottenham,2:1,H,1.75,3.3,4.65
78,19.03.2000,Everton,Newcastle,0:2,A,2.2,3.1,3.5
78,19.03.2000,Leeds,Wimbledon FC,4:1,H,1.4,4.09,7
77,18.03.2000,Coventry,Bradford,4:0,H,1.75,3.3,4.84
77,18.03.2000,Derby,Liverpool,0:2,A,3.5,3.15,2
77,18.03.2000,Leicester,Manchester United,0:2,A,4.25,3.3,1.85
77,18.03.2000,Southampton,Aston Villa,2:0,H,2.8,3,2.4
77,18.03.2000,Sunderland,Middlesbrough,1:1,D,2,3.15,3.6
77,18.03.2000,Watford,Sheffield Wed,1:0,H,2.65,3,2.5
77,18.03.2000,West Ham,Chelsea,0:0,D,2.85,2.95,2.4
76,15.03.2000,Coventry,Everton,1:0,H,2.4,3,2.8
76,15.03.2000,Liverpool,Aston Villa,0:0,D,1.66,3.5,5.5
75,12.03.2000,Bradford,Leeds,1:2,A,4.3,3.2,1.95
75,12.03.2000,Middlesbrough,Arsenal,2:1,H,3.35,3.1,2.25
74,11.03.2000,Aston Villa,Coventry,1:0,H,1.65,3.4,5.5
74,11.03.2000,Chelsea,Everton,1:1,D,1.6,3.4,6
74,11.03.2000,Liverpool,Sunderland,1:1,D,1.4,4,7
74,11.03.2000,Manchester United,Derby,3:1,H,1.25,5.5,9
74,11.03.2000,Newcastle,Watford,1:0,H,1.4,4,7
74,11.03.2000,Sheffield Wed,West Ham,3:1,H,2.7,3,2.5
74,11.03.2000,Tottenham,Southampton,7:2,H,1.7,3.3,4.59
74,11.03.2000,Wimbledon FC,Leicester,2:1,H,2.29,3,3.1
73,08.03.2000,West Ham,Southampton,2:0,H,1.75,3.3,5
72,05.03.2000,Aston Villa,Arsenal,1:1,D,2.7,2.85,2.7
72,05.03.2000,Leeds,Coventry,3:0,H,1.5,3.6,7
72,05.03.2000,Leicester,Sunderland,5:2,H,2.25,2.95,3.5
71,04.03.2000,Derby,Wimbledon FC,4:0,H,2.2,2.95,3.6
71,04.03.2000,Everton,Sheffield Wed,1:1,D,1.6,3.3,6
71,04.03.2000,Manchester United,Liverpool,1:1,D,1.85,3.3,4.5
71,04.03.2000,Newcastle,Chelsea,0:1,A,2.5,2.9,2.85
71,04.03.2000,Southampton,Middlesbrough,1:1,D,2.2,2.95,3.6
71,04.03.2000,Tottenham,Bradford,1:1,D,1.55,3.6,6.5
71,04.03.2000,Watford,West Ham,1:2,A,3.1,3,2.29
70,26.02.2000,Arsenal,Southampton,3:1,H,1.4,4.2,8
70,26.02.2000,Bradford,Aston Villa,1:1,D,3.15,3,2.35
70,26.02.2000,Chelsea,Watford,2:1,H,1.26,5,9.99
70,26.02.2000,Coventry,Tottenham,0:1,A,2.4,3,3.2
70,26.02.2000,Middlesbrough,Leeds,0:0,D,3.4,3,2.25
70,26.02.2000,Sheffield Wed,Newcastle,0:2,A,2.95,3,2.4
70,26.02.2000,Sunderland,Derby,1:1,D,1.7,3.3,5.7
70,26.02.2000,West Ham,Everton,0:4,A,2.1,3.1,3.6
70,26.02.2000,Wimbledon FC,Manchester United,2:2,D,5,3.3,1.75
69,20.02.2000,Leeds,Manchester United,0:1,A,2.85,2.85,2.85
68,19.02.2000,Middlesbrough,Coventry,2:0,H,2.4,3,3
67,14.02.2000,Middlesbrough,Aston Villa,0:4,A,2.6,2.9,2.9
66,13.02.2000,Arsenal,Liverpool,0:1,A,2,3,4
65,12.02.2000,Chelsea,Wimbledon FC,3:1,H,1.45,4,7
65,12.02.2000,Coventry,Sunderland,3:2,H,2.25,3,3.4
65,12.02.2000,Everton,Derby,2:1,H,1.75,3.2,4.8
65,12.02.2000,Leeds,Tottenham,1:0,H,1.7,3.3,5
65,12.02.2000,Newcastle,Manchester United,3:0,H,3.7,3.05,2.1
65,12.02.2000,Sheffield Wed,Southampton,0:1,A,2.1,3.05,3.7
65,12.02.2000,Watford,Leicester,1:1,D,3.1,3,2.29
65,12.02.2000,West Ham,Bradford,5:4,H,1.57,3.5,6
64,06.02.2000,Wimbledon FC,Everton,0:3,A,2.29,2.9,3.4
63,05.02.2000,Aston Villa,Watford,4:0,H,1.4,4,7.5
63,05.02.2000,Bradford,Arsenal,2:1,H,4.7,3.2,1.75
63,05.02.2000,Derby,Sheffield Wed,3:3,D,1.9,3.3,3.8
63,05.02.2000,Leicester,Middlesbrough,2:1,H,2.2,3.1,3.5
63,05.02.2000,Liverpool,Leeds,3:1,H,2.25,3,3.4
63,05.02.2000,Manchester United,Coventry,3:2,H,1.3,4.59,8.19
63,05.02.2000,Southampton,West Ham,2:1,H,2.4,2.9,3.2
63,05.02.2000,Sunderland,Newcastle,2:2,D,2.04,3.1,3.85
63,05.02.2000,Tottenham,Chelsea,0:1,A,2.75,2.7,2.9
62,02.02.2000,Sheffield Wed,Manchester United,0:1,A,5.2,3.5,1.65
61,29.01.2000,Manchester United,Middlesbrough,1:0,H,1.31,4.8,8.5
60,24.01.2000,Manchester United,Arsenal,1:1,D,1.7,3.2,4.84
59,23.01.2000,Sunderland,Leeds,1:2,A,2.65,2.9,2.85
58,22.01.2000,Aston Villa,Chelsea,0:0,D,2.8,2.95,2.75
58,22.01.2000,Bradford,Watford,3:2,H,1.95,3.15,4.5
58,22.01.2000,Derby,Coventry,0:0,D,2.25,3,3.4
58,22.01.2000,Leicester,West Ham,1:3,A,2.1,3.1,3.9
58,22.01.2000,Liverpool,Middlesbrough,0:0,D,1.47,3.8,7
58,22.01.2000,Southampton,Everton,2:0,H,2.6,2.95,2.95
58,22.01.2000,Tottenham,Sheffield Wed,0:1,A,1.5,3.7,6.65
58,22.01.2000,Wimbledon FC,Newcastle,2:0,H,2.6,2.95,2.85
57,16.01.2000,Newcastle,Southampton,5:0,H,1.7,3.4,5.5
56,15.01.2000,Arsenal,Sunderland,4:1,H,1.6,3.4,6
56,15.01.2000,Chelsea,Leicester,1:1,D,1.55,3.5,6
56,15.01.2000,Coventry,Wimbledon FC,2:0,H,2,3.1,4.2
56,15.01.2000,Everton,Tottenham,2:2,D,2.4,3,3.35
56,15.01.2000,Middlesbrough,Derby,1:4,A,1.8,3.2,5
56,15.01.2000,Sheffield Wed,Bradford,2:0,H,1.9,3.15,4.3
56,15.01.2000,Watford,Liverpool,2:3,A,4.75,3.2,1.8
56,15.01.2000,West Ham,Aston Villa,1:1,D,2.15,3,3.75
55,12.01.2000,Chelsea,Tottenham,1:0,H,1.85,3.2,4.65
54,08.01.2000,Bradford,Chelsea,1:1,D,4,3.15,1.9
53,04.01.2000,Coventry,Chelsea,2:2,D,3.1,3,2.4
52,03.01.2000,Derby,Watford,2:0,H,1.8,3.2,4.5
52,03.01.2000,Everton,Leicester,2:2,D,1.9,3.15,4.3
52,03.01.2000,Leeds,Aston Villa,1:2,A,1.6,3.5,6.5
52,03.01.2000,Newcastle,West Ham,2:2,D,1.95,3.15,4.2
52,03.01.2000,Sheffield Wed,Arsenal,1:1,D,5.09,3.3,1.75
52,03.01.2000,Southampton,Bradford,1:0,H,1.85,3.2,4.5
52,03.01.2000,Tottenham,Liverpool,1:0,H,2.75,2.95,2.75
52,03.01.2000,Wimbledon FC,Sunderland,1:0,H,2.8,2.95,2.75
51,29.12.1999,Aston Villa,Tottenham,1:1,D,2.35,3.1,3.25
51,29.12.1999,Chelsea,Sheffield Wed,3:0,H,1.35,4.59,8
50,28.12.1999,Arsenal,Leeds,2:0,H,2.04,3.1,4
50,28.12.1999,Bradford,Everton,0:0,D,2.85,2.95,2.6
50,28.12.1999,Leicester,Newcastle,1:2,A,2,3.1,4
50,28.12.1999,Liverpool,Wimbledon FC,3:1,H,1.5,3.5,7
50,28.12.1999,Sunderland,Manchester United,2:2,D,3.3,3,2.29
50,28.12.1999,Watford,Southampton,3:2,H,2.85,2.95,2.6
50,28.12.1999,West Ham,Derby,1:1,D,1.66,3.4,5.5
49,26.12.1999,Coventry,Arsenal,3:2,H,3.6,3,2.1
49,26.12.1999,Derby,Aston Villa,0:2,A,2.7,2.85,2.85
49,26.12.1999,Everton,Sunderland,5:0,H,2.65,2.9,2.8
49,26.12.1999,Leeds,Leicester,2:1,H,1.55,3.5,6.5
49,26.12.1999,Manchester United,Bradford,4:0,H,1.2,5.6,9.99
49,26.12.1999,Newcastle,Liverpool,2:2,D,2.75,2.85,2.75
49,26.12.1999,Sheffield Wed,Middlesbrough,1:0,H,2.85,3,2.4
49,26.12.1999,Southampton,Chelsea,1:2,A,3,3,2.35
49,26.12.1999,Tottenham,Watford,4:0,H,1.55,3.8,5.75
49,26.12.1999,Wimbledon FC,West Ham,2:2,D,2.65,2.9,2.8
48,19.12.1999,Chelsea,Leeds,0:2,A,2,3,4
47,18.12.1999,Arsenal,Wimbledon FC,1:1,D,1.4,4.2,7.8
47,18.12.1999,Aston Villa,Sheffield Wed,2:1,H,1.63,3.6,5.5
47,18.12.1999,Bradford,Newcastle,2:0,H,3,2.9,2.5
47,18.12.1999,Leicester,Derby,0:1,A,1.6,3.4,6
47,18.12.1999,Liverpool,Coventry,2:0,H,1.5,3.6,6
47,18.12.1999,Middlesbrough,Tottenham,2:1,H,2.5,2.9,3
47,18.12.1999,Sunderland,Southampton,2:0,H,1.55,3.5,6.4
47,18.12.1999,Watford,Everton,1:3,A,2.8,2.8,2.65
47,18.12.1999,West Ham,Manchester United,2:4,A,3.75,3,2.1
46,06.12.1999,Tottenham,West Ham,0:0,D,1.95,3.05,4.09
45,05.12.1999,Derby,Leeds,0:1,A,3.85,3.1,2.04
45,05.12.1999,Liverpool,Sheffield Wed,4:1,H,1.4,4.09,7.7
44,04.12.1999,Aston Villa,Newcastle,0:1,A,1.95,3,4.2
44,04.12.1999,Bradford,Middlesbrough,1:1,D,3,2.9,2.5
44,04.12.1999,Leicester,Arsenal,0:3,A,2.9,2.9,2.6
44,04.12.1999,Manchester United,Everton,5:1,H,1.42,4,7.5
44,04.12.1999,Southampton,Coventry,0:0,D,2.2,3,3.55
44,04.12.1999,Sunderland,Chelsea,4:1,H,2.75,2.85,2.85
44,04.12.1999,Wimbledon FC,Watford,5:0,H,1.75,3.3,4.5
43,28.11.1999,Arsenal,Derby,2:1,H,1.37,4.59,8
43,28.11.1999,Chelsea,Bradford,1:0,H,1.37,4.59,8
43,28.11.1999,Leeds,Southampton,1:0,H,1.5,3.8,7
43,28.11.1999,Newcastle,Tottenham,2:1,H,2.5,2.95,2.9
42,27.11.1999,Coventry,Leicester,0:1,A,2.4,2.95,2.95
42,27.11.1999,Everton,Aston Villa,0:0,D,2.15,3.05,3.5
42,27.11.1999,Middlesbrough,Wimbledon FC,0:0,D,1.8,3.2,4.4
42,27.11.1999,Watford,Sunderland,2:3,A,3.1,3,2.29
42,27.11.1999,West Ham,Liverpool,1:0,H,2.75,2.95,2.65
41,22.11.1999,Coventry,Aston Villa,2:1,H,2.4,3,2.95
40,21.11.1999,West Ham,Sheffield Wed,4:3,H,1.6,3.4,6.1
39,20.11.1999,Arsenal,Middlesbrough,5:1,H,1.55,3.6,6.6
39,20.11.1999,Derby,Manchester United,1:2,A,4.8,3.2,1.8
39,20.11.1999,Everton,Chelsea,1:1,D,2.95,2.95,2.65
39,20.11.1999,Leeds,Bradford,2:1,H,1.4,4.09,7.5
39,20.11.1999,Leicester,Wimbledon FC,2:1,H,1.75,3.3,5
39,20.11.1999,Southampton,Tottenham,0:1,A,2.75,2.95,2.65
39,20.11.1999,Sunderland,Liverpool,0:2,A,2.4,2.95,2.95
39,20.11.1999,Watford,Newcastle,1:1,D,2.85,2.95,2.45
38,07.11.1999,Chelsea,West Ham,0:0,D,1.5,3.5,6.9
38,07.11.1999,Newcastle,Everton,1:1,D,1.95,3.1,4.09
38,07.11.1999,Tottenham,Arsenal,2:1,H,3,2.95,2.54
38,07.11.1999,Wimbledon FC,Leeds,2:0,H,3.6,3,2.15
37,06.11.1999,Aston Villa,Southampton,0:1,A,1.7,3.3,5
37,06.11.1999,Bradford,Coventry,1:1,D,2.65,2.9,2.65
37,06.11.1999,Liverpool,Derby,2:0,H,1.5,3.5,6.6
37,06.11.1999,Manchester United,Leicester,2:0,H,1.42,3.9,7
37,06.11.1999,Middlesbrough,Sunderland,1:1,D,2.4,2.8,3.3
37,06.11.1999,Sheffield Wed,Watford,2:2,D,1.8,3.2,4.25
36,01.11.1999,Liverpool,Bradford,3:1,H,1.4,4,7.5
35,31.10.1999,Coventry,Watford,4:0,H,1.75,3.3,5
35,31.10.1999,Sunderland,Tottenham,2:1,H,2.15,3,3.65
34,30.10.1999,Arsenal,Newcastle,0:0,D,1.4,4,7.5
34,30.10.1999,Derby,Chelsea,3:1,H,4.09,3.1,1.9
34,30.10.1999,Leeds,West Ham,1:0,H,1.6,3.4,5.7
34,30.10.1999,Leicester,Sheffield Wed,3:0,H,1.6,3.4,5.7
34,30.10.1999,Manchester United,Aston Villa,3:0,H,1.5,3.6,7
34,30.10.1999,Middlesbrough,Everton,2:1,H,2.04,2.9,4
34,30.10.1999,Wimbledon FC,Southampton,1:1,D,2.1,3.1,3.8
33,27.10.1999,Liverpool,West Ham,1:0,H,1.75,3.3,3.6
32,25.10.1999,Newcastle,Derby,2:0,H,1.7,3.2,5
31,24.10.1999,Everton,Leeds,4:4,D,2.85,2.95,2.54
31,24.10.1999,Watford,Middlesbrough,1:3,A,2.85,2.85,2.6
31,24.10.1999,West Ham,Sunderland,1:1,D,2.04,3,3.75
30,23.10.1999,Aston Villa,Wimbledon FC,1:1,D,1.55,3.4,6
30,23.10.1999,Bradford,Leicester,3:1,H,3.5,3,2.1
30,23.10.1999,Chelsea,Arsenal,2:3,A,2.35,2.9,3.1
30,23.10.1999,Sheffield Wed,Coventry,0:0,D,2.29,3,3
30,23.10.1999,Southampton,Liverpool,1:1,D,3.1,3,2.35
30,23.10.1999,Tottenham,Manchester United,3:1,H,3,3,2.29
29,18.10.1999,Sunderland,Aston Villa,2:1,H,2.15,2.95,3.5
28,17.10.1999,Middlesbrough,West Ham,2:0,H,2.29,2.95,3.15
27,16.10.1999,Arsenal,Everton,4:1,H,1.46,3.6,7
27,16.10.1999,Coventry,Newcastle,4:1,H,2.4,2.95,2.95
27,16.10.1999,Derby,Tottenham,0:1,A,2.95,2.95,2.95
27,16.10.1999,Leeds,Sheffield Wed,2:0,H,1.4,3.85,7.5
27,16.10.1999,Leicester,Southampton,2:1,H,1.75,3.3,4.59
27,16.10.1999,Liverpool,Chelsea,1:0,H,2.5,2.9,2.75
27,16.10.1999,Manchester United,Watford,4:1,H,1.22,5.5,9.99
27,16.10.1999,Wimbledon FC,Bradford,3:2,H,1.9,3.1,3.9
26,04.10.1999,Southampton,Derby,3:3,D,2.1,3.05,3.5
25,03.10.1999,Chelsea,Manchester United,5:0,H,2.75,2.75,2.8
25,03.10.1999,Newcastle,Middlesbrough,2:1,H,2.2,3,3.4
25,03.10.1999,Tottenham,Leicester,2:3,A,1.85,3.1,4.3
25,03.10.1999,Watford,Leeds,1:2,A,3.5,3.1,2
25,03.10.1999,West Ham,Arsenal,2:1,H,3.5,3.1,2
24,02.10.1999,Aston Villa,Liverpool,0:0,D,2.29,2.95,3.3
24,02.10.1999,Bradford,Sunderland,0:4,A,3,3,2.4
24,02.10.1999,Everton,Coventry,1:1,D,1.7,3.25,5
24,02.10.1999,Sheffield Wed,Wimbledon FC,5:1,H,2.5,2.95,2.8
23,27.09.1999,Liverpool,Everton,0:1,A,1.7,3.3,5
22,26.09.1999,Wimbledon FC,Tottenham,1:1,D,3,3.05,2.4
21,25.09.1999,Arsenal,Watford,1:0,H,4.15,4.18,5
21,25.09.1999,Coventry,West Ham,1:0,H,2.9,2.9,2.6
21,25.09.1999,Derby,Bradford,0:1,A,1.7,3.2,5
21,25.09.1999,Leeds,Newcastle,3:2,H,1.6,3.7,5
21,25.09.1999,Leicester,Aston Villa,3:1,H,2.8,2.8,2.8
21,25.09.1999,Manchester United,Southampton,3:3,D,1.26,5,9.99
21,25.09.1999,Middlesbrough,Chelsea,0:1,A,3.35,2.8,2.45
21,25.09.1999,Sunderland,Sheffield Wed,1:0,H,1.45,4,7.2
20,19.09.1999,Everton,West Ham,1:0,H,2.4,2.85,3.05
20,19.09.1999,Leeds,Middlesbrough,2:0,H,1.7,3.2,5
20,19.09.1999,Newcastle,Sheffield Wed,8:0,H,1.7,3.3,4.8
20,19.09.1999,Tottenham,Coventry,3:2,H,1.7,3.3,4.8
19,18.09.1999,Aston Villa,Bradford,1:0,H,1.36,4.09,7.5
19,18.09.1999,Derby,Sunderland,0:5,A,2.1,3,3.9
19,18.09.1999,Leicester,Liverpool,2:2,D,3.1,2.9,2.4
19,18.09.1999,Manchester United,Wimbledon FC,1:1,D,1.25,5.5,9.99
19,18.09.1999,Southampton,Arsenal,0:1,A,4.4,3.2,1.8
19,18.09.1999,Watford,Chelsea,1:0,H,5.2,3.35,1.6
18,12.09.1999,Bradford,Tottenham,1:1,D,3.6,3,2.1
17,11.09.1999,Arsenal,Aston Villa,3:1,H,1.63,3.4,5.5
17,11.09.1999,Chelsea,Newcastle,1:0,H,1.4,4.09,7.7
17,11.09.1999,Coventry,Leeds,3:4,A,3,2.9,2.45
17,11.09.1999,Liverpool,Manchester United,2:3,A,3,2.8,2.5
17,11.09.1999,Middlesbrough,Southampton,3:2,H,1.75,3.2,5.2
17,11.09.1999,Sheffield Wed,Everton,0:2,A,2.4,2.95,3.1
17,11.09.1999,Sunderland,Leicester,2:0,H,2.15,2.95,3.6
17,11.09.1999,West Ham,Watford,1:0,H,1.55,3.5,6
17,11.09.1999,Wimbledon FC,Derby,2:2,D,2.29,2.9,3.2
16,30.08.1999,Leicester,Watford,1:0,H,1.7,3.3,5
16,30.08.1999,Manchester United,Newcastle,5:1,H,1.28,5,9
15,29.08.1999,Sunderland,Coventry,1:1,D,1.95,3.15,4
14,28.08.1999,Aston Villa,Middlesbrough,1:0,H,1.8,3.2,4.2
14,28.08.1999,Bradford,West Ham,0:3,A,3.15,3,2.75
14,28.08.1999,Derby,Everton,1:0,H,2.1,3,3.85
14,28.08.1999,Liverpool,Arsenal,2:0,H,2.6,2.85,2.85
14,28.08.1999,Southampton,Sheffield Wed,2:0,H,2,3.1,3.75
14,28.08.1999,Tottenham,Leeds,1:2,A,2.4,2.95,2.95
14,28.08.1999,Wimbledon FC,Chelsea,0:1,A,4,3.1,1.85
13,25.08.1999,Arsenal,Bradford,2:0,H,1.25,5,9
13,25.08.1999,Coventry,Manchester United,1:2,A,5,3.3,1.65
13,25.08.1999,Everton,Wimbledon FC,4:0,H,2,3.1,3.75
13,25.08.1999,Newcastle,Sunderland,1:2,A,2,3.1,3.75
13,25.08.1999,Sheffield Wed,Derby,0:2,A,2.29,3,3.3
12,24.08.1999,Middlesbrough,Leicester,0:3,A,1.7,3.3,4.8
12,24.08.1999,Watford,Aston Villa,0:1,A,2.9,2.9,2.45
11,23.08.1999,Leeds,Liverpool,1:2,A,2,3,3.5
10,22.08.1999,Arsenal,Manchester United,1:2,A,2.75,2.8,2.95
9,21.08.1999,Chelsea,Aston Villa,1:0,H,1.7,3.25,5
9,21.08.1999,Coventry,Derby,2:0,H,2.35,3,3.15
9,21.08.1999,Everton,Southampton,4:1,H,1.9,3.15,4.09
9,21.08.1999,Leeds,Sunderland,2:1,H,1.55,3.5,7
9,21.08.1999,Middlesbrough,Liverpool,1:0,H,2.85,2.85,2.6
9,21.08.1999,Newcastle,Wimbledon FC,3:3,D,1.9,3.1,4.25
9,21.08.1999,Sheffield Wed,Tottenham,1:2,A,2.6,2.9,2.9
9,21.08.1999,Watford,Bradford,1:0,H,2.2,3,3.6
9,21.08.1999,West Ham,Leicester,2:1,H,1.8,3.2,4.5
8,16.08.1999,Aston Villa,West Ham,2:2,D,1.77,3.3,4.8
7,15.08.1999,Southampton,Newcastle,4:2,H,2.7,3,3
6,14.08.1999,Bradford,Sheffield Wed,1:1,D,2.4,3,3.1
6,14.08.1999,Derby,Middlesbrough,1:3,A,2.2,3,3.5
6,14.08.1999,Leicester,Chelsea,2:2,D,4,3.1,1.95
6,14.08.1999,Liverpool,Watford,0:1,A,1.25,5.5,9.99
6,14.08.1999,Manchester United,Leeds,2:0,H,1.5,3.6,7.1
6,14.08.1999,Sunderland,Arsenal,0:0,D,4,3.1,1.9
6,14.08.1999,Tottenham,Everton,3:2,H,1.67,3.4,5.25
6,14.08.1999,Wimbledon FC,Coventry,1:1,D,2.04,3.1,3.6
5,11.08.1999,Aston Villa,Everton,3:0,H,1.65,3.4,5.5
5,11.08.1999,Leicester,Coventry,1:0,H,1.85,3.15,4.25
5,11.08.1999,Manchester United,Sheffield Wed,4:0,H,1.25,5,9.99
5,11.08.1999,Southampton,Leeds,0:3,A,3.1,3,2.4
4,10.08.1999,Derby,Arsenal,1:2,A,3.5,3,2
4,10.08.1999,Sunderland,Watford,2:0,H,1.67,3.3,5.25
4,10.08.1999,Wimbledon FC,Middlesbrough,2:3,A,2.29,3,3.1
