Date,Exact_Date,HomeTeam,AwayTeam,Score,Full time result,Home odds,Draw odds,Away odds
71,04.03.2007,Bolton,Blackburn,1:2,A,1.99,3.19,3.71
71,04.03.2007,West Ham,Tottenham,3:4,A,3.34,3.26,2.07
70,03.03.2007,Arsenal,Reading,2:1,H,1.52,3.69,6.41
70,03.03.2007,Fulham,Aston Villa,1:1,D,2.32,3.14,2.98
70,03.03.2007,Liverpool,Manchester United,0:1,A,2.62,2.97,2.68
70,03.03.2007,Manchester City,Wigan,0:1,A,2,3.22,3.68
70,03.03.2007,Newcastle,Middlesbrough,0:0,D,1.98,3.19,3.68
70,03.03.2007,Portsmouth,Chelsea,0:2,A,6.08,3.64,1.55
70,03.03.2007,Sheffield Utd,Everton,1:1,D,2.62,3.1,2.58
70,03.03.2007,Watford,Charlton,2:2,D,2.5,3.22,2.67
69,25.02.2007,Blackburn,Portsmouth,3:0,H,2.17,3.17,3.17
69,25.02.2007,Tottenham,Bolton,4:1,H,2,3.21,3.55
69,25.02.2007,Wigan,Newcastle,1:0,H,2.33,3.22,2.83
68,24.02.2007,Charlton,West Ham,4:0,H,2.29,3.18,2.92
68,24.02.2007,Fulham,Manchester United,1:2,A,7.17,3.88,1.45
68,24.02.2007,Liverpool,Sheffield Utd,4:0,H,1.29,4.75,10.32
68,24.02.2007,Middlesbrough,Reading,2:1,H,2.29,3.2,2.96
68,24.02.2007,Watford,Everton,0:3,A,3.05,3.2,2.26
67,21.02.2007,Everton,Tottenham,1:2,A,2.21,3.18,3.17
67,21.02.2007,Watford,Wigan,1:1,D,2.47,3.2,2.74
66,11.02.2007,Arsenal,Wigan,2:1,H,1.23,5.4,10.92
66,11.02.2007,Bolton,Fulham,2:1,H,1.66,3.41,5.15
65,10.02.2007,Chelsea,Middlesbrough,3:0,H,1.24,5.34,11.05
65,10.02.2007,Everton,Blackburn,1:0,H,2.1,3.14,3.42
65,10.02.2007,Manchester United,Charlton,2:0,H,1.12,6.72,18.5
65,10.02.2007,Newcastle,Liverpool,2:1,H,4.08,3.27,1.87
65,10.02.2007,Portsmouth,Manchester City,2:1,H,1.93,3.22,3.91
65,10.02.2007,Reading,Aston Villa,2:0,H,2.1,3.19,3.32
65,10.02.2007,Sheffield Utd,Tottenham,2:1,H,2.86,3.14,2.42
65,10.02.2007,West Ham,Watford,0:1,A,1.76,3.4,4.4
64,04.02.2007,Tottenham,Manchester United,0:4,A,4.47,3.41,1.76
63,03.02.2007,Aston Villa,West Ham,1:0,H,1.83,3.32,4.25
63,03.02.2007,Blackburn,Sheffield Utd,2:1,H,1.68,3.42,4.97
63,03.02.2007,Charlton,Chelsea,0:1,A,8.69,4.39,1.35
63,03.02.2007,Fulham,Newcastle,2:1,H,2.32,3.18,2.96
63,03.02.2007,Liverpool,Everton,0:0,D,1.5,3.64,7.02
63,03.02.2007,Manchester City,Reading,0:2,A,2.1,3.21,3.26
63,03.02.2007,Middlesbrough,Arsenal,1:1,D,4.61,3.39,1.74
63,03.02.2007,Watford,Bolton,0:1,A,3.35,3.2,2.11
63,03.02.2007,Wigan,Portsmouth,1:0,H,2.58,3.14,2.63
62,31.01.2007,Bolton,Charlton,1:1,D,1.51,3.7,6.54
62,31.01.2007,Chelsea,Blackburn,3:0,H,1.3,4.76,9.37
62,31.01.2007,Manchester United,Watford,4:0,H,1.13,6.64,17.37
62,31.01.2007,Newcastle,Aston Villa,3:1,H,2.15,3.16,3.21
61,30.01.2007,Portsmouth,Middlesbrough,0:0,D,1.87,3.28,4.08
61,30.01.2007,Reading,Wigan,3:2,H,1.76,3.35,4.52
61,30.01.2007,Sheffield Utd,Fulham,2:0,H,2.34,3.16,2.92
61,30.01.2007,West Ham,Liverpool,1:2,A,5.41,3.53,1.61
60,23.01.2007,Watford,Blackburn,2:1,H,3.29,3.25,2.12
59,21.01.2007,Arsenal,Manchester United,2:1,H,2.5,3.07,2.74
59,21.01.2007,Wigan,Everton,0:2,A,2.54,3.14,2.63
58,20.01.2007,Aston Villa,Watford,2:0,H,1.62,3.46,5.52
58,20.01.2007,Fulham,Tottenham,1:1,D,2.89,3.13,2.38
58,20.01.2007,Liverpool,Chelsea,2:0,H,2.67,3.06,2.57
58,20.01.2007,Manchester City,Blackburn,0:3,A,2.23,3.14,3.03
58,20.01.2007,Middlesbrough,Bolton,5:1,H,2.46,3.14,2.68
58,20.01.2007,Newcastle,West Ham,2:2,D,1.87,3.27,4.06
58,20.01.2007,Portsmouth,Charlton,0:1,A,1.51,3.68,6.53
58,20.01.2007,Reading,Sheffield Utd,3:1,H,1.79,3.31,4.38
57,14.01.2007,Everton,Reading,1:1,D,1.97,3.19,3.63
57,14.01.2007,Tottenham,Newcastle,2:3,A,1.72,3.37,4.76
56,13.01.2007,Blackburn,Arsenal,0:2,A,4.07,3.43,1.83
56,13.01.2007,Bolton,Manchester City,0:0,D,1.75,3.34,4.71
56,13.01.2007,Charlton,Middlesbrough,1:3,A,2.46,3.13,2.72
56,13.01.2007,Chelsea,Wigan,4:0,H,1.2,5.61,12.62
56,13.01.2007,Manchester United,Aston Villa,3:1,H,1.25,5.21,11.26
56,13.01.2007,Sheffield Utd,Portsmouth,1:1,D,2.57,3.17,2.59
56,13.01.2007,Watford,Liverpool,0:3,A,7.05,3.74,1.48
56,13.01.2007,West Ham,Fulham,3:3,D,2.03,3.23,3.5
55,02.01.2007,Arsenal,Charlton,4:0,H,1.23,5.4,11.81
55,02.01.2007,Aston Villa,Chelsea,0:0,D,6.74,3.71,1.52
54,01.01.2007,Fulham,Watford,0:0,D,1.79,3.3,4.49
54,01.01.2007,Liverpool,Bolton,3:0,H,1.59,3.57,5.79
54,01.01.2007,Manchester City,Everton,2:1,H,2.34,3.18,2.94
54,01.01.2007,Middlesbrough,Sheffield Utd,3:1,H,1.8,3.33,4.25
54,01.01.2007,Newcastle,Manchester United,2:2,D,6.31,3.51,1.53
54,01.01.2007,Portsmouth,Tottenham,1:1,D,2.32,3.16,2.96
54,01.01.2007,Reading,West Ham,6:0,H,2.02,3.25,3.5
54,01.01.2007,Wigan,Blackburn,0:3,A,2.3,3.2,2.87
53,30.12.2006,Blackburn,Middlesbrough,2:1,H,1.87,3.21,4.04
53,30.12.2006,Bolton,Portsmouth,3:2,H,1.87,3.29,4.1
53,30.12.2006,Charlton,Aston Villa,2:1,H,2.64,3.17,2.59
53,30.12.2006,Chelsea,Fulham,2:2,D,1.16,6.04,16.35
53,30.12.2006,Everton,Newcastle,3:0,H,2.09,3.18,3.41
53,30.12.2006,Manchester United,Reading,3:2,H,1.19,5.8,14.56
53,30.12.2006,Sheffield Utd,Arsenal,1:0,H,6.56,3.9,1.49
53,30.12.2006,Tottenham,Liverpool,0:1,A,2.78,3.16,2.4
53,30.12.2006,West Ham,Manchester City,0:1,A,2.11,3.18,3.37
52,27.12.2006,Charlton,Fulham,2:2,D,2.38,3.25,2.86
51,26.12.2006,Blackburn,Liverpool,1:0,H,4.55,3.36,1.77
51,26.12.2006,Bolton,Newcastle,2:1,H,1.91,3.29,3.92
51,26.12.2006,Chelsea,Reading,2:2,D,1.17,5.97,16.6
51,26.12.2006,Everton,Middlesbrough,0:0,D,1.83,3.28,4.31
51,26.12.2006,Manchester United,Wigan,3:1,H,1.17,6.04,16.44
51,26.12.2006,Sheffield Utd,Manchester City,0:1,A,2.34,3.23,2.88
51,26.12.2006,Tottenham,Aston Villa,2:1,H,1.75,3.34,4.72
51,26.12.2006,Watford,Arsenal,1:2,A,7.37,4.04,1.42
51,26.12.2006,West Ham,Portsmouth,1:2,A,2.23,3.26,3.04
50,23.12.2006,Arsenal,Blackburn,6:2,H,1.33,4.51,8.73
50,23.12.2006,Aston Villa,Manchester United,0:3,A,6.36,3.63,1.55
50,23.12.2006,Fulham,West Ham,0:0,D,2.44,3.17,2.77
50,23.12.2006,Liverpool,Watford,2:0,H,1.19,5.82,13.67
50,23.12.2006,Manchester City,Bolton,0:2,A,2.37,3.18,2.87
50,23.12.2006,Middlesbrough,Charlton,2:0,H,1.65,3.43,5.36
50,23.12.2006,Newcastle,Tottenham,3:1,H,2.38,3.21,2.81
50,23.12.2006,Portsmouth,Sheffield Utd,3:1,H,1.67,3.41,5.17
50,23.12.2006,Reading,Everton,0:2,A,2.23,3.18,3.05
50,23.12.2006,Wigan,Chelsea,2:3,A,8.52,4.26,1.37
49,18.12.2006,Fulham,Middlesbrough,2:1,H,2.17,3.17,3.25
48,17.12.2006,Everton,Chelsea,2:3,A,6.67,3.54,1.51
48,17.12.2006,Manchester City,Tottenham,1:2,A,2.4,3.16,2.82
48,17.12.2006,West Ham,Manchester United,1:0,H,7.11,3.96,1.44
47,16.12.2006,Arsenal,Portsmouth,2:2,D,1.38,4.21,8.4
47,16.12.2006,Aston Villa,Bolton,0:1,A,2.39,3.11,2.87
47,16.12.2006,Charlton,Liverpool,0:3,A,6.06,3.56,1.55
47,16.12.2006,Newcastle,Watford,2:1,H,1.61,3.38,5.67
47,16.12.2006,Reading,Blackburn,1:2,A,2.01,3.22,3.67
47,16.12.2006,Wigan,Sheffield Utd,0:1,A,1.81,3.24,4.32
46,13.12.2006,Chelsea,Newcastle,1:0,H,1.2,5.79,14
46,13.12.2006,Wigan,Arsenal,0:1,A,4.59,3.38,1.74
45,11.12.2006,Sheffield Utd,Aston Villa,2:2,D,2.71,3.11,2.5
44,10.12.2006,Chelsea,Arsenal,1:1,D,1.71,3.19,5.26
43,09.12.2006,Blackburn,Newcastle,1:3,A,2.05,3.21,3.44
43,09.12.2006,Bolton,West Ham,4:0,H,1.72,3.37,4.69
43,09.12.2006,Liverpool,Fulham,4:0,H,1.3,4.59,10.08
43,09.12.2006,Manchester United,Manchester City,3:1,H,1.33,4.49,9.11
43,09.12.2006,Middlesbrough,Wigan,1:1,D,2.09,3.21,3.38
43,09.12.2006,Portsmouth,Everton,2:0,H,2.11,3.13,3.35
43,09.12.2006,Tottenham,Charlton,5:1,H,1.47,3.87,6.75
43,09.12.2006,Watford,Reading,0:0,D,2.63,3.18,2.56
42,06.12.2006,Newcastle,Reading,3:2,H,2.06,3.21,3.5
42,06.12.2006,West Ham,Wigan,0:2,A,1.98,3.24,3.71
41,05.12.2006,Charlton,Blackburn,1:0,H,2.66,3.18,2.55
41,05.12.2006,Tottenham,Middlesbrough,2:1,H,1.64,3.45,5.25
40,04.12.2006,Manchester City,Watford,0:0,D,1.51,3.58,6.79
39,03.12.2006,Everton,West Ham,2:0,H,1.94,3.2,3.92
38,02.12.2006,Arsenal,Tottenham,3:0,H,1.67,3.43,5.28
38,02.12.2006,Blackburn,Fulham,2:0,H,1.85,3.28,4.13
38,02.12.2006,Middlesbrough,Manchester United,1:2,A,5.91,3.63,1.57
38,02.12.2006,Portsmouth,Aston Villa,2:2,D,2.17,3.16,3.26
38,02.12.2006,Reading,Bolton,1:0,H,2.37,3.19,2.88
38,02.12.2006,Sheffield Utd,Charlton,2:1,H,2.2,3.17,3.19
38,02.12.2006,Wigan,Liverpool,0:4,A,3.78,3.22,1.96
37,29.11.2006,Aston Villa,Manchester City,1:3,A,2.01,3.14,3.74
37,29.11.2006,Bolton,Chelsea,0:1,A,5.65,3.48,1.61
37,29.11.2006,Fulham,Arsenal,2:1,H,6.58,3.66,1.51
37,29.11.2006,Liverpool,Portsmouth,0:0,D,1.38,4.22,8.44
37,29.11.2006,Manchester United,Everton,3:0,H,1.3,4.77,9.7
36,28.11.2006,Watford,Sheffield Utd,0:1,A,2.18,3.17,3.25
35,26.11.2006,Manchester United,Chelsea,1:1,D,2.47,3.03,2.9
35,26.11.2006,Newcastle,Portsmouth,1:0,H,2.17,3.18,3.25
35,26.11.2006,Tottenham,Wigan,3:1,H,1.74,3.37,4.74
34,25.11.2006,Aston Villa,Middlesbrough,1:1,D,1.77,3.33,4.54
34,25.11.2006,Bolton,Arsenal,3:1,H,3.49,3,2.06
34,25.11.2006,Charlton,Everton,1:1,D,2.66,3,2.55
34,25.11.2006,Fulham,Reading,0:1,A,2.21,3.22,3.1
34,25.11.2006,Liverpool,Manchester City,1:0,H,1.41,4.08,7.89
34,25.11.2006,West Ham,Sheffield Utd,1:0,H,1.71,3.4,4.88
33,19.11.2006,Blackburn,Tottenham,1:1,D,2.42,3.18,2.79
33,19.11.2006,Wigan,Aston Villa,0:0,D,2.36,3.17,2.91
32,18.11.2006,Arsenal,Newcastle,1:1,D,1.28,4.79,11.05
32,18.11.2006,Chelsea,West Ham,1:0,H,1.21,5.62,12.62
32,18.11.2006,Everton,Bolton,1:0,H,2.25,3.17,3.07
32,18.11.2006,Manchester City,Fulham,3:1,H,2.07,3.18,3.44
32,18.11.2006,Middlesbrough,Liverpool,0:0,D,3.76,3.25,1.96
32,18.11.2006,Portsmouth,Watford,2:1,H,1.59,3.54,5.79
32,18.11.2006,Reading,Charlton,2:0,H,1.9,3.3,3.97
32,18.11.2006,Sheffield Utd,Manchester United,1:2,A,8.72,4.47,1.34
31,12.11.2006,Arsenal,Liverpool,3:0,H,1.98,3.17,3.79
31,12.11.2006,Reading,Tottenham,3:1,H,3.1,3.2,2.22
30,11.11.2006,Blackburn,Manchester United,0:1,A,5.91,3.5,1.58
30,11.11.2006,Chelsea,Watford,4:0,H,1.13,6.75,17.45
30,11.11.2006,Everton,Aston Villa,0:1,A,2.08,3.13,3.48
30,11.11.2006,Manchester City,Newcastle,0:0,D,2.03,3.21,3.56
30,11.11.2006,Middlesbrough,West Ham,1:0,H,2.18,3.22,3.18
30,11.11.2006,Portsmouth,Fulham,1:1,D,1.8,3.33,4.29
30,11.11.2006,Sheffield Utd,Bolton,2:2,D,2.96,3.21,2.3
30,11.11.2006,Wigan,Charlton,3:2,H,1.85,3.31,4.13
29,05.11.2006,Aston Villa,Blackburn,2:0,H,1.98,3.2,3.71
29,05.11.2006,Tottenham,Chelsea,2:1,H,5.02,3.4,1.69
29,05.11.2006,West Ham,Arsenal,1:0,H,6.54,3.56,1.53
28,04.11.2006,Bolton,Wigan,0:1,A,1.83,3.23,4.38
28,04.11.2006,Charlton,Manchester City,1:0,H,2.35,3.22,2.87
28,04.11.2006,Fulham,Everton,1:0,H,2.63,3.16,2.58
28,04.11.2006,Liverpool,Reading,2:0,H,1.29,4.74,10.1
28,04.11.2006,Manchester United,Portsmouth,3:0,H,1.29,4.88,9.89
28,04.11.2006,Newcastle,Sheffield Utd,0:1,A,1.69,3.44,4.91
28,04.11.2006,Watford,Middlesbrough,2:0,H,2.43,3.16,2.78
27,30.10.2006,Manchester City,Middlesbrough,1:0,H,2.19,3.19,3.14
26,29.10.2006,West Ham,Blackburn,2:1,H,2.4,3.18,2.82
25,28.10.2006,Arsenal,Everton,1:1,D,1.35,4.33,8.62
25,28.10.2006,Bolton,Manchester United,0:4,A,4.28,3.24,1.84
25,28.10.2006,Fulham,Wigan,0:1,A,2.08,3.2,3.44
25,28.10.2006,Liverpool,Aston Villa,3:1,H,1.56,3.52,6.34
25,28.10.2006,Newcastle,Charlton,0:0,D,1.74,3.36,4.73
25,28.10.2006,Portsmouth,Reading,3:1,H,1.82,3.26,4.32
25,28.10.2006,Sheffield Utd,Chelsea,0:2,A,10.31,4.77,1.29
25,28.10.2006,Watford,Tottenham,0:0,D,3.59,3.23,2.02
24,22.10.2006,Blackburn,Bolton,0:1,A,2.32,3.14,2.98
24,22.10.2006,Manchester United,Liverpool,2:0,H,1.85,3.14,4.35
24,22.10.2006,Middlesbrough,Newcastle,1:0,H,2.29,3.14,3.03
24,22.10.2006,Reading,Arsenal,0:4,A,6.01,3.56,1.56
24,22.10.2006,Tottenham,West Ham,1:0,H,1.71,3.43,4.75
23,21.10.2006,Aston Villa,Fulham,1:1,D,1.67,3.36,5.21
23,21.10.2006,Charlton,Watford,0:0,D,1.94,3.28,3.79
23,21.10.2006,Chelsea,Portsmouth,2:1,H,1.25,5.31,10.54
23,21.10.2006,Everton,Sheffield Utd,2:0,H,1.56,3.58,6.06
23,21.10.2006,Wigan,Manchester City,4:0,H,2.29,3.2,2.97
22,16.10.2006,Fulham,Charlton,2:1,H,2,3.25,3.63
21,15.10.2006,Newcastle,Bolton,1:2,A,2.23,3.18,3.09
20,14.10.2006,Arsenal,Watford,3:0,H,1.17,6.13,14.51
20,14.10.2006,Aston Villa,Tottenham,1:1,D,2.2,3.16,3.2
20,14.10.2006,Liverpool,Blackburn,1:1,D,1.46,3.89,7.19
20,14.10.2006,Manchester City,Sheffield Utd,0:0,D,1.67,3.46,5.09
20,14.10.2006,Middlesbrough,Everton,2:1,H,2.46,3.19,2.76
20,14.10.2006,Portsmouth,West Ham,2:0,H,1.95,3.25,3.82
20,14.10.2006,Reading,Chelsea,0:1,A,7.04,3.86,1.47
20,14.10.2006,Wigan,Manchester United,1:3,A,6.5,3.69,1.52
19,02.10.2006,Watford,Fulham,3:3,D,2.34,3.18,2.9
18,01.10.2006,Blackburn,Wigan,2:1,H,1.86,3.29,4.11
18,01.10.2006,Manchester United,Newcastle,2:0,H,1.3,4.69,9.95
18,01.10.2006,Tottenham,Portsmouth,2:1,H,1.85,3.3,4.12
18,01.10.2006,West Ham,Reading,0:1,A,2.08,3.17,3.51
17,30.09.2006,Bolton,Liverpool,2:0,H,3.66,3.2,2
17,30.09.2006,Charlton,Arsenal,1:2,A,6.83,3.68,1.5
17,30.09.2006,Chelsea,Aston Villa,1:1,D,1.26,5.13,10.48
17,30.09.2006,Everton,Manchester City,1:1,D,1.84,3.28,4.25
17,30.09.2006,Sheffield Utd,Middlesbrough,2:1,H,2.64,3.17,2.56
16,25.09.2006,Portsmouth,Bolton,0:1,A,1.99,3.21,3.71
15,24.09.2006,Newcastle,Everton,1:1,D,2.2,3.21,3.14
14,23.09.2006,Arsenal,Sheffield Utd,3:0,H,1.18,5.91,14.94
14,23.09.2006,Aston Villa,Charlton,2:0,H,1.68,3.41,5.01
14,23.09.2006,Fulham,Chelsea,0:2,A,8.07,4.11,1.39
14,23.09.2006,Liverpool,Tottenham,3:0,H,1.58,3.54,5.81
14,23.09.2006,Manchester City,West Ham,2:0,H,2.21,3.24,3.1
14,23.09.2006,Middlesbrough,Blackburn,0:1,A,2.17,3.22,3.19
14,23.09.2006,Reading,Manchester United,1:1,D,5.9,3.6,1.56
14,23.09.2006,Wigan,Watford,1:1,D,1.82,3.32,4.28
13,20.09.2006,Liverpool,Newcastle,2:0,H,1.49,3.76,6.93
12,17.09.2006,Blackburn,Manchester City,4:2,H,2.07,3.2,3.47
12,17.09.2006,Chelsea,Liverpool,1:0,H,1.72,3.28,4.95
12,17.09.2006,Manchester United,Arsenal,0:1,A,1.89,3.21,4.16
12,17.09.2006,Tottenham,Fulham,0:0,D,1.58,3.52,5.98
12,17.09.2006,West Ham,Newcastle,0:2,A,2.05,3.23,3.49
11,16.09.2006,Bolton,Middlesbrough,0:0,D,1.93,3.24,3.9
11,16.09.2006,Charlton,Portsmouth,0:1,A,2.45,3.2,2.74
11,16.09.2006,Everton,Wigan,2:2,D,1.72,3.39,4.74
11,16.09.2006,Sheffield Utd,Reading,1:2,A,2.39,3.22,2.82
11,16.09.2006,Watford,Aston Villa,0:0,D,2.82,3.22,2.38
10,11.09.2006,Reading,Manchester City,1:0,H,2.31,3.19,2.93
9,10.09.2006,West Ham,Aston Villa,1:1,D,2.03,3.24,3.46
8,09.09.2006,Arsenal,Middlesbrough,1:1,D,1.29,4.69,10.6
8,09.09.2006,Bolton,Watford,1:0,H,1.6,3.53,5.64
8,09.09.2006,Chelsea,Charlton,2:1,H,1.15,6.22,15.41
8,09.09.2006,Everton,Liverpool,3:0,H,3.67,3.18,1.99
8,09.09.2006,Manchester United,Tottenham,1:0,H,1.47,3.8,6.76
8,09.09.2006,Newcastle,Fulham,1:2,A,1.68,3.43,4.99
8,09.09.2006,Portsmouth,Wigan,1:0,H,1.83,3.29,4.27
8,09.09.2006,Sheffield Utd,Blackburn,0:0,D,2.66,3.19,2.51
7,28.08.2006,Middlesbrough,Portsmouth,0:4,A,2.03,3.24,3.51
6,27.08.2006,Aston Villa,Newcastle,2:0,H,2.31,3.19,2.95
6,27.08.2006,Blackburn,Chelsea,0:2,A,6.64,3.73,1.5
5,26.08.2006,Charlton,Bolton,2:0,H,2.53,3.19,2.63
5,26.08.2006,Fulham,Sheffield Utd,1:0,H,1.89,3.29,3.96
5,26.08.2006,Liverpool,West Ham,2:1,H,1.4,4.08,7.89
5,26.08.2006,Manchester City,Arsenal,1:0,H,5,3.47,1.67
5,26.08.2006,Tottenham,Everton,0:2,A,1.69,3.45,4.94
