Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
06.05.2007,2006,Burnley,Coventry,1,2,1.82,3.31,3.97
06.05.2007,2006,Colchester,Crystal Palace,0,2,1.86,3.34,3.75
06.05.2007,2006,Derby,Leeds,2,0,1.73,3.50,4.21
06.05.2007,2006,Hull,Plymouth,1,2,2.16,3.20,3.04
06.05.2007,2006,Ipswich,Cardiff,3,1,1.88,3.27,3.73
06.05.2007,2006,Leicester,Wolves,1,4,3.27,3.31,2.01
06.05.2007,2006,Luton,Sunderland,0,5,5.72,3.63,1.54
06.05.2007,2006,Preston,Birmingham,1,0,2.37,3.35,2.61
06.05.2007,2006,QPR,Stoke,1,1,3.37,3.41,1.94
06.05.2007,2006,Sheffield Wed,Norwich,3,2,1.82,3.35,3.92
06.05.2007,2006,Southampton,Southend,4,1,1.23,5.26,9.93
06.05.2007,2006,West Brom,Barnsley,7,0,1.30,4.64,8.65
29.04.2007,2006,Crystal Palace,Derby,2,0,3.04,3.24,2.15
28.04.2007,2006,Barnsley,Leicester,0,1,2.29,2.84,3.19
28.04.2007,2006,Birmingham,Sheffield Wed,2,0,1.59,3.54,5.09
28.04.2007,2006,Cardiff,Hull,0,1,2.41,3.27,2.63
28.04.2007,2006,Coventry,West Brom,0,1,3.22,3.28,2.06
28.04.2007,2006,Leeds,Ipswich,1,1,1.75,3.40,4.28
28.04.2007,2006,Norwich,Southampton,0,1,2.96,3.32,2.16
28.04.2007,2006,Plymouth,Preston,2,0,2.52,3.14,2.58
28.04.2007,2006,Southend,Luton,1,3,1.69,3.51,4.41
28.04.2007,2006,Stoke,Colchester,3,1,2.00,3.35,3.29
28.04.2007,2006,Wolves,QPR,2,0,1.48,3.86,6.07
27.04.2007,2006,Sunderland,Burnley,3,2,1.33,4.42,8.30
23.04.2007,2006,Burnley,West Brom,1,3,3.00,3.27,2.15
22.04.2007,2006,Norwich,Ipswich,1,1,2.46,3.14,2.68
22.04.2007,2006,Wolves,Birmingham,2,3,2.58,3.16,2.56
21.04.2007,2006,Barnsley,Crystal Palace,2,0,2.11,3.22,3.13
21.04.2007,2006,Colchester,Sunderland,3,1,3.14,3.34,2.07
21.04.2007,2006,Plymouth,Southend,2,1,1.94,3.32,3.52
21.04.2007,2006,Preston,Leicester,0,1,1.66,3.41,4.88
21.04.2007,2006,QPR,Cardiff,1,0,2.12,3.24,3.10
21.04.2007,2006,Sheffield Wed,Coventry,2,1,1.70,3.43,4.46
21.04.2007,2006,Southampton,Leeds,1,0,1.76,3.41,4.09
21.04.2007,2006,Stoke,Hull,1,1,1.67,3.49,4.58
20.04.2007,2006,Derby,Luton,1,0,1.31,4.50,8.41
17.04.2007,2006,Burnley,Norwich,3,0,1.95,3.24,3.55
17.04.2007,2006,Leicester,Birmingham,1,2,3.34,3.26,2.01
14.04.2007,2006,Birmingham,Southampton,2,1,1.98,3.24,3.43
14.04.2007,2006,Cardiff,Stoke,1,1,2.34,3.24,2.72
14.04.2007,2006,Coventry,Preston,0,4,2.37,3.17,2.73
14.04.2007,2006,Crystal Palace,Wolves,2,2,2.43,3.24,2.62
14.04.2007,2006,Hull,Colchester,1,1,2.33,3.24,2.73
14.04.2007,2006,Ipswich,Derby,2,1,2.81,3.20,2.30
14.04.2007,2006,Leeds,Burnley,1,0,1.95,3.29,3.54
14.04.2007,2006,Leicester,Norwich,1,2,2.05,3.25,3.26
14.04.2007,2006,Luton,Plymouth,1,2,2.37,3.24,2.71
14.04.2007,2006,Southend,Barnsley,1,3,1.95,3.25,3.55
14.04.2007,2006,Sunderland,QPR,2,1,1.37,4.08,8.05
13.04.2007,2006,West Brom,Sheffield Wed,0,1,1.65,3.41,4.74
09.04.2007,2006,Barnsley,Birmingham,1,0,4.01,3.30,1.81
09.04.2007,2006,Burnley,Cardiff,2,0,2.35,3.23,2.71
09.04.2007,2006,Colchester,Leeds,2,1,2.03,3.27,3.20
09.04.2007,2006,Derby,Coventry,1,1,1.54,3.63,5.60
09.04.2007,2006,Norwich,West Brom,1,2,2.78,3.25,2.24
09.04.2007,2006,Plymouth,Leicester,3,0,2.07,3.19,3.25
09.04.2007,2006,Preston,Southend,2,3,1.55,3.61,5.59
09.04.2007,2006,QPR,Luton,3,2,1.80,3.33,4.04
09.04.2007,2006,Sheffield Wed,Ipswich,2,0,1.98,3.24,3.43
09.04.2007,2006,Southampton,Sunderland,1,2,2.40,3.21,2.67
09.04.2007,2006,Stoke,Crystal Palace,2,1,1.85,3.31,3.78
09.04.2007,2006,Wolves,Hull,3,1,1.71,3.46,4.43
07.04.2007,2006,Birmingham,Burnley,0,1,1.44,3.74,7.06
07.04.2007,2006,Cardiff,Sheffield Wed,1,2,1.81,3.29,4.04
07.04.2007,2006,Coventry,QPR,0,1,1.88,3.25,3.78
07.04.2007,2006,Crystal Palace,Preston,3,0,2.49,3.15,2.60
07.04.2007,2006,Ipswich,Barnsley,5,1,1.87,3.25,3.82
07.04.2007,2006,Leeds,Plymouth,2,1,1.85,3.29,3.85
