Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
06.05.2018,2017,Birmingham,Fulham,3,1,4.29,3.68,1.85
06.05.2018,2017,Bolton,Nottingham,3,2,2.13,3.56,3.37
06.05.2018,2017,Brentford,Hull,1,1,1.83,3.96,3.97
06.05.2018,2017,Bristol City,Sheffield Utd,2,3,2.45,3.52,2.79
06.05.2018,2017,Cardiff,Reading,0,0,1.36,4.86,9.11
06.05.2018,2017,Derby,Barnsley,4,1,1.80,3.70,4.53
06.05.2018,2017,Ipswich,Middlesbrough,2,2,3.83,3.51,1.99
06.05.2018,2017,Leeds,QPR,2,0,1.88,3.92,3.83
06.05.2018,2017,Millwall,Aston Villa,1,0,2.37,3.49,2.93
06.05.2018,2017,Preston,Burton,2,1,1.54,4.34,5.95
06.05.2018,2017,Sheffield Wed,Norwich,5,1,2.95,3.57,2.32
06.05.2018,2017,Sunderland,Wolves,3,0,5.92,4.33,1.54
28.04.2018,2017,Aston Villa,Derby,1,1,2.13,3.27,3.60
28.04.2018,2017,Barnsley,Brentford,2,0,3.84,4.07,1.85
28.04.2018,2017,Burton,Bolton,2,0,2.48,3.15,3.04
28.04.2018,2017,Hull,Cardiff,0,2,3.23,3.64,2.15
28.04.2018,2017,Middlesbrough,Millwall,2,0,2.01,3.29,4.02
28.04.2018,2017,Norwich,Leeds,2,1,1.84,3.93,4.02
28.04.2018,2017,Nottingham,Bristol City,0,0,2.79,3.50,2.46
28.04.2018,2017,QPR,Birmingham,3,1,2.95,3.31,2.44
28.04.2018,2017,Reading,Ipswich,0,4,1.88,3.55,4.23
28.04.2018,2017,Sheffield Utd,Preston,0,1,2.16,3.60,3.27
28.04.2018,2017,Wolves,Sheffield Wed,0,0,1.37,5.05,8.25
27.04.2018,2017,Fulham,Sunderland,2,1,1.18,7.65,14.42
24.04.2018,2017,Nottingham,Barnsley,3,0,2.43,3.41,2.87
24.04.2018,2017,Derby,Cardiff,3,1,2.72,3.25,2.67
21.04.2018,2017,Birmingham,Sheffield Utd,2,1,3.01,3.19,2.46
21.04.2018,2017,Bolton,Wolves,0,4,5.88,3.76,1.63
21.04.2018,2017,Brentford,QPR,2,1,1.54,4.46,5.63
21.04.2018,2017,Bristol City,Hull,5,5,2.22,3.57,3.11
21.04.2018,2017,Cardiff,Nottingham,2,1,1.43,4.60,7.41
21.04.2018,2017,Derby,Middlesbrough,1,2,2.56,3.15,2.94
21.04.2018,2017,Ipswich,Aston Villa,0,4,4.56,3.66,1.79
21.04.2018,2017,Leeds,Barnsley,2,1,2.26,3.51,3.10
21.04.2018,2017,Preston,Norwich,0,0,1.82,3.70,4.35
21.04.2018,2017,Sheffield Wed,Reading,3,0,2.22,3.40,3.29
21.04.2018,2017,Sunderland,Burton,1,2,1.68,3.98,4.95
20.04.2018,2017,Millwall,Fulham,0,3,3.03,3.33,2.39
15.04.2018,2017,Wolves,Birmingham,2,0,1.51,4.05,7.08
14.04.2018,2017,Barnsley,Bolton,2,2,1.80,3.61,4.65
14.04.2018,2017,Burton,Derby,3,1,5.09,3.60,1.75
14.04.2018,2017,Fulham,Brentford,1,1,1.66,4.27,4.69
14.04.2018,2017,Hull,Sheffield Wed,0,1,1.66,3.98,5.13
14.04.2018,2017,Middlesbrough,Bristol City,2,1,1.80,3.43,4.94
14.04.2018,2017,Norwich,Cardiff,0,2,2.74,3.37,2.59
14.04.2018,2017,Nottingham,Ipswich,2,1,1.80,3.60,4.65
14.04.2018,2017,QPR,Preston,1,2,3.06,3.44,2.32
14.04.2018,2017,Reading,Sunderland,2,2,2.40,3.31,3.05
14.04.2018,2017,Sheffield Utd,Millwall,1,1,2.19,3.28,3.47
13.04.2018,2017,Aston Villa,Leeds,1,0,1.40,4.77,7.62
11.04.2018,2017,Wolves,Derby,2,0,1.60,3.85,6.15
10.04.2018,2017,Aston Villa,Cardiff,1,0,2.46,3.28,2.94
10.04.2018,2017,Bolton,Millwall,0,2,4.22,3.36,1.93
10.04.2018,2017,Bristol City,Birmingham,3,1,2.08,3.34,3.72
10.04.2018,2017,Burton,Hull,0,5,4.27,3.47,1.89
10.04.2018,2017,Fulham,Reading,1,0,1.31,5.63,8.99
10.04.2018,2017,Ipswich,Barnsley,1,0,2.74,3.21,2.69
10.04.2018,2017,Nottingham,Brentford,0,1,3.29,3.53,2.17
10.04.2018,2017,Preston,Leeds,3,1,1.71,3.89,4.85
10.04.2018,2017,QPR,Sheffield Wed,4,2,1.96,3.60,3.85
10.04.2018,2017,Sheffield Utd,Middlesbrough,2,1,2.44,3.12,3.15
10.04.2018,2017,Sunderland,Norwich,1,1,2.92,3.47,2.38
07.04.2018,2017,Barnsley,Sheffield Utd,3,2,3.40,3.31,2.21
07.04.2018,2017,Birmingham,Burton,1,1,1.76,3.44,5.23
07.04.2018,2017,Brentford,Ipswich,1,0,1.41,4.79,7.74
07.04.2018,2017,Derby,Bolton,3,0,1.58,3.82,6.42
07.04.2018,2017,Hull,QPR,4,0,2.01,3.57,3.72
07.04.2018,2017,Leeds,Sunderland,1,1,2.06,3.54,3.55
07.04.2018,2017,Middlesbrough,Nottingham,2,0,1.62,3.78,6.04
07.04.2018,2017,Millwall,Bristol City,2,0,2.12,3.30,3.62
07.04.2018,2017,Norwich,Aston Villa,3,1,2.98,3.27,2.46
07.04.2018,2017,Reading,Preston,1,0,3.79,3.36,2.06
07.04.2018,2017,Sheffield Wed,Fulham,0,1,5.13,3.98,1.67
06.04.2018,2017,Cardiff,Wolves,0,1,3.05,3.00,2.54
03.04.2018,2017,Aston Villa,Reading,3,0,1.52,4.10,6.68
03.04.2018,2017,Bolton,Birmingham,0,1,3.03,2.98,2.62
03.04.2018,2017,Fulham,Leeds,2,0,1.47,4.67,6.39
03.04.2018,2017,Wolves,Hull,2,2,1.51,3.97,7.24
02.04.2018,2017,Bristol City,Brentford,0,1,2.21,3.62,3.11
02.04.2018,2017,Burton,Middlesbrough,1,1,5.63,3.44,1.72
02.04.2018,2017,Ipswich,Millwall,2,2,3.50,3.17,2.22
02.04.2018,2017,Preston,Derby,0,1,2.28,3.25,3.31
02.04.2018,2017,QPR,Norwich,4,1,2.45,3.37,2.90
02.04.2018,2017,Sheffield Utd,Cardiff,1,1,2.48,3.17,3.00
02.04.2018,2017,Sunderland,Sheffield Wed,1,3,2.58,3.19,2.88
31.03.2018,2017,Birmingham,Ipswich,1,0,2.00,3.25,4.14
31.03.2018,2017,Hull,Aston Villa,0,0,2.60,3.22,2.81
30.03.2018,2017,Barnsley,Bristol City,2,2,2.95,3.25,2.49
30.03.2018,2017,Brentford,Sheffield Utd,1,1,2.11,3.59,3.36
30.03.2018,2017,Cardiff,Burton,3,1,1.39,4.44,9.59
30.03.2018,2017,Derby,Sunderland,1,4,1.59,3.89,6.16
30.03.2018,2017,Leeds,Bolton,2,1,1.91,3.39,4.27
30.03.2018,2017,Middlesbrough,Wolves,1,2,3.10,2.95,2.56
30.03.2018,2017,Millwall,Nottingham,2,0,1.93,3.32,4.35
30.03.2018,2017,Norwich,Fulham,0,2,2.92,3.65,2.30
30.03.2018,2017,Reading,QPR,1,0,2.65,3.28,2.70
30.03.2018,2017,Sheffield Wed,Preston,4,1,3.13,3.19,2.41
17.03.2018,2017,Barnsley,Millwall,0,2,2.95,3.23,2.50
17.03.2018,2017,Birmingham,Hull,3,0,3.21,3.25,2.32
17.03.2018,2017,Bolton,Aston Villa,1,0,4.77,3.49,1.81
17.03.2018,2017,Brentford,Middlesbrough,1,1,2.38,3.42,2.97
17.03.2018,2017,Bristol City,Ipswich,1,0,1.68,3.75,5.32
17.03.2018,2017,Fulham,QPR,2,2,1.53,4.48,5.77
17.03.2018,2017,Leeds,Sheffield Wed,1,2,2.30,3.18,3.35
17.03.2018,2017,Norwich,Reading,3,2,1.65,3.76,5.68
17.03.2018,2017,Sheffield Utd,Nottingham,0,0,1.87,3.49,4.39
17.03.2018,2017,Sunderland,Preston,0,2,3.64,3.18,2.17
17.03.2018,2017,Wolves,Burton,3,1,1.29,5.19,12.28
13.03.2018,2017,Aston Villa,QPR,1,3,1.56,4.01,6.35
13.03.2018,2017,Barnsley,Norwich,1,1,2.78,3.24,2.63
13.03.2018,2017,Brentford,Cardiff,1,3,2.25,3.43,3.19
13.03.2018,2017,Ipswich,Hull,0,3,3.46,3.23,2.23
13.03.2018,2017,Sheffield Utd,Burton,2,0,1.52,3.88,7.57
13.03.2018,2017,Wolves,Reading,3,0,1.31,5.17,10.78
11.03.2018,2017,Nottingham,Derby,0,0,2.66,3.11,2.86
10.03.2018,2017,Aston Villa,Wolves,4,1,3.29,3.10,2.38
10.03.2018,2017,Burton,Bristol City,0,0,4.42,3.41,1.89
10.03.2018,2017,Cardiff,Birmingham,3,2,1.66,3.62,5.82
10.03.2018,2017,Hull,Norwich,4,3,2.54,3.24,2.89
10.03.2018,2017,Ipswich,Sheffield Utd,0,0,3.05,3.17,2.47
10.03.2018,2017,Middlesbrough,Barnsley,3,1,1.56,3.92,6.50
10.03.2018,2017,Millwall,Brentford,1,0,2.60,3.43,2.68
10.03.2018,2017,Preston,Fulham,1,2,2.99,3.38,2.39
10.03.2018,2017,QPR,Sunderland,1,0,1.81,3.65,4.51
10.03.2018,2017,Reading,Leeds,2,2,2.57,3.32,2.77
10.03.2018,2017,Sheffield Wed,Bolton,1,1,1.90,3.41,4.37
07.03.2018,2017,Leeds,Wolves,0,3,4.26,3.41,1.92
06.03.2018,2017,Birmingham,Middlesbrough,0,1,3.90,3.16,2.10
06.03.2018,2017,Burton,Brentford,0,2,4.63,3.79,1.76
06.03.2018,2017,Cardiff,Barnsley,2,1,1.66,3.67,5.72
06.03.2018,2017,Fulham,Sheffield Utd,3,0,1.87,3.77,4.00
06.03.2018,2017,Hull,Millwall,1,2,2.25,3.23,3.37
06.03.2018,2017,Norwich,Nottingham,0,0,1.91,3.36,4.33
06.03.2018,2017,Preston,Bristol City,2,1,2.42,3.19,3.11
06.03.2018,2017,QPR,Derby,1,1,2.81,3.38,2.51
06.03.2018,2017,Reading,Bolton,1,1,1.79,3.50,4.91
06.03.2018,2017,Sheffield Wed,Ipswich,1,2,2.37,3.14,3.23
06.03.2018,2017,Sunderland,Aston Villa,0,3,3.69,3.24,2.13
03.03.2018,2017,Bolton,Preston,1,3,4.18,3.20,2.01
03.03.2018,2017,Bristol City,Sheffield Wed,4,0,1.72,3.68,5.08
03.03.2018,2017,Derby,Fulham,1,2,2.38,3.46,2.90
03.03.2018,2017,Millwall,Sunderland,1,1,1.71,3.61,5.29
03.03.2018,2017,Nottingham,Birmingham,2,1,2.06,3.24,3.91
02.03.2018,2017,Middlesbrough,Leeds,3,0,1.87,3.35,4.66
27.02.2018,2017,Hull,Barnsley,1,1,1.92,3.46,4.20
27.02.2018,2017,Reading,Sheffield Utd,1,3,3.00,3.16,2.51
25.02.2018,2017,Cardiff,Bristol City,1,0,2.34,3.21,3.22
24.02.2018,2017,Birmingham,Barnsley,0,2,2.37,3.17,3.20
24.02.2018,2017,Burton,Millwall,0,1,4.04,3.23,2.03
24.02.2018,2017,Fulham,Wolves,2,0,2.46,3.31,2.96
24.02.2018,2017,Leeds,Brentford,1,0,2.79,3.51,2.47
24.02.2018,2017,Norwich,Bolton,0,0,1.49,4.12,7.45
24.02.2018,2017,Preston,Ipswich,0,1,1.75,3.54,5.17
24.02.2018,2017,QPR,Nottingham,2,5,2.12,3.38,3.55
24.02.2018,2017,Reading,Derby,3,3,3.38,3.20,2.27
24.02.2018,2017,Sheffield Wed,Aston Villa,2,4,3.21,3.13,2.39
24.02.2018,2017,Sunderland,Middlesbrough,3,3,4.21,3.33,1.95
23.02.2018,2017,Hull,Sheffield Utd,1,0,2.82,3.17,2.63
21.02.2018,2017,Bristol City,Fulham,1,1,2.71,3.55,2.51
21.02.2018,2017,Derby,Leeds,2,2,1.87,3.45,4.47
21.02.2018,2017,Ipswich,Cardiff,0,1,3.89,3.22,2.07
21.02.2018,2017,Wolves,Norwich,2,2,1.58,3.78,6.67
20.02.2018,2017,Aston Villa,Preston,1,1,2.12,3.08,3.96
20.02.2018,2017,Barnsley,Burton,1,2,1.90,3.34,4.55
20.02.2018,2017,Bolton,Sunderland,1,0,2.58,3.02,3.03
20.02.2018,2017,Brentford,Birmingham,5,0,1.65,3.90,5.40
20.02.2018,2017,Middlesbrough,Hull,3,1,1.76,3.48,5.11
20.02.2018,2017,Millwall,Sheffield Wed,2,1,1.79,3.48,5.00
20.02.2018,2017,Nottingham,Reading,1,1,2.45,3.15,3.09
20.02.2018,2017,Sheffield Utd,QPR,2,1,1.90,3.45,4.31
18.02.2018,2017,Leeds,Bristol City,2,2,2.56,3.24,2.84
18.02.2018,2017,Norwich,Ipswich,1,1,1.77,3.53,5.05
17.02.2018,2017,Birmingham,Millwall,0,1,2.82,3.12,2.68
17.02.2018,2017,Burton,Nottingham,0,0,3.30,3.15,2.34
17.02.2018,2017,Cardiff,Middlesbrough,1,0,2.49,3.07,3.11
17.02.2018,2017,Fulham,Aston Villa,2,0,2.01,3.49,3.81
17.02.2018,2017,Preston,Wolves,1,1,3.93,3.17,2.08
17.02.2018,2017,QPR,Bolton,2,0,1.77,3.65,4.76
17.02.2018,2017,Sunderland,Brentford,0,2,3.42,3.53,2.11
13.02.2018,2017,Sheffield Wed,Derby,2,0,3.24,3.15,2.37
13.02.2018,2017,Cardiff,Bolton,2,0,1.58,3.83,6.46
11.02.2018,2017,Aston Villa,Birmingham,2,0,1.83,3.32,4.99
10.02.2018,2017,Barnsley,Sheffield Wed,1,1,2.41,3.22,3.08
10.02.2018,2017,Bolton,Fulham,1,1,4.15,3.53,1.91
10.02.2018,2017,Brentford,Preston,1,1,2.13,3.48,3.43
10.02.2018,2017,Bristol City,Sunderland,3,3,1.75,3.65,4.99
10.02.2018,2017,Derby,Norwich,1,1,2.01,3.37,3.93
10.02.2018,2017,Ipswich,Burton,0,0,1.88,3.35,4.58
10.02.2018,2017,Middlesbrough,Reading,2,1,1.56,3.87,6.79
10.02.2018,2017,Nottingham,Hull,0,2,2.37,3.27,3.12
10.02.2018,2017,Sheffield Utd,Leeds,2,1,1.87,3.55,4.38
10.02.2018,2017,Wolves,QPR,2,1,1.39,4.75,8.31
09.02.2018,2017,Millwall,Cardiff,1,1,2.67,3.20,2.78
03.02.2018,2017,Aston Villa,Burton,3,2,1.40,4.38,9.30
03.02.2018,2017,Derby,Brentford,3,0,2.15,3.48,3.37
03.02.2018,2017,Fulham,Nottingham,2,0,1.65,3.98,5.27
03.02.2018,2017,Leeds,Cardiff,1,4,2.80,3.19,2.64
03.02.2018,2017,Norwich,Middlesbrough,1,0,2.86,3.12,2.65
03.02.2018,2017,Preston,Hull,2,1,2.12,3.19,3.81
03.02.2018,2017,QPR,Barnsley,1,0,2.06,3.46,3.65
03.02.2018,2017,Reading,Millwall,0,2,2.67,3.14,2.82
03.02.2018,2017,Sheffield Wed,Birmingham,1,3,2.28,3.06,3.52
03.02.2018,2017,Sunderland,Ipswich,0,2,2.24,3.24,3.41
03.02.2018,2017,Wolves,Sheffield Utd,3,0,1.81,3.38,4.99
02.02.2018,2017,Bolton,Bristol City,1,0,3.61,3.26,2.16
30.01.2018,2017,Birmingham,Sunderland,3,1,2.14,3.14,3.79
30.01.2018,2017,Burton,Reading,1,3,2.99,3.07,2.57
30.01.2018,2017,Hull,Leeds,0,0,2.20,3.32,3.39
30.01.2018,2017,Middlesbrough,Sheffield Wed,0,0,1.69,3.55,5.68
30.01.2018,2017,Millwall,Derby,0,0,2.65,3.21,2.76
30.01.2018,2017,Nottingham,Preston,0,3,2.71,3.15,2.75
30.01.2018,2017,Sheffield Utd,Aston Villa,0,1,2.44,3.05,3.23
27.01.2018,2017,Barnsley,Fulham,1,3,3.45,3.63,2.06
27.01.2018,2017,Brentford,Norwich,0,1,2.09,3.49,3.55
27.01.2018,2017,Bristol City,QPR,2,0,1.91,3.58,4.07
27.01.2018,2017,Ipswich,Wolves,0,1,5.24,3.67,1.71
20.01.2018,2017,Aston Villa,Barnsley,3,1,1.60,3.87,6.07
20.01.2018,2017,Bolton,Ipswich,1,1,2.44,3.16,3.11
20.01.2018,2017,Fulham,Burton,6,0,1.46,4.49,7.03
20.01.2018,2017,Leeds,Millwall,3,4,2.24,3.23,3.40
20.01.2018,2017,Norwich,Sheffield Utd,1,2,2.35,3.23,3.18
20.01.2018,2017,Preston,Birmingham,1,1,1.75,3.43,5.38
20.01.2018,2017,QPR,Middlesbrough,0,3,3.17,3.27,2.34
20.01.2018,2017,Reading,Brentford,0,1,3.33,3.47,2.17
20.01.2018,2017,Sheffield Wed,Cardiff,0,0,2.99,3.22,2.49
20.01.2018,2017,Sunderland,Hull,1,0,3.15,3.20,2.38
20.01.2018,2017,Wolves,Nottingham,0,2,1.45,4.34,7.77
19.01.2018,2017,Derby,Bristol City,0,0,2.13,3.31,3.60
13.01.2018,2017,Barnsley,Wolves,0,0,6.09,4.00,1.57
13.01.2018,2017,Birmingham,Derby,0,3,3.46,3.21,2.24
13.01.2018,2017,Brentford,Bolton,2,0,1.49,4.50,6.37
13.01.2018,2017,Bristol City,Norwich,0,1,2.26,3.35,3.26
13.01.2018,2017,Burton,QPR,1,3,2.82,3.14,2.66
13.01.2018,2017,Cardiff,Sunderland,4,0,1.67,3.68,5.72
13.01.2018,2017,Hull,Reading,0,0,1.99,3.42,3.95
13.01.2018,2017,Ipswich,Leeds,1,0,2.92,3.24,2.51
13.01.2018,2017,Middlesbrough,Fulham,0,1,2.06,3.51,3.61
13.01.2018,2017,Millwall,Preston,1,1,2.40,3.26,3.05
13.01.2018,2017,Nottingham,Aston Villa,0,1,2.99,3.21,2.50
12.01.2018,2017,Sheffield Utd,Sheffield Wed,0,0,1.72,3.66,5.17
02.01.2018,2017,Fulham,Ipswich,4,1,1.52,4.46,6.07
02.01.2018,2017,Reading,Birmingham,0,2,2.24,3.12,3.53
02.01.2018,2017,Wolves,Brentford,3,0,1.69,3.89,4.91
01.01.2018,2017,Aston Villa,Bristol City,5,0,2.31,3.23,3.28
01.01.2018,2017,Bolton,Hull,1,0,2.87,3.29,2.52
01.01.2018,2017,Derby,Sheffield Utd,1,1,2.27,3.22,3.35
01.01.2018,2017,Leeds,Nottingham,0,0,1.98,3.47,3.95
