Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
21.04.2002,2001,Birmingham,Sheffield Utd,2,0,1.39,4.07,6.27
21.04.2002,2001,Burnley,Coventry,1,0,1.57,3.63,4.63
21.04.2002,2001,Crewe,Rotherham,2,0,1.77,3.40,3.23
21.04.2002,2001,Manchester City,Portsmouth,3,1,1.34,4.47,7.37
21.04.2002,2001,Millwall,Grimsby,3,1,1.36,4.30,6.80
21.04.2002,2001,Norwich,Stockport County,2,0,1.22,5.50,9.63
21.04.2002,2001,Preston,Nottingham,2,1,1.59,3.63,4.73
21.04.2002,2001,Sheffield Wed,Wolves,2,2,4.07,3.37,1.74
21.04.2002,2001,Walsall,Bradford City,2,2,2.18,3.10,3.22
21.04.2002,2001,Watford,Gillingham,2,3,2.13,3.13,3.30
21.04.2002,2001,West Brom,Crystal Palace,2,0,1.36,4.20,6.50
21.04.2002,2001,Wimbledon FC,Barnsley,0,1,1.60,3.63,5.21
14.04.2002,2001,Wolves,Wimbledon FC,1,0,1.63,3.60,5.47
13.04.2002,2001,Barnsley,Norwich,0,2,2.43,3.20,2.72
13.04.2002,2001,Bradford City,West Brom,0,1,4.07,3.57,1.79
13.04.2002,2001,Crystal Palace,Preston,2,0,2.58,3.13,2.47
13.04.2002,2001,Gillingham,Manchester City,1,3,3.50,3.28,2.06
13.04.2002,2001,Grimsby,Burnley,3,1,2.68,3.08,2.53
13.04.2002,2001,Nottingham,Crewe,2,2,2.05,3.50,2.77
13.04.2002,2001,Portsmouth,Watford,0,1,2.17,3.20,3.27
13.04.2002,2001,Rotherham,Birmingham,2,2,2.87,3.22,2.36
13.04.2002,2001,Sheffield Utd,Walsall,0,1,2.02,3.32,3.10
13.04.2002,2001,Stockport County,Sheffield Wed,3,1,3.96,3.67,1.76
12.04.2002,2001,Coventry,Millwall,0,1,2.42,3.17,2.73
10.04.2002,2001,Birmingham,Crewe,3,1,1.48,4.13,6.83
07.04.2002,2001,Birmingham,Portsmouth,1,1,1.52,3.75,6.43
07.04.2002,2001,Crewe,Crystal Palace,0,0,2.40,3.13,2.75
07.04.2002,2001,West Brom,Rotherham,1,1,1.44,4.26,6.97
06.04.2002,2001,Burnley,Gillingham,2,0,1.70,3.50,4.93
06.04.2002,2001,Manchester City,Barnsley,5,1,1.33,4.50,7.83
06.04.2002,2001,Norwich,Grimsby,1,1,1.61,3.65,5.70
06.04.2002,2001,Preston,Coventry,4,0,2.20,3.23,3.30
06.04.2002,2001,Sheffield Wed,Nottingham,0,2,2.00,3.28,3.70
