Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
16.05.2010,2009,Barcelona,Valladolid,4,0,1.04,13.85,29.17
16.05.2010,2009,Malaga,Real Madrid,1,1,8.39,5.47,1.30
16.05.2010,2009,Osasuna,Xerez CD,1,1,2.38,3.46,2.76
16.05.2010,2009,Racing Santander,Gijon,2,0,1.27,5.51,10.00
16.05.2010,2009,Valencia,Tenerife,1,0,2.04,3.52,3.37
15.05.2010,2009,Almeria,Sevilla,2,3,6.92,4.62,1.41
15.05.2010,2009,Ath Bilbao,Dep. La Coruna,2,0,1.82,3.54,4.24
15.05.2010,2009,Atl. Madrid,Getafe,0,3,4.40,3.97,1.70
15.05.2010,2009,Mallorca,Espanyol,2,0,1.29,5.43,9.41
15.05.2010,2009,Zaragoza,Villarreal,3,3,3.77,3.56,1.91
08.05.2010,2009,Dep. La Coruna,Mallorca,1,0,3.76,3.63,1.90
08.05.2010,2009,Espanyol,Osasuna,2,1,1.98,3.30,3.88
08.05.2010,2009,Getafe,Malaga,2,1,1.78,3.57,4.47
08.05.2010,2009,Gijon,Atl. Madrid,1,1,1.67,3.83,4.81
08.05.2010,2009,Real Madrid,Ath Bilbao,5,1,1.09,9.89,21.90
08.05.2010,2009,Sevilla,Barcelona,2,3,5.90,4.54,1.48
08.05.2010,2009,Tenerife,Almeria,2,2,1.57,3.96,5.57
08.05.2010,2009,Valladolid,Racing Santander,2,1,2.07,3.34,3.51
08.05.2010,2009,Villarreal,Valencia,2,0,1.68,3.92,4.58
08.05.2010,2009,Xerez CD,Zaragoza,3,2,2.93,3.36,2.33
05.05.2010,2009,Ath Bilbao,Malaga,1,1,1.86,3.47,4.12
05.05.2010,2009,Atl. Madrid,Valladolid,3,1,2.11,3.38,3.32
05.05.2010,2009,Mallorca,Real Madrid,1,4,5.17,4.30,1.56
05.05.2010,2009,Osasuna,Dep. La Coruna,3,1,1.62,3.73,5.49
05.05.2010,2009,Racing Santander,Sevilla,1,5,3.38,3.36,2.11
