Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
23.06.1997,1996,Atl. Madrid,Tenerife,0,3
22.06.1997,1996,Celta Vigo,Real Madrid,4,0
22.06.1997,1996,Dep. La Coruna,CF Extremadura,1,0
22.06.1997,1996,Hercules,Ath Bilbao,3,2
22.06.1997,1996,Racing Santander,Sevilla,1,4
22.06.1997,1996,Rayo Vallecano,Barcelona,1,2
22.06.1997,1996,Real Sociedad,CD Logrones,2,1
22.06.1997,1996,R. Oviedo,Gijon,0,0
22.06.1997,1996,Zaragoza,Compostela,1,3
21.06.1997,1996,Betis,Valladolid,2,0
21.06.1997,1996,Espanyol,Valencia,3,2
16.06.1997,1996,Ath Bilbao,Dep. La Coruna,1,0
15.06.1997,1996,Barcelona,Betis,3,0
15.06.1997,1996,CD Logrones,Racing Santander,1,1
15.06.1997,1996,CF Extremadura,Celta Vigo,2,0
15.06.1997,1996,Compostela,Real Sociedad,1,2
15.06.1997,1996,Gijon,Rayo Vallecano,3,0
15.06.1997,1996,Sevilla,Espanyol,3,1
15.06.1997,1996,Tenerife,Zaragoza,3,3
15.06.1997,1996,Valencia,R. Oviedo,2,1
15.06.1997,1996,Valladolid,Hercules,1,0
14.06.1997,1996,Real Madrid,Atl. Madrid,3,1
02.06.1997,1996,Real Sociedad,Tenerife,3,0
02.06.1997,1996,Zaragoza,Atl. Madrid,2,3
01.06.1997,1996,Celta Vigo,Ath Bilbao,0,2
01.06.1997,1996,Dep. La Coruna,Valladolid,0,2
01.06.1997,1996,Espanyol,CD Logrones,5,1
01.06.1997,1996,Hercules,Barcelona,2,1
01.06.1997,1996,Racing Santander,Compostela,2,2
01.06.1997,1996,Real Madrid,CF Extremadura,5,0
01.06.1997,1996,R. Oviedo,Sevilla,1,0
31.05.1997,1996,Betis,Gijon,0,1
31.05.1997,1996,Rayo Vallecano,Valencia,3,1
26.05.1997,1996,Valencia,Betis,1,1
25.05.1997,1996,Ath Bilbao,Real Madrid,1,0
25.05.1997,1996,Atl. Madrid,CF Extremadura,1,1
25.05.1997,1996,CD Logrones,R. Oviedo,1,1
25.05.1997,1996,Compostela,Espanyol,3,1
25.05.1997,1996,Gijon,Hercules,2,0
25.05.1997,1996,Sevilla,Rayo Vallecano,2,0
25.05.1997,1996,Tenerife,Racing Santander,2,2
25.05.1997,1996,Valladolid,Celta Vigo,0,1
25.05.1997,1996,Zaragoza,Real Sociedad,3,0
24.05.1997,1996,Barcelona,Dep. La Coruna,1,0
19.05.1997,1996,Celta Vigo,Barcelona,1,3
18.05.1997,1996,CF Extremadura,Ath Bilbao,1,2
18.05.1997,1996,Dep. La Coruna,Gijon,0,0
18.05.1997,1996,Espanyol,Tenerife,1,0
18.05.1997,1996,Hercules,Valencia,0,2
18.05.1997,1996,Racing Santander,Zaragoza,1,2
18.05.1997,1996,Rayo Vallecano,CD Logrones,1,0
18.05.1997,1996,Real Madrid,Valladolid,1,0
18.05.1997,1996,Real Sociedad,Atl. Madrid,1,1
18.05.1997,1996,R. Oviedo,Compostela,2,2
17.05.1997,1996,Betis,Sevilla,3,3
15.05.1997,1996,Tenerife,Atl. Madrid,2,3
12.05.1997,1996,Valencia,Dep. La Coruna,1,1
11.05.1997,1996,Atl. Madrid,Ath Bilbao,2,1
11.05.1997,1996,CD Logrones,Betis,2,1
11.05.1997,1996,Compostela,Rayo Vallecano,2,1
11.05.1997,1996,Gijon,Celta Vigo,2,1
11.05.1997,1996,Real Sociedad,Racing Santander,2,0
11.05.1997,1996,Sevilla,Hercules,5,0
11.05.1997,1996,Tenerife,R. Oviedo,2,2
11.05.1997,1996,Zaragoza,Espanyol,1,0
