Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
18.05.2014,2013,Almeria,Ath Bilbao,0,0,2.49,3.33,2.84
18.05.2014,2013,Osasuna,Betis,2,1,1.37,5.09,7.52
18.05.2014,2013,Rayo Vallecano,Getafe,1,2,3.17,3.17,2.36
18.05.2014,2013,Real Sociedad,Villarreal,1,2,2.10,3.55,3.35
18.05.2014,2013,Sevilla,Elche,3,1,1.93,3.46,4.07
18.05.2014,2013,Valladolid,Granada CF,0,1,2.19,3.33,3.36
17.05.2014,2013,Barcelona,Atl. Madrid,1,1,1.80,3.78,4.44
17.05.2014,2013,Real Madrid,Espanyol,3,1,1.22,7.01,11.57
17.05.2014,2013,Valencia,Celta Vigo,2,1,1.73,3.88,4.57
16.05.2014,2013,Malaga,Levante,1,0,1.97,3.46,3.91
11.05.2014,2013,Ath Bilbao,Real Sociedad,1,1,1.83,3.76,4.15
11.05.2014,2013,Atl. Madrid,Malaga,1,1,1.20,6.45,15.06
11.05.2014,2013,Betis,Valladolid,4,3,3.46,3.78,2.00
11.05.2014,2013,Celta Vigo,Real Madrid,2,0,5.19,4.78,1.53
11.05.2014,2013,Elche,Barcelona,0,0,12.15,6.72,1.22
11.05.2014,2013,Espanyol,Osasuna,1,1,2.31,2.87,3.59
11.05.2014,2013,Getafe,Sevilla,1,0,1.73,3.91,4.53
11.05.2014,2013,Granada CF,Almeria,0,2,1.78,3.70,4.44
10.05.2014,2013,Levante,Valencia,2,0,3.57,3.42,2.08
10.05.2014,2013,Villarreal,Rayo Vallecano,4,0,1.62,4.22,4.96
07.05.2014,2013,Valladolid,Real Madrid,1,1,10.94,6.75,1.23
05.05.2014,2013,Real Sociedad,Granada CF,1,1,1.65,3.94,5.22
04.05.2014,2013,Almeria,Betis,3,2,1.52,4.41,5.89
04.05.2014,2013,Levante,Atl. Madrid,2,0,13.37,5.70,1.24
04.05.2014,2013,Real Madrid,Valencia,2,2,1.12,9.37,18.50
04.05.2014,2013,Sevilla,Villarreal,0,0,1.94,3.66,3.83
03.05.2014,2013,Barcelona,Getafe,2,2,1.05,14.97,32.09
03.05.2014,2013,Malaga,Elche,0,1,2.07,3.30,3.72
03.05.2014,2013,Osasuna,Celta Vigo,0,2,1.97,3.56,3.73
03.05.2014,2013,Valladolid,Espanyol,1,0,1.99,3.43,3.89
02.05.2014,2013,Rayo Vallecano,Ath Bilbao,0,3,3.57,3.68,1.99
28.04.2014,2013,Celta Vigo,Valladolid,4,1,1.81,3.59,4.50
27.04.2014,2013,Ath Bilbao,Sevilla,3,1,1.83,3.64,4.34
27.04.2014,2013,Espanyol,Almeria,1,2,1.64,3.89,5.38
27.04.2014,2013,Valencia,Atl. Madrid,0,1,5.45,3.80,1.65
27.04.2014,2013,Villarreal,Barcelona,2,3,6.60,4.72,1.44
26.04.2014,2013,Betis,Real Sociedad,0,1,3.80,3.64,1.93
26.04.2014,2013,Getafe,Malaga,1,0,2.14,3.29,3.53
26.04.2014,2013,Granada CF,Rayo Vallecano,0,3,2.31,3.33,3.11
26.04.2014,2013,Real Madrid,Osasuna,4,0,1.07,12.71,25.26
25.04.2014,2013,Elche,Levante,1,1,1.66,3.62,5.70
21.04.2014,2013,Malaga,Villarreal,2,0,2.72,3.24,2.64
20.04.2014,2013,Almeria,Celta Vigo,2,4,2.70,3.24,2.66
20.04.2014,2013,Barcelona,Ath Bilbao,2,1,1.30,6.06,8.61
20.04.2014,2013,Rayo Vallecano,Betis,3,1,1.84,3.69,4.16
20.04.2014,2013,Sevilla,Granada CF,4,0,1.36,4.90,8.79
19.04.2014,2013,Levante,Getafe,0,0,2.47,3.14,3.00
19.04.2014,2013,Osasuna,Valencia,1,1,2.52,3.34,2.76
19.04.2014,2013,Real Sociedad,Espanyol,2,1,1.77,3.63,4.62
18.04.2014,2013,Atl. Madrid,Elche,2,0,1.18,6.79,18.21
14.04.2014,2013,Ath Bilbao,Malaga,3,0,1.39,4.68,8.11
13.04.2014,2013,Betis,Sevilla,0,2,3.32,3.49,2.13
13.04.2014,2013,Espanyol,Rayo Vallecano,2,2,1.79,3.63,4.50
13.04.2014,2013,Getafe,Atl. Madrid,0,2,8.56,4.35,1.41
13.04.2014,2013,Valencia,Elche,2,1,1.57,3.87,6.33
12.04.2014,2013,Celta Vigo,Real Sociedad,2,2,2.38,3.32,2.99
