Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
20.05.2006,2005,Ath Bilbao,Barcelona,3,1,2.22,3.31,2.85
16.05.2006,2005,Osasuna,Valencia,2,1,2.67,3.19,2.45
16.05.2006,2005,Sevilla,Real Madrid,4,3,2.35,3.29,2.71
13.05.2006,2005,Alaves,Dep. La Coruna,1,0,2.26,3.30,2.87
13.05.2006,2005,Atl. Madrid,Betis,1,1,1.82,3.25,4.17
13.05.2006,2005,Cadiz CF,Malaga,5,0,1.89,3.24,3.87
13.05.2006,2005,Celta Vigo,Getafe,1,0,1.87,3.31,3.82
13.05.2006,2005,Espanyol,Real Sociedad,1,0,1.42,3.94,7.08
13.05.2006,2005,Mallorca,Zaragoza,3,1,2.13,3.17,3.18
13.05.2006,2005,Villarreal,Racing Santander,2,0,1.43,3.88,7.13
13.05.2006,2005,Sevilla,Barcelona,3,2,1.67,3.60,4.51
07.05.2006,2005,Betis,Mallorca,2,1,1.87,3.19,4.01
07.05.2006,2005,Dep. La Coruna,Ath Bilbao,1,2,2.01,3.14,3.59
07.05.2006,2005,Getafe,Cadiz CF,3,1,1.93,3.27,3.67
07.05.2006,2005,Racing Santander,Osasuna,2,1,2.67,3.18,2.48
07.05.2006,2005,Real Madrid,Villarreal,3,3,1.48,3.79,6.55
07.05.2006,2005,Real Sociedad,Celta Vigo,2,2,2.41,3.12,2.76
07.05.2006,2005,Zaragoza,Alaves,3,0,2.30,3.22,2.83
06.05.2006,2005,Barcelona,Espanyol,2,0,1.64,3.48,5.03
06.05.2006,2005,Malaga,Sevilla,0,2,4.16,3.27,1.82
06.05.2006,2005,Valencia,Atl. Madrid,1,1,1.48,3.80,6.54
04.05.2006,2005,Racing Santander,Real Madrid,2,3,4.32,3.32,1.77
03.05.2006,2005,Alaves,Betis,2,0,2.29,3.15,2.94
03.05.2006,2005,Ath Bilbao,Zaragoza,1,0,1.62,3.45,5.31
03.05.2006,2005,Atl. Madrid,Osasuna,0,1,2.24,3.16,3.00
03.05.2006,2005,Cadiz CF,Real Sociedad,2,2,2.22,3.18,3.04
03.05.2006,2005,Celta Vigo,Barcelona,0,1,2.83,3.10,2.33
03.05.2006,2005,Espanyol,Dep. La Coruna,1,2,2.15,3.16,3.21
03.05.2006,2005,Mallorca,Valencia,2,1,3.72,3.20,1.93
03.05.2006,2005,Sevilla,Getafe,3,0,1.72,3.31,4.65
03.05.2006,2005,Villarreal,Malaga,2,1,1.39,3.98,8.07
30.04.2006,2005,Atl. Madrid,Mallorca,0,1,1.70,3.35,4.68
30.04.2006,2005,Getafe,Villarreal,1,1,2.04,3.16,3.46
30.04.2006,2005,Malaga,Racing Santander,2,3,2.72,3.20,2.41
30.04.2006,2005,Osasuna,Real Madrid,0,1,2.89,3.13,2.32
30.04.2006,2005,Real Sociedad,Sevilla,1,2,2.34,3.10,2.88
30.04.2006,2005,Valencia,Alaves,3,0,1.31,4.34,9.44
30.04.2006,2005,Zaragoza,Espanyol,1,1,2.25,3.09,3.03
29.04.2006,2005,Barcelona,Cadiz CF,1,0,1.19,5.85,12.36
29.04.2006,2005,Betis,Ath Bilbao,1,1,2.20,3.01,3.23
29.04.2006,2005,Dep. La Coruna,Celta Vigo,0,2,2.26,3.10,3.02
23.04.2006,2005,Ath Bilbao,Valencia,0,3,3.07,3.15,2.21
23.04.2006,2005,Cadiz CF,Dep. La Coruna,1,1,2.61,3.12,2.58
23.04.2006,2005,Espanyol,Betis,2,0,2.11,3.16,3.29
23.04.2006,2005,Mallorca,Osasuna,0,1,2.44,3.12,2.74
23.04.2006,2005,Racing Santander,Getafe,1,3,2.15,3.19,3.19
23.04.2006,2005,Real Madrid,Malaga,2,1,1.18,6.01,12.14
22.04.2006,2005,Alaves,Atl. Madrid,0,1,2.21,3.15,3.11
22.04.2006,2005,Celta Vigo,Zaragoza,4,0,1.74,3.30,4.57
22.04.2006,2005,Villarreal,Real Sociedad,0,2,2.42,3.01,2.85
16.04.2006,2005,Atl. Madrid,Ath Bilbao,1,0,1.87,3.15,4.14
16.04.2006,2005,Betis,Celta Vigo,0,2,2.15,3.15,3.20
16.04.2006,2005,Getafe,Real Madrid,1,1,3.79,3.24,1.91
16.04.2006,2005,Osasuna,Malaga,1,1,1.40,3.90,7.90
16.04.2006,2005,Valencia,Espanyol,4,0,1.45,3.75,7.47
16.04.2006,2005,Zaragoza,Cadiz CF,1,2,1.82,3.27,4.14
15.04.2006,2005,Dep. La Coruna,Sevilla,0,0,2.12,3.17,3.24
15.04.2006,2005,Mallorca,Alaves,0,0,1.93,3.18,3.80
15.04.2006,2005,Real Sociedad,Racing Santander,1,0,1.99,3.15,3.65
14.04.2006,2005,Barcelona,Villarreal,1,0,1.56,3.44,5.91
