Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
21.05.2017,2016,Atl. Madrid,Ath Bilbao,3,1,2.07,3.45,3.67
21.05.2017,2016,Barcelona,Eibar,4,2,1.04,16.88,35.49
21.05.2017,2016,Celta Vigo,Real Sociedad,2,2,4.13,3.86,1.83
21.05.2017,2016,Malaga,Real Madrid,0,2,12.89,7.07,1.21
21.05.2017,2016,Valencia,Villarreal,1,3,3.00,3.57,2.32
20.05.2017,2016,Dep. La Coruna,Las Palmas,3,0,1.86,3.89,3.98
20.05.2017,2016,Gijon,Betis,2,2,2.35,3.62,2.91
20.05.2017,2016,Leganes,Alaves,1,1,2.01,3.46,3.88
20.05.2017,2016,Sevilla,Osasuna,5,0,1.14,9.24,16.37
19.05.2017,2016,Granada CF,Espanyol,1,2,5.11,4.21,1.63
17.05.2017,2016,Celta Vigo,Real Madrid,1,4,12.02,7.39,1.21
14.05.2017,2016,Alaves,Celta Vigo,3,1,2.00,3.40,3.99
14.05.2017,2016,Ath Bilbao,Leganes,1,1,1.48,4.37,7.15
14.05.2017,2016,Betis,Atl. Madrid,1,1,6.40,4.06,1.55
14.05.2017,2016,Eibar,Gijon,0,1,1.80,4.11,4.02
14.05.2017,2016,Las Palmas,Barcelona,1,4,22.62,12.29,1.08
14.05.2017,2016,Real Madrid,Sevilla,4,1,1.21,7.51,11.35
14.05.2017,2016,Real Sociedad,Malaga,2,2,1.47,4.54,6.83
14.05.2017,2016,Villarreal,Dep. La Coruna,0,0,1.42,4.82,7.40
13.05.2017,2016,Espanyol,Valencia,0,1,2.43,3.36,2.98
13.05.2017,2016,Osasuna,Granada CF,2,1,1.62,4.17,5.37
08.05.2017,2016,Leganes,Betis,4,0,1.72,3.72,5.15
07.05.2017,2016,Alaves,Ath Bilbao,1,0,4.44,3.46,1.88
07.05.2017,2016,Dep. La Coruna,Espanyol,1,2,2.23,3.27,3.45
07.05.2017,2016,Malaga,Celta Vigo,3,0,1.43,4.66,7.68
07.05.2017,2016,Valencia,Osasuna,4,1,1.26,6.37,10.67
06.05.2017,2016,Atl. Madrid,Eibar,1,0,1.32,5.15,10.74
06.05.2017,2016,Barcelona,Villarreal,4,1,1.14,8.85,18.10
06.05.2017,2016,Gijon,Las Palmas,1,0,1.52,4.72,5.70
