"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2008-08-16,"Arsenal","West Brom","Bolton","Stoke","A","H","13.23","1.78",23.5494,0
2008-08-16,"Arsenal","West Brom","Bolton","Stoke","A","D","13.23","3.33",44.0559,0
2008-08-16,"Arsenal","West Brom","Bolton","Stoke","D","A","5.64","4.43",24.9852,0
2008-08-16,"Arsenal","West Brom","Bolton","Stoke","A","A","13.23","4.43",58.6089,0
2008-08-16,"Arsenal","West Brom","Everton","Blackburn","A","H","13.23","1.97",26.0631,0
2008-08-16,"Arsenal","West Brom","Everton","Blackburn","A","D","13.23","3.26",43.1298,0
2008-08-16,"Arsenal","West Brom","Everton","Blackburn","A","A","13.23","3.83",50.6709,0
2008-08-16,"Arsenal","West Brom","Hull City","Fulham","A","H","13.23","2.54",33.6042,0
2008-08-16,"Arsenal","West Brom","Hull City","Fulham","A","D","13.23","3.21",42.4683,0
2008-08-16,"Arsenal","West Brom","Hull City","Fulham","A","A","13.23","2.66",35.1918,0
2008-08-16,"Arsenal","West Brom","Middlesbrough","Tottenham","A","H","13.23","3.08",40.7484,0
2008-08-16,"Arsenal","West Brom","Middlesbrough","Tottenham","A","D","13.23","3.27",43.2621,0
2008-08-16,"Arsenal","West Brom","Middlesbrough","Tottenham","A","A","13.23","2.26",29.8998,0
2008-08-16,"Arsenal","West Brom","Sunderland","Liverpool","D","H","5.64","5.23",29.4972,0
2008-08-16,"Arsenal","West Brom","Sunderland","Liverpool","A","H","13.23","5.23",69.1929,0
2008-08-16,"Arsenal","West Brom","Sunderland","Liverpool","A","D","13.23","3.45",45.6435,0
2008-08-16,"Arsenal","West Brom","West Ham","Wigan","A","H","13.23","1.96",25.9308,0
2008-08-16,"Arsenal","West Brom","West Ham","Wigan","A","D","13.23","3.28",43.3944,0
2008-08-16,"Arsenal","West Brom","West Ham","Wigan","A","A","13.23","3.86",51.0678,0
2008-08-16,"Bolton","Stoke","Sunderland","Liverpool","A","H","4.43","5.23",23.1689,0
2008-08-17,"Aston Villa","Manchester City","Chelsea","Portsmouth","D","A","3.38","9.32",31.5016,0
2008-08-17,"Aston Villa","Manchester City","Chelsea","Portsmouth","A","A","4.53","9.32",42.2196,0
2008-08-17,"Aston Villa","Manchester City","Manchester United","Newcastle","D","A","3.38","10.02",33.8676,0
2008-08-17,"Aston Villa","Manchester City","Manchester United","Newcastle","A","A","4.53","10.02",45.3906,0
2008-08-17,"Chelsea","Portsmouth","Manchester United","Newcastle","A","D","9.32","4.85",45.202,0
