"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2013-10-26,"Manchester United","Stoke","Norwich","Cardiff","A","D","10.11","3.37",34.0707,0
2013-10-26,"Manchester United","Stoke","Norwich","Cardiff","A","A","10.11","3.75",37.9125,1
2013-10-26,"Manchester United","Stoke","Southampton","Fulham","A","D","10.11","3.94",39.8334,0
2013-10-27,"Chelsea","Manchester City","Tottenham","Hull City","D","A","3.29","10.93",35.9597,0
2013-10-27,"Chelsea","Manchester City","Tottenham","Hull City","A","A","3.31","10.93",36.1783,0
2013-10-27,"Sunderland","Newcastle","Tottenham","Hull City","D","A","3.29","10.93",35.9597,0
2013-10-27,"Swansea","West Ham","Tottenham","Hull City","D","A","3.7","10.93",40.441,0
2013-10-27,"Swansea","West Ham","Tottenham","Hull City","A","A","4.91","10.93",53.6663,0
2013-11-02,"Arsenal","Liverpool","Manchester City","Norwich","D","A","3.43","15.66",53.7138,0
2013-11-02,"Arsenal","Liverpool","Manchester City","Norwich","A","A","3.6","15.66",56.376,0
2013-11-02,"Fulham","Manchester United","Manchester City","Norwich","H","D","6.43","7.19",46.2317,0
2013-11-02,"Fulham","Manchester United","Newcastle","Chelsea","H","H","6.43","5.8",37.294,0
2013-11-02,"Fulham","Manchester United","West Brom","Crystal Palace","H","A","6.43","6.49",41.7307,1
2013-11-02,"Hull City","Sunderland","Manchester City","Norwich","H","A","2.24","15.66",35.0784,1
2013-11-02,"Hull City","Sunderland","Manchester City","Norwich","D","A","3.22","15.66",50.4252,0
2013-11-02,"Hull City","Sunderland","Manchester City","Norwich","A","A","3.37","15.66",52.7742,0
2013-11-02,"Manchester City","Norwich","Newcastle","Chelsea","D","H","7.19","5.8",41.702,0
2013-11-02,"Manchester City","Norwich","Stoke","Southampton","A","H","15.66","3.04",47.6064,0
2013-11-02,"Manchester City","Norwich","Stoke","Southampton","A","D","15.66","3.15",49.329,0
2013-11-02,"Manchester City","Norwich","Stoke","Southampton","A","A","15.66","2.45",38.367,0
2013-11-02,"Manchester City","Norwich","West Brom","Crystal Palace","D","A","7.19","6.49",46.6631,0
2013-11-02,"Manchester City","Norwich","West Ham","Aston Villa","A","D","15.66","3.34",52.3044,0
2013-11-02,"Manchester City","Norwich","West Ham","Aston Villa","A","A","15.66","3.52",55.1232,0
2013-11-02,"Newcastle","Chelsea","West Brom","Crystal Palace","H","A","5.8","6.49",37.642,1
2013-11-09,"Aston Villa","Cardiff","Chelsea","West Brom","A","A","3.51","10.28",36.0828,0
2013-11-09,"Aston Villa","Cardiff","Liverpool","Fulham","D","A","3.27","13.97",45.6819,0
2013-11-09,"Aston Villa","Cardiff","Liverpool","Fulham","A","A","3.51","13.97",49.0347,0
2013-11-09,"Chelsea","West Brom","Crystal Palace","Everton","A","H","10.28","5.32",54.6896,0
2013-11-09,"Chelsea","West Brom","Crystal Palace","Everton","A","D","10.28","3.69",37.9332,0
2013-11-09,"Chelsea","West Brom","Liverpool","Fulham","D","D","5.54","6.88",38.1152,0
2013-11-09,"Chelsea","West Brom","Southampton","Hull City","A","D","10.28","3.78",38.8584,0
2013-11-09,"Chelsea","West Brom","Southampton","Hull City","D","A","5.54","6.62",36.6748,0
2013-11-09,"Crystal Palace","Everton","Liverpool","Fulham","H","D","5.32","6.88",36.6016,1
2013-11-09,"Crystal Palace","Everton","Liverpool","Fulham","D","A","3.69","13.97",51.5493,0
2013-11-09,"Crystal Palace","Everton","Southampton","Hull City","H","A","5.32","6.62",35.2184,0
2013-11-09,"Liverpool","Fulham","Norwich","West Ham","A","D","13.97","3.29",45.9613,0
2013-11-09,"Liverpool","Fulham","Norwich","West Ham","A","A","13.97","3.15",44.0055,0
2013-11-09,"Liverpool","Fulham","Southampton","Hull City","A","D","13.97","3.78",52.8066,0
2013-11-09,"Liverpool","Fulham","Southampton","Hull City","D","A","6.88","6.62",45.5456,0
2013-11-10,"Sunderland","Manchester City","Tottenham","Newcastle","H","A","7.12","6.3",44.856,0
2013-11-23,"Arsenal","Southampton","West Ham","Chelsea","A","H","5.97","5.72",34.1484,0
2013-11-30,"Cardiff","Arsenal","Everton","Stoke","H","A","6.26","6.63",41.5038,0
2013-12-01,"Chelsea","Southampton","Hull City","Liverpool","A","H","6.04","5.99",36.1796,0
2013-12-01,"Chelsea","Southampton","Manchester City","Swansea","A","D","6.04","5.93",35.8172,0
2013-12-01,"Chelsea","Southampton","Manchester City","Swansea","D","A","4.06","11.9",48.314,0
2013-12-01,"Hull City","Liverpool","Manchester City","Swansea","H","D","5.99","5.93",35.5207,0
2013-12-01,"Hull City","Liverpool","Manchester City","Swansea","D","A","3.91","11.9",46.529,0
2013-12-01,"Manchester City","Swansea","Tottenham","Manchester United","A","D","11.9","3.25",38.675,0
2013-12-04,"Arsenal","Hull City","Fulham","Tottenham","A","D","11.64","3.83",44.5812,0
2013-12-04,"Arsenal","Hull City","Liverpool","Norwich","D","D","5.74","6.07",34.8418,0
2013-12-04,"Arsenal","Hull City","Manchester United","Everton","A","D","11.64","3.74",43.5336,0
2013-12-04,"Arsenal","Hull City","Manchester United","Everton","A","A","11.64","4.66",54.2424,0
2013-12-04,"Arsenal","Hull City","Southampton","Aston Villa","A","D","11.64","3.69",42.9516,0
2013-12-04,"Arsenal","Hull City","Stoke","Cardiff","A","D","11.64","3.22",37.4808,0
2013-12-04,"Arsenal","Hull City","Stoke","Cardiff","A","A","11.64","3.47",40.3908,0
2013-12-04,"Arsenal","Hull City","Sunderland","Chelsea","D","H","5.74","6.28",36.0472,0
2013-12-04,"Arsenal","Hull City","Sunderland","Chelsea","A","D","11.64","4.24",49.3536,0
2013-12-04,"Arsenal","Hull City","Swansea","Newcastle","A","D","11.64","3.37",39.2268,0
2013-12-04,"Arsenal","Hull City","Swansea","Newcastle","A","A","11.64","3.35",38.994,0
2013-12-04,"Arsenal","Hull City","West Brom","Manchester City","D","H","5.74","6.42",36.8508,0
2013-12-04,"Arsenal","Hull City","West Brom","Manchester City","A","D","11.64","4.42",51.4488,0
2013-12-04,"Fulham","Tottenham","Liverpool","Norwich","H","D","5.8","6.07",35.206,0
2013-12-04,"Fulham","Tottenham","Liverpool","Norwich","D","A","3.83","11.57",44.3131,0
2013-12-04,"Fulham","Tottenham","Sunderland","Chelsea","H","H","5.8","6.28",36.424,0
2013-12-04,"Fulham","Tottenham","West Brom","Manchester City","H","H","5.8","6.42",37.236,0
2013-12-04,"Liverpool","Norwich","Manchester United","Everton","A","D","11.57","3.74",43.2718,0
2013-12-04,"Liverpool","Norwich","Manchester United","Everton","A","A","11.57","4.66",53.9162,0
2013-12-04,"Liverpool","Norwich","Southampton","Aston Villa","A","D","11.57","3.69",42.6933,0
2013-12-04,"Liverpool","Norwich","Stoke","Cardiff","A","D","11.57","3.22",37.2554,0
2013-12-04,"Liverpool","Norwich","Stoke","Cardiff","A","A","11.57","3.47",40.1479,0
2013-12-04,"Liverpool","Norwich","Sunderland","Chelsea","D","H","6.07","6.28",38.1196,0
2013-12-04,"Liverpool","Norwich","Sunderland","Chelsea","A","D","11.57","4.24",49.0568,0
2013-12-04,"Liverpool","Norwich","Swansea","Newcastle","A","D","11.57","3.37",38.9909,0
2013-12-04,"Liverpool","Norwich","Swansea","Newcastle","A","A","11.57","3.35",38.7595,0
2013-12-04,"Liverpool","Norwich","West Brom","Manchester City","D","H","6.07","6.42",38.9694,0
2013-12-04,"Liverpool","Norwich","West Brom","Manchester City","A","D","11.57","4.42",51.1394,0
2013-12-04,"Southampton","Aston Villa","West Brom","Manchester City","A","H","5.39","6.42",34.6038,0
2013-12-04,"Sunderland","Chelsea","West Brom","Manchester City","H","H","6.28","6.42",40.3176,0
2013-12-07,"Liverpool","West Ham","Manchester United","Newcastle","A","D","9.4","4.42",41.548,0
2013-12-07,"Liverpool","West Ham","Manchester United","Newcastle","D","A","5.46","7.16",39.0936,0
2013-12-07,"Liverpool","West Ham","Southampton","Manchester City","A","H","9.4","4.97",46.718,0
2013-12-07,"Liverpool","West Ham","Southampton","Manchester City","A","D","9.4","3.83",36.002,0
2013-12-07,"Liverpool","West Ham","Stoke","Chelsea","D","H","5.46","6.27",34.2342,0
2013-12-07,"Liverpool","West Ham","Stoke","Chelsea","A","D","9.4","3.94",37.036,0
2013-12-07,"Liverpool","West Ham","Sunderland","Tottenham","A","H","9.4","3.69",34.686,0
2013-12-07,"Liverpool","West Ham","West Brom","Norwich","A","D","9.4","3.72",34.968,0
2013-12-07,"Liverpool","West Ham","West Brom","Norwich","A","A","9.4","5.18",48.692,0
2013-12-07,"Manchester United","Newcastle","Southampton","Manchester City","A","H","7.16","4.97",35.5852,0
2013-12-07,"Manchester United","Newcastle","Stoke","Chelsea","A","H","7.16","6.27",44.8932,0
2013-12-07,"Manchester United","Newcastle","West Brom","Norwich","A","A","7.16","5.18",37.0888,0
2013-12-14,"Cardiff","West Brom","Chelsea","Crystal Palace","H","A","2.71","16.03",43.4413,0
2013-12-14,"Cardiff","West Brom","Chelsea","Crystal Palace","D","A","3.29","16.03",52.7387,0
2013-12-14,"Cardiff","West Brom","Chelsea","Crystal Palace","A","A","2.63","16.03",42.1589,0
2013-12-14,"Chelsea","Crystal Palace","Everton","Fulham","D","D","7.19","4.83",34.7277,0
2013-12-14,"Chelsea","Crystal Palace","Hull City","Stoke","A","H","16.03","2.23",35.7469,0
2013-12-14,"Chelsea","Crystal Palace","Hull City","Stoke","A","D","16.03","3.13",50.1739,0
2013-12-14,"Chelsea","Crystal Palace","Hull City","Stoke","A","A","16.03","3.54",56.7462,0
2013-12-14,"Chelsea","Crystal Palace","Newcastle","Southampton","A","H","16.03","2.31",37.0293,0
2013-12-14,"Chelsea","Crystal Palace","Newcastle","Southampton","A","D","16.03","3.29",52.7387,0
2013-12-14,"Chelsea","Crystal Palace","Newcastle","Southampton","A","A","16.03","3.19",51.1357,0
2013-12-14,"Chelsea","Crystal Palace","West Ham","Sunderland","A","D","16.03","3.42",54.8226,0
2013-12-14,"Everton","Fulham","Manchester City","Arsenal","A","D","8.72","3.97",34.6184,0
2013-12-14,"Everton","Fulham","Manchester City","Arsenal","A","A","8.72","4.67",40.7224,0
2013-12-14,"Everton","Fulham","West Ham","Sunderland","A","A","8.72","4.04",35.2288,0
2013-12-21,"Crystal Palace","Newcastle","Liverpool","Cardiff","H","A","3.05","15.19",46.3295,0
2013-12-21,"Crystal Palace","Newcastle","Liverpool","Cardiff","D","A","3.26","15.19",49.5194,0
2013-12-21,"Crystal Palace","Newcastle","Liverpool","Cardiff","A","A","2.39","15.19",36.3041,1
2013-12-21,"Fulham","Manchester City","Liverpool","Cardiff","H","D","7.96","7.09",56.4364,0
2013-12-21,"Fulham","Manchester City","Liverpool","Cardiff","D","D","5.06","7.09",35.8754,0
2013-12-21,"Fulham","Manchester City","Manchester United","West Ham","H","D","7.96","5.44",43.3024,0
2013-12-21,"Fulham","Manchester City","Manchester United","West Ham","D","A","5.06","9.9",50.094,0
2013-12-21,"Liverpool","Cardiff","Manchester United","West Ham","D","D","7.09","5.44",38.5696,0
2013-12-21,"Liverpool","Cardiff","Stoke","Aston Villa","A","D","15.19","3.28",49.8232,0
2013-12-21,"Liverpool","Cardiff","Sunderland","Norwich","A","D","15.19","3.29",49.9751,0
2013-12-21,"Liverpool","Cardiff","Sunderland","Norwich","A","A","15.19","3.6",54.684,1
2013-12-21,"Liverpool","Cardiff","West Brom","Hull City","A","D","15.19","3.29",49.9751,0
2013-12-21,"Manchester United","West Ham","Stoke","Aston Villa","A","A","9.9","3.98",39.402,1
2013-12-21,"Manchester United","West Ham","Sunderland","Norwich","A","A","9.9","3.6",35.64,1
2013-12-21,"Manchester United","West Ham","West Brom","Hull City","A","A","9.9","4.14",40.986,1
2013-12-26,"Aston Villa","Crystal Palace","Chelsea","Swansea","A","A","4.4","9.99",43.956,1
2013-12-26,"Aston Villa","Crystal Palace","Everton","Sunderland","A","A","4.4","9.37",41.228,1
2013-12-26,"Chelsea","Swansea","Everton","Sunderland","A","D","9.99","5.11",51.0489,0
2013-12-26,"Chelsea","Swansea","Everton","Sunderland","D","A","5.27","9.37",49.3799,0
2013-12-26,"Chelsea","Swansea","Hull City","Manchester United","A","D","9.99","3.83",38.2617,0
2013-12-26,"Chelsea","Swansea","Manchester City","Liverpool","A","D","9.99","3.88",38.7612,0
2013-12-26,"Chelsea","Swansea","Manchester City","Liverpool","A","A","9.99","4.32",43.1568,1
2013-12-26,"Chelsea","Swansea","Newcastle","Stoke","A","D","9.99","3.57",35.6643,0
2013-12-26,"Chelsea","Swansea","Newcastle","Stoke","A","A","9.99","5.27",52.6473,1
2013-12-26,"Chelsea","Swansea","Norwich","Fulham","A","D","9.99","3.48",34.7652,0
2013-12-26,"Chelsea","Swansea","Norwich","Fulham","A","A","9.99","4.09",40.8591,1
2013-12-26,"Chelsea","Swansea","Tottenham","West Brom","A","D","9.99","4.09",40.8591,0
2013-12-26,"Chelsea","Swansea","West Ham","Arsenal","A","D","9.99","4.15",41.4585,0
2013-12-26,"Everton","Sunderland","Hull City","Manchester United","A","H","9.37","5.82",54.5334,0
2013-12-26,"Everton","Sunderland","Hull City","Manchester United","A","D","9.37","3.83",35.8871,0
2013-12-26,"Everton","Sunderland","Manchester City","Liverpool","A","D","9.37","3.88",36.3556,0
2013-12-26,"Everton","Sunderland","Manchester City","Liverpool","A","A","9.37","4.32",40.4784,1
2013-12-26,"Everton","Sunderland","Newcastle","Stoke","A","A","9.37","5.27",49.3799,1
2013-12-26,"Everton","Sunderland","Norwich","Fulham","A","A","9.37","4.09",38.3233,1
2013-12-26,"Everton","Sunderland","Tottenham","West Brom","A","D","9.37","4.09",38.3233,0
2013-12-26,"Everton","Sunderland","West Ham","Arsenal","A","H","9.37","5.95",55.7515,0
2013-12-26,"Everton","Sunderland","West Ham","Arsenal","A","D","9.37","4.15",38.8855,0
2013-12-26,"Hull City","Manchester United","Tottenham","West Brom","H","A","5.82","6.17",35.9094,0
2013-12-26,"Hull City","Manchester United","West Ham","Arsenal","H","H","5.82","5.95",34.629,0
2013-12-26,"Tottenham","West Brom","West Ham","Arsenal","A","H","6.17","5.95",36.7115,0
2013-12-28,"Aston Villa","Swansea","Manchester City","Crystal Palace","H","A","2.92","19.55",57.086,0
2013-12-28,"Aston Villa","Swansea","Manchester City","Crystal Palace","A","A","2.5","19.55",48.875,0
2013-12-28,"Cardiff","Sunderland","Manchester City","Crystal Palace","H","A","2.38","19.55",46.529,0
2013-12-28,"Hull City","Fulham","Manchester City","Crystal Palace","A","D","3.99","8.74",34.8726,0
2013-12-28,"Hull City","Fulham","Manchester City","Crystal Palace","H","A","2.01","19.55",39.2955,0
2013-12-28,"Manchester City","Crystal Palace","Norwich","Manchester United","D","H","8.74","5.34",46.6716,0
2013-12-28,"Manchester City","Crystal Palace","West Ham","West Brom","A","H","19.55","2.53",49.4615,0
2013-12-28,"Manchester City","Crystal Palace","West Ham","West Brom","A","A","19.55","2.88",56.304,0
2014-01-01,"Arsenal","Cardiff","Crystal Palace","Norwich","A","D","12.07","3.21",38.7447,0
2014-01-01,"Arsenal","Cardiff","Crystal Palace","Norwich","A","A","12.07","3.26",39.3482,0
2014-01-01,"Arsenal","Cardiff","Fulham","West Ham","A","D","12.07","3.32",40.0724,0
2014-01-01,"Arsenal","Cardiff","Fulham","West Ham","A","A","12.07","3.13",37.7791,0
2014-01-01,"Arsenal","Cardiff","Manchester United","Tottenham","A","D","12.07","3.95",47.6765,0
2014-01-01,"Arsenal","Cardiff","Southampton","Chelsea","A","H","12.07","3.77",45.5039,0
2014-01-01,"Arsenal","Cardiff","Southampton","Chelsea","A","D","12.07","3.36",40.5552,0
2014-01-01,"Arsenal","Cardiff","Stoke","Everton","A","H","12.07","4.4",53.108,0
2014-01-01,"Arsenal","Cardiff","Stoke","Everton","A","D","12.07","3.55",42.8485,0
2014-01-01,"Arsenal","Cardiff","Sunderland","Aston Villa","A","D","12.07","3.33",40.1931,0
2014-01-01,"Arsenal","Cardiff","Sunderland","Aston Villa","A","A","12.07","3.67",44.2969,0
2014-01-01,"Arsenal","Cardiff","Swansea","Manchester City","A","D","12.07","3.88",46.8316,0
2014-01-01,"Arsenal","Cardiff","West Brom","Newcastle","A","D","12.07","3.38",40.7966,0
2014-01-01,"Arsenal","Cardiff","West Brom","Newcastle","A","A","12.07","3.02",36.4514,0
2014-01-01,"Liverpool","Hull City","Manchester United","Tottenham","A","D","10.12","3.95",39.974,0
2014-01-01,"Liverpool","Hull City","Manchester United","Tottenham","A","A","10.12","5.19",52.5228,0
2014-01-01,"Liverpool","Hull City","Southampton","Chelsea","A","H","10.12","3.77",38.1524,0
2014-01-01,"Liverpool","Hull City","Southampton","Chelsea","A","D","10.12","3.36",34.0032,0
2014-01-01,"Liverpool","Hull City","Stoke","Everton","A","H","10.12","4.4",44.528,0
2014-01-01,"Liverpool","Hull City","Stoke","Everton","A","D","10.12","3.55",35.926,0
2014-01-01,"Liverpool","Hull City","Sunderland","Aston Villa","A","A","10.12","3.67",37.1404,0
2014-01-01,"Liverpool","Hull City","Swansea","Manchester City","A","H","10.12","5.46",55.2552,0
2014-01-01,"Liverpool","Hull City","Swansea","Manchester City","A","D","10.12","3.88",39.2656,0
2014-01-01,"Liverpool","Hull City","West Brom","Newcastle","A","D","10.12","3.38",34.2056,0
2014-01-11,"Cardiff","West Ham","Everton","Norwich","A","A","3.78","9.44",35.6832,0
2014-01-11,"Everton","Norwich","Hull City","Chelsea","A","H","9.44","5.97",56.3568,1
2014-01-11,"Everton","Norwich","Hull City","Chelsea","A","D","9.44","3.78",35.6832,0
