"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2009-08-15,"Aston Villa","Wigan","Chelsea","Hull City","D","D","3.51","6.72",23.5872,0
2009-08-15,"Aston Villa","Wigan","Chelsea","Hull City","A","D","5.24","6.72",35.2128,0
2009-08-15,"Aston Villa","Wigan","Chelsea","Hull City","H","A","1.69","19.64",33.1916,0
2009-08-15,"Aston Villa","Wigan","Chelsea","Hull City","D","A","3.51","19.64",68.9364,0
2009-08-15,"Aston Villa","Wigan","Chelsea","Hull City","A","A","5.24","19.64",102.9136,1
2009-08-15,"Blackburn","Manchester City","Chelsea","Hull City","H","D","3.19","6.72",21.4368,0
2009-08-15,"Blackburn","Manchester City","Chelsea","Hull City","D","D","3.27","6.72",21.9744,0
2009-08-15,"Blackburn","Manchester City","Chelsea","Hull City","H","A","3.19","19.64",62.6516,0
2009-08-15,"Blackburn","Manchester City","Chelsea","Hull City","D","A","3.27","19.64",64.2228,0
2009-08-15,"Blackburn","Manchester City","Chelsea","Hull City","A","A","2.23","19.64",43.7972,1
2009-08-15,"Bolton","Sunderland","Chelsea","Hull City","D","D","3.23","6.72",21.7056,0
2009-08-15,"Bolton","Sunderland","Chelsea","Hull City","A","D","3.22","6.72",21.6384,0
2009-08-15,"Bolton","Sunderland","Chelsea","Hull City","H","A","2.25","19.64",44.19,0
2009-08-15,"Bolton","Sunderland","Chelsea","Hull City","D","A","3.23","19.64",63.4372,0
2009-08-15,"Bolton","Sunderland","Chelsea","Hull City","A","A","3.22","19.64",63.2408,1
2009-08-15,"Chelsea","Hull City","Everton","Arsenal","D","H","6.72","3.2",21.504,0
2009-08-15,"Chelsea","Hull City","Everton","Arsenal","A","H","19.64","3.2",62.848,0
2009-08-15,"Chelsea","Hull City","Everton","Arsenal","D","D","6.72","3.21",21.5712,0
2009-08-15,"Chelsea","Hull City","Everton","Arsenal","A","D","19.64","3.21",63.0444,0
2009-08-15,"Chelsea","Hull City","Everton","Arsenal","A","A","19.64","2.27",44.5828,1
2009-08-15,"Chelsea","Hull City","Portsmouth","Fulham","A","H","19.64","2.74",53.8136,0
2009-08-15,"Chelsea","Hull City","Portsmouth","Fulham","D","D","6.72","3.19",21.4368,0
2009-08-15,"Chelsea","Hull City","Portsmouth","Fulham","A","D","19.64","3.19",62.6516,0
2009-08-15,"Chelsea","Hull City","Portsmouth","Fulham","A","A","19.64","2.58",50.6712,1
2009-08-15,"Chelsea","Hull City","Stoke","Burnley","A","H","19.64","1.93",37.9052,0
2009-08-15,"Chelsea","Hull City","Stoke","Burnley","D","D","6.72","3.31",22.2432,0
2009-08-15,"Chelsea","Hull City","Stoke","Burnley","A","D","19.64","3.31",65.0084,0
2009-08-15,"Chelsea","Hull City","Stoke","Burnley","D","A","6.72","4.06",27.2832,0
2009-08-15,"Chelsea","Hull City","Stoke","Burnley","A","A","19.64","4.06",79.7384,1
2009-08-15,"Chelsea","Hull City","Wolves","West Ham","A","H","19.64","2.54",49.8856,0
2009-08-15,"Chelsea","Hull City","Wolves","West Ham","D","D","6.72","3.22",21.6384,0
2009-08-15,"Chelsea","Hull City","Wolves","West Ham","A","D","19.64","3.22",63.2408,0
2009-08-15,"Chelsea","Hull City","Wolves","West Ham","A","A","19.64","2.78",54.5992,1
2009-08-16,"Manchester United","Birmingham","Tottenham","Liverpool","A","H","15.17","3.63",55.0671,0
2009-08-16,"Manchester United","Birmingham","Tottenham","Liverpool","A","D","15.17","3.3",50.061,0
2009-08-16,"Manchester United","Birmingham","Tottenham","Liverpool","A","A","15.17","2.05",31.0985,0
2009-08-18,"Sunderland","Chelsea","Wigan","Wolves","H","D","6.45","3.56",22.962,0
2009-08-18,"Sunderland","Chelsea","Wigan","Wolves","H","A","6.45","5.35",34.5075,0
2009-08-19,"Birmingham","Portsmouth","Burnley","Manchester United","D","H","3.3","9.37",30.921,0
2009-08-19,"Birmingham","Portsmouth","Burnley","Manchester United","A","H","3.77","9.37",35.3249,0
2009-08-19,"Birmingham","Portsmouth","Liverpool","Stoke","H","A","2.01","12.53",25.1853,0
2009-08-19,"Birmingham","Portsmouth","Liverpool","Stoke","D","A","3.3","12.53",41.349,0
2009-08-19,"Birmingham","Portsmouth","Liverpool","Stoke","A","A","3.77","12.53",47.2381,0
2009-08-19,"Burnley","Manchester United","Hull City","Tottenham","H","H","9.37","3.81",35.6997,1
2009-08-19,"Burnley","Manchester United","Hull City","Tottenham","H","D","9.37","3.34",31.2958,0
2009-08-19,"Burnley","Manchester United","Liverpool","Stoke","H","D","9.37","5.19",48.6303,0
2009-08-19,"Burnley","Manchester United","Liverpool","Stoke","D","D","4.66","5.19",24.1854,0
2009-08-19,"Burnley","Manchester United","Liverpool","Stoke","H","A","9.37","12.53",117.4061,0
2009-08-19,"Burnley","Manchester United","Liverpool","Stoke","D","A","4.66","12.53",58.3898,0
2009-08-19,"Hull City","Tottenham","Liverpool","Stoke","H","A","3.81","12.53",47.7393,0
2009-08-19,"Hull City","Tottenham","Liverpool","Stoke","D","A","3.34","12.53",41.8502,0
2009-08-19,"Hull City","Tottenham","Liverpool","Stoke","A","A","1.97","12.53",24.6841,0
2009-08-22,"Arsenal","Portsmouth","Birmingham","Stoke","A","H","17.09","2.22",37.9398,0
2009-08-22,"Arsenal","Portsmouth","Birmingham","Stoke","D","D","6.67","3.21",21.4107,0
2009-08-22,"Arsenal","Portsmouth","Birmingham","Stoke","A","D","17.09","3.21",54.8589,0
2009-08-22,"Arsenal","Portsmouth","Birmingham","Stoke","D","A","6.67","3.31",22.0777,0
