"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2014-06-13","Spain","Netherlands","Mexico","Cameroon","D","H",3.34,2.18,7.2812,0.125535571080028,0,0.138860991192621,0.00543662737295074,74.6629635792264
"2014-06-14","Uruguay","Costa Rica","Colombia","Greece","D","H",4.16,1.86,7.7376,0.117908149729834,0,0.130682824262599,0.00390744534214726,53.370470296212
"2014-06-14","Uruguay","Costa Rica","Chile","Australia","H","D",1.44,4.39,6.3216,0.144024144475914,0,0.158542949870584,0.00861920656081588,117.726818279216
"2014-06-14","Colombia","Greece","Chile","Australia","H","D",1.86,4.39,8.1654,0.11152703778649,0,0.123636280891893,0.00271755359545112,37.1181426084097
"2014-06-15","Switzerland","Ecuador","England","Italy","D","H",3.2,2.5,8,0.114193331301598,0,0.126293008203217,0.00346749771429802,46.6393883714697
"2014-06-15","Switzerland","Ecuador","Ivory Coast","Japan","D","H",3.2,2.7,8.64,0.105379260723889,0,0.116457381559966,0.00183519367804298,24.6841722012325
"2014-06-15","England","Italy","Ivory Coast","Japan","A","H",3.21,2.7,8.667,0.105330297811544,1,0.116067837385231,0.00210314860322963,28.2882852682135
"2014-06-16","Germany","Portugal","Iran","Nigeria","H","D",2.06,3.44,7.0864,0.128676645942138,1,0.142573897941893,0.00571952327648766,77.7626844141899
"2014-06-17","Belgium","Algeria","Brazil","Mexico","H","D",1.33,5.23,6.9559,0.130634401210004,1,0.145139113354564,0.00565192607522682,79.5186595578726
"2014-06-18","Russia","South Korea","Spain","Chile","H","D",1.82,4.41,8.0262,0.113722239594709,0,0.125866599088449,0.00329915514561871,47.9793098272748
"2014-06-18","Australia","Netherlands","Spain","Chile","A","A",1.23,5.51,6.7773,0.135181677240428,1,0.148753896703137,0.00757653614300364,110.184868239819
"2014-06-19","Uruguay","England","Colombia","Ivory Coast","H","H",3.76,2.02,7.5952,0.119964949819419,1,0.133158531851417,0.00409768494415804,62.0041187069049
"2014-06-19","Uruguay","England","Cameroon","Croatia","A","D",1.95,3.9,7.605,0.119701516795609,0,0.132985991408839,0.00394892202843077,59.7531126848121
"2014-06-19","Colombia","Ivory Coast","Cameroon","Croatia","H","D",2.02,3.9,7.878,0.115389344941558,0,0.128306766109527,0.00310060984909257,46.9168771554828
"2014-06-20","Switzerland","France","Italy","Costa Rica","A","D",1.86,3.98,7.4028,0.123467038886869,0,0.136612076947375,0.00506144085462078,78.1170599806628
"2014-06-20","Switzerland","France","Japan","Greece","D","H",3.47,2.38,8.2586,0.110527527237789,0,0.122175492481174,0.00282495382798495,43.5996574812959
"2014-06-21","Germany","Ghana","Argentina","Iran","D","H",5.44,1.14,6.2016,0.147328147416613,1,0.161260520506347,0.00983591112543225,150.607890222435
"2014-06-21","Germany","Ghana","Honduras","Ecuador","D","A",5.44,1.59,8.6496,0.105468920090172,1,0.116318652658633,0.00205014004140318,31.3918316624379
"2014-06-21","Argentina","Iran","Honduras","Ecuador","H","H",1.14,5.71,6.5094,0.140416018667673,0,0.154408223306969,0.00836329778213372,128.059171967536
"2014-06-22","Belgium","Russia","South Korea","Algeria","A","H",3.43,2.5,8.575,0.105848727779714,0,0.11740324873965,0.00157452693769836,25.519177449553
"2014-06-22","Belgium","Russia","Nigeria","Bosnia & Herzegovina","H","D",2.2,3.59,7.898,0.115092065637701,0,0.127973433131567,0.00305003798990391,49.4335529159088
"2014-06-22","South Korea","Algeria","Nigeria","Bosnia & Herzegovina","H","D",2.5,3.59,8.975,0.101180994755998,0,0.111759318643084,0.00103403038340776,16.7590685244072
"2014-06-23","USA","Portugal","Australia","Spain","A","D",1.73,5.19,8.9787,0.101691006474416,0,0.111709032422637,0.00164211370312588,26.4639901267128
"2014-06-23","Australia","Spain","Cameroon","Brazil","H","A",7.8,1.12,8.736,0.104529228265867,0,0.115081172367259,0.00202570586040314,32.6458879109807
"2014-06-23","Netherlands","Chile","Croatia","Mexico","H","D",2.66,3.42,9.0972,0.0999503139391056,0,0.110116386295241,0.00101331287714213,16.3303563723471
"2014-06-24","Costa Rica","England","Greece","Ivory Coast","H","A",4.36,1.95,8.502,0.107133092641951,0,0.118479305153534,0.00211463729520357,33.9195611588393
"2014-06-24","Costa Rica","England","Japan","Colombia","H","A",4.36,2.08,9.0688,0.100551703682215,0,0.110494948783175,0.00137118406354642,21.9942974660395
"2014-06-24","Italy","Uruguay","Greece","Ivory Coast","H","D",2.54,3.57,9.0678,0.100385564367248,0,0.110508314216405,0.0011757851889742,18.8600275411431
"2014-06-24","Italy","Uruguay","Japan","Colombia","H","H",2.54,3.39,8.6106,0.105836214506897,0,0.116883785100389,0.0019916757415257,31.9472125439621
"2014-06-24","Greece","Ivory Coast","Japan","Colombia","H","A",3.91,2.08,8.1328,0.111934155331203,1,0.124153350107349,0.00273857144019448,43.927694675689
"2014-06-25","Bosnia & Herzegovina","Iran","Nigeria","Argentina","H","D",2.2,4.15,9.13,0.0997722106362846,0,0.109681603534101,0.00117113841681962,19.0274562516561
"2014-06-25","Bosnia & Herzegovina","Iran","Ecuador","France","H","D",2.2,4.07,8.954,0.101739759715974,1,0.112045374289398,0.00142032256118045,23.0759447457043
"2014-06-25","Nigeria","Argentina","Ecuador","France","A","H",1.43,5.51,7.8793,0.115480435547014,0,0.128285060911725,0.00322178764009524,52.3443023417447
"2014-06-25","Nigeria","Argentina","Honduras","Switzerland","A","D",1.43,4.41,6.3063,0.1446163572014,0,0.158886137096662,0.00897681534665185,145.846092002907
"2014-06-25","Ecuador","France","Honduras","Switzerland","H","A",5.51,1.48,8.1548,0.111842316993832,0,0.123804057861156,0.00293005881384411,47.6045914765556
"2014-06-26","Algeria","Russia","South Korea","Belgium","A","H",2.02,4.53,9.1506,0.0996658301409031,0,0.109409861985347,0.00127510495795369,20.6129621051859
"2014-06-26","Algeria","Russia","Portugal","Ghana","A","A",2.02,3.7,7.474,0.122133723138355,0,0.135319262245594,0.00467770536184426,75.6183738142303
"2014-06-26","South Korea","Belgium","Portugal","Ghana","A","D",1.84,4.75,8.74,0.104526103242543,0,0.115024360981546,0.00206913565015616,33.449022749943
"2014-06-26","South Korea","Belgium","USA","Germany","H","A",4.53,1.67,7.5651,0.12020568064204,0,0.133690497697373,0.0039092246324754,63.195346161301
"2014-06-26","Portugal","Ghana","USA","Germany","D","A",4.75,1.67,7.9325,0.114741999664947,0,0.127401404904544,0.00314313419566847,50.810959256878
"2014-06-29","Costa Rica","Greece","Netherlands","Mexico","H","D",2.64,3.29,8.6856,0.104860170063702,0,0.115800620557754,0.00179995200895597,28.6588569070101
"2014-06-30","France","Nigeria","Germany","Algeria","H","D",1.41,5.52,7.7832,0.117630326115458,1,0.129904137345253,0.00426183065285337,67.7347782309057
"2014-07-01","Argentina","Switzerland","Belgium","USA","D","H",4.07,2,8.14,0.111897081621333,0,0.124038876137894,0.00279352899496059,45.682052708723
"2014-07-05","Argentina","Belgium","Netherlands","Costa Rica","H","D",1.99,4.08,8.1192,0.112495421746214,1,0.124370004919081,0.00318605896985794,51.9554756311457
