"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2016-08-13,"Burnley","Swansea","Crystal Palace","West Brom","D","H","3.14","2.16",6.7824,0
2016-08-13,"Burnley","Swansea","Crystal Palace","West Brom","H","D","2.73","3.17",8.6541,0
2016-08-13,"Burnley","Swansea","Crystal Palace","West Brom","D","D","3.14","3.17",9.9538,0
2016-08-13,"Burnley","Swansea","Crystal Palace","West Brom","A","D","2.81","3.17",8.9077,0
2016-08-13,"Burnley","Swansea","Crystal Palace","West Brom","H","A","2.73","3.81",10.4013,0
2016-08-13,"Burnley","Swansea","Crystal Palace","West Brom","D","A","3.14","3.81",11.9634,0
2016-08-13,"Burnley","Swansea","Crystal Palace","West Brom","A","A","2.81","3.81",10.7061,1
2016-08-13,"Burnley","Swansea","Everton","Tottenham","H","H","2.73","3.46",9.4458,0
2016-08-13,"Burnley","Swansea","Everton","Tottenham","D","H","3.14","3.46",10.8644,0
2016-08-13,"Burnley","Swansea","Everton","Tottenham","A","H","2.81","3.46",9.7226,0
2016-08-13,"Burnley","Swansea","Everton","Tottenham","H","D","2.73","3.37",9.2001,0
2016-08-13,"Burnley","Swansea","Everton","Tottenham","D","D","3.14","3.37",10.5818,0
2016-08-13,"Burnley","Swansea","Everton","Tottenham","A","D","2.81","3.37",9.4697,1
2016-08-13,"Burnley","Swansea","Everton","Tottenham","D","A","3.14","2.2",6.908,0
2016-08-13,"Burnley","Swansea","Hull City","Leicester","H","H","2.73","4.51",12.3123,0
2016-08-13,"Burnley","Swansea","Hull City","Leicester","D","H","3.14","4.51",14.1614,0
2016-08-13,"Burnley","Swansea","Hull City","Leicester","A","H","2.81","4.51",12.6731,1
2016-08-13,"Burnley","Swansea","Hull City","Leicester","H","D","2.73","3.43",9.3639,0
2016-08-13,"Burnley","Swansea","Hull City","Leicester","D","D","3.14","3.43",10.7702,0
2016-08-13,"Burnley","Swansea","Hull City","Leicester","A","D","2.81","3.43",9.6383,0
2016-08-13,"Burnley","Swansea","Manchester City","Sunderland","H","D","2.73","6.25",17.0625,0
2016-08-13,"Burnley","Swansea","Manchester City","Sunderland","A","D","2.81","6.25",17.5625,0
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","D","H","3.14","2.22",6.9708,0
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","H","D","2.73","3.24",8.8452,0
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","D","D","3.14","3.24",10.1736,0
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","A","D","2.81","3.24",9.1044,1
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","H","A","2.73","3.55",9.6915,0
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","D","A","3.14","3.55",11.147,0
2016-08-13,"Burnley","Swansea","Middlesbrough","Stoke","A","A","2.81","3.55",9.9755,0
2016-08-13,"Burnley","Swansea","Southampton","Watford","H","D","2.73","3.65",9.9645,0
2016-08-13,"Burnley","Swansea","Southampton","Watford","D","D","3.14","3.65",11.461,0
2016-08-13,"Burnley","Swansea","Southampton","Watford","A","D","2.81","3.65",10.2565,1
2016-08-13,"Burnley","Swansea","Southampton","Watford","H","A","2.73","4.84",13.2132,0
2016-08-13,"Burnley","Swansea","Southampton","Watford","D","A","3.14","4.84",15.1976,0
2016-08-13,"Burnley","Swansea","Southampton","Watford","A","A","2.81","4.84",13.6004,0
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","H","H","2.16","3.46",7.4736,0
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","D","H","3.17","3.46",10.9682,0
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","A","H","3.81","3.46",13.1826,0
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","H","D","2.16","3.37",7.2792,0
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","D","D","3.17","3.37",10.6829,0
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","A","D","3.81","3.37",12.8397,1
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","D","A","3.17","2.2",6.974,0
2016-08-13,"Crystal Palace","West Brom","Everton","Tottenham","A","A","3.81","2.2",8.382,0
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","H","H","2.16","4.51",9.7416,0
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","D","H","3.17","4.51",14.2967,0
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","A","H","3.81","4.51",17.1831,1
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","H","D","2.16","3.43",7.4088,0
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","D","D","3.17","3.43",10.8731,0
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","A","D","3.81","3.43",13.0683,0
2016-08-13,"Crystal Palace","West Brom","Hull City","Leicester","A","A","3.81","1.9",7.239,0
2016-08-13,"Crystal Palace","West Brom","Manchester City","Sunderland","H","D","2.16","6.25",13.5,0
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","D","H","3.17","2.22",7.0374,0
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","A","H","3.81","2.22",8.4582,0
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","H","D","2.16","3.24",6.9984,0
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","D","D","3.17","3.24",10.2708,0
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","A","D","3.81","3.24",12.3444,1
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","H","A","2.16","3.55",7.668,0
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","D","A","3.17","3.55",11.2535,0
2016-08-13,"Crystal Palace","West Brom","Middlesbrough","Stoke","A","A","3.81","3.55",13.5255,0
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","A","H","3.81","1.78",6.7818,0
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","H","D","2.16","3.65",7.884,0
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","D","D","3.17","3.65",11.5705,0
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","A","D","3.81","3.65",13.9065,1
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","H","A","2.16","4.84",10.4544,0
2016-08-13,"Crystal Palace","West Brom","Southampton","Watford","D","A","3.17","4.84",15.3428,0
2016-08-13,"Everton","Tottenham","Hull City","Leicester","H","H","3.46","4.51",15.6046,0
2016-08-13,"Everton","Tottenham","Hull City","Leicester","D","H","3.37","4.51",15.1987,1
2016-08-13,"Everton","Tottenham","Hull City","Leicester","A","H","2.2","4.51",9.922,0
2016-08-13,"Everton","Tottenham","Hull City","Leicester","H","D","3.46","3.43",11.8678,0
2016-08-13,"Everton","Tottenham","Hull City","Leicester","D","D","3.37","3.43",11.5591,0
2016-08-13,"Everton","Tottenham","Hull City","Leicester","A","D","2.2","3.43",7.546,0
2016-08-13,"Everton","Tottenham","Hull City","Leicester","H","A","3.46","1.9",6.574,0
2016-08-13,"Everton","Tottenham","Hull City","Leicester","D","A","3.37","1.9",6.403,0
2016-08-13,"Everton","Tottenham","Manchester City","Sunderland","A","D","2.2","6.25",13.75,0
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","H","H","3.46","2.22",7.6812,0
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","D","H","3.37","2.22",7.4814,0
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","H","D","3.46","3.24",11.2104,0
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","D","D","3.37","3.24",10.9188,1
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","A","D","2.2","3.24",7.128,0
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","H","A","3.46","3.55",12.283,0
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","D","A","3.37","3.55",11.9635,0
2016-08-13,"Everton","Tottenham","Middlesbrough","Stoke","A","A","2.2","3.55",7.81,0
2016-08-13,"Everton","Tottenham","Southampton","Watford","H","D","3.46","3.65",12.629,0
2016-08-13,"Everton","Tottenham","Southampton","Watford","D","D","3.37","3.65",12.3005,1
2016-08-13,"Everton","Tottenham","Southampton","Watford","A","D","2.2","3.65",8.03,0
2016-08-13,"Everton","Tottenham","Southampton","Watford","H","A","3.46","4.84",16.7464,0
2016-08-13,"Everton","Tottenham","Southampton","Watford","D","A","3.37","4.84",16.3108,0
2016-08-13,"Everton","Tottenham","Southampton","Watford","A","A","2.2","4.84",10.648,0
2016-08-13,"Hull City","Leicester","Manchester City","Sunderland","A","D","1.9","6.25",11.875,0
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","H","H","4.51","2.22",10.0122,0
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","D","H","3.43","2.22",7.6146,0
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","H","D","4.51","3.24",14.6124,1
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","D","D","3.43","3.24",11.1132,0
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","H","A","4.51","3.55",16.0105,0
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","D","A","3.43","3.55",12.1765,0
2016-08-13,"Hull City","Leicester","Middlesbrough","Stoke","A","A","1.9","3.55",6.745,0
2016-08-13,"Hull City","Leicester","Southampton","Watford","H","H","4.51","1.78",8.0278,0
2016-08-13,"Hull City","Leicester","Southampton","Watford","H","D","4.51","3.65",16.4615,1
2016-08-13,"Hull City","Leicester","Southampton","Watford","D","D","3.43","3.65",12.5195,0
2016-08-13,"Hull City","Leicester","Southampton","Watford","A","D","1.9","3.65",6.935,0
2016-08-13,"Hull City","Leicester","Southampton","Watford","D","A","3.43","4.84",16.6012,0
2016-08-13,"Hull City","Leicester","Southampton","Watford","A","A","1.9","4.84",9.196,0
2016-08-13,"Manchester City","Sunderland","Middlesbrough","Stoke","D","H","6.25","2.22",13.875,0
2016-08-13,"Manchester City","Sunderland","Southampton","Watford","D","H","6.25","1.78",11.125,0
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","H","D","2.22","3.65",8.103,0
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","D","D","3.24","3.65",11.826,1
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","A","D","3.55","3.65",12.9575,0
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","H","A","2.22","4.84",10.7448,0
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","D","A","3.24","4.84",15.6816,0
2016-08-13,"Middlesbrough","Stoke","Southampton","Watford","A","A","3.55","4.84",17.182,0
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","H","H","2.7","5.2",14.04,0
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","D","H","3.34","5.2",17.368,0
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","A","H","2.71","5.2",14.092,0
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","H","D","2.7","3.57",9.639,0
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","D","D","3.34","3.57",11.9238,0
2016-08-14,"Arsenal","Liverpool","Bournemouth","Manchester United","A","D","2.71","3.57",9.6747,0
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","D","H","4.26","2.76",11.7576,0
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","D","D","4.26","3.45",14.697,0
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","H","A","6.79","2.57",17.4503,0
2016-08-20,"Burnley","Liverpool","Leicester","Arsenal","D","A","4.26","2.57",10.9482,0
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","A","H","1.52","6.04",9.1808,0
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","D","D","4.26","4.11",17.5086,0
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","H","A","6.79","1.59",10.7961,1
2016-08-20,"Burnley","Liverpool","Stoke","Manchester City","D","A","4.26","1.59",6.7734,0
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","H","H","6.79","1.83",12.4257,0
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","D","H","4.26","1.83",7.7958,0
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","D","D","4.26","3.48",14.8248,0
2016-08-20,"Burnley","Liverpool","Swansea","Hull City","A","A","1.52","4.82",7.3264,0
2016-08-20,"Burnley","Liverpool","Tottenham","Crystal Palace","H","H","6.79","1.45",9.8455,1
2016-08-20,"Burnley","Liverpool","Tottenham","Crystal Palace","A","D","1.52","4.53",6.8856,0
2016-08-20,"Burnley","Liverpool","Tottenham","Crystal Palace","A","A","1.52","7.7",11.704,0
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","A","H","1.52","5.71",8.6792,0
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","D","D","4.26","3.79",16.1454,0
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","H","A","6.79","1.66",11.2714,1
2016-08-20,"Burnley","Liverpool","Watford","Chelsea","D","A","4.26","1.66",7.0716,0
2016-08-20,"Burnley","Liverpool","West Brom","Everton","D","H","4.26","2.99",12.7374,0
2016-08-20,"Burnley","Liverpool","West Brom","Everton","D","D","4.26","3.15",13.419,0
2016-08-20,"Burnley","Liverpool","West Brom","Everton","H","A","6.79","2.56",17.3824,1
2016-08-20,"Burnley","Liverpool","West Brom","Everton","D","A","4.26","2.56",10.9056,0
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","H","H","2.76","6.04",16.6704,0
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","A","H","2.57","6.04",15.5228,0
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","H","D","2.76","4.11",11.3436,0
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","D","D","3.45","4.11",14.1795,0
2016-08-20,"Leicester","Arsenal","Stoke","Manchester City","A","D","2.57","4.11",10.5627,0
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","H","D","2.76","3.48",9.6048,0
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","D","D","3.45","3.48",12.006,0
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","A","D","2.57","3.48",8.9436,0
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","H","A","2.76","4.82",13.3032,0
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","D","A","3.45","4.82",16.629,1
2016-08-20,"Leicester","Arsenal","Swansea","Hull City","A","A","2.57","4.82",12.3874,0
2016-08-20,"Leicester","Arsenal","Tottenham","Crystal Palace","H","D","2.76","4.53",12.5028,0
2016-08-20,"Leicester","Arsenal","Tottenham","Crystal Palace","D","D","3.45","4.53",15.6285,0
2016-08-20,"Leicester","Arsenal","Tottenham","Crystal Palace","A","D","2.57","4.53",11.6421,0
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","H","H","2.76","5.71",15.7596,0
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","A","H","2.57","5.71",14.6747,0
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","H","D","2.76","3.79",10.4604,0
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","D","D","3.45","3.79",13.0755,0
2016-08-20,"Leicester","Arsenal","Watford","Chelsea","A","D","2.57","3.79",9.7403,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","H","H","2.76","2.99",8.2524,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","D","H","3.45","2.99",10.3155,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","A","H","2.57","2.99",7.6843,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","H","D","2.76","3.15",8.694,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","D","D","3.45","3.15",10.8675,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","A","D","2.57","3.15",8.0955,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","H","A","2.76","2.56",7.0656,0
2016-08-20,"Leicester","Arsenal","West Brom","Everton","D","A","3.45","2.56",8.832,1
2016-08-20,"Leicester","Arsenal","West Brom","Everton","A","A","2.57","2.56",6.5792,0
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","H","H","6.04","1.83",11.0532,0
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","D","H","4.11","1.83",7.5213,0
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","D","D","4.11","3.48",14.3028,0
2016-08-20,"Stoke","Manchester City","Swansea","Hull City","A","A","1.59","4.82",7.6638,1
2016-08-20,"Stoke","Manchester City","Tottenham","Crystal Palace","H","H","6.04","1.45",8.758,0
2016-08-20,"Stoke","Manchester City","Tottenham","Crystal Palace","A","D","1.59","4.53",7.2027,0
2016-08-20,"Stoke","Manchester City","Tottenham","Crystal Palace","A","A","1.59","7.7",12.243,0
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","A","H","1.59","5.71",9.0789,0
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","D","D","4.11","3.79",15.5769,0
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","H","A","6.04","1.66",10.0264,0
2016-08-20,"Stoke","Manchester City","Watford","Chelsea","D","A","4.11","1.66",6.8226,0
2016-08-20,"Stoke","Manchester City","West Brom","Everton","D","H","4.11","2.99",12.2889,0
2016-08-20,"Stoke","Manchester City","West Brom","Everton","D","D","4.11","3.15",12.9465,0
