"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2010-08-14,"Aston Villa","West Ham","Blackburn","Everton","H","H","1.92","2.92",5.6064,1
2010-08-14,"Aston Villa","West Ham","Blackburn","Everton","D","H","3.34","2.92",9.7528,0
2010-08-14,"Aston Villa","West Ham","Blackburn","Everton","A","H","4.14","2.92",12.0888,0
2010-08-14,"Aston Villa","West Ham","Blackburn","Everton","H","D","1.92","3.24",6.2208,0
2010-08-14,"Aston Villa","West Ham","Blackburn","Everton","D","D","3.34","3.24",10.8216,0
2010-08-14,"Aston Villa","West Ham","Blackburn","Everton","D","A","3.34","2.42",8.0828,0
2010-08-14,"Aston Villa","West Ham","Blackburn","Everton","A","A","4.14","2.42",10.0188,0
2010-08-14,"Aston Villa","West Ham","Bolton","Fulham","D","H","3.34","2.19",7.3146,0
2010-08-14,"Aston Villa","West Ham","Bolton","Fulham","A","H","4.14","2.19",9.0666,0
2010-08-14,"Aston Villa","West Ham","Bolton","Fulham","H","D","1.92","3.26",6.2592,1
2010-08-14,"Aston Villa","West Ham","Bolton","Fulham","D","D","3.34","3.26",10.8884,0
2010-08-14,"Aston Villa","West Ham","Bolton","Fulham","H","A","1.92","3.36",6.4512,0
2010-08-14,"Aston Villa","West Ham","Bolton","Fulham","D","A","3.34","3.36",11.2224,0
2010-08-14,"Aston Villa","West Ham","Sunderland","Birmingham","D","H","3.34","2.11",7.0474,0
2010-08-14,"Aston Villa","West Ham","Sunderland","Birmingham","A","H","4.14","2.11",8.7354,0
2010-08-14,"Aston Villa","West Ham","Sunderland","Birmingham","H","D","1.92","3.27",6.2784,1
2010-08-14,"Aston Villa","West Ham","Sunderland","Birmingham","D","D","3.34","3.27",10.9218,0
2010-08-14,"Aston Villa","West Ham","Sunderland","Birmingham","H","A","1.92","3.54",6.7968,0
2010-08-14,"Aston Villa","West Ham","Sunderland","Birmingham","D","A","3.34","3.54",11.8236,0
2010-08-14,"Aston Villa","West Ham","Tottenham","Manchester City","D","H","3.34","2.23",7.4482,0
2010-08-14,"Aston Villa","West Ham","Tottenham","Manchester City","A","H","4.14","2.23",9.2322,0
2010-08-14,"Aston Villa","West Ham","Tottenham","Manchester City","H","D","1.92","3.28",6.2976,1
2010-08-14,"Aston Villa","West Ham","Tottenham","Manchester City","D","D","3.34","3.28",10.9552,0
2010-08-14,"Aston Villa","West Ham","Tottenham","Manchester City","H","A","1.92","3.24",6.2208,0
2010-08-14,"Aston Villa","West Ham","Tottenham","Manchester City","D","A","3.34","3.24",10.8216,0
2010-08-14,"Aston Villa","West Ham","Wigan","Blackpool","D","H","3.34","1.74",5.8116,0
2010-08-14,"Aston Villa","West Ham","Wigan","Blackpool","A","H","4.14","1.74",7.2036,0
2010-08-14,"Aston Villa","West Ham","Wigan","Blackpool","H","D","1.92","3.57",6.8544,0
2010-08-14,"Aston Villa","West Ham","Wigan","Blackpool","D","D","3.34","3.57",11.9238,0
2010-08-14,"Aston Villa","West Ham","Wigan","Blackpool","H","A","1.92","4.8",9.216,1
2010-08-14,"Aston Villa","West Ham","Wolves","Stoke","D","H","3.34","2.38",7.9492,0
2010-08-14,"Aston Villa","West Ham","Wolves","Stoke","A","H","4.14","2.38",9.8532,0
2010-08-14,"Aston Villa","West Ham","Wolves","Stoke","H","D","1.92","3.19",6.1248,0
2010-08-14,"Aston Villa","West Ham","Wolves","Stoke","D","D","3.34","3.19",10.6546,0
2010-08-14,"Aston Villa","West Ham","Wolves","Stoke","H","A","1.92","3.03",5.8176,0
2010-08-14,"Aston Villa","West Ham","Wolves","Stoke","D","A","3.34","3.03",10.1202,0
2010-08-14,"Blackburn","Everton","Bolton","Fulham","H","H","2.92","2.19",6.3948,0
2010-08-14,"Blackburn","Everton","Bolton","Fulham","D","H","3.24","2.19",7.0956,0
2010-08-14,"Blackburn","Everton","Bolton","Fulham","H","D","2.92","3.26",9.5192,1
2010-08-14,"Blackburn","Everton","Bolton","Fulham","D","D","3.24","3.26",10.5624,0
2010-08-14,"Blackburn","Everton","Bolton","Fulham","A","D","2.42","3.26",7.8892,0
2010-08-14,"Blackburn","Everton","Bolton","Fulham","H","A","2.92","3.36",9.8112,0
2010-08-14,"Blackburn","Everton","Bolton","Fulham","D","A","3.24","3.36",10.8864,0
2010-08-14,"Blackburn","Everton","Bolton","Fulham","A","A","2.42","3.36",8.1312,0
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","H","H","2.92","2.11",6.1612,0
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","D","H","3.24","2.11",6.8364,0
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","H","D","2.92","3.27",9.5484,1
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","D","D","3.24","3.27",10.5948,0
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","A","D","2.42","3.27",7.9134,0
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","H","A","2.92","3.54",10.3368,0
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","D","A","3.24","3.54",11.4696,0
2010-08-14,"Blackburn","Everton","Sunderland","Birmingham","A","A","2.42","3.54",8.5668,0
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","H","H","2.92","2.23",6.5116,0
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","D","H","3.24","2.23",7.2252,0
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","H","D","2.92","3.28",9.5776,1
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","D","D","3.24","3.28",10.6272,0
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","A","D","2.42","3.28",7.9376,0
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","H","A","2.92","3.24",9.4608,0
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","D","A","3.24","3.24",10.4976,0
2010-08-14,"Blackburn","Everton","Tottenham","Manchester City","A","A","2.42","3.24",7.8408,0
2010-08-14,"Blackburn","Everton","Wigan","Blackpool","D","H","3.24","1.74",5.6376,0
2010-08-14,"Blackburn","Everton","Wigan","Blackpool","H","D","2.92","3.57",10.4244,0
2010-08-14,"Blackburn","Everton","Wigan","Blackpool","D","D","3.24","3.57",11.5668,0
2010-08-14,"Blackburn","Everton","Wigan","Blackpool","A","D","2.42","3.57",8.6394,0
2010-08-14,"Blackburn","Everton","Wigan","Blackpool","A","A","2.42","4.8",11.616,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","H","H","2.92","2.38",6.9496,1
2010-08-14,"Blackburn","Everton","Wolves","Stoke","D","H","3.24","2.38",7.7112,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","A","H","2.42","2.38",5.7596,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","H","D","2.92","3.19",9.3148,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","D","D","3.24","3.19",10.3356,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","A","D","2.42","3.19",7.7198,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","H","A","2.92","3.03",8.8476,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","D","A","3.24","3.03",9.8172,0
2010-08-14,"Blackburn","Everton","Wolves","Stoke","A","A","2.42","3.03",7.3326,0
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","D","H","3.26","2.11",6.8786,0
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","A","H","3.36","2.11",7.0896,0
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","H","D","2.19","3.27",7.1613,0
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","D","D","3.26","3.27",10.6602,1
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","A","D","3.36","3.27",10.9872,0
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","H","A","2.19","3.54",7.7526,0
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","D","A","3.26","3.54",11.5404,0
2010-08-14,"Bolton","Fulham","Sunderland","Birmingham","A","A","3.36","3.54",11.8944,0
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","D","H","3.26","2.23",7.2698,0
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","A","H","3.36","2.23",7.4928,0
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","H","D","2.19","3.28",7.1832,0
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","D","D","3.26","3.28",10.6928,1
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","A","D","3.36","3.28",11.0208,0
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","H","A","2.19","3.24",7.0956,0
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","D","A","3.26","3.24",10.5624,0
2010-08-14,"Bolton","Fulham","Tottenham","Manchester City","A","A","3.36","3.24",10.8864,0
2010-08-14,"Bolton","Fulham","Wigan","Blackpool","D","H","3.26","1.74",5.6724,0
2010-08-14,"Bolton","Fulham","Wigan","Blackpool","A","H","3.36","1.74",5.8464,0
2010-08-14,"Bolton","Fulham","Wigan","Blackpool","H","D","2.19","3.57",7.8183,0
2010-08-14,"Bolton","Fulham","Wigan","Blackpool","D","D","3.26","3.57",11.6382,0
2010-08-14,"Bolton","Fulham","Wigan","Blackpool","A","D","3.36","3.57",11.9952,0
2010-08-14,"Bolton","Fulham","Wigan","Blackpool","H","A","2.19","4.8",10.512,0
2010-08-14,"Bolton","Fulham","Wolves","Stoke","D","H","3.26","2.38",7.7588,1
2010-08-14,"Bolton","Fulham","Wolves","Stoke","A","H","3.36","2.38",7.9968,0
2010-08-14,"Bolton","Fulham","Wolves","Stoke","H","D","2.19","3.19",6.9861,0
2010-08-14,"Bolton","Fulham","Wolves","Stoke","D","D","3.26","3.19",10.3994,0
2010-08-14,"Bolton","Fulham","Wolves","Stoke","A","D","3.36","3.19",10.7184,0
2010-08-14,"Bolton","Fulham","Wolves","Stoke","H","A","2.19","3.03",6.6357,0
2010-08-14,"Bolton","Fulham","Wolves","Stoke","D","A","3.26","3.03",9.8778,0
2010-08-14,"Bolton","Fulham","Wolves","Stoke","A","A","3.36","3.03",10.1808,0
2010-08-14,"Chelsea","West Brom","Wigan","Blackpool","H","A","1.15","4.8",5.52,1
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","D","H","3.27","2.23",7.2921,0
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","A","H","3.54","2.23",7.8942,0
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","H","D","2.11","3.28",6.9208,0
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","D","D","3.27","3.28",10.7256,1
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","A","D","3.54","3.28",11.6112,0
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","H","A","2.11","3.24",6.8364,0
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","D","A","3.27","3.24",10.5948,0
2010-08-14,"Sunderland","Birmingham","Tottenham","Manchester City","A","A","3.54","3.24",11.4696,0
2010-08-14,"Sunderland","Birmingham","Wigan","Blackpool","D","H","3.27","1.74",5.6898,0
2010-08-14,"Sunderland","Birmingham","Wigan","Blackpool","A","H","3.54","1.74",6.1596,0
2010-08-14,"Sunderland","Birmingham","Wigan","Blackpool","H","D","2.11","3.57",7.5327,0
2010-08-14,"Sunderland","Birmingham","Wigan","Blackpool","D","D","3.27","3.57",11.6739,0
2010-08-14,"Sunderland","Birmingham","Wigan","Blackpool","H","A","2.11","4.8",10.128,0
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","D","H","3.27","2.38",7.7826,1
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","A","H","3.54","2.38",8.4252,0
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","H","D","2.11","3.19",6.7309,0
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","D","D","3.27","3.19",10.4313,0
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","A","D","3.54","3.19",11.2926,0
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","H","A","2.11","3.03",6.3933,0
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","D","A","3.27","3.03",9.9081,0
2010-08-14,"Sunderland","Birmingham","Wolves","Stoke","A","A","3.54","3.03",10.7262,0
2010-08-14,"Tottenham","Manchester City","Wigan","Blackpool","D","H","3.28","1.74",5.7072,0
2010-08-14,"Tottenham","Manchester City","Wigan","Blackpool","A","H","3.24","1.74",5.6376,0
2010-08-14,"Tottenham","Manchester City","Wigan","Blackpool","H","D","2.23","3.57",7.9611,0
2010-08-14,"Tottenham","Manchester City","Wigan","Blackpool","D","D","3.28","3.57",11.7096,0
2010-08-14,"Tottenham","Manchester City","Wigan","Blackpool","A","D","3.24","3.57",11.5668,0
2010-08-14,"Tottenham","Manchester City","Wigan","Blackpool","H","A","2.23","4.8",10.704,0
2010-08-14,"Tottenham","Manchester City","Wolves","Stoke","D","H","3.28","2.38",7.8064,1
2010-08-14,"Tottenham","Manchester City","Wolves","Stoke","A","H","3.24","2.38",7.7112,0
2010-08-14,"Tottenham","Manchester City","Wolves","Stoke","H","D","2.23","3.19",7.1137,0
