"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2009-08-15,"Aston Villa","Wigan","Blackburn","Manchester City","D","A","3.51","2.23",7.8273,0
2009-08-15,"Aston Villa","Wigan","Bolton","Sunderland","D","H","3.51","2.25",7.8975,0
2009-08-15,"Aston Villa","Wigan","Chelsea","Hull City","A","H","5.24","1.17",6.1308,1
2009-08-15,"Aston Villa","Wigan","Everton","Arsenal","D","A","3.51","2.27",7.9677,0
2009-08-15,"Aston Villa","Wigan","Portsmouth","Fulham","D","H","3.51","2.74",9.6174,0
2009-08-15,"Aston Villa","Wigan","Portsmouth","Fulham","D","A","3.51","2.58",9.0558,0
2009-08-15,"Aston Villa","Wigan","Stoke","Burnley","D","H","3.51","1.93",6.7743,0
2009-08-15,"Aston Villa","Wigan","Stoke","Burnley","A","H","5.24","1.93",10.1132,1
2009-08-15,"Aston Villa","Wigan","Stoke","Burnley","H","A","1.69","4.06",6.8614,0
2009-08-15,"Aston Villa","Wigan","Wolves","West Ham","D","H","3.51","2.54",8.9154,0
2009-08-15,"Aston Villa","Wigan","Wolves","West Ham","D","A","3.51","2.78",9.7578,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","H","H","3.19","2.25",7.1775,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","D","H","3.27","2.25",7.3575,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","H","D","3.19","3.23",10.3037,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","D","D","3.27","3.23",10.5621,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","A","D","2.23","3.23",7.2029,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","H","A","3.19","3.22",10.2718,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","D","A","3.27","3.22",10.5294,0
2009-08-15,"Blackburn","Manchester City","Bolton","Sunderland","A","A","2.23","3.22",7.1806,1
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","H","H","3.19","3.2",10.208,0
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","D","H","3.27","3.2",10.464,0
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","A","H","2.23","3.2",7.136,0
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","H","D","3.19","3.21",10.2399,0
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","D","D","3.27","3.21",10.4967,0
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","A","D","2.23","3.21",7.1583,0
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","H","A","3.19","2.27",7.2413,0
2009-08-15,"Blackburn","Manchester City","Everton","Arsenal","D","A","3.27","2.27",7.4229,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","H","H","3.19","2.74",8.7406,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","D","H","3.27","2.74",8.9598,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","A","H","2.23","2.74",6.1102,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","H","D","3.19","3.19",10.1761,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","D","D","3.27","3.19",10.4313,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","A","D","2.23","3.19",7.1137,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","H","A","3.19","2.58",8.2302,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","D","A","3.27","2.58",8.4366,0
2009-08-15,"Blackburn","Manchester City","Portsmouth","Fulham","A","A","2.23","2.58",5.7534,1
2009-08-15,"Blackburn","Manchester City","Stoke","Burnley","H","H","3.19","1.93",6.1567,0
2009-08-15,"Blackburn","Manchester City","Stoke","Burnley","D","H","3.27","1.93",6.3111,0
2009-08-15,"Blackburn","Manchester City","Stoke","Burnley","H","D","3.19","3.31",10.5589,0
2009-08-15,"Blackburn","Manchester City","Stoke","Burnley","A","D","2.23","3.31",7.3813,0
2009-08-15,"Blackburn","Manchester City","Stoke","Burnley","A","A","2.23","4.06",9.0538,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","H","H","3.19","2.54",8.1026,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","D","H","3.27","2.54",8.3058,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","A","H","2.23","2.54",5.6642,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","H","D","3.19","3.22",10.2718,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","D","D","3.27","3.22",10.5294,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","A","D","2.23","3.22",7.1806,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","H","A","3.19","2.78",8.8682,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","D","A","3.27","2.78",9.0906,0
2009-08-15,"Blackburn","Manchester City","Wolves","West Ham","A","A","2.23","2.78",6.1994,1
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","H","H","2.25","3.2",7.2,0
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","D","H","3.23","3.2",10.336,0
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","A","H","3.22","3.2",10.304,0
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","H","D","2.25","3.21",7.2225,0
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","D","D","3.23","3.21",10.3683,0
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","A","D","3.22","3.21",10.3362,0
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","D","A","3.23","2.27",7.3321,0
2009-08-15,"Bolton","Sunderland","Everton","Arsenal","A","A","3.22","2.27",7.3094,1
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","H","H","2.25","2.74",6.165,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","D","H","3.23","2.74",8.8502,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","A","H","3.22","2.74",8.8228,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","H","D","2.25","3.19",7.1775,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","D","D","3.23","3.19",10.3037,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","A","D","3.22","3.19",10.2718,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","H","A","2.25","2.58",5.805,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","D","A","3.23","2.58",8.3334,0
2009-08-15,"Bolton","Sunderland","Portsmouth","Fulham","A","A","3.22","2.58",8.3076,1
2009-08-15,"Bolton","Sunderland","Stoke","Burnley","D","H","3.23","1.93",6.2339,0
2009-08-15,"Bolton","Sunderland","Stoke","Burnley","A","H","3.22","1.93",6.2146,1
2009-08-15,"Bolton","Sunderland","Stoke","Burnley","H","D","2.25","3.31",7.4475,0
2009-08-15,"Bolton","Sunderland","Stoke","Burnley","D","D","3.23","3.31",10.6913,0
2009-08-15,"Bolton","Sunderland","Stoke","Burnley","A","D","3.22","3.31",10.6582,0
2009-08-15,"Bolton","Sunderland","Stoke","Burnley","H","A","2.25","4.06",9.135,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","H","H","2.25","2.54",5.715,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","D","H","3.23","2.54",8.2042,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","A","H","3.22","2.54",8.1788,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","H","D","2.25","3.22",7.245,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","D","D","3.23","3.22",10.4006,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","A","D","3.22","3.22",10.3684,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","H","A","2.25","2.78",6.255,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","D","A","3.23","2.78",8.9794,0
2009-08-15,"Bolton","Sunderland","Wolves","West Ham","A","A","3.22","2.78",8.9516,1
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","H","H","3.2","2.74",8.768,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","D","H","3.21","2.74",8.7954,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","A","H","2.27","2.74",6.2198,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","H","D","3.2","3.19",10.208,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","D","D","3.21","3.19",10.2399,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","A","D","2.27","3.19",7.2413,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","H","A","3.2","2.58",8.256,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","D","A","3.21","2.58",8.2818,0
2009-08-15,"Everton","Arsenal","Portsmouth","Fulham","A","A","2.27","2.58",5.8566,1
2009-08-15,"Everton","Arsenal","Stoke","Burnley","H","H","3.2","1.93",6.176,0
2009-08-15,"Everton","Arsenal","Stoke","Burnley","D","H","3.21","1.93",6.1953,0
2009-08-15,"Everton","Arsenal","Stoke","Burnley","H","D","3.2","3.31",10.592,0
2009-08-15,"Everton","Arsenal","Stoke","Burnley","D","D","3.21","3.31",10.6251,0
2009-08-15,"Everton","Arsenal","Stoke","Burnley","A","D","2.27","3.31",7.5137,0
2009-08-15,"Everton","Arsenal","Stoke","Burnley","A","A","2.27","4.06",9.2162,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","H","H","3.2","2.54",8.128,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","D","H","3.21","2.54",8.1534,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","A","H","2.27","2.54",5.7658,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","H","D","3.2","3.22",10.304,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","D","D","3.21","3.22",10.3362,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","A","D","2.27","3.22",7.3094,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","H","A","3.2","2.78",8.896,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","D","A","3.21","2.78",8.9238,0
2009-08-15,"Everton","Arsenal","Wolves","West Ham","A","A","2.27","2.78",6.3106,1
2009-08-15,"Portsmouth","Fulham","Stoke","Burnley","D","H","3.19","1.93",6.1567,0
2009-08-15,"Portsmouth","Fulham","Stoke","Burnley","H","D","2.74","3.31",9.0694,0
2009-08-15,"Portsmouth","Fulham","Stoke","Burnley","D","D","3.19","3.31",10.5589,0
2009-08-15,"Portsmouth","Fulham","Stoke","Burnley","A","D","2.58","3.31",8.5398,0
2009-08-15,"Portsmouth","Fulham","Stoke","Burnley","A","A","2.58","4.06",10.4748,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","H","H","2.74","2.54",6.9596,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","D","H","3.19","2.54",8.1026,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","A","H","2.58","2.54",6.5532,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","H","D","2.74","3.22",8.8228,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","D","D","3.19","3.22",10.2718,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","A","D","2.58","3.22",8.3076,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","H","A","2.74","2.78",7.6172,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","D","A","3.19","2.78",8.8682,0
2009-08-15,"Portsmouth","Fulham","Wolves","West Ham","A","A","2.58","2.78",7.1724,1
2009-08-15,"Stoke","Burnley","Wolves","West Ham","D","H","3.31","2.54",8.4074,0
2009-08-15,"Stoke","Burnley","Wolves","West Ham","A","H","4.06","2.54",10.3124,0
2009-08-15,"Stoke","Burnley","Wolves","West Ham","H","D","1.93","3.22",6.2146,0
2009-08-15,"Stoke","Burnley","Wolves","West Ham","D","D","3.31","3.22",10.6582,0
2009-08-15,"Stoke","Burnley","Wolves","West Ham","D","A","3.31","2.78",9.2018,0
2009-08-18,"Sunderland","Chelsea","Wigan","Wolves","D","H","3.68","1.68",6.1824,0
2009-08-18,"Sunderland","Chelsea","Wigan","Wolves","A","A","1.57","5.35",8.3995,1
2009-08-19,"Birmingham","Portsmouth","Burnley","Manchester United","H","D","2.01","4.66",9.3666,0
2009-08-19,"Birmingham","Portsmouth","Hull City","Tottenham","H","H","2.01","3.81",7.6581,0
2009-08-19,"Birmingham","Portsmouth","Hull City","Tottenham","H","D","2.01","3.34",6.7134,0
2009-08-19,"Birmingham","Portsmouth","Hull City","Tottenham","D","A","3.3","1.97",6.501,0
2009-08-19,"Birmingham","Portsmouth","Hull City","Tottenham","A","A","3.77","1.97",7.4269,0
2009-08-19,"Birmingham","Portsmouth","Liverpool","Stoke","H","D","2.01","5.19",10.4319,0
2009-08-19,"Burnley","Manchester United","Hull City","Tottenham","D","A","4.66","1.97",9.1802,0
2009-08-19,"Burnley","Manchester United","Liverpool","Stoke","D","H","4.66","1.26",5.8716,0
2009-08-19,"Burnley","Manchester United","Liverpool","Stoke","A","D","1.34","5.19",6.9546,0
2009-08-19,"Hull City","Tottenham","Liverpool","Stoke","A","D","1.97","5.19",10.2243,0
2009-08-22,"Arsenal","Portsmouth","Manchester City","Wolves","D","H","6.67","1.34",8.9378,0
2009-08-22,"Arsenal","Portsmouth","Wigan","Manchester United","H","H","1.18","6.26",7.3868,0
2009-08-22,"Arsenal","Portsmouth","Wigan","Manchester United","D","A","6.67","1.56",10.4052,0
2009-08-22,"Birmingham","Stoke","Hull City","Bolton","D","H","3.21","2.46",7.8966,1
2009-08-22,"Birmingham","Stoke","Hull City","Bolton","A","H","3.31","2.46",8.1426,0
2009-08-22,"Birmingham","Stoke","Hull City","Bolton","H","D","2.22","3.21",7.1262,0
2009-08-22,"Birmingham","Stoke","Hull City","Bolton","D","D","3.21","3.21",10.3041,0
2009-08-22,"Birmingham","Stoke","Hull City","Bolton","A","D","3.31","3.21",10.6251,0
2009-08-22,"Birmingham","Stoke","Hull City","Bolton","H","A","2.22","2.87",6.3714,0
2009-08-22,"Birmingham","Stoke","Hull City","Bolton","D","A","3.21","2.87",9.2127,0
