Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
24.04.2010,2010,Altrincham,Cambridge Utd,0,2
24.04.2010,2010,Eastbourne Boro,Oxford Utd,1,0
24.04.2010,2010,Gateshead,AFC Wimbledon,1,0
24.04.2010,2010,Grays,Forest Green,2,1
24.04.2010,2010,Hayes & Yeading,Wrexham,0,1
24.04.2010,2010,Histon,Barrow,2,2
24.04.2010,2010,Mansfield,Kidderminster,3,3
24.04.2010,2010,Rushden,Luton,1,1
24.04.2010,2010,Salisbury,Kettering,2,0
24.04.2010,2010,Stevenage,York,1,0
24.04.2010,2010,Tamworth,Ebbsfleet,3,4
20.04.2010,2010,Gateshead,Stevenage,0,1
20.04.2010,2010,Salisbury,Altrincham,4,1
20.04.2010,2010,AFC Wimbledon,Tamworth,0,1
20.04.2010,2010,Kettering,Crawley,1,1
20.04.2010,2010,Oxford Utd,Wrexham,1,0
20.04.2010,2010,Kidderminster,Barrow,1,2
17.04.2010,2010,Barrow,Salisbury,0,1
17.04.2010,2010,Cambridge Utd,Hayes & Yeading,4,1
17.04.2010,2010,Crawley,Tamworth,2,0
17.04.2010,2010,Ebbsfleet,Gateshead,2,0
17.04.2010,2010,Forest Green,Histon,2,0
17.04.2010,2010,Kettering,Eastbourne Boro,4,0
17.04.2010,2010,Kidderminster,Stevenage,0,2
17.04.2010,2010,Luton,Altrincham,0,0
17.04.2010,2010,Oxford Utd,Mansfield,2,0
17.04.2010,2010,Wrexham,Rushden,0,1
17.04.2010,2010,York,Grays,1,1
15.04.2010,2010,Barrow,Crawley,4,1
15.04.2010,2010,Hayes & Yeading,Kidderminster,2,2
14.04.2010,2010,Altrincham,Stevenage,0,1
13.04.2010,2010,Mansfield,Rushden,3,2
13.04.2010,2010,Salisbury,Hayes & Yeading,3,1
13.04.2010,2010,York,Barrow,3,0
13.04.2010,2010,AFC Wimbledon,Grays,0,2
13.04.2010,2010,Forest Green,Crawley,1,0
13.04.2010,2010,Luton,Histon,6,3
13.04.2010,2010,Oxford Utd,Cambridge Utd,0,0
10.04.2010,2010,Altrincham,Oxford Utd,0,1
10.04.2010,2010,Eastbourne Boro,York,3,1
10.04.2010,2010,Gateshead,Kidderminster,0,2
10.04.2010,2010,Grays,Wrexham,0,2
10.04.2010,2010,Hayes & Yeading,Barrow,1,1
10.04.2010,2010,Histon,Crawley,0,1
10.04.2010,2010,Mansfield,AFC Wimbledon,0,1
10.04.2010,2010,Rushden,Ebbsfleet,2,0
10.04.2010,2010,Salisbury,Cambridge Utd,2,1
10.04.2010,2010,Stevenage,Forest Green,2,0
10.04.2010,2010,Tamworth,Luton,1,1
08.04.2010,2010,Barrow,Kidderminster,1,0
07.04.2010,2010,York,AFC Wimbledon,5,0
05.04.2010,2010,AFC Wimbledon,Stevenage,0,3
05.04.2010,2010,Cambridge Utd,Mansfield,3,2
05.04.2010,2010,Crawley,Hayes & Yeading,1,0
05.04.2010,2010,Ebbsfleet,Eastbourne Boro,3,2
05.04.2010,2010,Forest Green,Tamworth,3,4
05.04.2010,2010,Kettering,Histon,1,1
05.04.2010,2010,Kidderminster,Rushden,1,1
05.04.2010,2010,Luton,Grays,6,0
05.04.2010,2010,Oxford Utd,Salisbury,1,0
05.04.2010,2010,Wrexham,Gateshead,0,0
05.04.2010,2010,York,Altrincham,2,1
03.04.2010,2010,Altrincham,Kidderminster,3,2
03.04.2010,2010,Eastbourne Boro,Forest Green,1,0
03.04.2010,2010,Gateshead,Cambridge Utd,2,0
03.04.2010,2010,Grays,Kettering,0,0
03.04.2010,2010,Histon,AFC Wimbledon,1,3
03.04.2010,2010,Mansfield,Wrexham,0,1
03.04.2010,2010,Stevenage,Luton,0,1
03.04.2010,2010,Tamworth,Barrow,3,0
02.04.2010,2010,Hayes & Yeading,Oxford Utd,2,1
02.04.2010,2010,Rushden,Crawley,1,1
02.04.2010,2010,Salisbury,Ebbsfleet,3,1
31.03.2010,2010,Forest Green,Barrow,1,0
30.03.2010,2010,Stevenage,Oxford Utd,1,0
30.03.2010,2010,Eastbourne Boro,Gateshead,2,1
30.03.2010,2010,Kidderminster,Cambridge Utd,1,0
30.03.2010,2010,Kettering,Rushden,0,3
30.03.2010,2010,Luton,Salisbury,4,0
30.03.2010,2010,Grays,York,0,4
30.03.2010,2010,AFC Wimbledon,Wrexham,2,2
29.03.2010,2010,Barrow,Histon,0,0
27.03.2010,2010,AFC Wimbledon,Rushden,0,1
27.03.2010,2010,Barrow,Eastbourne Boro,3,2
27.03.2010,2010,Cambridge Utd,Grays,3,0
27.03.2010,2010,Crawley,Stevenage,0,3
27.03.2010,2010,Forest Green,Altrincham,4,3
27.03.2010,2010,Kettering,Mansfield,2,2
27.03.2010,2010,Kidderminster,Salisbury,0,1
27.03.2010,2010,Luton,Hayes & Yeading,8,0
27.03.2010,2010,Oxford Utd,Gateshead,2,1
27.03.2010,2010,Wrexham,Histon,3,0
27.03.2010,2010,York,Tamworth,1,1
24.03.2010,2010,Cambridge Utd,Tamworth,2,0
24.03.2010,2010,Rushden,Oxford Utd,1,1
23.03.2010,2010,Grays,Stevenage,1,2
23.03.2010,2010,Kidderminster,York,0,1
23.03.2010,2010,AFC Wimbledon,Barrow,0,2
23.03.2010,2010,Mansfield,Altrincham,1,1
23.03.2010,2010,Salisbury,Forest Green,1,3
23.03.2010,2010,Gateshead,Wrexham,1,0
21.03.2010,2010,Tamworth,Oxford Utd,0,0
20.03.2010,2010,Altrincham,Rushden,2,2
20.03.2010,2010,Eastbourne Boro,Grays,2,2
20.03.2010,2010,Ebbsfleet,Luton,1,6
20.03.2010,2010,Histon,Mansfield,0,5
20.03.2010,2010,Kettering,Forest Green,0,2
20.03.2010,2010,Wrexham,Cambridge Utd,2,2
16.03.2010,2010,Cambridge Utd,Salisbury,3,1
16.03.2010,2010,Luton,Kidderminster,3,1
16.03.2010,2010,Stevenage,Histon,1,0
16.03.2010,2010,Gateshead,Forest Green,3,1
16.03.2010,2010,Barrow,Wrexham,2,1
16.03.2010,2010,Mansfield,York,0,1
16.03.2010,2010,Altrincham,Kettering,2,0
13.03.2010,2010,AFC Wimbledon,Eastbourne Boro,2,0
13.03.2010,2010,Cambridge Utd,Histon,2,1
13.03.2010,2010,Crawley,Ebbsfleet,2,1
13.03.2010,2010,Luton,Wrexham,1,0
13.03.2010,2010,Mansfield,Tamworth,0,0
13.03.2010,2010,Oxford Utd,Kettering,1,1
13.03.2010,2010,Rushden,Gateshead,8,0
13.03.2010,2010,Grays,Hayes & Yeading,0,0
13.03.2010,2010,Altrincham,York,0,0
09.03.2010,2010,Histon,Tamworth,1,0
09.03.2010,2010,York,Salisbury,1,2
09.03.2010,2010,Kettering,Cambridge Utd,0,1
09.03.2010,2010,Oxford Utd,Hayes & Yeading,1,2
09.03.2010,2010,Wrexham,Altrincham,1,1
09.03.2010,2010,Crawley,AFC Wimbledon,2,1
09.03.2010,2010,Luton,Forest Green,2,1
09.03.2010,2010,Stevenage,Barrow,4,0
06.03.2010,2010,AFC Wimbledon,Altrincham,1,1
06.03.2010,2010,Barrow,Cambridge Utd,0,1
06.03.2010,2010,Eastbourne Boro,Kidderminster,0,0
06.03.2010,2010,Forest Green,York,2,1
06.03.2010,2010,Hayes & Yeading,Luton,2,3
06.03.2010,2010,Histon,Gateshead,0,0
06.03.2010,2010,Mansfield,Salisbury,4,2
06.03.2010,2010,Stevenage,Crawley,2,0
06.03.2010,2010,Tamworth,Rushden,0,1
06.03.2010,2010,Wrexham,Ebbsfleet,1,1
06.03.2010,2010,Kettering,Grays,2,0
03.03.2010,2010,Histon,Rushden,0,1
02.03.2010,2010,Salisbury,Crawley,2,2
02.03.2010,2010,Eastbourne Boro,Stevenage,0,6
02.03.2010,2010,Kidderminster,Ebbsfleet,2,2
02.03.2010,2010,Tamworth,Gateshead,1,0
02.03.2010,2010,Cambridge Utd,Oxford Utd,1,1
02.03.2010,2010,Mansfield,Luton,0,0
27.02.2010,2010,Altrincham,Grays,1,1
27.02.2010,2010,Crawley,Luton,2,1
27.02.2010,2010,Ebbsfleet,Barrow,1,4
