"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","implied.joint.prob","result.mat","predict.prob","kelly.criterion","bet.money"
"2018-06-15","Morocco","Iran","Portugal","Spain","D","D",2.92,3.21,9.3732,0.0979128311802156,0,0.113319167323899,0.00167172154638886,16.7172154638886
"2018-06-15","Morocco","Iran","Egypt","Uruguay","H","D",2.19,4.01,8.7819,0.1045338607336,0,0.122179148562297,0.00256661682665448,25.6661682665448
"2018-06-15","Portugal","Spain","Egypt","Uruguay","A","D",2.02,4.01,8.1002,0.113274806804019,0,0.133383796747325,0.0038052636821233,38.052636821233
"2018-06-16","Argentina","Iceland","Croatia","Nigeria","D","H",5.18,1.66,8.5988,0.106731679981481,1,0.125080170187001,0.00284877538798893,28.2586097242339
"2018-06-16","Argentina","Iceland","France","Australia","H","D",1.32,6.77,8.9364,0.102762807683701,0,0.119790551329095,0.00236027508485843,23.412899713351
"2018-06-16","Croatia","Nigeria","France","Australia","H","D",1.66,6.77,11.2382,0.0817257142465349,0,0.0897909418909994,1.56284896107363e-05,0.155027802595842
"2018-06-16","Croatia","Nigeria","Peru","Denmark","D","A",3.71,2.28,8.4588,0.108590087989163,0,0.127351056464226,0.00320753821722872,31.8173805623259
"2018-06-17","Germany","Mexico","Brazil","Switzerland","A","H",7.26,1.46,10.5996,0.086950245380581,0,0.0971654287995107,0.000810225510074671,8.16619015369415
"2018-06-17","Germany","Mexico","Costa Rica","Serbia","D","A",4.45,1.83,8.1435,0.113247808457057,0,0.132638474537916,0.00435701315492118,43.913944306634
"2018-06-17","Brazil","Switzerland","Costa Rica","Serbia","D","A",4.31,1.83,7.8873,0.117170545778263,1,0.137117866157436,0.00524004304326625,52.8139232507141
"2018-06-18","Belgium","Panama","Tunisia","England","H","H",1.2,8.4,10.08,0.0916894494412095,0,0.103668961616788,0.00157927577466282,16.409584004689
"2018-06-18","Tunisia","England","Sweden","South Korea","D","H",4.14,2.23,9.2322,0.0998275739801292,0,0.115363770897808,0.00232400754744023,24.1477756381047
"2018-06-19","Colombia","Japan","Poland","Senegal","D","A",3.3,3.28,10.824,0.0850454464158829,0,0.0944995104962763,0.00051527701601991,5.3331264085406
"2018-06-19","Colombia","Japan","Russia","Egypt","D","D",3.3,3.45,11.385,0.0809594828442667,0,0.0881854369193272,0.000235678087504849,2.43927245599848
"2018-06-19","Poland","Senegal","Russia","Egypt","A","D",3.28,3.45,11.316,0.0813276958299264,0,0.0889360515483718,0.000144211898318651,1.49259574837946
"2018-06-20","Iran","Spain","Portugal","Morocco","D","H",6.59,1.68,11.0712,0.0828760420897257,0,0.0916571021730662,3.73292211771275e-05,0.386012257361911
