Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
18.05.2013,2013,Burghausen,Arminia Bielefeld,1,0
18.05.2013,2013,Chemnitzer,Unterhaching,5,0
18.05.2013,2013,Darmstadt,Stutt. Kickers,1,1
18.05.2013,2013,Hallescher,Saarbrucken,2,1
18.05.2013,2013,Hansa Rostock,Erfurt,0,0
18.05.2013,2013,Heidenheim,Offenbach,0,0
18.05.2013,2013,Preussen Munster,Babelsberg,4,1
18.05.2013,2013,Stuttgart II,Dortmund II,0,1
18.05.2013,2013,VfL Osnabruck,Alemannia Aachen,4,0
18.05.2013,2013,Wehen,Karlsruher,2,4
11.05.2013,2013,Alemannia Aachen,Stuttgart II,4,2
11.05.2013,2013,Arminia Bielefeld,VfL Osnabruck,1,0
11.05.2013,2013,Babelsberg,Burghausen,0,4
11.05.2013,2013,Dortmund II,Hallescher,2,2
11.05.2013,2013,Erfurt,Darmstadt,2,4
11.05.2013,2013,Karlsruher,Hansa Rostock,1,1
11.05.2013,2013,Offenbach,Wehen,1,0
11.05.2013,2013,Saarbrucken,Heidenheim,1,2
11.05.2013,2013,Stutt. Kickers,Chemnitzer,1,1
11.05.2013,2013,Unterhaching,Preussen Munster,3,0
07.05.2013,2013,Dortmund II,Erfurt,4,3
05.05.2013,2013,Darmstadt,Karlsruher,0,1
04.05.2013,2013,Babelsberg,Unterhaching,3,1
04.05.2013,2013,Chemnitzer,Erfurt,1,2
04.05.2013,2013,Hallescher,Alemannia Aachen,1,0
04.05.2013,2013,Hansa Rostock,Offenbach,2,2
04.05.2013,2013,Heidenheim,Dortmund II,2,2
04.05.2013,2013,Preussen Munster,Stutt. Kickers,0,1
04.05.2013,2013,VfL Osnabruck,Burghausen,1,0
03.05.2013,2013,Stuttgart II,Arminia Bielefeld,0,1
03.05.2013,2013,Wehen,Saarbrucken,3,1
30.04.2013,2013,Babelsberg,Dortmund II,1,1
27.04.2013,2013,Alemannia Aachen,Heidenheim,1,2
27.04.2013,2013,Arminia Bielefeld,Hallescher,2,1
27.04.2013,2013,Burghausen,Unterhaching,3,1
27.04.2013,2013,Dortmund II,Wehen,1,2
27.04.2013,2013,Erfurt,Preussen Munster,1,1
27.04.2013,2013,Saarbrucken,Hansa Rostock,1,1
27.04.2013,2013,Stutt. Kickers,Babelsberg,2,1
27.04.2013,2013,VfL Osnabruck,Stuttgart II,2,0
26.04.2013,2013,Karlsruher,Chemnitzer,4,1
26.04.2013,2013,Offenbach,Darmstadt,0,2
20.04.2013,2013,Babelsberg,Erfurt,1,1
20.04.2013,2013,Chemnitzer,Offenbach,2,0
20.04.2013,2013,Darmstadt,Saarbrucken,1,2
20.04.2013,2013,Hallescher,VfL Osnabruck,1,2
20.04.2013,2013,Hansa Rostock,Dortmund II,2,0
20.04.2013,2013,Heidenheim,Arminia Bielefeld,3,0
20.04.2013,2013,Preussen Munster,Karlsruher,2,1
20.04.2013,2013,Stuttgart II,Burghausen,0,0
20.04.2013,2013,Unterhaching,Stutt. Kickers,1,1
19.04.2013,2013,Wehen,Alemannia Aachen,3,2
17.04.2013,2013,Dortmund II,Offenbach,0,0
17.04.2013,2013,Darmstadt,Chemnitzer,1,1
16.04.2013,2013,Hallescher,Heidenheim,0,0
16.04.2013,2013,Stuttgart II,Preussen Munster,0,1
16.04.2013,2013,Erfurt,Alemannia Aachen,3,1
16.04.2013,2013,Babelsberg,Hansa Rostock,2,1
13.04.2013,2013,Arminia Bielefeld,Wehen,3,1
13.04.2013,2013,Burghausen,Stutt. Kickers,1,4
13.04.2013,2013,Dortmund II,Darmstadt,1,0
13.04.2013,2013,Erfurt,Unterhaching,1,0
13.04.2013,2013,Karlsruher,Babelsberg,2,1
13.04.2013,2013,Offenbach,Preussen Munster,0,1
13.04.2013,2013,Saarbrucken,Chemnitzer,2,0
13.04.2013,2013,Stuttgart II,Hallescher,3,0
13.04.2013,2013,VfL Osnabruck,Heidenheim,2,2
12.04.2013,2013,Alemannia Aachen,Hansa Rostock,3,4
10.04.2013,2013,Erfurt,Karlsruher,0,1
10.04.2013,2013,Babelsberg,Stuttgart II,0,0
09.04.2013,2013,Stutt. Kickers,Dortmund II,0,1
06.04.2013,2013,Babelsberg,Offenbach,0,0
06.04.2013,2013,Chemnitzer,Dortmund II,1,0
06.04.2013,2013,Hallescher,Burghausen,0,0
06.04.2013,2013,Hansa Rostock,Arminia Bielefeld,0,2
06.04.2013,2013,Heidenheim,Stuttgart II,1,0
06.04.2013,2013,Preussen Munster,Saarbrucken,3,3
06.04.2013,2013,Stutt. Kickers,Erfurt,0,1
06.04.2013,2013,Unterhaching,Karlsruher,2,1
06.04.2013,2013,Wehen,VfL Osnabruck,3,2
05.04.2013,2013,Darmstadt,Alemannia Aachen,0,0
03.04.2013,2013,Wehen,Hallescher,2,0
03.04.2013,2013,Stuttgart II,Erfurt,1,0
31.03.2013,2013,Stuttgart II,Wehen,1,1
30.03.2013,2013,Alemannia Aachen,Chemnitzer,1,5
30.03.2013,2013,Arminia Bielefeld,Darmstadt,0,0
30.03.2013,2013,Burghausen,Erfurt,0,0
30.03.2013,2013,Dortmund II,Preussen Munster,0,0
30.03.2013,2013,Karlsruher,Stutt. Kickers,3,0
30.03.2013,2013,Offenbach,Unterhaching,1,0
30.03.2013,2013,Saarbrucken,Babelsberg,2,1
30.03.2013,2013,VfL Osnabruck,Hansa Rostock,3,2
26.03.2013,2013,Burghausen,Offenbach,0,0
23.03.2013,2013,Stutt. Kickers,Arminia Bielefeld,1,1
23.03.2013,2013,Hansa Rostock,Darmstadt,0,0
23.03.2013,2013,Burghausen,Alemannia Aachen,2,0
16.03.2013,2013,Chemnitzer,Arminia Bielefeld,0,1
16.03.2013,2013,Darmstadt,VfL Osnabruck,1,0
16.03.2013,2013,Hansa Rostock,Stuttgart II,0,0
16.03.2013,2013,Heidenheim,Burghausen,2,1
16.03.2013,2013,Preussen Munster,Alemannia Aachen,4,1
16.03.2013,2013,Stutt. Kickers,Offenbach,0,2
15.03.2013,2013,Unterhaching,Saarbrucken,0,0
12.03.2013,2013,Stuttgart II,Unterhaching,0,0
10.03.2013,2013,Hallescher,Hansa Rostock,3,1
09.03.2013,2013,Alemannia Aachen,Babelsberg,1,2
09.03.2013,2013,Arminia Bielefeld,Preussen Munster,1,1
09.03.2013,2013,Burghausen,Karlsruher,1,2
09.03.2013,2013,Dortmund II,Unterhaching,2,1
09.03.2013,2013,Heidenheim,Wehen,2,2
09.03.2013,2013,Offenbach,Erfurt,0,1
09.03.2013,2013,Saarbrucken,Stutt. Kickers,3,0
09.03.2013,2013,Stuttgart II,Darmstadt,0,2
08.03.2013,2013,VfL Osnabruck,Chemnitzer,2,2
06.03.2013,2013,Hansa Rostock,Burghausen,1,0
03.03.2013,2013,Darmstadt,Hallescher,1,2
02.03.2013,2013,Babelsberg,Arminia Bielefeld,0,2
02.03.2013,2013,Chemnitzer,Stuttgart II,1,0
02.03.2013,2013,Erfurt,Saarbrucken,1,2
02.03.2013,2013,Hansa Rostock,Heidenheim,0,2
02.03.2013,2013,Karlsruher,Offenbach,2,1
02.03.2013,2013,Preussen Munster,VfL Osnabruck,3,1
02.03.2013,2013,Unterhaching,Alemannia Aachen,1,0
02.03.2013,2013,Wehen,Burghausen,1,1
23.02.2013,2013,Alemannia Aachen,Stutt. Kickers,3,0
23.02.2013,2013,Arminia Bielefeld,Unterhaching,3,0
23.02.2013,2013,Hallescher,Chemnitzer,2,0
23.02.2013,2013,Heidenheim,Darmstadt,3,0
23.02.2013,2013,Saarbrucken,Karlsruher,0,0
23.02.2013,2013,VfL Osnabruck,Babelsberg,1,0
22.02.2013,2013,Wehen,Hansa Rostock,2,1
20.02.2013,2013,Saarbrucken,Arminia Bielefeld,2,4
17.02.2013,2013,Darmstadt,Wehen,1,0
16.02.2013,2013,Chemnitzer,Heidenheim,2,1
16.02.2013,2013,Karlsruher,Dortmund II,1,0
16.02.2013,2013,Offenbach,Saarbrucken,2,0
16.02.2013,2013,Preussen Munster,Hallescher,2,0
16.02.2013,2013,Unterhaching,VfL Osnabruck,0,2
13.02.2013,2013,Darmstadt,Babelsberg,0,0
12.02.2013,2013,Unterhaching,Wehen,0,2
10.02.2013,2013,VfL Osnabruck,Stutt. Kickers,3,1
09.02.2013,2013,Arminia Bielefeld,Erfurt,2,0
09.02.2013,2013,Burghausen,Saarbrucken,2,1
09.02.2013,2013,Hallescher,Babelsberg,1,0
09.02.2013,2013,Heidenheim,Preussen Munster,3,1
08.02.2013,2013,Alemannia Aachen,Karlsruher,0,4
08.02.2013,2013,Wehen,Chemnitzer,0,0
05.02.2013,2013,Stuttgart II,Offenbach,1,0
03.02.2013,2013,Saarbrucken,Dortmund II,3,3
03.02.2013,2013,Unterhaching,Hallescher,1,3
02.02.2013,2013,Babelsberg,Heidenheim,2,4
02.02.2013,2013,Chemnitzer,Hansa Rostock,2,1
02.02.2013,2013,Darmstadt,Burghausen,0,0
02.02.2013,2013,Erfurt,VfL Osnabruck,2,1
02.02.2013,2013,Karlsruher,Arminia Bielefeld,0,0
02.02.2013,2013,Offenbach,Alemannia Aachen,1,1
02.02.2013,2013,Preussen Munster,Wehen,0,0
02.02.2013,2013,Stutt. Kickers,Stuttgart II,3,0
30.01.2013,2013,Dortmund II,Alemannia Aachen,0,0
30.01.2013,2013,Heidenheim,Erfurt,2,1
30.01.2013,2013,Wehen,Stutt. Kickers,0,2
26.01.2013,2013,Alemannia Aachen,Saarbrucken,2,0
26.01.2013,2013,Burghausen,Dortmund II,2,2
26.01.2013,2013,Hallescher,Stutt. Kickers,1,1
26.01.2013,2013,Hansa Rostock,Preussen Munster,0,2
26.01.2013,2013,Heidenheim,Unterhaching,2,1
26.01.2013,2013,VfL Osnabruck,Karlsruher,2,3
26.01.2013,2013,Wehen,Babelsberg,1,0
25.01.2013,2013,Arminia Bielefeld,Offenbach,3,1
15.12.2012,2013,Chemnitzer,Burghausen,2,1
15.12.2012,2013,Erfurt,Hallescher,2,1
15.12.2012,2013,Karlsruher,Stuttgart II,3,1
15.12.2012,2013,Offenbach,VfL Osnabruck,1,5
15.12.2012,2013,Preussen Munster,Darmstadt,3,0
15.12.2012,2013,Stutt. Kickers,Heidenheim,0,2
09.12.2012,2013,Chemnitzer,Preussen Munster,2,2
08.12.2012,2013,Arminia Bielefeld,Dortmund II,4,2
08.12.2012,2013,Hallescher,Karlsruher,0,2
08.12.2012,2013,Hansa Rostock,Unterhaching,0,1
08.12.2012,2013,VfL Osnabruck,Saarbrucken,3,0
01.12.2012,2013,Alemannia Aachen,Arminia Bielefeld,2,1
01.12.2012,2013,Babelsberg,Chemnitzer,1,1
01.12.2012,2013,Dortmund II,VfL Osnabruck,1,1
01.12.2012,2013,Erfurt,Wehen,2,2
01.12.2012,2013,Karlsruher,Heidenheim,5,2
01.12.2012,2013,Offenbach,Hallescher,0,1
01.12.2012,2013,Preussen Munster,Burghausen,2,0
01.12.2012,2013,Saarbrucken,Stuttgart II,0,0
01.12.2012,2013,Stutt. Kickers,Hansa Rostock,2,0
30.11.2012,2013,Unterhaching,Darmstadt,2,2
24.11.2012,2013,Alemannia Aachen,VfL Osnabruck,0,1
24.11.2012,2013,Arminia Bielefeld,Burghausen,3,0
24.11.2012,2013,Babelsberg,Preussen Munster,1,0
24.11.2012,2013,Dortmund II,Stuttgart II,0,2
24.11.2012,2013,Erfurt,Hansa Rostock,1,1
24.11.2012,2013,Karlsruher,Wehen,4,0
24.11.2012,2013,Offenbach,Heidenheim,0,1
24.11.2012,2013,Saarbrucken,Hallescher,5,0
24.11.2012,2013,Stutt. Kickers,Darmstadt,1,1
23.11.2012,2013,Unterhaching,Chemnitzer,4,3
18.11.2012,2013,Darmstadt,Erfurt,0,1
17.11.2012,2013,Burghausen,Babelsberg,3,1
17.11.2012,2013,Chemnitzer,Stutt. Kickers,2,0
17.11.2012,2013,Hallescher,Dortmund II,0,1
17.11.2012,2013,Hansa Rostock,Karlsruher,0,3
17.11.2012,2013,Preussen Munster,Unterhaching,0,0
17.11.2012,2013,Stuttgart II,Alemannia Aachen,2,1
17.11.2012,2013,VfL Osnabruck,Arminia Bielefeld,0,0
17.11.2012,2013,Wehen,Offenbach,2,1
16.11.2012,2013,Heidenheim,Saarbrucken,3,0
13.11.2012,2013,Erfurt,Babelsberg,1,1
13.11.2012,2013,Stutt. Kickers,Unterhaching,0,0
10.11.2012,2013,Alemannia Aachen,Hallescher,0,3
10.11.2012,2013,Arminia Bielefeld,Stuttgart II,1,1
10.11.2012,2013,Burghausen,VfL Osnabruck,1,1
10.11.2012,2013,Dortmund II,Heidenheim,2,1
10.11.2012,2013,Erfurt,Chemnitzer,3,2
10.11.2012,2013,Karlsruher,Darmstadt,2,0
10.11.2012,2013,Saarbrucken,Wehen,3,3
10.11.2012,2013,Stutt. Kickers,Preussen Munster,0,2
09.11.2012,2013,Offenbach,Hansa Rostock,2,1
09.11.2012,2013,Unterhaching,Babelsberg,0,1
03.11.2012,2013,Babelsberg,Stutt. Kickers,1,0
03.11.2012,2013,Chemnitzer,Karlsruher,1,2
03.11.2012,2013,Darmstadt,Offenbach,1,0
03.11.2012,2013,Hallescher,Arminia Bielefeld,2,2
03.11.2012,2013,Hansa Rostock,Saarbrucken,2,0
03.11.2012,2013,Preussen Munster,Erfurt,3,2
03.11.2012,2013,Stuttgart II,VfL Osnabruck,1,2
03.11.2012,2013,Wehen,Dortmund II,3,1
02.11.2012,2013,Heidenheim,Alemannia Aachen,1,1
02.11.2012,2013,Unterhaching,Burghausen,3,0
27.10.2012,2013,Alemannia Aachen,Wehen,1,1
27.10.2012,2013,Arminia Bielefeld,Heidenheim,1,0
27.10.2012,2013,Burghausen,Stuttgart II,1,3
27.10.2012,2013,Dortmund II,Hansa Rostock,0,0
27.10.2012,2013,Karlsruher,Preussen Munster,2,1
27.10.2012,2013,Offenbach,Chemnitzer,0,0
27.10.2012,2013,Saarbrucken,Darmstadt,3,1
27.10.2012,2013,VfL Osnabruck,Hallescher,2,0
24.10.2012,2013,Stutt. Kickers,Karlsruher,0,2
21.10.2012,2013,Chemnitzer,Saarbrucken,4,1
20.10.2012,2013,Babelsberg,Karlsruher,0,0
20.10.2012,2013,Darmstadt,Dortmund II,1,2
20.10.2012,2013,Hallescher,Stuttgart II,1,4
20.10.2012,2013,Hansa Rostock,Alemannia Aachen,1,0
20.10.2012,2013,Heidenheim,VfL Osnabruck,1,3
20.10.2012,2013,Preussen Munster,Offenbach,2,2
20.10.2012,2013,Stutt. Kickers,Burghausen,1,2
20.10.2012,2013,Unterhaching,Erfurt,2,2
20.10.2012,2013,Wehen,Arminia Bielefeld,0,1
07.10.2012,2013,Dortmund II,Chemnitzer,1,2
