Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
02.12.2017,2017,Albirex Niigata,C-Osaka,1,0
02.12.2017,2017,FC Tokyo,G-Osaka,0,0
02.12.2017,2017,Iwata,Kashima,0,0
02.12.2017,2017,Kashiwa,Hiroshima,1,0
02.12.2017,2017,Kawasaki Frontale,Omiya Ardija,5,0
02.12.2017,2017,Kobe,Shimizu,1,3
02.12.2017,2017,Kofu,Vegalta Sendai,1,0
02.12.2017,2017,Sapporo,Sagan Tosu,3,2
02.12.2017,2017,Urawa,Yokohama M.,0,1
29.11.2017,2017,Urawa,Kawasaki Frontale,0,1
26.11.2017,2017,C-Osaka,Kobe,3,1
26.11.2017,2017,G-Osaka,Sapporo,0,1
26.11.2017,2017,Hiroshima,FC Tokyo,2,1
26.11.2017,2017,Kashima,Kashiwa,0,0
26.11.2017,2017,Omiya Ardija,Kofu,0,0
26.11.2017,2017,Sagan Tosu,Iwata,0,2
26.11.2017,2017,Shimizu,Albirex Niigata,2,3
26.11.2017,2017,Vegalta Sendai,Yokohama M.,2,2
18.11.2017,2017,Albirex Niigata,Kofu,1,0
18.11.2017,2017,Kashiwa,Iwata,1,0
18.11.2017,2017,Kawasaki Frontale,G-Osaka,1,0
18.11.2017,2017,Kobe,Hiroshima,1,2
18.11.2017,2017,Sagan Tosu,FC Tokyo,2,1
18.11.2017,2017,Shimizu,Sapporo,0,2
18.11.2017,2017,Vegalta Sendai,Omiya Ardija,3,0
18.11.2017,2017,Yokohama M.,C-Osaka,1,4
05.11.2017,2017,Kashima,Urawa,1,0
29.10.2017,2017,Albirex Niigata,Sagan Tosu,1,0
29.10.2017,2017,C-Osaka,Omiya Ardija,2,1
29.10.2017,2017,FC Tokyo,Shimizu,0,0
29.10.2017,2017,G-Osaka,Vegalta Sendai,1,1
29.10.2017,2017,Hiroshima,Urawa,0,1
29.10.2017,2017,Iwata,Yokohama M.,2,1
29.10.2017,2017,Kashiwa,Kawasaki Frontale,2,2
29.10.2017,2017,Kofu,Kobe,2,3
29.10.2017,2017,Sapporo,Kashima,1,2
22.10.2017,2017,Urawa,G-Osaka,3,3
21.10.2017,2017,C-Osaka,Kofu,2,0
21.10.2017,2017,FC Tokyo,Sapporo,1,2
21.10.2017,2017,Hiroshima,Kawasaki Frontale,0,3
21.10.2017,2017,Iwata,Albirex Niigata,2,2
21.10.2017,2017,Kobe,Sagan Tosu,1,2
21.10.2017,2017,Omiya Ardija,Kashiwa,1,1
21.10.2017,2017,Vegalta Sendai,Shimizu,0,0
21.10.2017,2017,Yokohama M.,Kashima,3,2
15.10.2017,2017,Kofu,FC Tokyo,1,1
15.10.2017,2017,Sagan Tosu,C-Osaka,1,2
14.10.2017,2017,G-Osaka,Albirex Niigata,0,1
14.10.2017,2017,Kashima,Hiroshima,2,0
14.10.2017,2017,Kawasaki Frontale,Vegalta Sendai,3,2
14.10.2017,2017,Sapporo,Kashiwa,3,0
14.10.2017,2017,Shimizu,Iwata,0,3
14.10.2017,2017,Urawa,Kobe,1,1
14.10.2017,2017,Yokohama M.,Omiya Ardija,1,1
01.10.2017,2017,Vegalta Sendai,Urawa,2,3
30.09.2017,2017,Albirex Niigata,Kobe,0,2
30.09.2017,2017,FC Tokyo,Iwata,0,0
30.09.2017,2017,G-Osaka,Yokohama M.,1,2
30.09.2017,2017,Hiroshima,Sapporo,1,1
30.09.2017,2017,Kashiwa,Kofu,0,1
30.09.2017,2017,Kawasaki Frontale,C-Osaka,5,1
30.09.2017,2017,Omiya Ardija,Shimizu,0,0
30.09.2017,2017,Sagan Tosu,Kashima,1,0
23.09.2017,2017,C-Osaka,Vegalta Sendai,1,4
23.09.2017,2017,Iwata,Omiya Ardija,2,1
23.09.2017,2017,Kashima,G-Osaka,2,1
23.09.2017,2017,Kashiwa,FC Tokyo,4,1
23.09.2017,2017,Kobe,Kawasaki Frontale,0,0
23.09.2017,2017,Kofu,Yokohama M.,3,2
23.09.2017,2017,Sapporo,Albirex Niigata,2,2
23.09.2017,2017,Shimizu,Hiroshima,1,3
23.09.2017,2017,Urawa,Sagan Tosu,2,2
17.09.2017,2017,Iwata,Urawa,1,1
16.09.2017,2017,Albirex Niigata,Kashima,2,4
16.09.2017,2017,FC Tokyo,Vegalta Sendai,1,0
16.09.2017,2017,Hiroshima,C-Osaka,1,0
16.09.2017,2017,Kobe,Sapporo,2,0
16.09.2017,2017,Omiya Ardija,G-Osaka,2,2
16.09.2017,2017,Sagan Tosu,Kofu,2,1
16.09.2017,2017,Shimizu,Kawasaki Frontale,0,3
16.09.2017,2017,Yokohama M.,Kashiwa,1,1
10.09.2017,2017,Vegalta Sendai,Sagan Tosu,4,1
09.09.2017,2017,Albirex Niigata,Hiroshima,0,0
09.09.2017,2017,FC Tokyo,C-Osaka,1,4
09.09.2017,2017,G-Osaka,Kobe,1,2
09.09.2017,2017,Kashima,Omiya Ardija,1,0
09.09.2017,2017,Kawasaki Frontale,Yokohama M.,3,0
09.09.2017,2017,Kofu,Shimizu,0,1
09.09.2017,2017,Sapporo,Iwata,2,1
09.09.2017,2017,Urawa,Kashiwa,1,2
27.08.2017,2017,Kofu,Kawasaki Frontale,2,2
27.08.2017,2017,Shimizu,Urawa,1,2
26.08.2017,2017,C-Osaka,Kashima,0,1
26.08.2017,2017,Iwata,Kobe,2,1
26.08.2017,2017,Kashiwa,Albirex Niigata,1,1
26.08.2017,2017,Omiya Ardija,Hiroshima,1,1
26.08.2017,2017,Sagan Tosu,G-Osaka,1,3
26.08.2017,2017,Sapporo,Vegalta Sendai,1,0
26.08.2017,2017,Yokohama M.,FC Tokyo,1,0
20.08.2017,2017,Kobe,Yokohama M.,0,0
19.08.2017,2017,Albirex Niigata,Vegalta Sendai,1,2
19.08.2017,2017,G-Osaka,Kashiwa,0,1
19.08.2017,2017,Hiroshima,Kofu,1,0
19.08.2017,2017,Iwata,C-Osaka,1,1
19.08.2017,2017,Kashima,Shimizu,2,0
19.08.2017,2017,Kawasaki Frontale,Sapporo,2,1
19.08.2017,2017,Sagan Tosu,Omiya Ardija,3,0
19.08.2017,2017,Urawa,FC Tokyo,2,1
13.08.2017,2017,FC Tokyo,Kobe,1,0
13.08.2017,2017,G-Osaka,Iwata,0,2
13.08.2017,2017,Kawasaki Frontale,Kashima,3,1
