"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2017-08-12,"Brighton","ManchesterCity","Chelsea","Burnley","D","H","5.72","1.29",7.3788,0
2017-08-12,"Brighton","ManchesterCity","Chelsea","Burnley","A","D","1.3","5.52",7.176,0
2017-08-12,"Brighton","ManchesterCity","CrystalPalace","Huddersfield","D","H","5.72","1.79",10.2388,0
2017-08-12,"Brighton","ManchesterCity","Everton","Stoke","D","H","5.72","1.77",10.1244,0
2017-08-12,"Brighton","ManchesterCity","Southampton","Swansea","D","H","5.72","1.59",9.0948,0
2017-08-12,"Brighton","ManchesterCity","Southampton","Swansea","A","A","1.3","6.18",8.034,0
2017-08-12,"Brighton","ManchesterCity","Watford","Liverpool","A","H","1.3","6.38",8.294,0
2017-08-12,"Brighton","ManchesterCity","Watford","Liverpool","D","A","5.72","1.55",8.866,0
2017-08-12,"Chelsea","Burnley","CrystalPalace","Huddersfield","D","H","5.52","1.79",9.8808,0
2017-08-12,"Chelsea","Burnley","Everton","Stoke","D","H","5.52","1.77",9.7704,0
2017-08-12,"Chelsea","Burnley","Southampton","Swansea","D","H","5.52","1.59",8.7768,0
2017-08-12,"Chelsea","Burnley","Southampton","Swansea","H","A","1.29","6.18",7.9722,0
2017-08-12,"Chelsea","Burnley","Watford","Liverpool","H","H","1.29","6.38",8.2302,0
2017-08-12,"Chelsea","Burnley","Watford","Liverpool","D","A","5.52","1.55",8.556,0
2017-08-12,"CrystalPalace","Huddersfield","Everton","Stoke","A","H","4.93","1.77",8.7261,1
2017-08-12,"CrystalPalace","Huddersfield","Everton","Stoke","D","D","3.54","3.52",12.4608,0
2017-08-12,"CrystalPalace","Huddersfield","Everton","Stoke","H","A","1.79","5.21",9.3259,0
2017-08-12,"CrystalPalace","Huddersfield","Southampton","Swansea","A","H","4.93","1.59",7.8387,0
2017-08-12,"CrystalPalace","Huddersfield","Southampton","Swansea","H","D","1.79","3.99",7.1421,0
2017-08-12,"CrystalPalace","Huddersfield","Southampton","Swansea","H","A","1.79","6.18",11.0622,0
2017-08-12,"CrystalPalace","Huddersfield","Watford","Liverpool","H","H","1.79","6.38",11.4202,0
2017-08-12,"CrystalPalace","Huddersfield","Watford","Liverpool","H","D","1.79","4.19",7.5001,0
2017-08-12,"CrystalPalace","Huddersfield","Watford","Liverpool","A","A","4.93","1.55",7.6415,0
2017-08-12,"CrystalPalace","Huddersfield","WestBrom","Bournemouth","D","H","3.54","2.54",8.9916,0
2017-08-12,"CrystalPalace","Huddersfield","WestBrom","Bournemouth","A","H","4.93","2.54",12.5222,1
2017-08-12,"CrystalPalace","Huddersfield","WestBrom","Bournemouth","D","D","3.54","3.19",11.2926,0
