"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2014-08-16,"Arsenal","Crystal Palace","Leicester","Everton","D","A","5.56","2.39",13.2884,0
2014-08-16,"Arsenal","Crystal Palace","Manchester United","Swansea","D","H","5.56","1.42",7.8952,0
2014-08-16,"Arsenal","Crystal Palace","Manchester United","Swansea","H","D","1.28","4.65",5.952,0
2014-08-16,"Arsenal","Crystal Palace","Manchester United","Swansea","H","A","1.28","7.55",9.664,1
2014-08-16,"Arsenal","Crystal Palace","QPR","Hull City","D","H","5.56","2.33",12.9548,0
2014-08-16,"Arsenal","Crystal Palace","Stoke","Aston Villa","D","H","5.56","1.93",10.7308,0
2014-08-16,"Arsenal","Crystal Palace","Stoke","Aston Villa","H","A","1.28","4.31",5.5168,1
2014-08-16,"Arsenal","Crystal Palace","West Brom","Sunderland","D","H","5.56","2.08",11.5648,0
2014-08-16,"Arsenal","Crystal Palace","West Ham","Tottenham","D","A","5.56","2.04",11.3424,0
2014-08-16,"Leicester","Everton","Manchester United","Swansea","A","D","2.39","4.65",11.1135,0
2014-08-16,"Leicester","Everton","QPR","Hull City","H","H","2.98","2.33",6.9434,0
2014-08-16,"Leicester","Everton","QPR","Hull City","D","H","3.33","2.33",7.7589,0
2014-08-16,"Leicester","Everton","QPR","Hull City","A","H","2.39","2.33",5.5687,0
2014-08-16,"Leicester","Everton","QPR","Hull City","H","D","2.98","3.17",9.4466,0
2014-08-16,"Leicester","Everton","QPR","Hull City","D","D","3.33","3.17",10.5561,0
2014-08-16,"Leicester","Everton","QPR","Hull City","A","D","2.39","3.17",7.5763,0
2014-08-16,"Leicester","Everton","QPR","Hull City","H","A","2.98","3.26",9.7148,0
2014-08-16,"Leicester","Everton","QPR","Hull City","D","A","3.33","3.26",10.8558,1
2014-08-16,"Leicester","Everton","QPR","Hull City","A","A","2.39","3.26",7.7914,0
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","H","H","2.98","1.93",5.7514,0
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","D","H","3.33","1.93",6.4269,0
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","H","D","2.98","3.32",9.8936,0
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","D","D","3.33","3.32",11.0556,0
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","A","D","2.39","3.32",7.9348,0
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","H","A","2.98","4.31",12.8438,0
2014-08-16,"Leicester","Everton","Stoke","Aston Villa","A","A","2.39","4.31",10.3009,0
2014-08-16,"Leicester","Everton","West Brom","Sunderland","H","H","2.98","2.08",6.1984,0
2014-08-16,"Leicester","Everton","West Brom","Sunderland","D","H","3.33","2.08",6.9264,0
2014-08-16,"Leicester","Everton","West Brom","Sunderland","H","D","2.98","3.32",9.8936,0
2014-08-16,"Leicester","Everton","West Brom","Sunderland","D","D","3.33","3.32",11.0556,1
2014-08-16,"Leicester","Everton","West Brom","Sunderland","A","D","2.39","3.32",7.9348,0
2014-08-16,"Leicester","Everton","West Brom","Sunderland","H","A","2.98","3.69",10.9962,0
2014-08-16,"Leicester","Everton","West Brom","Sunderland","D","A","3.33","3.69",12.2877,0
2014-08-16,"Leicester","Everton","West Brom","Sunderland","A","A","2.39","3.69",8.8191,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","H","H","2.98","3.65",10.877,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","D","H","3.33","3.65",12.1545,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","A","H","2.39","3.65",8.7235,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","H","D","2.98","3.48",10.3704,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","D","D","3.33","3.48",11.5884,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","A","D","2.39","3.48",8.3172,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","H","A","2.98","2.04",6.0792,0
2014-08-16,"Leicester","Everton","West Ham","Tottenham","D","A","3.33","2.04",6.7932,1
2014-08-16,"Manchester United","Swansea","QPR","Hull City","D","H","4.65","2.33",10.8345,0
2014-08-16,"Manchester United","Swansea","Stoke","Aston Villa","D","H","4.65","1.93",8.9745,0
2014-08-16,"Manchester United","Swansea","Stoke","Aston Villa","H","A","1.42","4.31",6.1202,0
2014-08-16,"Manchester United","Swansea","West Brom","Sunderland","D","H","4.65","2.08",9.672,0
2014-08-16,"Manchester United","Swansea","West Ham","Tottenham","D","A","4.65","2.04",9.486,0
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","D","H","3.17","1.93",6.1181,0
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","A","H","3.26","1.93",6.2918,0
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","H","D","2.33","3.32",7.7356,0
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","D","D","3.17","3.32",10.5244,0
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","A","D","3.26","3.32",10.8232,0
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","H","A","2.33","4.31",10.0423,0
2014-08-16,"QPR","Hull City","Stoke","Aston Villa","D","A","3.17","4.31",13.6627,0
2014-08-16,"QPR","Hull City","West Brom","Sunderland","D","H","3.17","2.08",6.5936,0
2014-08-16,"QPR","Hull City","West Brom","Sunderland","A","H","3.26","2.08",6.7808,0
2014-08-16,"QPR","Hull City","West Brom","Sunderland","H","D","2.33","3.32",7.7356,0
2014-08-16,"QPR","Hull City","West Brom","Sunderland","D","D","3.17","3.32",10.5244,0
2014-08-16,"QPR","Hull City","West Brom","Sunderland","A","D","3.26","3.32",10.8232,1
2014-08-16,"QPR","Hull City","West Brom","Sunderland","H","A","2.33","3.69",8.5977,0
2014-08-16,"QPR","Hull City","West Brom","Sunderland","D","A","3.17","3.69",11.6973,0
2014-08-16,"QPR","Hull City","West Brom","Sunderland","A","A","3.26","3.69",12.0294,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","H","H","2.33","3.65",8.5045,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","D","H","3.17","3.65",11.5705,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","A","H","3.26","3.65",11.899,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","H","D","2.33","3.48",8.1084,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","D","D","3.17","3.48",11.0316,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","A","D","3.26","3.48",11.3448,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","D","A","3.17","2.04",6.4668,0
2014-08-16,"QPR","Hull City","West Ham","Tottenham","A","A","3.26","2.04",6.6504,1
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","D","H","3.32","2.08",6.9056,0
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","A","H","4.31","2.08",8.9648,0
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","H","D","1.93","3.32",6.4076,0
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","D","D","3.32","3.32",11.0224,0
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","H","A","1.93","3.69",7.1217,0
2014-08-16,"Stoke","Aston Villa","West Brom","Sunderland","D","A","3.32","3.69",12.2508,0
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","H","H","1.93","3.65",7.0445,0
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","D","H","3.32","3.65",12.118,0
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","H","D","1.93","3.48",6.7164,0
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","D","D","3.32","3.48",11.5536,0
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","D","A","3.32","2.04",6.7728,0
2014-08-16,"Stoke","Aston Villa","West Ham","Tottenham","A","A","4.31","2.04",8.7924,1
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","H","H","2.08","3.65",7.592,0
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","D","H","3.32","3.65",12.118,0
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","A","H","3.69","3.65",13.4685,0
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","H","D","2.08","3.48",7.2384,0
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","D","D","3.32","3.48",11.5536,0
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","A","D","3.69","3.48",12.8412,0
2014-08-16,"West Brom","Sunderland","West Ham","Tottenham","D","A","3.32","2.04",6.7728,1
