Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
31.05.2015,2014,AS Roma,Palermo,1,2,1.58,4.22,5.43
31.05.2015,2014,Cagliari,Udinese,4,3,2.00,3.66,3.61
31.05.2015,2014,Fiorentina,Chievo,3,0,1.32,5.38,8.93
31.05.2015,2014,Inter,Empoli,4,3,1.53,4.39,5.86
31.05.2015,2014,Napoli,Lazio,2,4,1.91,3.61,4.01
31.05.2015,2014,Sampdoria,Parma,2,2,1.46,4.67,6.65
31.05.2015,2014,Sassuolo,Genoa,3,1,3.07,3.64,2.21
31.05.2015,2014,Torino,Cesena,5,0,1.38,5.02,7.68
30.05.2015,2014,Atalanta,AC Milan,1,3,2.74,3.42,2.53
30.05.2015,2014,Verona,Juventus,2,2,5.21,4.09,1.63
25.05.2015,2014,Lazio,AS Roma,1,2,2.57,2.53,3.68
24.05.2015,2014,AC Milan,Torino,3,0,2.39,3.37,2.99
24.05.2015,2014,Cesena,Cagliari,0,1,2.73,3.47,2.52
24.05.2015,2014,Chievo,Atalanta,1,1,2.11,3.33,3.62
24.05.2015,2014,Empoli,Sampdoria,1,1,2.15,3.52,3.33
24.05.2015,2014,Palermo,Fiorentina,2,3,3.67,3.57,2.00
24.05.2015,2014,Parma,Verona,2,2,2.39,3.56,2.85
24.05.2015,2014,Udinese,Sassuolo,0,1,2.05,3.50,3.62
23.05.2015,2014,Genoa,Inter,3,2,2.79,3.28,2.58
23.05.2015,2014,Juventus,Napoli,3,1,1.23,6.55,12.24
18.05.2015,2014,Fiorentina,Parma,3,0,1.15,8.23,17.46
18.05.2015,2014,Napoli,Cesena,3,2,1.33,5.23,9.42
17.05.2015,2014,AS Roma,Udinese,2,1,2.71,3.23,2.67
17.05.2015,2014,Atalanta,Genoa,1,4,2.06,3.56,3.55
17.05.2015,2014,Cagliari,Palermo,0,1,2.74,3.40,2.58
17.05.2015,2014,Sassuolo,AC Milan,3,2,1.91,3.48,4.24
17.05.2015,2014,Torino,Chievo,2,0,2.97,3.43,2.37
17.05.2015,2014,Verona,Empoli,2,1,1.99,3.48,3.86
16.05.2015,2014,Inter,Juventus,1,2,3.33,3.36,2.22
16.05.2015,2014,Sampdoria,Lazio,0,1,2.46,3.25,2.98
11.05.2015,2014,Genoa,Torino,5,1,2.46,3.30,2.92
10.05.2015,2014,Cesena,Sassuolo,2,3,2.51,3.14,3.02
10.05.2015,2014,Chievo,Verona,2,2,2.58,3.32,2.78
10.05.2015,2014,Empoli,Fiorentina,2,3,1.82,3.71,4.34
10.05.2015,2014,Lazio,Inter,1,2,2.10,3.32,3.65
10.05.2015,2014,Palermo,Atalanta,2,3,7.80,4.87,1.39
10.05.2015,2014,Parma,Napoli,2,2,2.53,3.24,2.89
10.05.2015,2014,Udinese,Sampdoria,1,4,3.87,3.42,2.02
09.05.2015,2014,AC Milan,AS Roma,2,1,1.51,4.16,6.66
09.05.2015,2014,Juventus,Cagliari,1,1,1.83,3.63,4.42
06.05.2015,2014,Torino,Empoli,0,1,1.63,3.95,5.48
04.05.2015,2014,Cagliari,Parma,4,0,1.52,4.18,6.77
03.05.2015,2014,AS Roma,Genoa,2,0,4.75,3.60,1.78
03.05.2015,2014,Atalanta,Lazio,1,1,1.35,5.20,8.63
03.05.2015,2014,Fiorentina,Cesena,3,1,1.41,4.55,8.28
03.05.2015,2014,Inter,Chievo,0,0,1.43,4.65,7.64
