Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
02.08.2020,2019,Bologna,Torino,1,1,1.82,4.18,3.86
02.08.2020,2019,Genoa,Verona,3,0,1.66,4.28,4.63
02.08.2020,2019,Lecce,Parma,3,4,1.55,4.87,5.04
02.08.2020,2019,Sassuolo,Udinese,0,1,1.85,4.16,3.76
02.08.2020,2019,Spal,Fiorentina,1,3,7.04,4.91,1.42
01.08.2020,2019,AC Milan,Cagliari,3,0,1.25,6.38,10.55
01.08.2020,2019,Atalanta,Inter,0,2,2.59,3.69,2.54
01.08.2020,2019,Brescia,Sampdoria,1,1,3.69,3.95,1.90
01.08.2020,2019,Juventus,AS Roma,1,3,2.27,3.71,2.93
01.08.2020,2019,Napoli,Lazio,3,1,2.06,3.82,3.28
29.07.2020,2019,Cagliari,Juventus,2,0,6.34,4.47,1.49
29.07.2020,2019,Fiorentina,Bologna,4,0,1.94,3.85,3.66
29.07.2020,2019,Lazio,Brescia,2,0,1.08,11.52,24.09
29.07.2020,2019,Sampdoria,AC Milan,1,4,8.23,5.21,1.36
29.07.2020,2019,Sassuolo,Genoa,5,0,2.19,3.49,3.26
29.07.2020,2019,Torino,AS Roma,2,3,8.60,5.75,1.32
29.07.2020,2019,Udinese,Lecce,1,2,2.35,3.67,2.84
29.07.2020,2019,Verona,Spal,3,0,1.57,4.30,5.56
28.07.2020,2019,Inter,Napoli,2,0,2.08,3.60,3.44
28.07.2020,2019,Parma,Atalanta,1,2,7.56,5.41,1.37
26.07.2020,2019,AS Roma,Fiorentina,2,1,1.51,4.62,5.97
26.07.2020,2019,Bologna,Lecce,3,2,2.08,3.82,3.25
26.07.2020,2019,Cagliari,Udinese,0,1,3.37,3.18,2.29
26.07.2020,2019,Juventus,Sampdoria,2,0,1.26,6.01,11.30
26.07.2020,2019,Spal,Torino,1,1,5.31,4.14,1.63
26.07.2020,2019,Verona,Lazio,1,5,3.86,3.69,1.93
25.07.2020,2019,Brescia,Parma,1,2,4.60,4.17,1.69
