Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
15.05.2016,2015,Chievo,Bologna,0,0,2.28,3.34,3.19
15.05.2016,2015,Empoli,Torino,2,1,2.61,3.50,2.60
15.05.2016,2015,Genoa,Atalanta,1,2,1.58,4.32,5.45
15.05.2016,2015,Lazio,Fiorentina,2,4,1.89,3.86,3.75
15.05.2016,2015,Palermo,Verona,3,2,1.23,6.38,11.38
15.05.2016,2015,Udinese,AC Carpi,1,2,2.13,3.53,3.30
14.05.2016,2015,AC Milan,AS Roma,1,3,2.89,3.67,2.32
14.05.2016,2015,Juventus,Sampdoria,5,0,1.20,7.08,14.04
14.05.2016,2015,Napoli,Frosinone,4,0,1.06,13.72,30.68
14.05.2016,2015,Sassuolo,Inter,3,1,1.67,4.10,4.86
08.05.2016,2015,AC Carpi,Lazio,1,3,2.89,3.31,2.48
08.05.2016,2015,AS Roma,Chievo,3,0,1.20,6.86,14.37
08.05.2016,2015,Atalanta,Udinese,1,1,3.26,3.24,2.27
08.05.2016,2015,Fiorentina,Palermo,0,0,1.66,3.93,5.25
08.05.2016,2015,Frosinone,Sassuolo,0,1,5.14,4.06,1.64
08.05.2016,2015,Sampdoria,Genoa,0,3,3.00,3.15,2.50
08.05.2016,2015,Torino,Napoli,1,2,7.28,4.82,1.42
08.05.2016,2015,Verona,Juventus,2,1,5.52,4.12,1.61
07.05.2016,2015,Bologna,AC Milan,0,1,3.89,3.41,2.01
07.05.2016,2015,Inter,Empoli,2,1,1.36,5.09,8.64
02.05.2016,2015,Genoa,AS Roma,2,3,5.37,4.01,1.63
02.05.2016,2015,Napoli,Atalanta,2,1,1.15,8.33,17.94
01.05.2016,2015,AC Milan,Frosinone,3,3,1.26,6.21,11.29
01.05.2016,2015,Empoli,Bologna,0,0,2.38,3.24,3.09
01.05.2016,2015,Juventus,AC Carpi,2,0,1.30,5.30,11.69
01.05.2016,2015,Lazio,Inter,2,0,2.23,3.40,3.26
01.05.2016,2015,Palermo,Sampdoria,2,0,1.90,3.63,4.01
01.05.2016,2015,Sassuolo,Verona,1,0,1.51,4.38,6.32
30.04.2016,2015,Chievo,Fiorentina,0,0,4.33,3.53,1.86
30.04.2016,2015,Udinese,Torino,1,5,1.96,3.45,4.01
25.04.2016,2015,AC Carpi,Empoli,1,0,1.91,3.43,4.26
25.04.2016,2015,AS Roma,Napoli,1,0,2.72,3.40,2.59
25.04.2016,2015,Verona,AC Milan,2,1,4.83,3.58,1.75
24.04.2016,2015,Atalanta,Chievo,1,0,1.98,3.34,4.04
24.04.2016,2015,Bologna,Genoa,2,0,2.27,3.19,3.36
24.04.2016,2015,Fiorentina,Juventus,1,2,3.70,3.30,2.14
24.04.2016,2015,Frosinone,Palermo,0,2,2.75,3.34,2.58
24.04.2016,2015,Sampdoria,Lazio,2,1,3.09,3.34,2.34
24.04.2016,2015,Torino,Sassuolo,1,3,2.37,3.26,3.10
23.04.2016,2015,Inter,Udinese,3,1,1.46,4.32,7.55
21.04.2016,2015,AC Milan,AC Carpi,0,0,1.41,4.49,8.62
20.04.2016,2015,AS Roma,Torino,3,2,1.40,4.80,8.05
20.04.2016,2015,Chievo,Frosinone,5,1,1.94,3.44,4.11
20.04.2016,2015,Empoli,Verona,1,0,1.89,3.51,4.18
20.04.2016,2015,Genoa,Inter,1,0,4.08,3.49,1.94
20.04.2016,2015,Juventus,Lazio,3,0,1.52,4.01,7.03
20.04.2016,2015,Palermo,Atalanta,2,2,2.32,3.26,3.19
20.04.2016,2015,Sassuolo,Sampdoria,0,0,2.16,3.34,3.49
20.04.2016,2015,Udinese,Fiorentina,2,1,3.11,3.20,2.35
19.04.2016,2015,Napoli,Bologna,6,0,1.27,5.84,11.79
17.04.2016,2015,Atalanta,AS Roma,3,3,4.93,3.61,1.76
17.04.2016,2015,Fiorentina,Sassuolo,3,1,1.77,3.62,4.78
17.04.2016,2015,Juventus,Palermo,4,0,1.15,7.62,23.24
17.04.2016,2015,Lazio,Empoli,2,0,1.51,4.32,6.50
17.04.2016,2015,Sampdoria,AC Milan,0,1,3.27,3.36,2.24
17.04.2016,2015,Udinese,Chievo,0,0,1.96,3.44,4.02
17.04.2016,2015,Verona,Frosinone,1,2,1.60,4.12,5.49
16.04.2016,2015,AC Carpi,Genoa,4,1,2.72,3.07,2.78
16.04.2016,2015,Bologna,Torino,0,1,2.95,3.11,2.55
16.04.2016,2015,Inter,Napoli,2,0,3.14,3.25,2.36
11.04.2016,2015,AS Roma,Bologna,1,1,1.30,5.38,11.11
10.04.2016,2015,Empoli,Fiorentina,2,0,3.46,3.28,2.20
10.04.2016,2015,Napoli,Verona,3,0,1.23,6.31,12.46
10.04.2016,2015,Palermo,Lazio,0,3,3.47,3.33,2.17
10.04.2016,2015,Sampdoria,Udinese,2,0,2.11,3.23,3.72
10.04.2016,2015,Torino,Atalanta,2,1,1.96,3.27,4.25
09.04.2016,2015,AC Milan,Juventus,1,2,3.88,3.19,2.09
09.04.2016,2015,Chievo,AC Carpi,1,0,2.16,3.15,3.65
09.04.2016,2015,Frosinone,Inter,0,1,5.69,3.82,1.62
09.04.2016,2015,Sassuolo,Genoa,0,1,1.90,3.45,4.22
04.04.2016,2015,Bologna,Verona,0,1,1.83,3.45,4.73
