Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
12.05.1996,1995,AC Milan,Cremonese,7,1
12.05.1996,1995,AS Roma,Inter,1,0
12.05.1996,1995,Atalanta,Padova,3,0
12.05.1996,1995,Bari,Juventus,2,2
12.05.1996,1995,Cagliari,Parma,2,0
12.05.1996,1995,L.R. Vicenza,Sampdoria,2,2
12.05.1996,1995,Napoli,Udinese,2,1
12.05.1996,1995,Piacenza,Fiorentina,0,1
12.05.1996,1995,Torino,Lazio,0,2
05.05.1996,1995,Cremonese,L.R. Vicenza,1,1
05.05.1996,1995,Fiorentina,AS Roma,1,4
05.05.1996,1995,Inter,Bari,3,0
05.05.1996,1995,Juventus,Atalanta,1,0
05.05.1996,1995,Lazio,Napoli,1,0
05.05.1996,1995,Padova,Cagliari,2,1
05.05.1996,1995,Parma,Torino,1,0
05.05.1996,1995,Sampdoria,AC Milan,3,0
05.05.1996,1995,Udinese,Piacenza,0,0
28.04.1996,1995,AC Milan,Fiorentina,3,1
28.04.1996,1995,AS Roma,Juventus,2,2
28.04.1996,1995,Atalanta,Lazio,1,3
28.04.1996,1995,Bari,Udinese,4,2
28.04.1996,1995,Cagliari,Inter,0,0
28.04.1996,1995,L.R. Vicenza,Parma,0,1
28.04.1996,1995,Napoli,Sampdoria,1,0
28.04.1996,1995,Piacenza,Padova,4,0
28.04.1996,1995,Torino,Cremonese,1,0
21.04.1996,1995,AS Roma,Napoli,4,1
21.04.1996,1995,Cagliari,L.R. Vicenza,2,0
21.04.1996,1995,Cremonese,Piacenza,0,0
21.04.1996,1995,Fiorentina,Atalanta,1,0
21.04.1996,1995,Inter,Juventus,1,2
21.04.1996,1995,Padova,Udinese,2,3
21.04.1996,1995,Parma,Bari,3,1
21.04.1996,1995,Sampdoria,Lazio,3,3
21.04.1996,1995,Torino,AC Milan,1,1
14.04.1996,1995,Atalanta,Cagliari,3,0
14.04.1996,1995,Bari,Cremonese,2,1
14.04.1996,1995,Inter,Padova,8,2
14.04.1996,1995,Juventus,Sampdoria,0,3
14.04.1996,1995,Lazio,Parma,2,1
14.04.1996,1995,L.R. Vicenza,AS Roma,2,1
14.04.1996,1995,Napoli,AC Milan,0,1
14.04.1996,1995,Piacenza,Torino,1,0
14.04.1996,1995,Udinese,Fiorentina,1,0
10.04.1996,1995,Atalanta,Bari,1,2
10.04.1996,1995,Cagliari,AC Milan,1,2
10.04.1996,1995,Inter,Sampdoria,0,2
10.04.1996,1995,Juventus,Udinese,2,1
10.04.1996,1995,Lazio,Fiorentina,4,0
10.04.1996,1995,Napoli,Torino,1,0
10.04.1996,1995,Padova,AS Roma,1,2
10.04.1996,1995,Parma,Cremonese,2,0
10.04.1996,1995,Piacenza,L.R. Vicenza,0,1
06.04.1996,1995,AC Milan,Lazio,0,0
06.04.1996,1995,AS Roma,Udinese,2,1
06.04.1996,1995,Cagliari,Piacenza,0,0
06.04.1996,1995,Cremonese,Inter,2,4
06.04.1996,1995,Fiorentina,Padova,6,4
06.04.1996,1995,L.R. Vicenza,Atalanta,1,0
06.04.1996,1995,Parma,Napoli,1,0
06.04.1996,1995,Sampdoria,Bari,2,0
06.04.1996,1995,Torino,Juventus,1,2
31.03.1996,1995,Atalanta,Torino,1,0
31.03.1996,1995,Bari,AS Roma,1,2
31.03.1996,1995,Inter,Fiorentina,1,2
31.03.1996,1995,Juventus,Parma,1,0
31.03.1996,1995,Lazio,L.R. Vicenza,3,0
31.03.1996,1995,Napoli,Cagliari,0,0
31.03.1996,1995,Padova,Cremonese,1,2
31.03.1996,1995,Piacenza,AC Milan,0,2
31.03.1996,1995,Udinese,Sampdoria,2,4
24.03.1996,1995,AC Milan,Parma,3,0
24.03.1996,1995,AS Roma,Piacenza,2,1
24.03.1996,1995,Bari,Padova,2,1
24.03.1996,1995,Cremonese,Lazio,2,1
24.03.1996,1995,Fiorentina,Juventus,0,1
24.03.1996,1995,L.R. Vicenza,Napoli,3,0
24.03.1996,1995,Sampdoria,Atalanta,2,3
24.03.1996,1995,Torino,Cagliari,1,1
24.03.1996,1995,Udinese,Inter,1,2
10.03.1996,1995,AC Milan,Inter,0,1
10.03.1996,1995,AS Roma,Cagliari,1,1
10.03.1996,1995,Bari,Fiorentina,1,1
10.03.1996,1995,Cremonese,Napoli,1,1
10.03.1996,1995,Juventus,Lazio,4,2
10.03.1996,1995,L.R. Vicenza,Torino,2,1
10.03.1996,1995,Piacenza,Parma,2,1
10.03.1996,1995,Sampdoria,Padova,3,1
10.03.1996,1995,Udinese,Atalanta,3,0
