Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
05.05.2002,2001,AC Milan,Lecce,3,0,1.09,8.30,9.99
05.05.2002,2001,Brescia,Bologna,3,0,1.71,4.08,3.13
05.05.2002,2001,Chievo,Atalanta,2,1,1.29,4.25,7.40
05.05.2002,2001,Lazio,Inter,4,2,3.78,3.87,1.56
05.05.2002,2001,Parma,Venezia,2,1,1.32,3.80,6.67
05.05.2002,2001,Perugia,Fiorentina,2,0,1.44,3.65,6.33
05.05.2002,2001,Piacenza,Verona,3,0,1.97,2.36,5.03
05.05.2002,2001,Torino,AS Roma,0,1,6.00,4.46,1.37
05.05.2002,2001,Udinese,Juventus,0,2,8.93,7.00,1.13
28.04.2002,2001,AS Roma,Chievo,5,0,1.42,4.03,6.97
28.04.2002,2001,Atalanta,Perugia,2,1,2.17,2.08,5.07
28.04.2002,2001,Bologna,Lazio,2,0,2.73,2.87,2.67
28.04.2002,2001,Fiorentina,Parma,1,2,5.00,3.90,1.47
28.04.2002,2001,Inter,Piacenza,3,1,1.24,5.20,9.80
28.04.2002,2001,Juventus,Brescia,5,0,1.24,5.30,9.76
28.04.2002,2001,Lecce,Udinese,1,2,4.70,4.40,1.43
28.04.2002,2001,Venezia,Torino,1,1,4.67,1.63,2.40
28.04.2002,2001,Verona,AC Milan,1,2,3.27,2.95,2.30
21.04.2002,2001,AC Milan,AS Roma,0,0,2.68,2.73,2.87
21.04.2002,2001,Brescia,Fiorentina,3,0,1.23,4.77,8.20
21.04.2002,2001,Chievo,Inter,2,2,3.63,3.00,2.05
21.04.2002,2001,Lazio,Verona,5,4,1.36,4.27,7.40
21.04.2002,2001,Parma,Atalanta,1,1,1.45,3.53,6.23
21.04.2002,2001,Perugia,Bologna,1,0,2.56,2.87,2.80
21.04.2002,2001,Piacenza,Juventus,0,1,5.27,3.40,1.61
21.04.2002,2001,Torino,Lecce,1,1,1.46,4.17,6.13
21.04.2002,2001,Udinese,Venezia,1,0,1.18,5.30,9.00
14.04.2002,2001,AS Roma,Parma,3,1,1.39,4.47,7.60
14.04.2002,2001,Atalanta,Torino,1,1,2.40,1.92,5.13
14.04.2002,2001,Bologna,Piacenza,1,2,1.65,3.35,5.20
14.04.2002,2001,Fiorentina,Lazio,0,1,5.13,3.97,1.51
14.04.2002,2001,Inter,Brescia,2,1,1.30,4.66,8.87
14.04.2002,2001,Juventus,AC Milan,1,0,1.61,3.50,5.47
14.04.2002,2001,Lecce,Chievo,2,3,3.38,3.37,1.99
14.04.2002,2001,Venezia,Perugia,0,2,3.50,3.45,1.88
14.04.2002,2001,Verona,Udinese,1,0,2.18,3.00,3.57
07.04.2002,2001,Brescia,Verona,0,0,1.98,3.10,4.02
07.04.2002,2001,Chievo,AC Milan,1,1,2.80,2.71,2.78
07.04.2002,2001,Inter,Atalanta,1,2,1.27,4.86,9.03
07.04.2002,2001,Lazio,Lecce,1,0,1.36,4.63,7.63
07.04.2002,2001,Parma,Udinese,2,0,1.87,3.17,4.56
07.04.2002,2001,Perugia,Juventus,0,4,4.03,2.88,2.03
07.04.2002,2001,Piacenza,Fiorentina,3,0,1.41,4.13,6.47
07.04.2002,2001,Venezia,AS Roma,2,2,9.00,4.93,1.28
06.04.2002,2001,Torino,Bologna,1,1,2.40,2.82,3.20
30.03.2002,2001,AC Milan,Parma,3,1,1.62,3.37,5.83
30.03.2002,2001,AS Roma,Bologna,3,1,1.51,3.67,6.73
30.03.2002,2001,Atalanta,Piacenza,1,1,1.96,2.97,4.23
30.03.2002,2001,Fiorentina,Inter,0,1,6.67,4.23,1.42
30.03.2002,2001,Juventus,Lazio,1,1,1.59,3.50,6.00
30.03.2002,2001,Lecce,Venezia,2,1,1.47,3.82,6.03
30.03.2002,2001,Perugia,Chievo,2,2,2.38,2.85,3.30
30.03.2002,2001,Udinese,Brescia,3,2,2.13,2.98,3.77
30.03.2002,2001,Verona,Torino,0,1,2.07,3.05,3.91
24.03.2002,2001,Bologna,Lecce,4,3,1.49,3.73,6.73
24.03.2002,2001,Brescia,Perugia,3,0,2.13,2.90,3.70
24.03.2002,2001,Chievo,Verona,2,1,2.35,2.90,3.17
24.03.2002,2001,Inter,AS Roma,3,1,2.31,2.72,3.57
24.03.2002,2001,Lazio,Udinese,2,0,1.62,3.40,5.70
24.03.2002,2001,Piacenza,AC Milan,0,1,3.15,2.87,2.38
24.03.2002,2001,Torino,Fiorentina,1,0,1.68,3.77,4.70
24.03.2002,2001,Venezia,Atalanta,0,1,3.30,3.40,1.89
23.03.2002,2001,Parma,Juventus,1,0,3.55,2.88,2.20
17.03.2002,2001,AC Milan,Torino,2,1,1.62,3.38,6.00
17.03.2002,2001,Brescia,Lazio,1,1,2.88,2.80,2.60
17.03.2002,2001,Chievo,Venezia,1,1,1.31,4.70,8.73
17.03.2002,2001,Fiorentina,Bologna,1,1,2.72,3.13,2.52
17.03.2002,2001,Juventus,Verona,1,0,1.30,4.67,8.99
17.03.2002,2001,Lecce,Inter,1,2,4.56,3.12,1.83
17.03.2002,2001,Perugia,Parma,2,1,2.38,2.98,3.12
17.03.2002,2001,Udinese,Piacenza,1,1,1.97,3.05,4.05
16.03.2002,2001,AS Roma,Atalanta,3,1,1.35,4.53,8.40
13.03.2002,2001,Parma,Chievo,0,0,1.99,3.03,3.97
10.03.2002,2001,Atalanta,Lecce,2,1,1.82,3.08,4.83
10.03.2002,2001,Bologna,AC Milan,2,0,2.67,2.85,2.77
10.03.2002,2001,Fiorentina,Udinese,0,0,2.13,3.27,3.20
10.03.2002,2001,Lazio,AS Roma,1,5,3.03,2.73,2.50
10.03.2002,2001,Piacenza,Perugia,2,0,2.23,2.90,3.52
10.03.2002,2001,Torino,Chievo,2,2,2.23,2.87,3.57
10.03.2002,2001,Venezia,Brescia,1,2,3.08,3.25,2.16
10.03.2002,2001,Verona,Parma,1,0,2.55,2.88,2.90
09.03.2002,2001,Inter,Juventus,2,2,2.30,2.80,3.53
03.03.2002,2001,AC Milan,Inter,0,1,2.85,2.68,2.66
03.03.2002,2001,Brescia,Piacenza,2,2,2.05,2.88,3.93
03.03.2002,2001,Juventus,Bologna,2,1,1.42,4.17,6.90
03.03.2002,2001,Lazio,Venezia,4,2,1.19,5.87,9.99
03.03.2002,2001,Lecce,AS Roma,1,1,4.53,3.15,1.83
03.03.2002,2001,Perugia,Torino,2,0,2.15,2.93,3.60
03.03.2002,2001,Udinese,Atalanta,1,2,2.04,2.97,3.90
03.03.2002,2001,Verona,Fiorentina,1,2,1.63,3.57,5.27
24.02.2002,2001,Atalanta,Lazio,0,1,2.65,2.80,2.83
24.02.2002,2001,Bologna,Verona,2,1,1.66,3.38,5.33
24.02.2002,2001,Chievo,Brescia,1,1,1.70,3.27,5.40
24.02.2002,2001,Fiorentina,Lecce,1,2,1.76,3.25,4.82
24.02.2002,2001,Inter,Udinese,3,2,1.41,4.23,7.40
24.02.2002,2001,Piacenza,Parma,2,3,2.57,2.90,2.88
24.02.2002,2001,Torino,Juventus,2,2,4.97,3.10,1.78
24.02.2002,2001,Venezia,AC Milan,1,4,5.83,3.50,1.60
23.02.2002,2001,AS Roma,Perugia,1,0,1.32,4.65,8.23
17.02.2002,2001,Brescia,AS Roma,0,0,4.17,3.10,1.95
17.02.2002,2001,Lazio,Chievo,1,1,1.77,3.27,5.03
17.02.2002,2001,Parma,Torino,0,1,1.74,3.37,5.00
17.02.2002,2001,Perugia,Lecce,2,1,1.84,3.15,4.73
17.02.2002,2001,Piacenza,Venezia,5,0,1.80,3.40,4.47
17.02.2002,2001,Udinese,Bologna,0,1,2.36,2.98,3.22
17.02.2002,2001,Verona,Inter,0,3,3.40,2.98,2.27
16.02.2002,2001,AC Milan,Atalanta,0,0,1.48,3.93,7.03
16.02.2002,2001,Juventus,Fiorentina,2,1,1.23,5.43,9.66
10.02.2002,2001,AC Milan,Perugia,1,1,1.44,4.00,7.40
10.02.2002,2001,AS Roma,Juventus,0,0,2.38,2.80,3.30
10.02.2002,2001,Atalanta,Brescia,0,0,1.91,3.07,4.33
10.02.2002,2001,Bologna,Inter,2,1,3.53,2.88,2.28
10.02.2002,2001,Lecce,Verona,1,1,2.45,2.83,3.08
10.02.2002,2001,Parma,Lazio,1,0,2.28,2.97,3.37
10.02.2002,2001,Torino,Piacenza,1,1,1.90,3.05,4.46
10.02.2002,2001,Venezia,Fiorentina,2,0,2.57,3.03,2.72
09.02.2002,2001,Chievo,Udinese,1,2,1.88,3.13,4.43
03.02.2002,2001,Bologna,Venezia,1,1,1.55,3.63,6.23
03.02.2002,2001,Brescia,Parma,1,4,2.43,2.92,3.08
03.02.2002,2001,Fiorentina,AS Roma,2,2,4.13,3.12,1.93
03.02.2002,2001,Juventus,Lecce,3,0,1.25,5.07,9.63
03.02.2002,2001,Lazio,AC Milan,1,1,2.25,2.88,3.50
03.02.2002,2001,Piacenza,Chievo,2,2,2.60,2.90,2.85
03.02.2002,2001,Udinese,Perugia,0,0,1.93,3.15,4.13
03.02.2002,2001,Verona,Atalanta,3,1,2.03,3.00,3.97
02.02.2002,2001,Inter,Torino,0,0,1.41,4.37,7.33
30.01.2002,2001,Chievo,Lazio,3,1,2.60,2.85,2.87
27.01.2002,2001,AC Milan,Udinese,2,3,1.40,4.43,7.55
27.01.2002,2001,AS Roma,Piacenza,2,0,1.32,4.75,8.57
27.01.2002,2001,Atalanta,Fiorentina,2,0,1.96,3.07,4.11
27.01.2002,2001,Chievo,Juventus,1,3,3.58,3.03,2.15
27.01.2002,2001,Lecce,Brescia,1,3,2.15,2.98,3.63
27.01.2002,2001,Perugia,Verona,3,1,2.20,2.90,3.55
27.01.2002,2001,Torino,Lazio,1,0,3.12,2.90,2.43
27.01.2002,2001,Venezia,Inter,1,1,6.73,3.93,1.49
26.01.2002,2001,Parma,Bologna,2,1,2.15,2.97,3.62
20.01.2002,2001,Bologna,Chievo,3,1,2.38,2.87,3.22
20.01.2002,2001,Fiorentina,AC Milan,1,1,3.47,3.03,2.20
20.01.2002,2001,Inter,Parma,2,0,1.45,3.93,7.37
20.01.2002,2001,Juventus,Atalanta,3,0,1.34,4.40,8.06
20.01.2002,2001,Lazio,Perugia,5,0,1.48,3.70,7.07
20.01.2002,2001,Lecce,Piacenza,0,0,2.15,3.02,3.73
20.01.2002,2001,Udinese,AS Roma,1,1,4.02,3.00,2.03
20.01.2002,2001,Verona,Venezia,1,0,1.57,3.60,6.20
19.01.2002,2001,Brescia,Torino,1,2,2.00,3.00,4.10
13.01.2002,2001,AC Milan,Brescia,0,0,1.39,4.03,7.90
13.01.2002,2001,AS Roma,Verona,3,2,1.36,4.25,7.93
13.01.2002,2001,Atalanta,Bologna,2,2,2.23,2.85,3.57
13.01.2002,2001,Chievo,Fiorentina,2,2,1.49,3.75,6.63
13.01.2002,2001,Parma,Lecce,1,1,1.66,3.22,5.60
13.01.2002,2001,Perugia,Inter,0,2,4.08,2.97,2.00
13.01.2002,2001,Piacenza,Lazio,1,0,3.53,2.90,2.23
13.01.2002,2001,Torino,Udinese,3,1,2.40,2.92,3.17
13.01.2002,2001,Venezia,Juventus,1,2,5.86,3.50,1.61
06.01.2002,2001,AS Roma,Torino,1,0,1.35,4.63,8.23
06.01.2002,2001,Atalanta,Chievo,1,2,2.46,2.85,3.07
06.01.2002,2001,Bologna,Brescia,2,1,1.82,3.17,4.53
06.01.2002,2001,Fiorentina,Perugia,1,3,2.03,3.03,3.87
06.01.2002,2001,Inter,Lazio,0,0,1.90,3.10,4.25
06.01.2002,2001,Juventus,Udinese,3,0,1.40,4.33,7.53
06.01.2002,2001,Venezia,Parma,3,4,2.73,2.87,2.65
06.01.2002,2001,Verona,Piacenza,1,0,1.90,3.10,4.21
05.01.2002,2001,Lecce,AC Milan,0,1,3.63,2.93,2.13
23.12.2001,2001,AC Milan,Verona,2,1,1.46,3.86,7.47
23.12.2001,2001,Brescia,Juventus,0,4,3.78,2.97,2.10
23.12.2001,2001,Parma,Fiorentina,2,0,1.91,3.15,4.13
23.12.2001,2001,Perugia,Atalanta,2,0,2.25,3.03,3.35
23.12.2001,2001,Piacenza,Inter,2,3,4.02,3.12,1.95
23.12.2001,2001,Torino,Venezia,1,2,1.65,3.25,5.75
23.12.2001,2001,Udinese,Lecce,0,1,1.80,3.13,4.64
22.12.2001,2001,Chievo,AS Roma,0,3,2.82,2.78,2.66
22.12.2001,2001,Lazio,Bologna,2,2,1.51,3.57,6.70
19.12.2001,2001,AS Roma,Brescia,0,0,1.37,4.16,8.33
19.12.2001,2001,Atalanta,AC Milan,1,1,3.25,2.88,2.37
19.12.2001,2001,Bologna,Udinese,0,1,1.99,3.03,4.07
19.12.2001,2001,Fiorentina,Juventus,1,1,4.10,3.08,1.94
19.12.2001,2001,Inter,Verona,3,0,1.41,4.02,7.47
19.12.2001,2001,Lecce,Perugia,2,3,2.01,2.95,4.18
19.12.2001,2001,Torino,Parma,1,0,2.24,2.97,3.33
19.12.2001,2001,Venezia,Piacenza,2,3,2.40,2.88,3.13
16.12.2001,2001,AS Roma,AC Milan,1,0,2.10,3.02,3.80
16.12.2001,2001,Atalanta,Parma,4,1,2.29,2.98,3.23
16.12.2001,2001,Bologna,Perugia,2,1,1.74,3.25,4.95
16.12.2001,2001,Fiorentina,Brescia,1,0,2.22,2.92,3.53
16.12.2001,2001,Juventus,Piacenza,2,0,1.34,4.63,8.40
16.12.2001,2001,Lecce,Torino,1,1,2.08,2.93,3.82
16.12.2001,2001,Venezia,Udinese,2,1,2.78,3.03,2.43
16.12.2001,2001,Verona,Lazio,3,1,3.42,2.98,2.16
15.12.2001,2001,Inter,Chievo,1,2,1.51,3.77,6.57
09.12.2001,2001,AC Milan,Juventus,1,1,2.30,2.90,3.28
09.12.2001,2001,Brescia,Inter,1,3,3.60,2.98,2.11
09.12.2001,2001,Chievo,Lecce,2,1,1.62,3.37,5.97
09.12.2001,2001,Lazio,Fiorentina,3,0,1.30,4.83,8.23
09.12.2001,2001,Parma,AS Roma,1,2,2.93,2.95,2.42
09.12.2001,2001,Perugia,Venezia,2,0,1.77,3.38,4.77
09.12.2001,2001,Torino,Atalanta,1,2,2.15,3.03,3.50
09.12.2001,2001,Udinese,Verona,2,1,2.07,3.15,3.60
08.12.2001,2001,Piacenza,Bologna,2,0,2.43,2.95,2.90
02.12.2001,2001,AC Milan,Chievo,3,2,1.61,3.53,6.02
02.12.2001,2001,AS Roma,Venezia,1,0,1.24,5.53,9.99
02.12.2001,2001,Atalanta,Inter,2,4,3.52,2.90,2.20
02.12.2001,2001,Bologna,Torino,1,0,1.83,3.10,4.63
02.12.2001,2001,Fiorentina,Piacenza,1,3,1.95,3.15,3.98
02.12.2001,2001,Lecce,Lazio,1,2,3.57,2.85,2.17
02.12.2001,2001,Udinese,Parma,3,2,2.43,2.87,3.08
02.12.2001,2001,Verona,Brescia,2,0,2.17,2.90,3.63
01.12.2001,2001,Juventus,Perugia,2,0,1.28,4.93,8.90
25.11.2001,2001,Bologna,AS Roma,1,3,3.07,2.87,2.43
25.11.2001,2001,Brescia,Udinese,2,0,2.20,2.93,3.62
25.11.2001,2001,Chievo,Perugia,2,0,1.67,3.23,5.40
25.11.2001,2001,Inter,Fiorentina,2,0,1.38,4.30,7.55
25.11.2001,2001,Parma,AC Milan,0,1,2.55,2.88,2.90
25.11.2001,2001,Piacenza,Atalanta,1,2,2.20,2.97,3.53
25.11.2001,2001,Torino,Verona,5,1,2.23,2.98,3.42
25.11.2001,2001,Venezia,Lecce,1,1,2.38,2.92,3.18
24.11.2001,2001,Lazio,Juventus,1,0,2.48,2.90,3.00
18.11.2001,2001,AC Milan,Piacenza,0,0,1.33,4.53,8.90
18.11.2001,2001,Atalanta,Venezia,1,0,1.77,3.13,4.93
18.11.2001,2001,Fiorentina,Torino,0,0,1.89,3.02,4.46
18.11.2001,2001,Juventus,Parma,3,1,1.62,3.28,6.10
18.11.2001,2001,Lecce,Bologna,1,0,2.60,2.82,2.90
18.11.2001,2001,Perugia,Brescia,1,1,2.11,2.93,3.72
18.11.2001,2001,Udinese,Lazio,1,4,2.90,2.93,2.53
18.11.2001,2001,Verona,Chievo,3,2,2.82,2.78,2.70
17.11.2001,2001,AS Roma,Inter,0,0,2.06,2.97,3.83
04.11.2001,2001,Atalanta,AS Roma,1,1,3.87,3.07,2.04
04.11.2001,2001,Bologna,Fiorentina,3,2,1.79,3.27,4.63
04.11.2001,2001,Inter,Lecce,2,0,1.36,4.43,8.40
04.11.2001,2001,Lazio,Brescia,5,0,1.65,3.32,5.53
04.11.2001,2001,Parma,Perugia,2,1,1.70,3.18,5.20
04.11.2001,2001,Piacenza,Udinese,1,2,2.25,2.92,3.53
04.11.2001,2001,Torino,AC Milan,1,0,3.78,3.00,2.08
04.11.2001,2001,Verona,Juventus,2,2,3.67,3.02,2.10
03.11.2001,2001,Venezia,Chievo,0,0,2.98,3.13,2.35
28.10.2001,2001,AC Milan,Bologna,0,0,1.48,3.60,7.00
28.10.2001,2001,Brescia,Venezia,3,2,1.69,3.40,5.50
28.10.2001,2001,Chievo,Torino,3,0,1.69,3.40,5.50
28.10.2001,2001,Lecce,Atalanta,0,2,2.00,3.20,4.25
28.10.2001,2001,Parma,Verona,2,2,1.69,3.40,5.50
28.10.2001,2001,Perugia,Piacenza,1,0,2.04,3.00,3.90
28.10.2001,2001,Udinese,Fiorentina,1,2,1.89,3.20,4.34
27.10.2001,2001,AS Roma,Lazio,2,0,2.20,3.05,3.45
27.10.2001,2001,Juventus,Inter,0,0,2.04,3.00,3.90
21.10.2001,2001,AS Roma,Lecce,5,1,1.42,4.50,8.00
21.10.2001,2001,Atalanta,Udinese,1,5,2.10,3.00,4.00
21.10.2001,2001,Chievo,Parma,1,0,2.29,3.05,3.15
21.10.2001,2001,Fiorentina,Verona,0,2,1.89,3.30,4.09
21.10.2001,2001,Inter,AC Milan,2,4,2.65,2.90,2.95
21.10.2001,2001,Piacenza,Brescia,0,1,2.25,3.00,3.75
21.10.2001,2001,Torino,Perugia,1,0,2.20,3.00,3.70
21.10.2001,2001,Venezia,Lazio,0,0,3.90,3.10,2.00
20.10.2001,2001,Bologna,Juventus,0,0,3.35,2.95,2.29
14.10.2001,2001,AC Milan,Venezia,1,1,1.26,5.60,9.99
14.10.2001,2001,Brescia,Chievo,2,2,2.29,3.05,3.30
14.10.2001,2001,Juventus,Torino,3,3,1.47,4.50,7.50
14.10.2001,2001,Lecce,Fiorentina,4,1,2.29,2.90,3.50
14.10.2001,2001,Parma,Piacenza,2,2,1.63,3.50,6.00
14.10.2001,2001,Udinese,Inter,1,1,3.60,3.10,2.10
14.10.2001,2001,Verona,Bologna,0,1,2.29,2.90,3.40
13.10.2001,2001,Lazio,Atalanta,2,0,1.53,3.70,6.50
13.10.2001,2001,Perugia,AS Roma,0,0,4.00,3.00,2.04
30.09.2001,2001,Brescia,Atalanta,3,3,2.00,3.05,4.30
30.09.2001,2001,Fiorentina,Venezia,3,1,1.53,3.60,7.00
30.09.2001,2001,Inter,Bologna,1,0,1.49,4.20,8.00
30.09.2001,2001,Lazio,Parma,0,0,2.10,3.15,3.70
30.09.2001,2001,Perugia,AC Milan,3,1,4.30,3.15,1.95
30.09.2001,2001,Piacenza,Torino,3,1,2.04,3.00,4.00
30.09.2001,2001,Udinese,Chievo,1,2,2.20,3.00,3.70
30.09.2001,2001,Verona,Lecce,2,1,2.15,2.85,4.09
29.09.2001,2001,Juventus,AS Roma,0,2,2.00,3.05,4.30
23.09.2001,2001,AC Milan,Lazio,2,0,1.84,3.20,4.59
23.09.2001,2001,AS Roma,Fiorentina,2,1,1.45,4.50,7.50
23.09.2001,2001,Atalanta,Verona,1,0,2.15,3.10,3.90
23.09.2001,2001,Chievo,Piacenza,4,2,2.04,3.10,4.00
23.09.2001,2001,Parma,Brescia,1,0,1.74,3.10,5.50
23.09.2001,2001,Perugia,Udinese,1,2,2.20,3.05,3.65
23.09.2001,2001,Torino,Inter,0,1,4.00,3.00,2.10
23.09.2001,2001,Venezia,Bologna,0,1,2.60,2.85,2.85
22.09.2001,2001,Lecce,Juventus,0,0,4.59,3.10,1.89
16.09.2001,2001,Bologna,Parma,1,0,2.80,2.75,2.80
16.09.2001,2001,Brescia,Lecce,1,1,1.89,3.20,4.59
16.09.2001,2001,Fiorentina,Atalanta,3,1,2.10,3.05,3.90
16.09.2001,2001,Inter,Venezia,2,1,1.26,5.00,9.99
16.09.2001,2001,Lazio,Torino,0,0,1.37,4.20,8.50
16.09.2001,2001,Piacenza,AS Roma,2,0,4.40,3.20,1.89
16.09.2001,2001,Udinese,AC Milan,1,2,3.60,2.95,2.29
16.09.2001,2001,Verona,Perugia,1,1,2.04,3.00,4.00
15.09.2001,2001,Juventus,Chievo,3,2,1.32,4.40,9.00
09.09.2001,2001,AC Milan,Fiorentina,5,2,1.37,4.50,8.50
09.09.2001,2001,Atalanta,Juventus,0,2,4.09,3.20,1.95
09.09.2001,2001,Chievo,Bologna,2,0,2.40,2.80,3.20
09.09.2001,2001,Parma,Inter,2,2,2.50,2.90,3.00
09.09.2001,2001,Piacenza,Lecce,1,2,2.04,3.00,4.00
09.09.2001,2001,Torino,Brescia,1,3,2.20,2.95,3.75
09.09.2001,2001,Venezia,Verona,0,1,2.40,2.95,3.50
08.09.2001,2001,AS Roma,Udinese,1,1,1.32,5.00,8.50
08.09.2001,2001,Perugia,Lazio,0,0,4.09,3.20,1.95
26.08.2001,2001,Brescia,AC Milan,2,2,3.50,3.00,2.10
26.08.2001,2001,Fiorentina,Chievo,0,2,1.53,3.50,6.00
26.08.2001,2001,Inter,Perugia,4,1,1.37,4.59,7.00
26.08.2001,2001,Juventus,Venezia,4,0,1.26,5.20,9.00
26.08.2001,2001,Lazio,Piacenza,1,1,1.28,5.09,8.50
26.08.2001,2001,Lecce,Parma,1,1,2.90,2.85,2.40
26.08.2001,2001,Udinese,Torino,2,2,2.00,3.10,3.50
26.08.2001,2001,Verona,AS Roma,1,1,4.80,3.30,1.70
25.08.2001,2001,Bologna,Atalanta,1,0,2.04,3.05,3.80
