Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
05.05.2012,2012,Bournemouth,Preston,1,0
05.05.2012,2012,Charlton,Hartlepool,3,2
05.05.2012,2012,Chesterfield,Brentford,2,3
05.05.2012,2012,Exeter,Sheffield Utd,2,2
05.05.2012,2012,Huddersfield,Yeovil,2,0
05.05.2012,2012,Leyton Orient,Rochdale,2,1
05.05.2012,2012,MK Dons,Walsall,0,1
05.05.2012,2012,Notts Co,Colchester,4,1
05.05.2012,2012,Oldham,Carlisle,2,1
05.05.2012,2012,Sheffield Wed,Wycombe,2,0
05.05.2012,2012,Stevenage,Bury,3,0
05.05.2012,2012,Tranmere,Scunthorpe,1,1
28.04.2012,2012,Brentford,Sheffield Wed,1,2
28.04.2012,2012,Bury,Oldham,0,0
28.04.2012,2012,Carlisle,Exeter,4,1
28.04.2012,2012,Colchester,Tranmere,4,2
28.04.2012,2012,Hartlepool,Leyton Orient,2,1
28.04.2012,2012,Preston,Charlton,2,2
28.04.2012,2012,Rochdale,MK Dons,1,2
28.04.2012,2012,Scunthorpe,Bournemouth,1,1
28.04.2012,2012,Sheffield Utd,Stevenage,2,2
28.04.2012,2012,Walsall,Huddersfield,1,1
28.04.2012,2012,Wycombe,Notts Co,3,4
28.04.2012,2012,Yeovil,Chesterfield,3,2
21.04.2012,2012,Bournemouth,Colchester,1,1
21.04.2012,2012,Charlton,Wycombe,2,1
21.04.2012,2012,Chesterfield,Rochdale,2,1
21.04.2012,2012,Exeter,Walsall,4,2
21.04.2012,2012,Huddersfield,Scunthorpe,1,0
21.04.2012,2012,Leyton Orient,Yeovil,2,2
21.04.2012,2012,MK Dons,Sheffield Utd,1,0
21.04.2012,2012,Notts Co,Bury,2,4
21.04.2012,2012,Oldham,Preston,1,1
21.04.2012,2012,Sheffield Wed,Carlisle,2,1
21.04.2012,2012,Stevenage,Brentford,2,1
21.04.2012,2012,Tranmere,Hartlepool,1,1
17.04.2012,2012,Stevenage,Carlisle,1,0
14.04.2012,2012,Brentford,Notts Co,0,0
14.04.2012,2012,Bury,Bournemouth,1,0
14.04.2012,2012,Carlisle,Charlton,0,1
14.04.2012,2012,Colchester,Sheffield Wed,1,1
14.04.2012,2012,Hartlepool,Chesterfield,1,2
14.04.2012,2012,Preston,Huddersfield,1,0
14.04.2012,2012,Rochdale,Exeter,3,2
14.04.2012,2012,Scunthorpe,MK Dons,0,3
14.04.2012,2012,Sheffield Utd,Leyton Orient,3,1
14.04.2012,2012,Walsall,Tranmere,0,1
14.04.2012,2012,Wycombe,Oldham,2,2
14.04.2012,2012,Yeovil,Stevenage,0,6
10.04.2012,2012,Rochdale,Sheffield Utd,2,5
09.04.2012,2012,Bournemouth,Huddersfield,2,0
09.04.2012,2012,Bury,Colchester,4,1
09.04.2012,2012,Carlisle,Scunthorpe,0,0
09.04.2012,2012,Charlton,Walsall,1,0
09.04.2012,2012,Chesterfield,Wycombe,4,0
09.04.2012,2012,Exeter,Leyton Orient,3,0
09.04.2012,2012,Hartlepool,Brentford,0,0
09.04.2012,2012,MK Dons,Tranmere,3,0
09.04.2012,2012,Notts Co,Yeovil,3,1
09.04.2012,2012,Sheffield Wed,Oldham,3,0
09.04.2012,2012,Stevenage,Preston,1,1
07.04.2012,2012,Brentford,Bury,3,0
07.04.2012,2012,Huddersfield,Sheffield Wed,0,2
07.04.2012,2012,Oldham,Charlton,0,1
07.04.2012,2012,Preston,MK Dons,1,1
07.04.2012,2012,Sheffield Utd,Bournemouth,2,1
07.04.2012,2012,Walsall,Chesterfield,3,2
07.04.2012,2012,Yeovil,Rochdale,3,1
06.04.2012,2012,Colchester,Hartlepool,1,1
06.04.2012,2012,Leyton Orient,Notts Co,0,3
06.04.2012,2012,Scunthorpe,Exeter,1,0
06.04.2012,2012,Tranmere,Stevenage,3,0
06.04.2012,2012,Wycombe,Carlisle,1,1
03.04.2012,2012,Brentford,Oldham,2,0
03.04.2012,2012,Leyton Orient,Huddersfield,1,3
31.03.2012,2012,Bournemouth,Yeovil,0,0
31.03.2012,2012,Bury,Tranmere,2,0
31.03.2012,2012,Carlisle,Huddersfield,2,1
31.03.2012,2012,Charlton,Leyton Orient,2,0
31.03.2012,2012,Chesterfield,Scunthorpe,1,4
31.03.2012,2012,Exeter,Colchester,1,1
31.03.2012,2012,Hartlepool,Sheffield Utd,0,1
31.03.2012,2012,MK Dons,Brentford,1,2
31.03.2012,2012,Notts Co,Oldham,1,0
31.03.2012,2012,Rochdale,Walsall,3,3
31.03.2012,2012,Sheffield Wed,Preston,2,0
31.03.2012,2012,Stevenage,Wycombe,1,1
28.03.2012,2012,Sheffield Utd,Chesterfield,4,1
27.03.2012,2012,Stevenage,Bournemouth,2,2
27.03.2012,2012,Walsall,Colchester,3,1
27.03.2012,2012,Oldham,Leyton Orient,0,1
27.03.2012,2012,Preston,Brentford,1,3
27.03.2012,2012,MK Dons,Carlisle,1,2
24.03.2012,2012,Brentford,Rochdale,2,0
24.03.2012,2012,Colchester,Carlisle,1,1
24.03.2012,2012,Huddersfield,Charlton,1,0
24.03.2012,2012,Leyton Orient,Sheffield Wed,0,1
24.03.2012,2012,Oldham,Bournemouth,1,0
24.03.2012,2012,Preston,Bury,1,1
24.03.2012,2012,Scunthorpe,Notts Co,0,0
24.03.2012,2012,Tranmere,Exeter,2,0
24.03.2012,2012,Walsall,Stevenage,1,1
24.03.2012,2012,Wycombe,MK Dons,1,1
24.03.2012,2012,Yeovil,Hartlepool,0,1
20.03.2012,2012,Bournemouth,Brentford,1,0
20.03.2012,2012,Bury,Scunthorpe,0,0
20.03.2012,2012,Carlisle,Preston,0,0
20.03.2012,2012,Charlton,Yeovil,3,0
20.03.2012,2012,Chesterfield,Huddersfield,0,2
20.03.2012,2012,Exeter,Wycombe,1,3
20.03.2012,2012,Hartlepool,Oldham,0,1
20.03.2012,2012,MK Dons,Leyton Orient,4,1
20.03.2012,2012,Notts Co,Sheffield Utd,2,5
20.03.2012,2012,Rochdale,Tranmere,0,2
20.03.2012,2012,Sheffield Wed,Walsall,2,2
20.03.2012,2012,Stevenage,Colchester,0,0
17.03.2012,2012,Bournemouth,Carlisle,1,1
17.03.2012,2012,Bury,Wycombe,1,4
17.03.2012,2012,Chesterfield,MK Dons,1,1
17.03.2012,2012,Colchester,Huddersfield,1,1
17.03.2012,2012,Exeter,Preston,1,2
17.03.2012,2012,Hartlepool,Stevenage,0,0
17.03.2012,2012,Leyton Orient,Brentford,2,0
17.03.2012,2012,Notts Co,Sheffield Wed,1,2
17.03.2012,2012,Rochdale,Oldham,3,2
17.03.2012,2012,Scunthorpe,Charlton,1,1
17.03.2012,2012,Sheffield Utd,Tranmere,1,1
17.03.2012,2012,Yeovil,Walsall,2,1
13.03.2012,2012,Tranmere,Preston,2,1
13.03.2012,2012,Yeovil,Scunthorpe,2,2
13.03.2012,2012,Colchester,Sheffield Utd,1,1
13.03.2012,2012,Stevenage,Oldham,1,0
10.03.2012,2012,Brentford,Sheffield Utd,0,2
10.03.2012,2012,Carlisle,Bury,4,1
10.03.2012,2012,Charlton,Notts Co,2,4
10.03.2012,2012,Huddersfield,Rochdale,2,2
10.03.2012,2012,MK Dons,Exeter,3,0
10.03.2012,2012,Oldham,Yeovil,1,2
10.03.2012,2012,Preston,Scunthorpe,0,0
10.03.2012,2012,Sheffield Wed,Bournemouth,3,0
10.03.2012,2012,Stevenage,Chesterfield,2,2
10.03.2012,2012,Tranmere,Leyton Orient,2,0
10.03.2012,2012,Walsall,Hartlepool,0,0
10.03.2012,2012,Wycombe,Colchester,0,0
06.03.2012,2012,Brentford,Exeter,2,0
06.03.2012,2012,Carlisle,Rochdale,2,1
06.03.2012,2012,Charlton,Colchester,0,2
06.03.2012,2012,Huddersfield,Hartlepool,1,0
06.03.2012,2012,MK Dons,Yeovil,0,1
06.03.2012,2012,Oldham,Scunthorpe,1,2
06.03.2012,2012,Preston,Chesterfield,0,0
06.03.2012,2012,Sheffield Wed,Bury,4,1
06.03.2012,2012,Tranmere,Notts Co,1,1
06.03.2012,2012,Walsall,Sheffield Utd,3,2
06.03.2012,2012,Wycombe,Leyton Orient,4,2
03.03.2012,2012,Bournemouth,Charlton,0,1
03.03.2012,2012,Bury,Huddersfield,3,3
03.03.2012,2012,Chesterfield,Tranmere,1,0
03.03.2012,2012,Colchester,Preston,3,0
03.03.2012,2012,Exeter,Stevenage,1,1
03.03.2012,2012,Hartlepool,MK Dons,1,1
03.03.2012,2012,Leyton Orient,Walsall,1,1
03.03.2012,2012,Notts Co,Carlisle,2,0
03.03.2012,2012,Rochdale,Sheffield Wed,0,0
03.03.2012,2012,Scunthorpe,Wycombe,4,1
03.03.2012,2012,Sheffield Utd,Oldham,2,3
03.03.2012,2012,Yeovil,Brentford,2,1
29.02.2012,2012,Sheffield Utd,Scunthorpe,2,1
28.02.2012,2012,Stevenage,Huddersfield,2,2
28.02.2012,2012,Chesterfield,Charlton,0,4
28.02.2012,2012,Rochdale,Notts Co,0,1
28.02.2012,2012,Bury,Hartlepool,1,2
28.02.2012,2012,Oldham,Colchester,1,1
26.02.2012,2012,Sheffield Wed,Sheffield Utd,1,0
25.02.2012,2012,Bournemouth,MK Dons,0,1
25.02.2012,2012,Bury,Leyton Orient,1,1
25.02.2012,2012,Carlisle,Yeovil,3,2
25.02.2012,2012,Charlton,Stevenage,2,0
25.02.2012,2012,Colchester,Rochdale,0,0
25.02.2012,2012,Huddersfield,Exeter,2,0
25.02.2012,2012,Notts Co,Chesterfield,1,0
25.02.2012,2012,Oldham,Tranmere,1,0
25.02.2012,2012,Preston,Walsall,0,0
25.02.2012,2012,Scunthorpe,Brentford,0,0
25.02.2012,2012,Wycombe,Hartlepool,5,0
22.02.2012,2012,Notts Co,Stevenage,1,0
21.02.2012,2012,MK Dons,Bury,2,1
21.02.2012,2012,Charlton,Rochdale,1,1
21.02.2012,2012,Scunthorpe,Walsall,0,1
20.02.2012,2012,Brentford,Carlisle,4,0
18.02.2012,2012,Chesterfield,Sheffield Wed,1,0
18.02.2012,2012,Exeter,Bury,3,2
18.02.2012,2012,Hartlepool,Notts Co,3,0
18.02.2012,2012,Leyton Orient,Scunthorpe,1,3
18.02.2012,2012,MK Dons,Oldham,5,0
18.02.2012,2012,Rochdale,Bournemouth,1,0
18.02.2012,2012,Sheffield Utd,Preston,2,1
18.02.2012,2012,Tranmere,Charlton,1,1
18.02.2012,2012,Walsall,Wycombe,2,0
18.02.2012,2012,Yeovil,Colchester,3,2
14.02.2012,2012,Bournemouth,Leyton Orient,1,2
14.02.2012,2012,Bury,Chesterfield,1,1
14.02.2012,2012,Carlisle,Tranmere,0,0
14.02.2012,2012,Charlton,MK Dons,2,1
14.02.2012,2012,Colchester,Brentford,2,1
14.02.2012,2012,Huddersfield,Sheffield Utd,0,1
14.02.2012,2012,Notts Co,Exeter,2,1
14.02.2012,2012,Oldham,Walsall,2,1
14.02.2012,2012,Preston,Hartlepool,1,0
14.02.2012,2012,Scunthorpe,Rochdale,1,0
14.02.2012,2012,Sheffield Wed,Stevenage,0,1
14.02.2012,2012,Wycombe,Yeovil,2,3
11.02.2012,2012,Exeter,Sheffield Wed,2,1
11.02.2012,2012,Hartlepool,Bournemouth,0,0
11.02.2012,2012,Sheffield Utd,Wycombe,3,0
07.02.2012,2012,Bournemouth,Exeter,2,0
04.02.2012,2012,Carlisle,Chesterfield,2,1
04.02.2012,2012,Huddersfield,MK Dons,1,1
04.02.2012,2012,Sheffield Wed,Yeovil,2,1
04.02.2012,2012,Wycombe,Tranmere,2,1
31.01.2012,2012,MK Dons,Sheffield Wed,1,1
31.01.2012,2012,Walsall,Notts Co,0,1
31.01.2012,2012,Charlton,Bury,1,1
28.01.2012,2012,Brentford,Wycombe,5,2
28.01.2012,2012,Exeter,Charlton,0,1
