Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2020-11-01,serie-a,Udinese,AC Milan,https://www.playnow.com/sports/sports/event/10226750/udinese-calcio-v-ac-milan,1.03,16,1.2,4.5,1.62,2.15,2.55,1.47,4.5,1.18,0,0,Over 4.5,4.5,0.0714285714285714,28,0.0486703674192319,1.43526785714286,2020-10-31 13:38:42
2020-11-01,serie-a,Torino,Lazio,https://www.playnow.com/sports/sports/event/10230123/torino-fc-v-lazio-roma,1.03,17,1.18,4.75,1.6,2.25,2.45,1.5,4.25,1.2,0,0,Under 1.5,4.75,0.4,20,0.109544511501033,1.3048128342246,2020-10-31 13:39:27
2020-11-01,serie-a,Spezia,Juventus,https://www.playnow.com/sports/sports/event/10230120/spezia-calcio-v-juventus-turin,1.02,19,1.16,5,1.57,2.35,2.35,1.53,4,1.22,0,0,"",,,,,,2020-10-31 13:39:05
2020-11-01,serie-a,Sampdoria,Genoa,https://www.playnow.com/sports/sports/event/10230119/sampdoria-genoa-v-genoa-cfc,1.04,13,1.25,3.75,1.8,1.95,2.9,1.36,5.5,1.13,0,0,Under 0.5,13,0.166666666666667,18,0.0878410461157883,10.8484848484848,2020-10-31 13:40:35
2020-11-01,serie-a,Napoli,Sassuolo,https://www.playnow.com/sports/sports/event/10226752/ssc-napoli-v-sassuolo-calcio,0,0,1.1,7,1.36,3,1.87,1.87,2.9,1.38,5,1.15,Under 1.5,7,0,7,0,1.98591549295775,2020-10-31 13:40:13
2020-11-01,serie-a,AS Roma,Fiorentina,https://www.playnow.com/sports/sports/event/10226751/as-roma-v-acf-fiorentina,0,0,1.15,5.5,1.5,2.5,2.2,1.62,3.75,1.25,6.5,1.09,Over 5.5,6.5,0.0714285714285714,28,0.0486703674192319,1.79417293233083,2020-10-31 13:39:50
2020-10-31,serie-a,Inter,Parma,https://www.playnow.com/sports/sports/event/10229936/inter-milano-v-parma-calcio,0,0,1.14,5.5,1.47,2.55,2.2,1.62,3.6,1.25,6.5,1.1,Over 5.5,6.5,0.115384615384615,26,0.0626562680016194,1.75657894736842,2020-10-30 05:29:52
2020-10-31,serie-a,Crotone,Atalanta,https://www.playnow.com/sports/sports/event/10230121/fc-crotone-v-atalanta-bc,0,0,1.1,7,1.36,2.9,1.9,1.83,3,1.36,5.25,1.14,Under 1.5,7,0,2,0,1.98591549295775,2020-10-30 05:29:28
2020-10-31,serie-a,Bologna,Cagliari,https://www.playnow.com/sports/sports/event/10226749/bologna-fc-v-cagliari-calcio,0,0,1.15,5.5,1.5,2.5,2.2,1.62,3.75,1.25,6.5,1.09,Over 5.5,6.5,0,15,0,1.85526315789474,2020-10-30 05:30:14
2020-10-26,serie-a,AC Milan,AS Roma,https://www.playnow.com/sports/sports/event/10224752/ac-milan-v-as-roma,1.03,16,1.2,4.5,1.62,2.15,2.55,1.47,4.5,1.18,0,0,Over 4.5,4.5,0.161290322580645,31,0.0660585650285281,3.90322580645162,2020-10-25 05:57:24
2020-10-25,serie-a,Parma,Spezia,https://www.playnow.com/sports/sports/event/10222340/parma-calcio-v-spezia-calcio,1.05,11,1.3,3.4,1.95,1.8,3.25,1.3,6,1.1,0,0,"",,,,,,2020-10-24 06:56:36
2020-10-25,serie-a,Juventus,Verona,https://www.playnow.com/sports/sports/event/10224711/juventus-turin-v-hellas-verona,1.03,16,1.2,4.25,1.67,2.15,2.6,1.47,4.5,1.18,0,0,Over 4.5,4.5,0.0909090909090909,11,0.0866784172041448,4.14685314685315,2020-10-25 07:46:50
2020-10-25,serie-a,Fiorentina,Udinese,https://www.playnow.com/sports/sports/event/10222341/acf-fiorentina-v-udinese-calcio,1.04,13,1.25,3.75,1.8,1.95,2.9,1.38,5.25,1.13,0,0,Over 4.5,5.25,0.24,25,0.0854166260162505,8.25454545454546,2020-10-25 05:56:52
2020-10-25,serie-a,Cagliari,Crotone,https://www.playnow.com/sports/sports/event/10222339/cagliari-calcio-v-fc-crotone,1.04,13,1.25,3.75,1.8,1.95,2.9,1.38,5.25,1.13,0,0,Over 4.5,5.25,0,2,0,10.5454545454546,2020-10-24 06:55:25
2020-10-25,serie-a,Benevento,Napoli,https://www.playnow.com/sports/sports/event/10225723/benevento-calcio-v-ssc-napoli,0,0,1.11,6.5,1.4,2.8,2,1.75,3.2,1.33,5.5,1.13,Over 5.5,5.5,0,1,0,19.3333333333333,2020-10-24 06:55:58
2020-10-24,serie-a,Lazio,Bologna,https://www.playnow.com/sports/sports/event/10222336/lazio-roma-v-bologna-fc,0,0,1.15,5.5,1.5,2.5,2.2,1.62,3.75,1.25,6.5,1.09,Under 1.5,5.5,0.136363636363636,22,0.0731650049984536,16.8333333333333,2020-10-23 03:14:10
2020-10-24,serie-a,Genoa,Inter,https://www.playnow.com/sports/sports/event/10225805/genoa-cfc-v-inter-milano,0,0,1.16,5.25,1.53,2.45,2.3,1.57,3.9,1.25,7,1.09,Under 1.5,5.25,0.421052631578947,19,0.113268965652415,6.52631578947369,2020-10-23 03:13:47
2020-10-24,serie-a,Atalanta,Sampdoria,https://www.playnow.com/sports/sports/event/10222337/atalanta-bc-v-sampdoria-genoa,0,0,1.09,7.5,1.33,3.2,1.83,1.9,2.9,1.4,4.75,1.16,Over 5.5,4.75,0.0476190476190477,21,0.0464714320451683,5.30839002267574,2020-10-23 03:13:25
2020-10-23,serie-a,Sassuolo,Torino,https://www.playnow.com/sports/sports/event/10222338/sassuolo-calcio-v-torino-fc,0,0,1.14,5.5,1.47,2.55,2.15,1.62,3.6,1.25,6.5,1.1,Under 1.5,5.5,0.142857142857143,7,0.132260014253222,16.7142857142857,2020-10-22 02:11:36
2020-10-19,serie-a,Verona,Genoa,https://www.playnow.com/sports/sports/event/10215648/hellas-verona-v-genoa-cfc,1.03,14,1.22,4.25,1.7,2.1,2.65,1.44,4.75,1.16,0,0,Over 4.5,4.75,,0,,1.563909774,10/19/2020 8:18
2020-10-18,serie-a,Udinese,Parma,https://www.playnow.com/sports/sports/event/10210363/udinese-calcio-v-parma-calcio,1.05,11,1.28,3.4,1.9,1.83,3.2,1.33,6,1.11,0,0,Under 1.5,3.4,0.173913043,23,0.079034196,2.080267559,10/17/2020 3:52
2020-10-18,serie-a,Torino,Cagliari,https://www.playnow.com/sports/sports/event/10210361/torino-fc-v-cagliari-calcio,1.04,12,1.25,3.75,1.8,1.95,3,1.36,5.5,1.13,0,0,"",,,,,,10/17/2020 3:51
2020-10-18,serie-a,Spezia,Fiorentina,https://www.playnow.com/sports/sports/event/10214729/spezia-calcio-v-acf-fiorentina,1.03,15,1.22,4.25,1.7,2.1,2.7,1.44,4.75,1.16,0,0,"",,,,,,10/17/2020 3:51
2020-10-18,serie-a,Bologna,Sassuolo,https://www.playnow.com/sports/sports/event/10210362/bologna-fc-v-sassuolo-calcio,0,0,1.15,5.25,1.5,2.45,2.25,1.62,3.75,1.25,6.5,1.09,"",,,,,,10/17/2020 3:51
2020-10-18,serie-a,AS Roma,Benevento,https://www.playnow.com/sports/sports/event/10210367/as-roma-v-benevento-calcio,0,0,1.15,5.5,1.5,2.5,2.2,1.62,3.6,1.25,6.5,1.09,Under 1.5,5.5,0,1,0,12,10/17/2020 3:52
2020-10-17,serie-a,Sampdoria,Lazio,https://www.playnow.com/sports/sports/event/10210365/sampdoria-genoa-v-lazio-roma,1.03,15,1.2,4.25,1.67,2.15,2.6,1.47,4.5,1.18,0,0,"",,,,,,10/16/2020 1:56
2020-10-17,serie-a,Napoli,Atalanta,https://www.playnow.com/sports/sports/event/10210368/ssc-napoli-v-atalanta-bc,0,0,1.12,6.5,1.4,2.75,2,1.75,3.25,1.3,5.5,1.12,Over 5.5,5.5,0,21,0,12,10/16/2020 1:55
2020-10-17,serie-a,Inter,AC Milan,https://www.playnow.com/sports/sports/event/10210364/inter-milano-v-ac-milan,1.03,15,1.2,4.25,1.67,2.1,2.6,1.44,4.75,1.16,0,0,Over 4.5,4.75,0.193548387,31,0.070958281,4.064516129,10/16/2020 1:56
2020-10-17,serie-a,Crotone,Juventus,https://www.playnow.com/sports/sports/event/10210366/fc-crotone-v-juventus-turin,1.03,16,1.2,4.25,1.67,2.15,2.65,1.44,4.75,1.16,0,0,"",,,,,,10/17/2020 3:50
2020-10-04,serie-a,Parma,Verona,https://www.playnow.com/sports/sports/event/10206005/parma-calcio-v-hellas-verona,1.06,9,1.33,3.2,2,1.75,3.4,1.28,6.5,1.09,0,0,Under 4.5,1.09,0.871492705,8,0.118317988,0.309926554,10/3/2020 11:06
2020-10-04,serie-a,Lazio,Inter,https://www.playnow.com/sports/sports/event/10205933/lazio-roma-v-inter-milano,0,0,1.15,5.25,1.5,2.5,2.2,1.62,3.75,1.25,6.5,1.09,Under 5.5,1.09,0.9446315,31,0.041075395,0.309926554,10/3/2020 11:05
2020-10-04,serie-a,Juventus,Napoli,https://www.playnow.com/sports/sports/event/10205948/juventus-turin-v-ssc-napoli,1.04,11,1.28,3.6,1.83,1.9,3,1.36,5.5,1.12,0,0,Over 0.5,1.04,0.911335578,23,0.059272049,0.154110003,10/3/2020 11:07
2020-10-04,serie-a,Benevento,Bologna,https://www.playnow.com/sports/sports/event/10205991/benevento-calcio-v-bologna-fc,1.03,15,1.18,4.5,1.62,2.2,2.5,1.5,4.25,1.2,0,0,Over 0.5,1.03,0.911335578,1,0.284258759,0.141559785,10/3/2020 11:04
