Exact_Date,HomeTeam,AwayTeam,Score,Home odds,Draw odds,Away odds
02.05.2009,Manchester City,Blackburn,3:01,1.93,3.35,3.95
02.05.2009,Middlesbrough,Manchester United,0:02,6.37,3.69,1.56
02.05.2009,Portsmouth,Arsenal,0:03,3.09,3.23,2.31
02.05.2009,Stoke,West Ham,0:01,2.32,3.24,3.05
02.05.2009,Tottenham,West Brom,1:00,1.46,4.11,7.26
02.05.2009,Wigan,Bolton,0:00,2.05,3.26,3.66
27.04.2009,Newcastle,Portsmouth,0:00,1.88,3.46,4.08
26.04.2009,Arsenal,Middlesbrough,2:00,1.45,4.13,7.69
26.04.2009,Blackburn,Wigan,2:00,2.13,3.24,3.5
25.04.2009,Bolton,Aston Villa,1:01,2.99,3.25,2.36
25.04.2009,Everton,Manchester City,1:02,1.77,3.47,4.66
25.04.2009,Fulham,Stoke,1:00,1.69,3.5,5.33
25.04.2009,Hull City,Liverpool,1:03,9.2,4.46,1.36
25.04.2009,Manchester United,Tottenham,5:02,1.44,4.13,7.85
25.04.2009,West Brom,Sunderland,3:00,2.38,3.29,2.93
25.04.2009,West Ham,Chelsea,0:01,4.57,3.34,1.83
22.04.2009,Chelsea,Everton,0:00,1.4,4.2,8.87
22.04.2009,Manchester United,Portsmouth,2:00,1.23,5.65,13.73
21.04.2009,Liverpool,Arsenal,4:04,1.68,3.57,5.27
19.04.2009,Manchester City,West Brom,4:02,1.71,3.49,5.09
19.04.2009,Tottenham,Newcastle,1:00,1.65,3.64,5.45
18.04.2009,Aston Villa,West Ham,1:01,1.62,3.64,5.83
18.04.2009,Middlesbrough,Fulham,0:00,2.21,3.23,3.3
18.04.2009,Portsmouth,Bolton,1:00,2.02,3.28,3.74
18.04.2009,Stoke,Blackburn,1:00,2.43,3.19,2.94
18.04.2009,Sunderland,Hull City,1:00,1.87,3.36,4.3
12.04.2009,Aston Villa,Everton,3:03,2.26,3.22,3.21
12.04.2009,Manchester City,Fulham,1:03,2,3.26,3.9
11.04.2009,Chelsea,Bolton,4:03,1.27,5.27,12.29
11.04.2009,Liverpool,Blackburn,4:00,1.33,4.65,10.07
11.04.2009,Middlesbrough,Hull City,3:01,2.07,3.29,3.56
11.04.2009,Portsmouth,West Brom,2:02,1.72,3.45,5.09
11.04.2009,Stoke,Newcastle,1:01,2.41,3.24,2.92
11.04.2009,Sunderland,Manchester United,1:02,7.43,3.94,1.47
11.04.2009,Tottenham,West Ham,1:00,1.67,3.54,5.41
11.04.2009,Wigan,Arsenal,1:04,4.55,3.36,1.82
05.04.2009,Everton,Wigan,4:00,1.76,3.39,4.83
05.04.2009,Manchester United,Aston Villa,3:02,1.4,4.2,8.38
04.04.2009,Arsenal,Manchester City,2:00,1.52,3.76,6.81
04.04.2009,Blackburn,Tottenham,2:01,2.54,3.23,2.71
04.04.2009,Bolton,Middlesbrough,4:01,2.07,3.25,3.6
04.04.2009,Fulham,Liverpool,0:01,5.87,3.62,1.61
04.04.2009,Hull City,Portsmouth,0:00,2.55,3.21,2.72
04.04.2009,Newcastle,Chelsea,0:02,5.38,3.54,1.65
04.04.2009,West Brom,Stoke,0:02,2.14,3.23,3.4
04.04.2009,West Ham,Sunderland,2:00,2.04,3.25,3.69
22.03.2009,Liverpool,Aston Villa,5:00,1.47,3.87,7.53
22.03.2009,Manchester City,Sunderland,1:00,1.61,3.56,5.87
22.03.2009,Wigan,Hull City,1:00,1.76,3.4,4.85
21.03.2009,Blackburn,West Ham,1:01,1.98,3.28,3.8
21.03.2009,Fulham,Manchester United,2:00,7.7,3.91,1.45
21.03.2009,Newcastle,Arsenal,1:03,4.93,3.49,1.71
21.03.2009,Portsmouth,Everton,2:01,2.73,3.2,2.53
21.03.2009,Stoke,Middlesbrough,1:00,2.29,3.23,3.04
21.03.2009,Tottenham,Chelsea,1:00,4.09,3.33,1.88
21.03.2009,West Brom,Bolton,1:01,2.36,3.24,2.93
16.03.2009,West Ham,West Brom,0:00,1.84,3.4,4.42
15.03.2009,Aston Villa,Tottenham,1:02,2.08,3.24,3.61
15.03.2009,Chelsea,Manchester City,1:00,1.37,4.45,9.39
14.03.2009,Arsenal,Blackburn,4:00,1.44,4.02,8.19
14.03.2009,Bolton,Fulham,1:03,2.09,3.22,3.59
14.03.2009,Everton,Stoke,3:01,1.49,3.82,7.48
14.03.2009,Hull City,Newcastle,1:01,2.48,3.24,2.8
14.03.2009,Manchester United,Liverpool,1:04,1.92,3.2,4.29
14.03.2009,Middlesbrough,Portsmouth,1:01,2.21,3.2,3.32
14.03.2009,Sunderland,Wigan,1:02,2.33,3.17,3.11
11.03.2009,Fulham,Blackburn,1:02,2.25,3.21,3.23
07.03.2009,Sunderland,Tottenham,1:01,2.86,3.26,2.44
04.03.2009,Blackburn,Everton,0:00,2.64,3.18,2.71
04.03.2009,Fulham,Hull City,0:01,1.69,3.49,5.4
04.03.2009,Manchester City,Aston Villa,2:00,2.77,3.22,2.55
04.03.2009,Newcastle,Manchester United,1:02,8.67,4.08,1.42
04.03.2009,Stoke,Bolton,2:00,2.46,3.19,2.89
04.03.2009,Tottenham,Middlesbrough,4:00,1.73,3.47,5.04
04.03.2009,Wigan,West Ham,0:01,2.04,3.25,3.72
03.03.2009,Liverpool,Sunderland,2:00,1.43,4.02,8.52
03.03.2009,Portsmouth,Chelsea,0:01,6.6,3.65,1.57
03.03.2009,West Brom,Arsenal,1:03,5.99,3.57,1.62
01.03.2009,Aston Villa,Stoke,2:02,1.4,4.21,8.89
01.03.2009,Bolton,Newcastle,1:00,2.03,3.28,3.75
01.03.2009,Hull City,Blackburn,1:02,2.79,3.23,2.52
01.03.2009,West Ham,Manchester City,1:00,2.48,3.25,2.84
28.02.2009,Arsenal,Fulham,0:00,1.42,4.1,8.6
28.02.2009,Chelsea,Wigan,2:01,1.31,4.65,11.75
28.02.2009,Everton,West Brom,2:00,1.49,3.82,7.68
28.02.2009,Middlesbrough,Liverpool,2:00,4.91,3.37,1.78
23.02.2009,Hull City,Tottenham,1:02,3.24,3.23,2.24
22.02.2009,Fulham,West Brom,2:00,1.82,3.41,4.41
22.02.2009,Liverpool,Manchester City,1:01,1.57,3.63,6.43
22.02.2009,Newcastle,Everton,0:00,2.9,3.2,2.45
21.02.2009,Arsenal,Sunderland,0:00,1.36,4.41,9.94
21.02.2009,Aston Villa,Chelsea,0:01,3.32,3.24,2.22
21.02.2009,Bolton,West Ham,2:01,2.24,3.25,3.23
21.02.2009,Manchester United,Blackburn,2:01,1.25,5.36,13.11
21.02.2009,Middlesbrough,Wigan,0:00,2.42,3.22,2.92
21.02.2009,Stoke,Portsmouth,2:02,2.61,3.2,2.72
18.02.2009,Manchester United,Fulham,3:00,1.22,5.61,15.54
14.02.2009,Portsmouth,Manchester City,2:00,2.74,3.23,2.58
08.02.2009,Tottenham,Arsenal,0:00,3.02,3.2,2.35
08.02.2009,West Ham,Manchester United,0:01,6.08,3.63,1.59
07.02.2009,Blackburn,Aston Villa,0:02,2.82,3.23,2.48
07.02.2009,Chelsea,Hull City,0:00,1.2,6.05,14.69
07.02.2009,Everton,Bolton,3:00,1.71,3.4,5.17
07.02.2009,Manchester City,Middlesbrough,1:00,1.58,3.66,6.11
07.02.2009,Portsmouth,Liverpool,2:03,4.56,3.29,1.84
07.02.2009,Sunderland,Stoke,2:00,1.79,3.35,4.67
07.02.2009,West Brom,Newcastle,2:03,2.07,3.33,3.5
07.02.2009,Wigan,Fulham,0:00,1.99,3.24,3.87
01.02.2009,Liverpool,Chelsea,2:00,2.46,3.07,3.03
01.02.2009,Newcastle,Sunderland,1:01,2.54,3.15,2.82
31.01.2009,Arsenal,West Ham,0:00,1.48,4,7.23
31.01.2009,Aston Villa,Wigan,0:00,1.7,3.46,5.25
31.01.2009,Bolton,Tottenham,3:02,2.73,3.24,2.55
31.01.2009,Fulham,Portsmouth,3:01,1.93,3.3,4.01
31.01.2009,Hull City,West Brom,2:02,2.17,3.23,3.36
31.01.2009,Manchester United,Everton,1:00,1.37,4.37,9.95
31.01.2009,Middlesbrough,Blackburn,0:00,2.49,3.23,2.81
31.01.2009,Stoke,Manchester City,1:00,3.39,3.26,2.15
28.01.2009,Blackburn,Bolton,2:02,1.95,3.22,4.11
28.01.2009,Chelsea,Middlesbrough,2:00,1.21,5.95,14.66
28.01.2009,Everton,Arsenal,1:01,2.9,3.19,2.43
28.01.2009,Manchester City,Newcastle,2:01,1.63,3.66,5.59
28.01.2009,West Ham,Hull City,2:00,1.73,3.49,4.95
28.01.2009,Wigan,Liverpool,1:01,5.2,3.45,1.72
27.01.2009,Portsmouth,Aston Villa,0:01,3.11,3.22,2.29
27.01.2009,Sunderland,Fulham,1:00,2.25,3.18,3.26
27.01.2009,Tottenham,Stoke,3:01,1.57,3.7,6.3
27.01.2009,West Brom,Manchester United,0:05,9.37,4.48,1.35
19.01.2009,Liverpool,Everton,1:01,1.6,3.53,6.28
18.01.2009,Tottenham,Portsmouth,1:01,1.64,3.62,5.56
18.01.2009,West Ham,Fulham,3:01,2.21,3.23,3.29
17.01.2009,Blackburn,Newcastle,3:00,1.82,3.45,4.39
17.01.2009,Bolton,Manchester United,0:01,8.36,3.89,1.45
17.01.2009,Chelsea,Stoke,2:01,1.19,6.13,15.35
17.01.2009,Hull City,Arsenal,1:03,5.76,3.7,1.61
17.01.2009,Manchester City,Wigan,1:00,2.1,3.29,3.48
17.01.2009,Sunderland,Aston Villa,1:02,3.19,3.24,2.24
17.01.2009,West Brom,Middlesbrough,3:00,2.2,3.32,3.21
14.01.2009,Manchester United,Wigan,1:00,1.23,5.46,13.5
11.01.2009,Manchester United,Chelsea,3:00,2.27,3.11,3.38
11.01.2009,Wigan,Tottenham,1:00,2.43,3.27,2.89
10.01.2009,Arsenal,Bolton,1:00,1.34,4.57,10.05
10.01.2009,Aston Villa,West Brom,2:01,1.47,3.98,7.51
10.01.2009,Everton,Hull City,2:00,1.57,3.71,6.29
10.01.2009,Middlesbrough,Sunderland,1:01,2.23,3.22,3.21
10.01.2009,Newcastle,West Ham,2:02,2.31,3.22,3.1
10.01.2009,Stoke,Liverpool,0:00,8.87,4.39,1.38
30.12.2008,Hull City,Aston Villa,0:01,3.99,3.4,1.92
29.12.2008,Manchester United,Middlesbrough,1:00,1.2,6.07,15.65
28.12.2008,Arsenal,Portsmouth,1:00,1.35,4.61,9.7
28.12.2008,Blackburn,Manchester City,2:02,2.57,3.29,2.71
28.12.2008,Bolton,Wigan,0:01,2.32,3.23,3.11
28.12.2008,Everton,Sunderland,3:00,1.76,3.46,4.87
28.12.2008,Fulham,Chelsea,2:02,6.42,3.76,1.56
28.12.2008,Newcastle,Liverpool,1:05,4.85,3.48,1.76
28.12.2008,West Brom,Tottenham,2:00,3.36,3.29,2.16
28.12.2008,West Ham,Stoke,2:01,1.73,3.48,5.03
26.12.2008,Aston Villa,Arsenal,2:02,2.51,3.23,2.79
26.12.2008,Chelsea,West Brom,2:00,1.15,6.77,17.62
26.12.2008,Liverpool,Bolton,3:00,1.37,4.38,9.2
26.12.2008,Manchester City,Hull City,5:01,1.75,3.58,4.6
26.12.2008,Middlesbrough,Everton,0:01,2.59,3.22,2.71
26.12.2008,Portsmouth,West Ham,1:04,2.21,3.26,3.22
26.12.2008,Stoke,Manchester United,0:01,10.91,4.85,1.3
26.12.2008,Sunderland,Blackburn,0:00,2.26,3.24,3.19
26.12.2008,Tottenham,Fulham,0:00,1.76,3.45,4.69
26.12.2008,Wigan,Newcastle,2:01,2.17,3.31,3.27
22.12.2008,Everton,Chelsea,0:00,5.56,3.56,1.64
21.12.2008,Arsenal,Liverpool,1:01,2.39,3.05,3.16
21.12.2008,Newcastle,Tottenham,2:01,2.56,3.15,2.91
21.12.2008,West Brom,Manchester City,2:01,3.12,3.18,2.33
20.12.2008,Blackburn,Stoke,3:00,1.71,3.49,4.89
20.12.2008,Bolton,Portsmouth,2:01,2.01,3.34,3.68
20.12.2008,Fulham,Middlesbrough,3:00,2.07,3.25,3.6
20.12.2008,Hull City,Sunderland,1:04,2.18,3.14,3.5
20.12.2008,West Ham,Aston Villa,0:01,3.09,3.08,2.44
14.12.2008,Chelsea,West Ham,1:01,1.27,5.41,13.33
14.12.2008,Portsmouth,Newcastle,0:03,2.13,3.18,3.6
13.12.2008,Aston Villa,Bolton,4:02,1.7,3.48,5.14
13.12.2008,Liverpool,Hull City,2:02,1.37,4.38,9.52
13.12.2008,Manchester City,Everton,0:01,2.08,3.18,3.79
13.12.2008,Middlesbrough,Arsenal,1:01,4.67,3.28,1.85
13.12.2008,Stoke,Fulham,0:00,2.46,3.2,2.87
13.12.2008,Sunderland,West Brom,4:00,2.05,3.3,3.62
13.12.2008,Tottenham,Manchester United,0:00,4.39,3.31,1.89
13.12.2008,Wigan,Blackburn,3:00,2.09,3.29,3.5
08.12.2008,West Ham,Tottenham,0:02,2.7,3.11,2.72
07.12.2008,Everton,Aston Villa,2:03,2.57,3.08,2.85
07.12.2008,West Brom,Portsmouth,1:01,2.58,3.21,2.81
06.12.2008,Arsenal,Wigan,1:00,1.3,4.67,10.01
06.12.2008,Blackburn,Liverpool,1:03,5.13,3.34,1.77
06.12.2008,Bolton,Chelsea,0:02,6.56,3.73,1.54
06.12.2008,Fulham,Manchester City,1:01,2.5,3.07,3.08
06.12.2008,Hull City,Middlesbrough,2:01,2.39,3.22,2.94
06.12.2008,Manchester United,Sunderland,1:00,1.17,6.87,18.31
06.12.2008,Newcastle,Stoke,2:02,1.75,3.49,4.81
01.12.2008,Liverpool,West Ham,0:00,1.35,4.53,10.12
30.11.2008,Chelsea,Arsenal,1:02,1.8,3.35,4.72
30.11.2008,Manchester City,Manchester United,0:01,4.38,3.44,1.82
30.11.2008,Portsmouth,Blackburn,3:02,2.09,3.23,3.61
30.11.2008,Tottenham,Everton,0:01,1.95,3.34,3.94
29.11.2008,Aston Villa,Fulham,0:00,1.7,3.39,5.74
29.11.2008,Middlesbrough,Newcastle,0:00,2.28,3.13,3.34
29.11.2008,Stoke,Hull City,1:01,2.43,3.18,2.92
29.11.2008,Sunderland,Bolton,1:04,2.24,3.24,3.18
29.11.2008,Wigan,West Brom,2:01,1.83,3.36,4.55
24.11.2008,Wigan,Everton,1:00,2.75,3.15,2.6
23.11.2008,Sunderland,West Ham,0:01,2.12,3.29,3.41
23.11.2008,Tottenham,Blackburn,1:00,1.71,3.56,4.91
22.11.2008,Aston Villa,Manchester United,0:00,4.74,3.33,1.81
22.11.2008,Chelsea,Newcastle,0:00,1.29,5.16,14.54
22.11.2008,Liverpool,Fulham,0:00,1.41,4.46,10.31
22.11.2008,Manchester City,Arsenal,3:00,3.13,3.21,2.26
22.11.2008,Middlesbrough,Bolton,1:03,1.95,3.32,3.94
22.11.2008,Portsmouth,Hull City,2:02,1.91,3.32,4.09
22.11.2008,Stoke,West Brom,1:00,2.33,3.21,3.11
16.11.2008,Everton,Middlesbrough,1:01,1.87,3.33,4.26
16.11.2008,Hull City,Manchester City,2:02,2.9,3.24,2.4
15.11.2008,Arsenal,Aston Villa,0:02,1.55,3.72,6.92
15.11.2008,Blackburn,Sunderland,1:02,1.97,3.33,3.81
15.11.2008,Bolton,Liverpool,0:02,5.69,3.52,1.64
15.11.2008,Fulham,Tottenham,2:01,3.14,3.24,2.26
15.11.2008,Manchester United,Stoke,5:00,1.13,7.4,18.36
15.11.2008,Newcastle,Wigan,2:02,2.02,3.31,3.67
15.11.2008,West Brom,Chelsea,0:03,10.69,5.02,1.29
15.11.2008,West Ham,Portsmouth,0:00,2.32,3.25,3.03
09.11.2008,Aston Villa,Middlesbrough,1:02,1.73,3.47,4.95
09.11.2008,Blackburn,Chelsea,0:02,7.68,4.1,1.44
09.11.2008,Fulham,Newcastle,2:01,2.27,3.27,3.11
09.11.2008,Manchester City,Tottenham,1:02,2.25,3.3,3.1
08.11.2008,Arsenal,Manchester United,2:01,3.24,3.18,2.26
08.11.2008,Hull City,Bolton,0:01,2.2,3.15,3.39
08.11.2008,Liverpool,West Brom,3:00,1.2,5.64,14.72
08.11.2008,Sunderland,Portsmouth,1:02,2.34,3.1,3.08
08.11.2008,West Ham,Everton,1:03,2.53,3.14,2.8
08.11.2008,Wigan,Stoke,0:00,1.86,3.21,4.84
03.11.2008,Newcastle,Aston Villa,2:00,2.94,3.25,2.39
02.11.2008,Bolton,Manchester City,2:00,3.27,3.2,2.22
01.11.2008,Chelsea,Sunderland,5:00,1.19,6.17,15.42
01.11.2008,Everton,Fulham,1:00,1.73,3.38,5.3
01.11.2008,Manchester United,Hull City,4:03,1.15,6.63,16.74
01.11.2008,Middlesbrough,West Ham,1:01,1.88,3.34,4.25
01.11.2008,Portsmouth,Wigan,1:02,1.92,3.32,4.03
01.11.2008,Stoke,Arsenal,2:01,8.15,4.32,1.4
01.11.2008,Tottenham,Liverpool,2:01,3.66,3.32,2.03
01.11.2008,West Brom,Blackburn,2:02,2.48,3.26,2.8
29.10.2008,Arsenal,Tottenham,4:04,1.45,4.06,7.66
29.10.2008,Aston Villa,Blackburn,3:02,1.66,3.52,5.5
29.10.2008,Bolton,Everton,0:01,2.75,3.23,2.53
29.10.2008,Fulham,Wigan,2:00,2.39,3.22,2.94
29.10.2008,Hull City,Chelsea,0:03,7.76,4.17,1.43
29.10.2008,Liverpool,Portsmouth,1:00,1.38,4.33,9.55
29.10.2008,Manchester United,West Ham,2:00,1.2,5.94,15.02
29.10.2008,Middlesbrough,Manchester City,2:00,2.81,3.23,2.45
29.10.2008,Stoke,Sunderland,1:00,2.65,3.19,2.64
28.10.2008,Newcastle,West Brom,2:01,1.94,3.29,4.17
26.10.2008,Chelsea,Liverpool,0:01,1.9,3.21,4.38
26.10.2008,Manchester City,Stoke,3:00,1.45,4.13,7.26
26.10.2008,Portsmouth,Fulham,1:01,1.85,3.32,4.44
26.10.2008,Tottenham,Bolton,2:00,1.91,3.38,4.04
26.10.2008,West Ham,Arsenal,0:02,5.94,3.7,1.59
26.10.2008,Wigan,Aston Villa,0:04,2.53,3.22,2.76
25.10.2008,Blackburn,Middlesbrough,1:01,2.04,3.25,3.68
25.10.2008,Everton,Manchester United,1:01,7,3.84,1.5
25.10.2008,Sunderland,Newcastle,2:01,2.17,3.23,3.34
25.10.2008,West Brom,Hull City,0:03,2.2,3.28,3.24
20.10.2008,Newcastle,Manchester City,2:02,3.14,3.28,2.25
19.10.2008,Hull City,West Ham,1:00,2.35,3.23,3
19.10.2008,Stoke,Tottenham,2:01,3.43,3.26,2.12
18.10.2008,Arsenal,Everton,3:01,1.36,4.52,9.04
18.10.2008,Aston Villa,Portsmouth,0:00,1.78,3.46,4.71
18.10.2008,Bolton,Blackburn,0:00,2.31,3.21,3.08
18.10.2008,Fulham,Sunderland,0:00,2.23,3.23,3.23
18.10.2008,Liverpool,Wigan,3:02,1.41,4.17,8.33
18.10.2008,Manchester United,West Brom,4:00,1.18,6.3,16.33
18.10.2008,Middlesbrough,Chelsea,0:05,5.98,3.59,1.61
05.10.2008,Chelsea,Aston Villa,2:00,1.56,3.86,6.14
05.10.2008,Everton,Newcastle,2:02,1.75,3.55,4.68
05.10.2008,Manchester City,Liverpool,2:03,3.31,3.15,2.23
05.10.2008,Portsmouth,Stoke,2:01,1.68,3.57,5.36
05.10.2008,Tottenham,Hull City,0:01,1.64,3.71,5.31
05.10.2008,West Ham,Bolton,1:03,1.88,3.34,4.26
04.10.2008,Blackburn,Manchester United,0:02,6.42,3.57,1.68
04.10.2008,Sunderland,Arsenal,1:01,6.28,3.56,1.82
04.10.2008,West Brom,Fulham,1:00,2.24,3.22,3.26
04.10.2008,Wigan,Middlesbrough,0:01,1.92,3.36,4.05
28.09.2008,Portsmouth,Tottenham,2:00,2.53,3.23,2.72
28.09.2008,Wigan,Manchester City,2:01,2.85,3.27,2.47
27.09.2008,Arsenal,Hull City,1:02,1.17,6.23,18
27.09.2008,Aston Villa,Sunderland,2:01,1.59,3.67,6.19
27.09.2008,Everton,Liverpool,0:02,3.7,3.22,2.03
27.09.2008,Fulham,West Ham,1:02,2.23,3.25,3.15
27.09.2008,Manchester United,Bolton,2:00,1.2,5.89,16.4
27.09.2008,Middlesbrough,West Brom,0:01,1.76,3.39,4.86
27.09.2008,Newcastle,Blackburn,1:02,2.53,3.24,2.73
27.09.2008,Stoke,Chelsea,0:02,9.53,4.51,1.35
21.09.2008,Chelsea,Manchester United,1:01,2.1,3.16,3.76
21.09.2008,Hull City,Everton,2:02,3.11,3.23,2.28
21.09.2008,Manchester City,Portsmouth,6:00,2,3.26,3.76
21.09.2008,Tottenham,Wigan,0:00,1.74,3.47,4.87
21.09.2008,West Brom,Aston Villa,1:02,3.2,3.26,2.21
20.09.2008,Blackburn,Fulham,1:00,2.07,3.27,3.54
20.09.2008,Bolton,Arsenal,1:03,6.12,3.61,1.59
20.09.2008,Liverpool,Stoke,0:00,1.21,5.81,14.45
20.09.2008,Sunderland,Middlesbrough,2:00,2.34,3.2,3.02
20.09.2008,West Ham,Newcastle,3:01,1.92,3.38,3.94
15.09.2008,Tottenham,Aston Villa,1:02,2.05,3.31,3.58
14.09.2008,Stoke,Everton,2:03,3.18,3.24,2.24
13.09.2008,Blackburn,Arsenal,0:04,4.49,3.38,1.81
13.09.2008,Fulham,Bolton,2:01,2.14,3.22,3.43
13.09.2008,Liverpool,Manchester United,2:01,2.78,2.98,2.69
13.09.2008,Manchester City,Chelsea,1:03,4.02,3.33,1.88
13.09.2008,Newcastle,Hull City,1:02,1.66,3.48,5.11
13.09.2008,Portsmouth,Middlesbrough,2:01,2,3.29,3.76
13.09.2008,West Brom,West Ham,3:02,2.32,3.26,3.01
13.09.2008,Wigan,Sunderland,1:01,2,3.26,3.81
31.08.2008,Aston Villa,Liverpool,0:00,2.88,3.22,2.44
31.08.2008,Chelsea,Tottenham,1:01,1.4,4.22,8.64
31.08.2008,Sunderland,Manchester City,0:03,2.2,3.24,3.21
30.08.2008,Arsenal,Newcastle,3:00,1.4,4.16,8.6
30.08.2008,Bolton,West Brom,0:00,1.95,3.25,3.99
30.08.2008,Everton,Portsmouth,0:03,2.02,3.27,3.71
30.08.2008,Hull City,Wigan,0:05,2.62,3.19,2.67
30.08.2008,Middlesbrough,Stoke,2:01,1.57,3.63,6.35
30.08.2008,West Ham,Blackburn,4:01,2.43,3.22,2.85
25.08.2008,Portsmouth,Manchester United,0:01,4.68,3.36,1.79
24.08.2008,Manchester City,West Ham,3:00,2.23,3.24,3.19
24.08.2008,Wigan,Chelsea,0:01,7.99,4.1,1.43
23.08.2008,Blackburn,Hull City,1:01,1.58,3.62,6.09
23.08.2008,Fulham,Arsenal,1:00,6.15,3.67,1.57
23.08.2008,Liverpool,Middlesbrough,2:01,1.38,4.34,8.56
23.08.2008,Newcastle,Bolton,1:00,1.9,3.29,4.13
23.08.2008,Stoke,Aston Villa,3:02,4.79,3.48,1.74
23.08.2008,Tottenham,Sunderland,1:02,1.5,3.88,6.87
23.08.2008,West Brom,Everton,1:02,2.66,3.21,2.62
17.08.2008,Aston Villa,Manchester City,4:02,1.83,3.38,4.53
17.08.2008,Chelsea,Portsmouth,4:00,1.3,4.61,9.32
17.08.2008,Manchester United,Newcastle,1:01,1.28,4.85,10.02
16.08.2008,Arsenal,West Brom,1:00,1.21,5.64,13.23
16.08.2008,Bolton,Stoke,3:01,1.78,3.33,4.43
16.08.2008,Everton,Blackburn,2:03,1.97,3.26,3.83
16.08.2008,Hull City,Fulham,2:01,2.54,3.21,2.66
16.08.2008,Middlesbrough,Tottenham,2:01,3.08,3.27,2.26
16.08.2008,Sunderland,Liverpool,0:01,5.23,3.45,1.7
16.08.2008,West Ham,Wigan,2:01,1.96,3.28,3.86
