Exact_Date,HomeTeam,AwayTeam,Score,Home odds,Draw odds,Away odds
02.04.2006,Manchester City,Middlesbrough,0:01,1.96,3.23,3.74
02.04.2006,West Ham,Charlton,0:00,2.03,3.23,3.56
01.04.2006,Arsenal,Aston Villa,5:00,1.28,4.84,10.49
01.04.2006,Birmingham,Chelsea,0:00,10.55,4.47,1.31
01.04.2006,Bolton,Manchester United,1:02,3.76,3.28,1.96
01.04.2006,Everton,Sunderland,2:02,1.34,4.48,8.8
01.04.2006,Fulham,Portsmouth,1:03,1.98,3.27,3.64
01.04.2006,Newcastle,Tottenham,3:01,2.64,3.18,2.58
01.04.2006,West Brom,Liverpool,0:02,5.79,3.56,1.57
29.03.2006,Manchester United,West Ham,1:00,1.3,4.95,9
27.03.2006,Tottenham,West Brom,2:01,1.41,3.99,7.81
26.03.2006,Charlton,Newcastle,3:01,2.36,3.16,2.93
26.03.2006,Manchester United,Birmingham,3:00,1.18,5.97,14.4
26.03.2006,Middlesbrough,Bolton,4:03,2.73,3.22,2.44
25.03.2006,Aston Villa,Fulham,0:00,2,3.22,3.62
25.03.2006,Chelsea,Manchester City,2:00,1.25,4.96,12
25.03.2006,Liverpool,Everton,3:01,1.58,3.47,6.24
25.03.2006,Sunderland,Blackburn,0:01,5.09,3.43,1.68
25.03.2006,Wigan,West Ham,1:02,2.01,3.25,3.54
19.03.2006,Fulham,Chelsea,1:00,7.56,4.05,1.42
19.03.2006,Newcastle,Liverpool,1:03,3.16,3.15,2.21
18.03.2006,Arsenal,Charlton,3:00,1.34,4.37,8.7
18.03.2006,Birmingham,Tottenham,0:02,3.17,3.15,2.19
18.03.2006,Blackburn,Middlesbrough,3:02,1.81,3.3,4.36
18.03.2006,Bolton,Sunderland,2:00,1.36,4.24,8.82
18.03.2006,Everton,Aston Villa,4:01,1.86,3.26,4.18
18.03.2006,Manchester City,Wigan,0:01,2,3.23,3.62
18.03.2006,West Brom,Manchester United,1:02,6.7,3.8,1.49
18.03.2006,West Ham,Portsmouth,2:04,1.86,3.25,4.14
15.03.2006,Liverpool,Fulham,5:01,1.36,4.3,8.74
12.03.2006,Arsenal,Liverpool,2:01,2.23,3.13,3.19
12.03.2006,Charlton,Middlesbrough,2:01,2.08,3.23,3.37
12.03.2006,Manchester United,Newcastle,2:00,1.43,3.91,7.66
11.03.2006,Birmingham,West Brom,1:01,2,3.14,3.75
11.03.2006,Blackburn,Aston Villa,2:00,1.84,3.28,4.23
11.03.2006,Bolton,West Ham,4:01,1.9,3.3,3.72
11.03.2006,Chelsea,Tottenham,2:01,1.87,2.98,7.83
11.03.2006,Everton,Fulham,3:01,1.84,3.26,4.29
11.03.2006,Portsmouth,Manchester City,2:01,2.78,3.17,2.41
11.03.2006,Sunderland,Wigan,0:01,3.04,3.24,2.24
06.03.2006,Wigan,Manchester United,1:02,5.58,3.67,1.62
05.03.2006,Manchester City,Sunderland,2:01,1.41,4,8.07
05.03.2006,Tottenham,Blackburn,3:02,1.93,3.2,3.97
04.03.2006,Aston Villa,Portsmouth,1:00,1.7,3.42,4.84
04.03.2006,Fulham,Arsenal,0:04,3.12,3.2,2.2
04.03.2006,Liverpool,Charlton,0:00,1.47,3.76,7.45
04.03.2006,Middlesbrough,Birmingham,1:00,1.85,3.26,4.16
04.03.2006,Newcastle,Bolton,3:01,2.37,3.14,2.93
04.03.2006,West Brom,Chelsea,1:02,7.7,4.07,1.42
04.03.2006,West Ham,Everton,2:02,2.04,3.18,3.54
26.02.2006,Bolton,Fulham,2:01,1.87,3.23,4.16
26.02.2006,Liverpool,Manchester City,1:00,1.55,3.58,6.29
26.02.2006,West Brom,Middlesbrough,0:02,2.39,3.17,2.86
25.02.2006,Birmingham,Sunderland,1:00,1.65,3.48,5.22
25.02.2006,Blackburn,Arsenal,1:00,2.93,3.24,2.3
25.02.2006,Charlton,Aston Villa,0:00,2.22,3.18,3.14
25.02.2006,Chelsea,Portsmouth,2:00,1.16,6.24,11.66
25.02.2006,Newcastle,Everton,2:00,2.12,3.17,3.3
22.02.2006,Newcastle,Charlton,0:00,1.82,3.25,4.34
19.02.2006,Tottenham,Wigan,2:02,1.61,3.47,5.56
15.02.2006,Blackburn,Sunderland,2:00,1.42,3.95,7.6
14.02.2006,Liverpool,Arsenal,1:00,2.05,3.14,3.57
13.02.2006,West Ham,Birmingham,3:00,1.77,3.31,4.45
12.02.2006,Manchester City,Charlton,3:02,1.78,3.37,4.39
12.02.2006,Sunderland,Tottenham,1:01,5.63,3.51,1.6
11.02.2006,Arsenal,Bolton,1:01,1.55,3.63,6.1
11.02.2006,Aston Villa,Newcastle,1:02,2.12,3.18,3.33
11.02.2006,Everton,Blackburn,1:00,2.24,3.15,3.1
11.02.2006,Fulham,West Brom,6:01,1.8,3.29,4.41
11.02.2006,Middlesbrough,Chelsea,3:00,7.92,4.21,1.38
11.02.2006,Portsmouth,Manchester United,1:03,6.25,3.65,1.52
11.02.2006,Wigan,Liverpool,0:01,3.99,3.2,1.92
08.02.2006,Charlton,Liverpool,2:00,4.49,3.28,1.79
05.02.2006,Chelsea,Liverpool,2:00,1.88,3.06,4.4
05.02.2006,Tottenham,Charlton,3:01,1.77,3.28,4.63
04.02.2006,Birmingham,Arsenal,0:02,3.54,3.23,2.02
04.02.2006,Bolton,Wigan,1:01,1.87,3.24,4.14
04.02.2006,Everton,Manchester City,1:00,2.24,3.17,3.08
04.02.2006,Manchester United,Fulham,4:02,1.28,4.87,10.04
04.02.2006,Middlesbrough,Aston Villa,0:04,2.26,3.18,3.03
04.02.2006,Newcastle,Portsmouth,2:00,1.78,3.39,4.36
04.02.2006,West Brom,Blackburn,2:00,2.72,3.19,2.47
04.02.2006,West Ham,Sunderland,2:00,1.5,3.75,6.48
01.02.2006,Arsenal,West Ham,2:03,1.35,4.44,8.35
01.02.2006,Aston Villa,Chelsea,1:01,7.12,3.71,1.47
01.02.2006,Blackburn,Manchester United,4:03,4.24,3.27,1.84
01.02.2006,Liverpool,Birmingham,1:01,1.31,4.54,9.39
01.02.2006,Manchester City,Newcastle,3:00,1.93,3.24,3.78
01.02.2006,Portsmouth,Bolton,1:01,2.69,3.17,2.52
31.01.2006,Charlton,West Brom,0:00,1.78,3.31,4.48
31.01.2006,Fulham,Tottenham,1:00,2.76,3.13,2.46
31.01.2006,Sunderland,Middlesbrough,0:03,2.63,3.19,2.53
31.01.2006,Wigan,Everton,1:01,2.24,3.16,3.07
23.01.2006,West Ham,Fulham,2:01,2.09,3.16,3.45
22.01.2006,Chelsea,Charlton,1:01,1.14,6.35,10.55
22.01.2006,Manchester United,Liverpool,1:00,2.24,3.1,3.14
21.01.2006,Birmingham,Portsmouth,5:00,2.02,3.22,3.57
21.01.2006,Bolton,Manchester City,2:00,2.27,3.17,3.07
21.01.2006,Everton,Arsenal,1:00,5.09,3.44,1.67
21.01.2006,Middlesbrough,Wigan,2:03,2.11,3.19,3.36
21.01.2006,Newcastle,Blackburn,0:01,2.24,3.19,3.08
21.01.2006,Tottenham,Aston Villa,0:00,1.64,3.46,5.44
21.01.2006,West Brom,Sunderland,0:01,1.83,3.25,4.55
15.01.2006,Sunderland,Chelsea,1:02,11.33,5.68,1.18
15.01.2006,Wigan,West Brom,0:01,1.87,3.21,4.19
14.01.2006,Arsenal,Middlesbrough,7:00,1.31,4.55,9.38
14.01.2006,Aston Villa,West Ham,1:02,1.89,3.24,3.97
14.01.2006,Blackburn,Bolton,0:00,2.09,3.18,3.39
14.01.2006,Charlton,Birmingham,2:00,2.07,3.19,3.44
14.01.2006,Fulham,Newcastle,1:00,2.23,3.21,3.07
14.01.2006,Liverpool,Tottenham,1:00,1.62,3.43,5.68
14.01.2006,Manchester City,Manchester United,3:01,4.91,3.3,1.73
14.01.2006,Portsmouth,Everton,0:01,2.23,3.18,3.1
04.01.2006,Manchester City,Tottenham,0:02,2.29,3.2,3.02
03.01.2006,Arsenal,Manchester United,0:00,2.57,3.12,2.68
02.01.2006,Birmingham,Wigan,2:00,2.4,3.18,2.83
02.01.2006,Blackburn,Portsmouth,2:01,1.59,3.48,5.85
02.01.2006,Bolton,Liverpool,2:02,3.69,3.21,1.98
02.01.2006,Everton,Charlton,3:01,2.29,3.18,2.97
02.01.2006,Fulham,Sunderland,2:01,1.55,3.56,6.23
02.01.2006,Newcastle,Middlesbrough,2:02,2.06,3.16,3.5
02.01.2006,West Brom,Aston Villa,1:02,2.42,3.15,2.8
02.01.2006,West Ham,Chelsea,1:03,8.68,4.04,1.38
31.12.2005,Aston Villa,Arsenal,0:00,5.21,3.49,1.64
31.12.2005,Charlton,West Ham,2:00,2.16,3.19,3.23
31.12.2005,Chelsea,Birmingham,2:00,1.13,6.63,11.85
31.12.2005,Liverpool,West Brom,1:00,1.2,5.71,11.13
31.12.2005,Manchester United,Bolton,4:01,1.39,4.12,7.69
31.12.2005,Middlesbrough,Manchester City,0:00,2.27,3.2,2.99
31.12.2005,Portsmouth,Fulham,1:00,2.28,3.18,2.99
31.12.2005,Sunderland,Everton,0:01,2.56,3.17,2.66
31.12.2005,Tottenham,Newcastle,2:00,1.87,3.2,4.1
31.12.2005,Wigan,Blackburn,0:03,2.17,3.17,3.24
28.12.2005,Arsenal,Portsmouth,4:00,1.2,5.55,9.93
28.12.2005,Birmingham,Manchester United,2:02,7.91,4.08,1.39
28.12.2005,Everton,Liverpool,1:03,5.39,3.34,1.65
28.12.2005,Fulham,Aston Villa,3:03,2.11,3.18,3.34
28.12.2005,Manchester City,Chelsea,0:01,6.01,3.61,1.55
28.12.2005,West Brom,Tottenham,2:00,3.4,3.18,2.08
28.12.2005,West Ham,Wigan,0:02,2.23,3.18,3.07
26.12.2005,Aston Villa,Everton,4:00,2.11,3.14,3.37
26.12.2005,Charlton,Arsenal,0:01,5.46,3.53,1.6
26.12.2005,Chelsea,Fulham,3:02,1.16,6.13,11.12
26.12.2005,Liverpool,Newcastle,2:00,1.58,3.49,5.78
26.12.2005,Manchester United,West Brom,3:00,1.18,5.75,11.13
26.12.2005,Middlesbrough,Blackburn,0:02,2,3.19,3.7
26.12.2005,Portsmouth,West Ham,1:01,2.33,3.19,2.89
26.12.2005,Sunderland,Bolton,0:00,4.19,3.27,1.84
26.12.2005,Tottenham,Birmingham,2:00,1.44,3.84,7.52
26.12.2005,Wigan,Manchester City,4:03,2.46,3.16,2.74
18.12.2005,Arsenal,Chelsea,0:02,2.95,3.02,2.42
18.12.2005,Middlesbrough,Tottenham,3:03,2.48,3.17,2.74
17.12.2005,Aston Villa,Manchester United,0:02,5.74,3.47,1.62
17.12.2005,Everton,Bolton,0:04,2.34,3.17,2.93
17.12.2005,Fulham,Blackburn,2:01,2.2,3.16,3.19
17.12.2005,Manchester City,Birmingham,4:01,1.82,3.2,4.56
17.12.2005,Portsmouth,West Brom,1:00,2.13,3.19,3.35
17.12.2005,West Ham,Newcastle,2:04,2.41,3.18,2.81
17.12.2005,Wigan,Charlton,3:00,2.21,3.2,3.13
14.12.2005,Everton,West Ham,1:02,2.01,3.19,3.68
14.12.2005,Manchester United,Wigan,4:00,1.3,4.72,9.67
12.12.2005,Tottenham,Portsmouth,3:01,1.41,4.05,7.93
11.12.2005,Manchester United,Everton,1:01,1.29,4.71,9.89
10.12.2005,Birmingham,Fulham,1:00,2.19,3.17,3.2
10.12.2005,Blackburn,West Ham,3:02,1.95,3.19,3.8
10.12.2005,Bolton,Aston Villa,1:01,1.82,3.25,4.36
10.12.2005,Charlton,Sunderland,2:00,1.63,3.42,5.53
10.12.2005,Chelsea,Wigan,1:00,1.17,5.9,11.13
10.12.2005,Liverpool,Middlesbrough,2:00,1.53,3.65,6.6
10.12.2005,Newcastle,Arsenal,1:00,4.19,3.28,1.85
10.12.2005,West Brom,Manchester City,2:00,3,3.18,2.29
05.12.2005,Birmingham,West Ham,1:02,2.21,3.17,3.21
04.12.2005,Charlton,Manchester City,2:05,2.35,3.17,2.95
03.12.2005,Blackburn,Everton,0:02,1.91,3.24,4
03.12.2005,Bolton,Arsenal,2:00,4.22,3.32,1.82
03.12.2005,Chelsea,Middlesbrough,1:00,1.24,5.29,10.28
03.12.2005,Liverpool,Wigan,3:00,1.48,3.74,7.13
03.12.2005,Manchester United,Portsmouth,3:00,1.2,5.74,9.99
03.12.2005,Newcastle,Aston Villa,1:01,1.85,3.24,4.2
03.12.2005,Tottenham,Sunderland,3:02,1.31,4.39,9.74
03.12.2005,West Brom,Fulham,0:00,2.35,3.17,2.88
30.11.2005,Sunderland,Liverpool,0:02,7.39,3.88,1.46
27.11.2005,Everton,Newcastle,1:00,2.58,3.15,2.64
27.11.2005,Fulham,Bolton,2:01,2.43,3.15,2.82
27.11.2005,Middlesbrough,West Brom,2:02,1.7,3.38,5.05
27.11.2005,West Ham,Manchester United,1:02,4.79,3.41,1.71
26.11.2005,Arsenal,Blackburn,3:00,1.32,4.53,9.43
26.11.2005,Aston Villa,Charlton,1:00,2.21,3.18,3.16
26.11.2005,Manchester City,Liverpool,0:01,2.74,3.11,2.5
26.11.2005,Portsmouth,Chelsea,0:02,9.44,4.54,1.31
26.11.2005,Sunderland,Birmingham,0:01,2.57,3.14,2.64
26.11.2005,Wigan,Tottenham,1:02,2.57,3.13,2.65
20.11.2005,Middlesbrough,Fulham,3:02,1.8,3.25,4.55
20.11.2005,Tottenham,West Ham,1:01,1.64,3.4,5.52
19.11.2005,Charlton,Manchester United,1:03,4.27,3.28,1.83
19.11.2005,Chelsea,Newcastle,3:00,1.32,4.5,9.34
19.11.2005,Liverpool,Portsmouth,3:00,1.4,3.97,8.37
19.11.2005,Manchester City,Blackburn,0:00,1.94,3.23,3.83
19.11.2005,Sunderland,Aston Villa,1:03,2.54,3.16,2.65
19.11.2005,West Brom,Everton,4:00,2.46,3.14,2.77
19.11.2005,Wigan,Arsenal,2:03,4.47,3.27,1.8
07.11.2005,Bolton,Tottenham,1:00,2.42,3.11,2.84
06.11.2005,Everton,Middlesbrough,1:00,2.39,3.14,2.83
06.11.2005,Manchester United,Chelsea,1:00,3.12,3.03,2.23
05.11.2005,Arsenal,Sunderland,3:01,1.18,6,9.99
05.11.2005,Aston Villa,Liverpool,0:02,3.18,3.08,2.2
05.11.2005,Blackburn,Charlton,4:01,2.23,3.16,3.07
05.11.2005,Fulham,Manchester City,2:01,2.48,3.14,2.7
05.11.2005,Newcastle,Birmingham,1:00,1.55,3.53,6
05.11.2005,Portsmouth,Wigan,0:02,2.29,3.15,2.98
05.11.2005,West Ham,West Brom,1:00,1.77,3.29,4.46
31.10.2005,Manchester City,Aston Villa,3:01,1.82,3.25,4.23
30.10.2005,West Brom,Newcastle,0:03,2.89,3.16,2.34
29.10.2005,Birmingham,Everton,0:01,2.26,3.18,3.02
29.10.2005,Charlton,Bolton,0:01,2.16,3.16,3.24
29.10.2005,Chelsea,Blackburn,4:02,1.2,5.33,10.56
29.10.2005,Liverpool,West Ham,2:00,1.54,3.52,6.42
29.10.2005,Middlesbrough,Manchester United,4:01,4.41,3.28,1.78
29.10.2005,Sunderland,Portsmouth,1:04,2.24,3.18,3.09
29.10.2005,Tottenham,Arsenal,1:01,2.74,3.07,2.5
29.10.2005,Wigan,Fulham,1:00,2.13,3.15,3.28
23.10.2005,Bolton,West Brom,2:00,1.73,3.31,4.85
23.10.2005,Everton,Chelsea,1:01,9.02,4.31,1.35
23.10.2005,Newcastle,Sunderland,3:02,1.65,3.34,5.38
23.10.2005,West Ham,Middlesbrough,2:01,2.31,3.21,2.92
22.10.2005,Arsenal,Manchester City,1:00,1.46,3.75,7.35
22.10.2005,Aston Villa,Wigan,0:02,1.98,3.18,3.72
22.10.2005,Blackburn,Birmingham,2:00,2.04,3.16,3.57
22.10.2005,Fulham,Liverpool,2:00,3.47,3.17,2.07
22.10.2005,Manchester United,Tottenham,1:01,1.59,3.51,5.78
22.10.2005,Portsmouth,Charlton,1:02,2.63,3.19,2.53
17.10.2005,Charlton,Fulham,1:01,1.77,3.3,4.55
16.10.2005,Birmingham,Aston Villa,0:01,2.35,3.08,2.98
16.10.2005,Manchester City,West Ham,2:01,1.9,3.22,3.98
15.10.2005,Chelsea,Bolton,5:01,1.26,4.81,10.24
15.10.2005,Liverpool,Blackburn,1:00,1.63,3.41,5.6
15.10.2005,Middlesbrough,Portsmouth,1:01,1.68,3.35,5.07
15.10.2005,Sunderland,Manchester United,1:03,7.06,3.74,1.47
15.10.2005,Tottenham,Everton,2:00,1.61,3.45,5.66
15.10.2005,West Brom,Arsenal,2:01,5.83,3.52,1.58
15.10.2005,Wigan,Newcastle,1:00,2.68,3.15,2.52
02.10.2005,Arsenal,Birmingham,1:00,1.31,4.5,9.32
02.10.2005,Aston Villa,Middlesbrough,2:03,2.13,3.2,3.31
02.10.2005,Liverpool,Chelsea,1:04,3.28,2.98,2.23
02.10.2005,Manchester City,Everton,2:00,1.81,3.26,4.38
02.10.2005,Wigan,Bolton,2:01,2.66,3.17,2.51
01.10.2005,Blackburn,West Brom,2:00,1.77,3.31,4.54
01.10.2005,Charlton,Tottenham,2:03,2.4,3.19,2.78
01.10.2005,Fulham,Manchester United,2:03,5.24,3.5,1.64
01.10.2005,Portsmouth,Newcastle,0:00,2.76,3.2,2.4
01.10.2005,Sunderland,West Ham,1:01,2.45,3.18,2.72
26.09.2005,Tottenham,Fulham,1:00,1.61,3.52,5.55
25.09.2005,Middlesbrough,Sunderland,0:02,1.57,3.51,6.05
24.09.2005,Birmingham,Liverpool,2:02,3.49,3.2,2.07
24.09.2005,Bolton,Portsmouth,1:00,1.69,3.36,5.17
24.09.2005,Chelsea,Aston Villa,2:01,1.2,5.59,10.66
24.09.2005,Everton,Wigan,0:01,1.87,3.26,4.16
24.09.2005,Manchester United,Blackburn,1:02,1.28,4.79,10.44
24.09.2005,Newcastle,Manchester City,1:00,2.05,3.24,3.51
24.09.2005,West Brom,Charlton,1:02,2.77,3.21,2.43
24.09.2005,West Ham,Arsenal,0:00,4.85,3.41,1.71
19.09.2005,Arsenal,Everton,2:00,1.32,4.45,9.35
18.09.2005,Blackburn,Newcastle,0:03,2.33,3.2,2.88
18.09.2005,Liverpool,Manchester United,0:00,2.74,3.18,2.44
18.09.2005,Manchester City,Bolton,0:01,2.05,3.24,3.45
18.09.2005,Wigan,Middlesbrough,1:01,2.65,3.19,2.53
17.09.2005,Aston Villa,Tottenham,1:01,2.54,3.21,2.63
17.09.2005,Charlton,Chelsea,0:02,6.48,3.59,1.52
17.09.2005,Fulham,West Ham,1:02,2.13,3.21,3.27
17.09.2005,Portsmouth,Birmingham,1:01,2.29,3.2,2.96
17.09.2005,Sunderland,West Brom,1:01,2.27,3.19,3
12.09.2005,West Ham,Aston Villa,4:00,2.5,3.18,2.69
11.09.2005,Bolton,Blackburn,0:00,1.92,3.2,3.96
10.09.2005,Birmingham,Charlton,0:01,2.3,3.23,2.92
10.09.2005,Chelsea,Sunderland,2:00,1.12,7.04,11.79
10.09.2005,Everton,Portsmouth,0:01,1.66,3.37,5.28
10.09.2005,Manchester United,Manchester City,1:01,1.38,4.14,8.55
10.09.2005,Middlesbrough,Arsenal,2:01,4.96,3.33,1.71
10.09.2005,Newcastle,Fulham,1:01,1.61,3.49,5.56
10.09.2005,Tottenham,Liverpool,0:00,2.54,3.17,2.66
10.09.2005,West Brom,Wigan,1:02,2.01,3.24,3.6
28.08.2005,Middlesbrough,Charlton,0:03,1.85,3.26,4.13
28.08.2005,Newcastle,Manchester United,0:02,5.87,3.48,1.59
27.08.2005,Aston Villa,Blackburn,1:00,1.98,3.22,3.67
27.08.2005,Fulham,Everton,1:00,2.47,3.18,2.72
27.08.2005,Manchester City,Portsmouth,2:01,1.63,3.41,5.38
27.08.2005,Tottenham,Chelsea,0:02,4.52,3.25,1.79
27.08.2005,West Brom,Birmingham,2:03,2.32,3.16,2.91
27.08.2005,West Ham,Bolton,1:02,2.51,3.2,2.66
27.08.2005,Wigan,Sunderland,1:00,2.08,3.23,3.38
24.08.2005,Arsenal,Fulham,4:01,1.22,5.31,10.49
24.08.2005,Blackburn,Tottenham,0:00,2.72,3.2,2.45
24.08.2005,Bolton,Newcastle,2:00,2.13,3.23,3.26
24.08.2005,Chelsea,West Brom,4:00,1.15,6.19,11.66
23.08.2005,Birmingham,Middlesbrough,0:03,2.34,3.19,2.89
23.08.2005,Portsmouth,Aston Villa,1:01,2.48,3.19,2.68
23.08.2005,Sunderland,Manchester City,1:02,2.75,3.22,2.42
21.08.2005,Bolton,Everton,0:01,2.07,3.22,3.42
21.08.2005,Chelsea,Arsenal,1:00,1.96,3.17,3.85
20.08.2005,Birmingham,Manchester City,1:02,2.13,3.2,3.3
20.08.2005,Blackburn,Fulham,2:01,2,3.25,3.59
20.08.2005,Charlton,Wigan,1:00,1.83,3.28,4.27
20.08.2005,Liverpool,Sunderland,1:00,1.28,4.69,10.44
20.08.2005,Manchester United,Aston Villa,1:00,1.24,5.17,10.21
20.08.2005,Newcastle,West Ham,0:00,1.64,3.42,5.46
20.08.2005,Tottenham,Middlesbrough,2:00,1.88,3.27,4.06
20.08.2005,West Brom,Portsmouth,2:01,2.07,3.23,3.41
14.08.2005,Arsenal,Newcastle,2:00,1.39,4.03,8.02
14.08.2005,Wigan,Chelsea,0:01,9.99,4.61,1.28
13.08.2005,Aston Villa,Bolton,2:02,2.22,3.21,3.09
13.08.2005,Everton,Manchester United,0:02,4.99,3.39,1.69
13.08.2005,Fulham,Birmingham,0:00,2.33,3.21,2.84
13.08.2005,Manchester City,West Brom,0:00,1.77,3.33,4.55
13.08.2005,Middlesbrough,Liverpool,0:00,2.99,3.23,2.26
13.08.2005,Portsmouth,Tottenham,0:02,2.76,3.23,2.4
13.08.2005,Sunderland,Charlton,1:03,2.28,3.22,2.95
13.08.2005,West Ham,Blackburn,3:01,2.36,3.22,2.83
