Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
Today,2021,Manchester City,Leicester,2,5
Today,2021,Sheffield Utd,Leeds,0,1
Today,2021,Tottenham,Newcastle,1,1
Yesterday,2021,Brighton,Manchester Utd,2,3
Yesterday,2021,Burnley,Southampton,0,1
Yesterday,2021,Crystal Palace,Everton,1,2
Yesterday,2021,West Brom,Chelsea,3,3
21.09.,2021,Aston Villa,Sheffield Utd,1,0
21.09.,2021,Wolves,Manchester City,1,3
20.09.,2021,Chelsea,Liverpool,0,2
20.09.,2021,Leicester,Burnley,4,2
20.09.,2021,Newcastle,Brighton,0,3
20.09.,2021,Southampton,Tottenham,2,5
19.09.,2021,Arsenal,West Ham,2,1
19.09.,2021,Everton,West Brom,5,2
19.09.,2021,Leeds,Fulham,4,3
19.09.,2021,Manchester Utd,Crystal Palace,1,3
14.09.,2021,Brighton,Chelsea,1,3
14.09.,2021,Sheffield Utd,Wolves,0,2
13.09.,2021,Tottenham,Everton,0,1
13.09.,2021,West Brom,Leicester,0,3
12.09.,2021,Crystal Palace,Southampton,1,0
12.09.,2021,Fulham,Arsenal,0,3
12.09.,2021,Liverpool,Leeds,4,3
12.09.,2021,West Ham,Newcastle,0,2
