Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
01.06.2013,2013,Barcelona,Malaga,4,1
01.06.2013,2013,Celta Vigo,Espanyol,1,0
01.06.2013,2013,Dep. La Coruna,Real Sociedad,0,1
01.06.2013,2013,Granada CF,Getafe,2,0
01.06.2013,2013,Levante,Betis,1,1
01.06.2013,2013,Mallorca,Valladolid,4,2
01.06.2013,2013,Rayo Vallecano,Ath Bilbao,2,2
01.06.2013,2013,Real Madrid,Osasuna,4,2
01.06.2013,2013,Sevilla,Valencia,4,3
01.06.2013,2013,Zaragoza,Atl. Madrid,1,3
26.05.2013,2013,Ath Bilbao,Levante,0,1
26.05.2013,2013,Atl. Madrid,Mallorca,0,0
26.05.2013,2013,Betis,Zaragoza,4,0
26.05.2013,2013,Espanyol,Barcelona,0,2
26.05.2013,2013,Getafe,Rayo Vallecano,1,2
26.05.2013,2013,Malaga,Dep. La Coruna,3,1
26.05.2013,2013,Osasuna,Sevilla,2,1
26.05.2013,2013,Real Sociedad,Real Madrid,3,3
26.05.2013,2013,Valencia,Granada CF,1,0
26.05.2013,2013,Valladolid,Celta Vigo,0,2
20.05.2013,2013,Mallorca,Betis,1,0
19.05.2013,2013,Barcelona,Valladolid,2,1
19.05.2013,2013,Dep. La Coruna,Espanyol,2,0
19.05.2013,2013,Levante,Rayo Vallecano,2,3
19.05.2013,2013,Zaragoza,Ath Bilbao,1,2
18.05.2013,2013,Getafe,Valencia,0,1
18.05.2013,2013,Granada CF,Osasuna,3,0
18.05.2013,2013,Sevilla,Real Sociedad,1,2
13.05.2013,2013,Real Sociedad,Granada CF,2,2
12.05.2013,2013,Atl. Madrid,Barcelona,1,2
12.05.2013,2013,Betis,Celta Vigo,1,0
12.05.2013,2013,Malaga,Sevilla,0,0
12.05.2013,2013,Rayo Vallecano,Valencia,0,4
11.05.2013,2013,Ath Bilbao,Mallorca,2,1
11.05.2013,2013,Espanyol,Real Madrid,1,1
11.05.2013,2013,Osasuna,Getafe,1,0
11.05.2013,2013,Valladolid,Dep. La Coruna,1,0
10.05.2013,2013,Levante,Zaragoza,0,0
08.05.2013,2013,Celta Vigo,Atl. Madrid,1,3
08.05.2013,2013,Real Madrid,Malaga,6,2
06.05.2013,2013,Getafe,Real Sociedad,2,1
05.05.2013,2013,Barcelona,Betis,4,2
05.05.2013,2013,Mallorca,Levante,1,1
05.05.2013,2013,Sevilla,Espanyol,3,0
05.05.2013,2013,Zaragoza,Rayo Vallecano,3,0
04.05.2013,2013,Dep. La Coruna,Atl. Madrid,0,0
04.05.2013,2013,Granada CF,Malaga,1,0
04.05.2013,2013,Real Madrid,Valladolid,4,3
04.05.2013,2013,Valencia,Osasuna,4,0
03.05.2013,2013,Celta Vigo,Ath Bilbao,1,1
29.04.2013,2013,Betis,Dep. La Coruna,1,1
28.04.2013,2013,Espanyol,Granada CF,0,1
28.04.2013,2013,Malaga,Getafe,2,1
28.04.2013,2013,Real Sociedad,Valencia,4,2
28.04.2013,2013,Valladolid,Sevilla,1,1
27.04.2013,2013,Ath Bilbao,Barcelona,2,2
27.04.2013,2013,Atl. Madrid,Real Madrid,1,2
27.04.2013,2013,Levante,Celta Vigo,0,1
27.04.2013,2013,Zaragoza,Mallorca,3,2
26.04.2013,2013,Rayo Vallecano,Osasuna,2,2
22.04.2013,2013,Celta Vigo,Zaragoza,2,1
21.04.2013,2013,Dep. La Coruna,Ath Bilbao,1,1
21.04.2013,2013,Getafe,Espanyol,0,2
21.04.2013,2013,Osasuna,Real Sociedad,0,0
21.04.2013,2013,Sevilla,Atl. Madrid,0,1
20.04.2013,2013,Barcelona,Levante,1,0
20.04.2013,2013,Granada CF,Valladolid,1,1
20.04.2013,2013,Real Madrid,Betis,3,1
20.04.2013,2013,Valencia,Malaga,5,1
19.04.2013,2013,Mallorca,Rayo Vallecano,1,1
15.04.2013,2013,Mallorca,Celta Vigo,1,0
14.04.2013,2013,Ath Bilbao,Real Madrid,0,3
14.04.2013,2013,Atl. Madrid,Granada CF,5,0
14.04.2013,2013,Rayo Vallecano,Real Sociedad,0,2
14.04.2013,2013,Zaragoza,Barcelona,0,3
13.04.2013,2013,Espanyol,Valencia,3,3
13.04.2013,2013,Levante,Dep. La Coruna,0,4
13.04.2013,2013,Malaga,Osasuna,1,0
13.04.2013,2013,Valladolid,Getafe,2,1
12.04.2013,2013,Betis,Sevilla,3,3
08.04.2013,2013,Sevilla,Ath Bilbao,2,1
07.04.2013,2013,Celta Vigo,Rayo Vallecano,0,2
07.04.2013,2013,Getafe,Atl. Madrid,0,0
07.04.2013,2013,Osasuna,Espanyol,0,2
07.04.2013,2013,Valencia,Valladolid,2,1
06.04.2013,2013,Barcelona,Mallorca,5,0
06.04.2013,2013,Dep. La Coruna,Zaragoza,3,2
06.04.2013,2013,Real Madrid,Levante,5,1
06.04.2013,2013,Real Sociedad,Malaga,4,2
05.04.2013,2013,Granada CF,Betis,1,5
