Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
04.05.2019,2018,Bury,Port Vale,1,1,1.63,3.84,5.29
04.05.2019,2018,Crawley,Tranmere,3,1,2.78,3.36,2.48
04.05.2019,2018,Forest Green,Exeter,0,0,3.11,3.33,2.27
04.05.2019,2018,Grimsby,Crewe,2,0,3.16,3.40,2.21
04.05.2019,2018,Lincoln,Colchester,0,3,2.26,3.47,3.01
04.05.2019,2018,Macclesfield,Cambridge Utd,1,1,2.16,3.15,3.57
04.05.2019,2018,MK Dons,Mansfield,1,0,2.16,3.45,3.22
04.05.2019,2018,Morecambe,Newport,1,1,3.79,3.55,1.93
04.05.2019,2018,Oldham,Northampton,2,5,2.42,3.52,2.74
04.05.2019,2018,Stevenage,Cheltenham,2,0,1.79,3.66,4.37
04.05.2019,2018,Swindon,Notts Co,3,1,2.31,3.52,2.90
04.05.2019,2018,Yeovil,Carlisle,0,0,3.93,3.48,1.92
30.04.2019,2018,Tranmere,Bury,1,1,2.70,3.16,2.67
30.04.2019,2018,Newport,Oldham,2,0,1.61,4.05,5.10
27.04.2019,2018,Cambridge Utd,Morecambe,1,2,1.99,3.36,3.82
27.04.2019,2018,Carlisle,Crawley,4,2,1.69,3.70,4.98
27.04.2019,2018,Cheltenham,Swindon,3,2,3.03,3.31,2.32
27.04.2019,2018,Colchester,MK Dons,2,0,2.51,3.30,2.75
27.04.2019,2018,Crewe,Forest Green,4,3,2.82,3.36,2.44
27.04.2019,2018,Exeter,Oldham,1,0,2.17,3.32,3.35
27.04.2019,2018,Mansfield,Stevenage,1,2,1.58,3.99,5.62
27.04.2019,2018,Newport,Lincoln,1,0,2.29,3.33,3.06
27.04.2019,2018,Northampton,Yeovil,2,2,1.95,3.59,3.68
27.04.2019,2018,Notts Co,Grimsby,2,1,1.65,3.86,5.15
27.04.2019,2018,Port Vale,Macclesfield,0,1,2.36,3.26,3.02
22.04.2019,2018,Bury,Northampton,3,1,1.64,3.90,5.11
22.04.2019,2018,Crawley,Notts Co,1,1,2.73,3.38,2.49
22.04.2019,2018,Forest Green,Cambridge Utd,2,1,1.73,3.76,4.62
22.04.2019,2018,Grimsby,Carlisle,1,0,3.28,3.27,2.22
22.04.2019,2018,Lincoln,Tranmere,0,0,2.03,3.39,3.64
22.04.2019,2018,Macclesfield,Newport,0,0,2.92,3.25,2.42
22.04.2019,2018,MK Dons,Port Vale,1,1,1.50,4.20,6.21
22.04.2019,2018,Morecambe,Cheltenham,4,0,2.59,3.30,2.68
22.04.2019,2018,Oldham,Mansfield,3,2,3.35,3.21,2.20
22.04.2019,2018,Stevenage,Exeter,1,1,2.48,3.17,2.90
22.04.2019,2018,Swindon,Crewe,1,2,1.96,3.51,3.72
22.04.2019,2018,Yeovil,Colchester,1,1,4.00,3.45,1.91
19.04.2019,2018,Cambridge Utd,Swindon,0,0,2.86,3.31,2.43
19.04.2019,2018,Carlisle,Lincoln,1,0,3.47,3.48,2.06
19.04.2019,2018,Cheltenham,Oldham,0,0,2.37,3.29,2.97
19.04.2019,2018,Colchester,Grimsby,1,0,1.64,3.86,5.24
19.04.2019,2018,Crewe,Yeovil,2,0,1.80,3.62,4.38
19.04.2019,2018,Exeter,Crawley,1,3,1.85,3.58,4.11
19.04.2019,2018,Mansfield,Morecambe,4,0,1.51,4.12,6.39
19.04.2019,2018,Newport,Bury,3,1,2.86,3.23,2.46
19.04.2019,2018,Northampton,Macclesfield,3,1,2.21,3.33,3.24
19.04.2019,2018,Notts Co,MK Dons,1,2,3.23,3.46,2.15
19.04.2019,2018,Port Vale,Stevenage,1,4,2.18,3.30,3.33
19.04.2019,2018,Tranmere,Forest Green,0,1,2.18,3.32,3.31
13.04.2019,2018,Bury,Colchester,2,0,2.03,3.40,3.63
13.04.2019,2018,Cambridge Utd,Newport,0,3,2.35,3.22,3.06
13.04.2019,2018,Crewe,Notts Co,3,0,2.35,3.31,3.00
13.04.2019,2018,Exeter,Port Vale,2,0,2.48,3.08,2.99
13.04.2019,2018,Forest Green,Macclesfield,2,0,1.75,3.56,4.77
13.04.2019,2018,Lincoln,Cheltenham,1,1,1.56,4.02,5.79
13.04.2019,2018,Morecambe,Grimsby,1,1,2.25,3.22,3.26
13.04.2019,2018,Northampton,Mansfield,1,1,3.11,3.34,2.26
13.04.2019,2018,Oldham,Swindon,2,2,2.60,3.36,2.63
13.04.2019,2018,Stevenage,Carlisle,3,0,2.81,3.33,2.46
13.04.2019,2018,Tranmere,MK Dons,2,1,2.49,3.38,2.75
13.04.2019,2018,Yeovil,Crawley,0,1,2.51,3.20,2.83
09.04.2019,2018,Macclesfield,Exeter,3,2,2.77,3.11,2.64
09.04.2019,2018,Newport,Swindon,0,0,2.49,3.29,2.82
06.04.2019,2018,Carlisle,Bury,3,2,2.95,3.38,2.35
06.04.2019,2018,Cheltenham,Exeter,1,1,2.67,3.11,2.74
06.04.2019,2018,Colchester,Oldham,0,2,1.97,3.39,3.89
06.04.2019,2018,Crawley,Forest Green,1,2,3.25,3.35,2.20
06.04.2019,2018,Grimsby,Stevenage,0,2,2.36,3.24,3.05
06.04.2019,2018,Macclesfield,Morecambe,1,1,2.31,3.25,3.13
06.04.2019,2018,Mansfield,Cambridge Utd,1,0,1.74,3.62,4.79
06.04.2019,2018,MK Dons,Lincoln,0,2,2.57,3.24,2.75
06.04.2019,2018,Newport,Tranmere,0,0,2.51,3.22,2.84
06.04.2019,2018,Notts Co,Northampton,2,2,2.27,3.32,3.13
06.04.2019,2018,Port Vale,Crewe,1,0,2.58,3.19,2.79
06.04.2019,2018,Swindon,Yeovil,1,1,1.56,3.95,6.05
02.04.2019,2018,Bury,Cambridge Utd,0,3,1.59,3.91,5.69
02.04.2019,2018,Oldham,Tranmere,2,0,2.63,3.42,2.57
30.03.2019,2018,Bury,Swindon,1,3,1.70,3.71,5.00
30.03.2019,2018,Cambridge Utd,Colchester,0,1,2.52,3.22,2.83
30.03.2019,2018,Crewe,Cheltenham,1,3,1.93,3.45,3.97
30.03.2019,2018,Exeter,Mansfield,1,4,2.63,3.14,2.76
30.03.2019,2018,Forest Green,MK Dons,1,2,2.33,3.51,2.87
30.03.2019,2018,Lincoln,Macclesfield,1,1,1.46,4.32,6.87
30.03.2019,2018,Morecambe,Crawley,1,0,2.21,3.31,3.27
30.03.2019,2018,Northampton,Port Vale,1,2,2.30,3.15,3.24
30.03.2019,2018,Oldham,Grimsby,2,0,1.99,3.34,3.92
30.03.2019,2018,Stevenage,Notts Co,0,3,2.53,3.29,2.77
30.03.2019,2018,Tranmere,Carlisle,3,0,2.06,3.43,3.52
30.03.2019,2018,Yeovil,Newport,1,3,3.20,3.24,2.27
23.03.2019,2018,Carlisle,Cambridge Utd,2,2,2.13,3.44,3.31
23.03.2019,2018,Cheltenham,Northampton,3,1,2.72,3.29,2.56
23.03.2019,2018,Colchester,Tranmere,0,2,2.25,3.39,3.12
23.03.2019,2018,Crawley,Lincoln,0,3,4.45,3.57,1.80
23.03.2019,2018,Grimsby,Bury,0,0,4.61,3.67,1.75
23.03.2019,2018,Macclesfield,Stevenage,2,2,2.41,3.27,2.92
23.03.2019,2018,Mansfield,Crewe,1,2,1.95,3.51,3.78
23.03.2019,2018,MK Dons,Yeovil,2,0,1.39,4.82,7.31
23.03.2019,2018,Notts Co,Exeter,0,1,2.68,3.31,2.58
23.03.2019,2018,Port Vale,Forest Green,0,2,2.73,3.09,2.69
23.03.2019,2018,Swindon,Morecambe,4,0,1.98,3.31,3.95
18.03.2019,2018,Mansfield,Lincoln,1,1,2.59,3.15,2.77
16.03.2019,2018,Crewe,Crawley,6,1,2.00,3.30,3.88
16.03.2019,2018,Exeter,Colchester,3,0,2.48,3.15,2.95
16.03.2019,2018,Forest Green,Carlisle,1,1,1.85,3.57,4.19
16.03.2019,2018,Grimsby,Northampton,0,0,2.93,3.21,2.45
16.03.2019,2018,MK Dons,Stevenage,1,1,1.64,3.99,5.06
16.03.2019,2018,Notts Co,Morecambe,0,0,2.15,3.23,3.48
16.03.2019,2018,Swindon,Port Vale,0,0,2.27,3.18,3.27
16.03.2019,2018,Yeovil,Macclesfield,0,2,2.51,3.08,2.95
15.03.2019,2018,Newport,Cheltenham,1,0,2.04,3.30,3.74
12.03.2019,2018,Cambridge Utd,Crewe,0,0,2.48,3.24,2.86
12.03.2019,2018,Carlisle,Notts Co,1,3,1.96,3.56,3.68
12.03.2019,2018,Colchester,Forest Green,0,3,2.41,3.34,2.88
12.03.2019,2018,Crawley,Mansfield,0,0,3.27,3.43,2.16
12.03.2019,2018,Lincoln,Oldham,2,0,1.83,3.51,4.33
12.03.2019,2018,Morecambe,MK Dons,4,2,3.97,3.57,1.89
12.03.2019,2018,Northampton,Newport,1,0,2.24,3.38,3.13
12.03.2019,2018,Port Vale,Yeovil,3,0,1.94,3.22,4.25
12.03.2019,2018,Stevenage,Swindon,2,0,2.97,3.20,2.43
12.03.2019,2018,Tranmere,Grimsby,4,1,1.81,3.56,4.37
09.03.2019,2018,Cambridge Utd,Oldham,1,1,2.52,3.20,2.83
09.03.2019,2018,Carlisle,Swindon,2,1,2.45,3.39,2.78
09.03.2019,2018,Cheltenham,Notts Co,4,1,2.52,3.26,2.79
09.03.2019,2018,Colchester,Newport,3,0,2.40,3.20,3.01
09.03.2019,2018,Crawley,Grimsby,2,1,2.37,3.18,3.08
09.03.2019,2018,Macclesfield,MK Dons,1,3,4.13,3.92,1.78
09.03.2019,2018,Morecambe,Forest Green,3,0,3.70,3.38,2.02
09.03.2019,2018,Northampton,Exeter,2,1,2.35,3.21,3.10
09.03.2019,2018,Port Vale,Mansfield,2,1,3.09,3.24,2.34
09.03.2019,2018,Stevenage,Bury,0,1,4.34,3.64,1.80
08.03.2019,2018,Lincoln,Yeovil,1,0,1.47,4.19,6.93
08.03.2019,2018,Tranmere,Crewe,1,0,2.27,3.33,3.12
05.03.2019,2018,Cheltenham,Bury,1,1,4.49,3.66,1.76
02.03.2019,2018,Bury,Macclesfield,3,0,1.45,4.39,6.80
02.03.2019,2018,Crewe,Northampton,0,2,2.16,3.45,3.25
02.03.2019,2018,Exeter,Tranmere,0,1,2.35,3.28,3.03
02.03.2019,2018,Forest Green,Lincoln,1,2,2.32,3.25,3.10
02.03.2019,2018,Grimsby,Cambridge Utd,0,2,2.50,3.32,2.77
02.03.2019,2018,Mansfield,Cheltenham,4,2,1.71,3.53,5.18
02.03.2019,2018,MK Dons,Crawley,1,0,1.55,4.14,5.73
02.03.2019,2018,Newport,Carlisle,2,0,2.20,3.37,3.25
02.03.2019,2018,Notts Co,Port Vale,0,0,2.25,3.31,3.20
02.03.2019,2018,Oldham,Stevenage,1,1,1.78,3.54,4.65
02.03.2019,2018,Swindon,Colchester,3,0,2.32,3.23,3.14
02.03.2019,2018,Yeovil,Morecambe,3,2,2.43,3.08,3.06
26.02.2019,2018,Lincoln,Exeter,1,1,1.93,3.33,4.13
23.02.2019,2018,Bury,Oldham,3,1,1.82,3.59,4.28
23.02.2019,2018,Cheltenham,Port Vale,1,0,2.57,3.10,2.87
23.02.2019,2018,Colchester,Carlisle,1,1,1.98,3.44,3.75
23.02.2019,2018,Crawley,Macclesfield,1,1,2.23,3.35,3.18
23.02.2019,2018,Crewe,Exeter,1,2,2.22,3.28,3.25
23.02.2019,2018,Mansfield,Forest Green,1,0,2.27,3.18,3.25
23.02.2019,2018,MK Dons,Newport,2,0,1.89,3.65,3.90
23.02.2019,2018,Morecambe,Lincoln,0,2,3.43,3.32,2.14
23.02.2019,2018,Stevenage,Northampton,1,2,2.81,3.19,2.55
23.02.2019,2018,Swindon,Grimsby,1,1,1.94,3.29,4.18
23.02.2019,2018,Tranmere,Notts Co,1,0,2.17,3.25,3.41
23.02.2019,2018,Yeovil,Cambridge Utd,1,0,2.84,3.23,2.50
19.02.2019,2018,Cheltenham,Cambridge Utd,2,0,2.64,3.17,2.72
19.02.2019,2018,Oldham,Morecambe,1,2,1.67,3.72,5.09
19.02.2019,2018,Port Vale,Tranmere,1,2,2.55,3.12,2.87
19.02.2019,2018,Notts Co,Newport,1,4,2.24,3.38,3.15
16.02.2019,2018,Cambridge Utd,Tranmere,0,0,2.50,3.43,2.70
