Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
08.05.2010,2009,Barnet,Rochdale,1,0,2.48,3.31,2.67
08.05.2010,2009,Burton,Grimsby,3,0,2.62,3.40,2.48
08.05.2010,2009,Cheltenham,Accrington,1,1,2.07,3.36,3.27
08.05.2010,2009,Chesterfield,Bournemouth,2,1,2.28,3.33,2.90
08.05.2010,2009,Crewe,Bradford City,0,1,2.25,3.40,2.89
08.05.2010,2009,Darlington,Dag & Red,0,2,6.16,4.01,1.49
08.05.2010,2009,Hereford,Rotherham,3,0,2.42,3.27,2.74
08.05.2010,2009,Lincoln,Macclesfield,0,0,2.15,3.33,3.16
08.05.2010,2009,Morecambe,Aldershot,1,0,1.82,3.45,4.12
08.05.2010,2009,Northampton,Bury,1,1,2.15,3.42,3.09
08.05.2010,2009,Port Vale,Shrewsbury,1,1,1.61,3.84,4.93
08.05.2010,2009,Torquay,Notts Co,0,0,2.74,3.38,2.37
01.05.2010,2009,Accrington,Chesterfield,2,0,3.39,3.37,2.03
01.05.2010,2009,Aldershot,Lincoln,3,1,1.41,4.24,7.08
01.05.2010,2009,Bournemouth,Port Vale,4,0,2.37,3.40,2.71
01.05.2010,2009,Bradford City,Northampton,2,0,2.91,3.33,2.28
01.05.2010,2009,Bury,Torquay,0,3,1.77,3.56,4.23
01.05.2010,2009,Dag & Red,Hereford,2,1,1.54,3.81,5.71
01.05.2010,2009,Grimsby,Barnet,2,0,1.94,3.41,3.65
01.05.2010,2009,Macclesfield,Darlington,0,2,1.67,3.62,4.74
01.05.2010,2009,Notts Co,Cheltenham,5,0,1.38,4.31,7.66
01.05.2010,2009,Rochdale,Burton,1,2,1.64,3.70,4.87
01.05.2010,2009,Rotherham,Crewe,0,0,1.68,3.64,4.70
01.05.2010,2009,Shrewsbury,Morecambe,2,3,2.78,3.34,2.33
27.04.2010,2009,Darlington,Notts Co,0,5,7.34,4.32,1.40
27.04.2010,2009,Accrington,Barnet,1,0,2.40,3.34,2.72
24.04.2010,2009,Barnet,Rotherham,0,1,2.87,3.30,2.31
24.04.2010,2009,Burton,Bournemouth,0,2,2.98,3.27,2.25
24.04.2010,2009,Cheltenham,Aldershot,1,2,2.99,3.33,2.24
24.04.2010,2009,Chesterfield,Bradford City,1,1,1.77,3.46,4.29
24.04.2010,2009,Crewe,Accrington,5,1,2.09,3.35,3.26
24.04.2010,2009,Darlington,Grimsby,0,2,2.77,3.37,2.34
24.04.2010,2009,Hereford,Rochdale,2,1,3.17,3.31,2.15
24.04.2010,2009,Lincoln,Bury,1,0,3.03,3.32,2.22
24.04.2010,2009,Morecambe,Dag & Red,1,0,2.31,3.31,2.85
24.04.2010,2009,Northampton,Shrewsbury,2,0,1.87,3.42,3.89
24.04.2010,2009,Port Vale,Notts Co,2,1,2.93,3.34,2.25
24.04.2010,2009,Torquay,Macclesfield,1,0,1.66,3.63,4.83
20.04.2010,2009,Notts Co,Rochdale,1,0,1.78,3.47,4.28
20.04.2010,2009,Cheltenham,Darlington,3,3,1.61,3.65,5.30
17.04.2010,2009,Accrington,Hereford,1,2,2.08,3.27,3.39
17.04.2010,2009,Aldershot,Crewe,1,1,1.65,3.61,4.96
17.04.2010,2009,Bournemouth,Darlington,2,0,1.33,4.83,8.27
17.04.2010,2009,Bradford City,Barnet,2,1,1.92,3.37,3.79
17.04.2010,2009,Bury,Port Vale,1,1,2.33,3.23,2.92
17.04.2010,2009,Dag & Red,Burton,2,1,1.80,3.54,4.05
17.04.2010,2009,Grimsby,Torquay,0,3,2.39,3.30,2.75
17.04.2010,2009,Macclesfield,Chesterfield,2,0,3.00,3.29,2.24
17.04.2010,2009,Notts Co,Morecambe,4,1,1.53,3.79,5.98
17.04.2010,2009,Rochdale,Northampton,1,0,1.85,3.44,3.96
17.04.2010,2009,Rotherham,Cheltenham,0,0,1.80,3.42,4.27
17.04.2010,2009,Shrewsbury,Lincoln,1,0,1.88,3.39,3.86
13.04.2010,2009,Accrington,Port Vale,1,2,2.63,3.29,2.49
13.04.2010,2009,Aldershot,Torquay,0,2,1.91,3.39,3.79
13.04.2010,2009,Bournemouth,Hereford,2,1,1.54,3.75,5.98
13.04.2010,2009,Bradford City,Morecambe,2,0,2.69,3.29,2.45
13.04.2010,2009,Bury,Crewe,3,0,1.83,3.43,4.11
13.04.2010,2009,Dag & Red,Barnet,4,1,1.67,3.59,4.89
13.04.2010,2009,Grimsby,Chesterfield,2,2,2.51,3.31,2.61
13.04.2010,2009,Macclesfield,Burton,1,1,2.50,3.27,2.65
13.04.2010,2009,Notts Co,Lincoln,3,1,1.28,4.97,9.77
13.04.2010,2009,Rochdale,Darlington,0,1,1.27,5.18,9.98
13.04.2010,2009,Rotherham,Northampton,1,0,2.38,3.28,2.78
13.04.2010,2009,Shrewsbury,Cheltenham,0,0,2.05,3.30,3.44
10.04.2010,2009,Barnet,Macclesfield,1,2,2.10,3.27,3.31
10.04.2010,2009,Burton,Bradford City,1,1,2.12,3.31,3.22
10.04.2010,2009,Cheltenham,Bury,5,2,2.67,3.24,2.49
10.04.2010,2009,Chesterfield,Dag & Red,2,2,2.03,3.32,3.44
10.04.2010,2009,Crewe,Shrewsbury,0,3,2.11,3.29,3.27
10.04.2010,2009,Darlington,Accrington,0,0,2.84,3.25,2.35
10.04.2010,2009,Hereford,Grimsby,0,1,2.04,3.27,3.48
10.04.2010,2009,Lincoln,Bournemouth,2,1,3.31,3.28,2.09
10.04.2010,2009,Morecambe,Rotherham,2,0,2.22,3.25,3.08
