Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
24.05.2009,2009,Arsenal,Stoke,4,1
24.05.2009,2009,Aston Villa,Newcastle,1,0
24.05.2009,2009,Blackburn,West Brom,0,0
24.05.2009,2009,Fulham,Everton,0,2
24.05.2009,2009,Hull,Manchester Utd,0,1
24.05.2009,2009,Liverpool,Tottenham,3,1
24.05.2009,2009,Manchester City,Bolton,1,0
24.05.2009,2009,Sunderland,Chelsea,2,3
24.05.2009,2009,West Ham,Middlesbrough,2,1
24.05.2009,2009,Wigan,Portsmouth,1,0
18.05.2009,2009,Portsmouth,Sunderland,3,1
17.05.2009,2009,Chelsea,Blackburn,2,0
17.05.2009,2009,West Brom,Liverpool,0,2
16.05.2009,2009,Bolton,Hull,1,1
16.05.2009,2009,Everton,West Ham,3,1
16.05.2009,2009,Manchester Utd,Arsenal,0,0
16.05.2009,2009,Middlesbrough,Aston Villa,1,1
16.05.2009,2009,Newcastle,Fulham,0,1
16.05.2009,2009,Stoke,Wigan,2,0
16.05.2009,2009,Tottenham,Manchester City,2,1
13.05.2009,2009,Wigan,Manchester Utd,1,2
11.05.2009,2009,Newcastle,Middlesbrough,3,1
10.05.2009,2009,Arsenal,Chelsea,1,4
10.05.2009,2009,Manchester Utd,Manchester City,2,0
09.05.2009,2009,Blackburn,Portsmouth,2,0
09.05.2009,2009,Bolton,Sunderland,0,0
09.05.2009,2009,Everton,Tottenham,0,0
09.05.2009,2009,Fulham,Aston Villa,3,1
09.05.2009,2009,Hull,Stoke,1,2
09.05.2009,2009,West Brom,Wigan,3,1
09.05.2009,2009,West Ham,Liverpool,0,3
04.05.2009,2009,Aston Villa,Hull,1,0
03.05.2009,2009,Liverpool,Newcastle,3,0
03.05.2009,2009,Sunderland,Everton,0,2
02.05.2009,2009,Chelsea,Fulham,3,1
02.05.2009,2009,Manchester City,Blackburn,3,1
02.05.2009,2009,Middlesbrough,Manchester Utd,0,2
02.05.2009,2009,Portsmouth,Arsenal,0,3
02.05.2009,2009,Stoke,West Ham,0,1
02.05.2009,2009,Tottenham,West Brom,1,0
02.05.2009,2009,Wigan,Bolton,0,0
27.04.2009,2009,Newcastle,Portsmouth,0,0
26.04.2009,2009,Arsenal,Middlesbrough,2,0
26.04.2009,2009,Blackburn,Wigan,2,0
25.04.2009,2009,Bolton,Aston Villa,1,1
25.04.2009,2009,Everton,Manchester City,1,2
25.04.2009,2009,Fulham,Stoke,1,0
25.04.2009,2009,Hull,Liverpool,1,3
25.04.2009,2009,Manchester Utd,Tottenham,5,2
25.04.2009,2009,West Brom,Sunderland,3,0
25.04.2009,2009,West Ham,Chelsea,0,1
22.04.2009,2009,Chelsea,Everton,0,0
22.04.2009,2009,Manchester Utd,Portsmouth,2,0
21.04.2009,2009,Liverpool,Arsenal,4,4
19.04.2009,2009,Manchester City,West Brom,4,2
19.04.2009,2009,Tottenham,Newcastle,1,0
18.04.2009,2009,Aston Villa,West Ham,1,1
18.04.2009,2009,Middlesbrough,Fulham,0,0
18.04.2009,2009,Portsmouth,Bolton,1,0
18.04.2009,2009,Stoke,Blackburn,1,0
18.04.2009,2009,Sunderland,Hull,1,0
12.04.2009,2009,Aston Villa,Everton,3,3
12.04.2009,2009,Manchester City,Fulham,1,3
11.04.2009,2009,Chelsea,Bolton,4,3
11.04.2009,2009,Liverpool,Blackburn,4,0
11.04.2009,2009,Middlesbrough,Hull,3,1
11.04.2009,2009,Portsmouth,West Brom,2,2
11.04.2009,2009,Stoke,Newcastle,1,1
11.04.2009,2009,Sunderland,Manchester Utd,1,2
11.04.2009,2009,Tottenham,West Ham,1,0
11.04.2009,2009,Wigan,Arsenal,1,4
05.04.2009,2009,Everton,Wigan,4,0
05.04.2009,2009,Manchester Utd,Aston Villa,3,2
04.04.2009,2009,Arsenal,Manchester City,2,0
04.04.2009,2009,Blackburn,Tottenham,2,1
04.04.2009,2009,Bolton,Middlesbrough,4,1
04.04.2009,2009,Fulham,Liverpool,0,1
04.04.2009,2009,Hull,Portsmouth,0,0
04.04.2009,2009,Newcastle,Chelsea,0,2
04.04.2009,2009,West Brom,Stoke,0,2
04.04.2009,2009,West Ham,Sunderland,2,0
22.03.2009,2009,Liverpool,Aston Villa,5,0
22.03.2009,2009,Manchester City,Sunderland,1,0
22.03.2009,2009,Wigan,Hull,1,0
21.03.2009,2009,Blackburn,West Ham,1,1
21.03.2009,2009,Fulham,Manchester Utd,2,0
21.03.2009,2009,Newcastle,Arsenal,1,3
21.03.2009,2009,Portsmouth,Everton,2,1
21.03.2009,2009,Stoke,Middlesbrough,1,0
21.03.2009,2009,Tottenham,Chelsea,1,0
21.03.2009,2009,West Brom,Bolton,1,1
16.03.2009,2009,West Ham,West Brom,0,0
15.03.2009,2009,Aston Villa,Tottenham,1,2
15.03.2009,2009,Chelsea,Manchester City,1,0
14.03.2009,2009,Arsenal,Blackburn,4,0
14.03.2009,2009,Bolton,Fulham,1,3
14.03.2009,2009,Everton,Stoke,3,1
14.03.2009,2009,Hull,Newcastle,1,1
14.03.2009,2009,Manchester Utd,Liverpool,1,4
14.03.2009,2009,Middlesbrough,Portsmouth,1,1
14.03.2009,2009,Sunderland,Wigan,1,2
11.03.2009,2009,Fulham,Blackburn,1,2
07.03.2009,2009,Sunderland,Tottenham,1,1
04.03.2009,2009,Blackburn,Everton,0,0
04.03.2009,2009,Fulham,Hull,0,1
04.03.2009,2009,Manchester City,Aston Villa,2,0
04.03.2009,2009,Newcastle,Manchester Utd,1,2
04.03.2009,2009,Stoke,Bolton,2,0
04.03.2009,2009,Tottenham,Middlesbrough,4,0
04.03.2009,2009,Wigan,West Ham,0,1
03.03.2009,2009,Liverpool,Sunderland,2,0
03.03.2009,2009,Portsmouth,Chelsea,0,1
03.03.2009,2009,West Brom,Arsenal,1,3
01.03.2009,2009,Aston Villa,Stoke,2,2
01.03.2009,2009,Bolton,Newcastle,1,0
01.03.2009,2009,Hull,Blackburn,1,2
01.03.2009,2009,West Ham,Manchester City,1,0
28.02.2009,2009,Arsenal,Fulham,0,0
28.02.2009,2009,Chelsea,Wigan,2,1
28.02.2009,2009,Everton,West Brom,2,0
28.02.2009,2009,Middlesbrough,Liverpool,2,0
23.02.2009,2009,Hull,Tottenham,1,2
22.02.2009,2009,Fulham,West Brom,2,0
22.02.2009,2009,Liverpool,Manchester City,1,1
22.02.2009,2009,Newcastle,Everton,0,0
21.02.2009,2009,Arsenal,Sunderland,0,0
21.02.2009,2009,Aston Villa,Chelsea,0,1
21.02.2009,2009,Bolton,West Ham,2,1
21.02.2009,2009,Manchester Utd,Blackburn,2,1
21.02.2009,2009,Middlesbrough,Wigan,0,0
21.02.2009,2009,Stoke,Portsmouth,2,2
18.02.2009,2009,Manchester Utd,Fulham,3,0
14.02.2009,2009,Portsmouth,Manchester City,2,0
08.02.2009,2009,Tottenham,Arsenal,0,0
08.02.2009,2009,West Ham,Manchester Utd,0,1
07.02.2009,2009,Blackburn,Aston Villa,0,2
07.02.2009,2009,Chelsea,Hull,0,0
07.02.2009,2009,Everton,Bolton,3,0
07.02.2009,2009,Manchester City,Middlesbrough,1,0
07.02.2009,2009,Portsmouth,Liverpool,2,3
07.02.2009,2009,Sunderland,Stoke,2,0
07.02.2009,2009,West Brom,Newcastle,2,3
07.02.2009,2009,Wigan,Fulham,0,0
01.02.2009,2009,Liverpool,Chelsea,2,0
01.02.2009,2009,Newcastle,Sunderland,1,1
31.01.2009,2009,Arsenal,West Ham,0,0
31.01.2009,2009,Aston Villa,Wigan,0,0
31.01.2009,2009,Bolton,Tottenham,3,2
31.01.2009,2009,Fulham,Portsmouth,3,1
31.01.2009,2009,Hull,West Brom,2,2
31.01.2009,2009,Manchester Utd,Everton,1,0
31.01.2009,2009,Middlesbrough,Blackburn,0,0
31.01.2009,2009,Stoke,Manchester City,1,0
28.01.2009,2009,Blackburn,Bolton,2,2
28.01.2009,2009,Chelsea,Middlesbrough,2,0
28.01.2009,2009,Everton,Arsenal,1,1
28.01.2009,2009,Manchester City,Newcastle,2,1
28.01.2009,2009,West Ham,Hull,2,0
28.01.2009,2009,Wigan,Liverpool,1,1
27.01.2009,2009,Portsmouth,Aston Villa,0,1
27.01.2009,2009,Sunderland,Fulham,1,0
27.01.2009,2009,Tottenham,Stoke,3,1
27.01.2009,2009,West Brom,Manchester Utd,0,5
19.01.2009,2009,Liverpool,Everton,1,1
18.01.2009,2009,Tottenham,Portsmouth,1,1
18.01.2009,2009,West Ham,Fulham,3,1
17.01.2009,2009,Blackburn,Newcastle,3,0
17.01.2009,2009,Bolton,Manchester Utd,0,1
17.01.2009,2009,Chelsea,Stoke,2,1
17.01.2009,2009,Hull,Arsenal,1,3
17.01.2009,2009,Manchester City,Wigan,1,0
17.01.2009,2009,Sunderland,Aston Villa,1,2
17.01.2009,2009,West Brom,Middlesbrough,3,0
14.01.2009,2009,Manchester Utd,Wigan,1,0
11.01.2009,2009,Manchester Utd,Chelsea,3,0
11.01.2009,2009,Wigan,Tottenham,1,0
10.01.2009,2009,Arsenal,Bolton,1,0
10.01.2009,2009,Aston Villa,West Brom,2,1
10.01.2009,2009,Everton,Hull,2,0
10.01.2009,2009,Middlesbrough,Sunderland,1,1
10.01.2009,2009,Newcastle,West Ham,2,2
10.01.2009,2009,Stoke,Liverpool,0,0
30.12.2008,2009,Hull,Aston Villa,0,1
29.12.2008,2009,Manchester Utd,Middlesbrough,1,0
28.12.2008,2009,Arsenal,Portsmouth,1,0
28.12.2008,2009,Blackburn,Manchester City,2,2
28.12.2008,2009,Bolton,Wigan,0,1
28.12.2008,2009,Everton,Sunderland,3,0
28.12.2008,2009,Fulham,Chelsea,2,2
28.12.2008,2009,Newcastle,Liverpool,1,5
28.12.2008,2009,West Brom,Tottenham,2,0
28.12.2008,2009,West Ham,Stoke,2,1
26.12.2008,2009,Aston Villa,Arsenal,2,2
26.12.2008,2009,Chelsea,West Brom,2,0
26.12.2008,2009,Liverpool,Bolton,3,0
26.12.2008,2009,Manchester City,Hull,5,1
26.12.2008,2009,Middlesbrough,Everton,0,1
26.12.2008,2009,Portsmouth,West Ham,1,4
26.12.2008,2009,Stoke,Manchester Utd,0,1
26.12.2008,2009,Sunderland,Blackburn,0,0
26.12.2008,2009,Tottenham,Fulham,0,0
26.12.2008,2009,Wigan,Newcastle,2,1
22.12.2008,2009,Everton,Chelsea,0,0
21.12.2008,2009,Arsenal,Liverpool,1,1
21.12.2008,2009,Newcastle,Tottenham,2,1
21.12.2008,2009,West Brom,Manchester City,2,1
20.12.2008,2009,Blackburn,Stoke,3,0
20.12.2008,2009,Bolton,Portsmouth,2,1
20.12.2008,2009,Fulham,Middlesbrough,3,0
20.12.2008,2009,Hull,Sunderland,1,4
20.12.2008,2009,West Ham,Aston Villa,0,1
14.12.2008,2009,Chelsea,West Ham,1,1
14.12.2008,2009,Portsmouth,Newcastle,0,3
13.12.2008,2009,Aston Villa,Bolton,4,2
13.12.2008,2009,Liverpool,Hull,2,2
13.12.2008,2009,Manchester City,Everton,0,1
13.12.2008,2009,Middlesbrough,Arsenal,1,1
13.12.2008,2009,Stoke,Fulham,0,0
13.12.2008,2009,Sunderland,West Brom,4,0
13.12.2008,2009,Tottenham,Manchester Utd,0,0
13.12.2008,2009,Wigan,Blackburn,3,0
08.12.2008,2009,West Ham,Tottenham,0,2
07.12.2008,2009,Everton,Aston Villa,2,3
07.12.2008,2009,West Brom,Portsmouth,1,1
06.12.2008,2009,Arsenal,Wigan,1,0
06.12.2008,2009,Blackburn,Liverpool,1,3
06.12.2008,2009,Bolton,Chelsea,0,2
06.12.2008,2009,Fulham,Manchester City,1,1
06.12.2008,2009,Hull,Middlesbrough,2,1
06.12.2008,2009,Manchester Utd,Sunderland,1,0
06.12.2008,2009,Newcastle,Stoke,2,2
01.12.2008,2009,Liverpool,West Ham,0,0
30.11.2008,2009,Chelsea,Arsenal,1,2
30.11.2008,2009,Manchester City,Manchester Utd,0,1
30.11.2008,2009,Portsmouth,Blackburn,3,2
30.11.2008,2009,Tottenham,Everton,0,1
29.11.2008,2009,Aston Villa,Fulham,0,0
29.11.2008,2009,Middlesbrough,Newcastle,0,0
29.11.2008,2009,Stoke,Hull,1,1
29.11.2008,2009,Sunderland,Bolton,1,4
29.11.2008,2009,Wigan,West Brom,2,1
24.11.2008,2009,Wigan,Everton,1,0
23.11.2008,2009,Sunderland,West Ham,0,1
23.11.2008,2009,Tottenham,Blackburn,1,0
22.11.2008,2009,Aston Villa,Manchester Utd,0,0
22.11.2008,2009,Chelsea,Newcastle,0,0
22.11.2008,2009,Liverpool,Fulham,0,0
22.11.2008,2009,Manchester City,Arsenal,3,0
22.11.2008,2009,Middlesbrough,Bolton,1,3
22.11.2008,2009,Portsmouth,Hull,2,2
22.11.2008,2009,Stoke,West Brom,1,0
16.11.2008,2009,Everton,Middlesbrough,1,1
16.11.2008,2009,Hull,Manchester City,2,2
15.11.2008,2009,Arsenal,Aston Villa,0,2
15.11.2008,2009,Blackburn,Sunderland,1,2
15.11.2008,2009,Bolton,Liverpool,0,2
15.11.2008,2009,Fulham,Tottenham,2,1
15.11.2008,2009,Manchester Utd,Stoke,5,0
15.11.2008,2009,Newcastle,Wigan,2,2
15.11.2008,2009,West Brom,Chelsea,0,3
15.11.2008,2009,West Ham,Portsmouth,0,0
09.11.2008,2009,Aston Villa,Middlesbrough,1,2
09.11.2008,2009,Blackburn,Chelsea,0,2
09.11.2008,2009,Fulham,Newcastle,2,1
09.11.2008,2009,Manchester City,Tottenham,1,2
08.11.2008,2009,Arsenal,Manchester Utd,2,1
08.11.2008,2009,Hull,Bolton,0,1
08.11.2008,2009,Liverpool,West Brom,3,0
08.11.2008,2009,Sunderland,Portsmouth,1,2
08.11.2008,2009,West Ham,Everton,1,3
08.11.2008,2009,Wigan,Stoke,0,0
03.11.2008,2009,Newcastle,Aston Villa,2,0
02.11.2008,2009,Bolton,Manchester City,2,0
01.11.2008,2009,Chelsea,Sunderland,5,0
01.11.2008,2009,Everton,Fulham,1,0
01.11.2008,2009,Manchester Utd,Hull,4,3
01.11.2008,2009,Middlesbrough,West Ham,1,1
01.11.2008,2009,Portsmouth,Wigan,1,2
01.11.2008,2009,Stoke,Arsenal,2,1
01.11.2008,2009,Tottenham,Liverpool,2,1
01.11.2008,2009,West Brom,Blackburn,2,2
29.10.2008,2009,Arsenal,Tottenham,4,4
29.10.2008,2009,Aston Villa,Blackburn,3,2
29.10.2008,2009,Bolton,Everton,0,1
29.10.2008,2009,Fulham,Wigan,2,0
29.10.2008,2009,Hull,Chelsea,0,3
29.10.2008,2009,Liverpool,Portsmouth,1,0
29.10.2008,2009,Manchester Utd,West Ham,2,0
29.10.2008,2009,Middlesbrough,Manchester City,2,0
29.10.2008,2009,Stoke,Sunderland,1,0
28.10.2008,2009,Newcastle,West Brom,2,1
26.10.2008,2009,Chelsea,Liverpool,0,1
26.10.2008,2009,Manchester City,Stoke,3,0
26.10.2008,2009,Portsmouth,Fulham,1,1
26.10.2008,2009,Tottenham,Bolton,2,0
26.10.2008,2009,West Ham,Arsenal,0,2
26.10.2008,2009,Wigan,Aston Villa,0,4
25.10.2008,2009,Blackburn,Middlesbrough,1,1
25.10.2008,2009,Everton,Manchester Utd,1,1
25.10.2008,2009,Sunderland,Newcastle,2,1
25.10.2008,2009,West Brom,Hull,0,3
20.10.2008,2009,Newcastle,Manchester City,2,2
19.10.2008,2009,Hull,West Ham,1,0
19.10.2008,2009,Stoke,Tottenham,2,1
18.10.2008,2009,Arsenal,Everton,3,1
18.10.2008,2009,Aston Villa,Portsmouth,0,0
18.10.2008,2009,Bolton,Blackburn,0,0
18.10.2008,2009,Fulham,Sunderland,0,0
18.10.2008,2009,Liverpool,Wigan,3,2
18.10.2008,2009,Manchester Utd,West Brom,4,0
18.10.2008,2009,Middlesbrough,Chelsea,0,5
05.10.2008,2009,Chelsea,Aston Villa,2,0
05.10.2008,2009,Everton,Newcastle,2,2
05.10.2008,2009,Manchester City,Liverpool,2,3
05.10.2008,2009,Portsmouth,Stoke,2,1
05.10.2008,2009,Tottenham,Hull,0,1
05.10.2008,2009,West Ham,Bolton,1,3
04.10.2008,2009,Blackburn,Manchester Utd,0,2
04.10.2008,2009,Sunderland,Arsenal,1,1
04.10.2008,2009,West Brom,Fulham,1,0
04.10.2008,2009,Wigan,Middlesbrough,0,1
28.09.2008,2009,Portsmouth,Tottenham,2,0
28.09.2008,2009,Wigan,Manchester City,2,1
27.09.2008,2009,Arsenal,Hull,1,2
27.09.2008,2009,Aston Villa,Sunderland,2,1
27.09.2008,2009,Everton,Liverpool,0,2
27.09.2008,2009,Fulham,West Ham,1,2
27.09.2008,2009,Manchester Utd,Bolton,2,0
27.09.2008,2009,Middlesbrough,West Brom,0,1
27.09.2008,2009,Newcastle,Blackburn,1,2
27.09.2008,2009,Stoke,Chelsea,0,2
21.09.2008,2009,Chelsea,Manchester Utd,1,1
21.09.2008,2009,Hull,Everton,2,2
21.09.2008,2009,Manchester City,Portsmouth,6,0
21.09.2008,2009,Tottenham,Wigan,0,0
21.09.2008,2009,West Brom,Aston Villa,1,2
20.09.2008,2009,Blackburn,Fulham,1,0
20.09.2008,2009,Bolton,Arsenal,1,3
20.09.2008,2009,Liverpool,Stoke,0,0
20.09.2008,2009,Sunderland,Middlesbrough,2,0
20.09.2008,2009,West Ham,Newcastle,3,1
15.09.2008,2009,Tottenham,Aston Villa,1,2
