Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
13.05.2012,2012,Chelsea,Blackburn,2,1
13.05.2012,2012,Everton,Newcastle,3,1
13.05.2012,2012,Manchester City,QPR,3,2
13.05.2012,2012,Norwich,Aston Villa,2,0
13.05.2012,2012,Stoke,Bolton,2,2
13.05.2012,2012,Sunderland,Manchester Utd,0,1
13.05.2012,2012,Swansea,Liverpool,1,0
13.05.2012,2012,Tottenham,Fulham,2,0
13.05.2012,2012,West Brom,Arsenal,2,3
13.05.2012,2012,Wigan,Wolves,3,2
08.05.2012,2012,Liverpool,Chelsea,4,1
07.05.2012,2012,Blackburn,Wigan,0,1
06.05.2012,2012,Aston Villa,Tottenham,1,1
06.05.2012,2012,Bolton,West Brom,2,2
06.05.2012,2012,Fulham,Sunderland,2,1
06.05.2012,2012,Manchester Utd,Swansea,2,0
06.05.2012,2012,Newcastle,Manchester City,0,2
06.05.2012,2012,QPR,Stoke,1,0
06.05.2012,2012,Wolves,Everton,0,0
05.05.2012,2012,Arsenal,Norwich,3,3
02.05.2012,2012,Bolton,Tottenham,1,4
02.05.2012,2012,Chelsea,Newcastle,0,2
01.05.2012,2012,Liverpool,Fulham,0,1
01.05.2012,2012,Stoke,Everton,1,1
30.04.2012,2012,Manchester City,Manchester Utd,1,0
29.04.2012,2012,Chelsea,QPR,6,1
29.04.2012,2012,Tottenham,Blackburn,2,0
28.04.2012,2012,Everton,Fulham,4,0
28.04.2012,2012,Norwich,Liverpool,0,3
28.04.2012,2012,Stoke,Arsenal,1,1
28.04.2012,2012,Sunderland,Bolton,2,2
28.04.2012,2012,Swansea,Wolves,4,4
28.04.2012,2012,West Brom,Aston Villa,0,0
28.04.2012,2012,Wigan,Newcastle,4,0
24.04.2012,2012,Aston Villa,Bolton,1,2
22.04.2012,2012,Liverpool,West Brom,0,1
22.04.2012,2012,Manchester Utd,Everton,4,4
22.04.2012,2012,Wolves,Manchester City,0,2
21.04.2012,2012,Arsenal,Chelsea,0,0
21.04.2012,2012,Aston Villa,Sunderland,0,0
21.04.2012,2012,Blackburn,Norwich,2,0
21.04.2012,2012,Bolton,Swansea,1,1
21.04.2012,2012,Fulham,Wigan,2,1
21.04.2012,2012,Newcastle,Stoke,3,0
21.04.2012,2012,QPR,Tottenham,1,0
16.04.2012,2012,Arsenal,Wigan,1,2
15.04.2012,2012,Manchester Utd,Aston Villa,4,0
14.04.2012,2012,Norwich,Manchester City,1,6
14.04.2012,2012,Sunderland,Wolves,0,0
14.04.2012,2012,Swansea,Blackburn,3,0
14.04.2012,2012,West Brom,QPR,1,0
11.04.2012,2012,Manchester City,West Brom,4,0
11.04.2012,2012,QPR,Swansea,3,0
11.04.2012,2012,Wigan,Manchester Utd,1,0
11.04.2012,2012,Wolves,Arsenal,0,3
10.04.2012,2012,Blackburn,Liverpool,2,3
09.04.2012,2012,Aston Villa,Stoke,1,1
09.04.2012,2012,Everton,Sunderland,4,0
09.04.2012,2012,Fulham,Chelsea,1,1
09.04.2012,2012,Newcastle,Bolton,2,0
09.04.2012,2012,Tottenham,Norwich,1,2
08.04.2012,2012,Arsenal,Manchester City,1,0
08.04.2012,2012,Manchester Utd,QPR,2,0
07.04.2012,2012,Bolton,Fulham,0,3
07.04.2012,2012,Chelsea,Wigan,2,1
07.04.2012,2012,Liverpool,Aston Villa,1,1
07.04.2012,2012,Norwich,Everton,2,2
07.04.2012,2012,Stoke,Wolves,2,1
07.04.2012,2012,Sunderland,Tottenham,0,0
07.04.2012,2012,West Brom,Blackburn,3,0
06.04.2012,2012,Swansea,Newcastle,0,2
02.04.2012,2012,Blackburn,Manchester Utd,0,2
01.04.2012,2012,Newcastle,Liverpool,2,0
01.04.2012,2012,Tottenham,Swansea,3,1
31.03.2012,2012,Aston Villa,Chelsea,2,4
31.03.2012,2012,Everton,West Brom,2,0
31.03.2012,2012,Fulham,Norwich,2,1
31.03.2012,2012,Manchester City,Sunderland,3,3
31.03.2012,2012,QPR,Arsenal,2,1
31.03.2012,2012,Wigan,Stoke,2,0
31.03.2012,2012,Wolves,Bolton,2,3
26.03.2012,2012,Manchester Utd,Fulham,1,0
25.03.2012,2012,West Brom,Newcastle,1,3
24.03.2012,2012,Arsenal,Aston Villa,3,0
24.03.2012,2012,Bolton,Blackburn,2,1
24.03.2012,2012,Chelsea,Tottenham,0,0
24.03.2012,2012,Liverpool,Wigan,1,2
24.03.2012,2012,Norwich,Wolves,2,1
24.03.2012,2012,Stoke,Manchester City,1,1
24.03.2012,2012,Sunderland,QPR,3,1
24.03.2012,2012,Swansea,Everton,0,2
21.03.2012,2012,Everton,Arsenal,0,1
21.03.2012,2012,Manchester City,Chelsea,2,1
21.03.2012,2012,QPR,Liverpool,3,2
21.03.2012,2012,Tottenham,Stoke,1,1
20.03.2012,2012,Blackburn,Sunderland,2,0
18.03.2012,2012,Newcastle,Norwich,1,0
18.03.2012,2012,Wolves,Manchester Utd,0,5
