Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
23.05.1999,1998,AZ Alkmaar,Maastricht,4,2,1.75,3.30,4.70
23.05.1999,1998,Breda,Ajax,2,2,2.40,4.25,1.90
23.05.1999,1998,Feyenoord,Vitesse,2,1,1.85,3.90,2.50
23.05.1999,1998,Heerenveen,Sparta Rotterdam,0,0,1.85,2.60,3.30
23.05.1999,1998,Utrecht,PSV,2,3,4.50,3.30,1.65
23.05.1999,1998,Waalwijk,Roda,4,1,2.70,3.30,2.00
23.05.1999,1998,Willem II,Twente,1,2,1.63,3.10,5.00
22.05.1999,1998,Graafschap,Cambuur,2,2,1.85,3.10,4.00
21.05.1999,1998,Sittard,Nijmegen,2,3,1.75,3.20,4.70
16.05.1999,1998,Ajax,Waalwijk,2,0,1.45,4.30,4.30
16.05.1999,1998,Cambuur,Willem II,0,2,3.80,3.30,1.70
16.05.1999,1998,Maastricht,Heerenveen,1,0,3.25,3.25,2.00
16.05.1999,1998,Nijmegen,Feyenoord,0,3,3.50,3.10,2.00
16.05.1999,1998,PSV,AZ Alkmaar,7,1,1.33,4.70,7.50
16.05.1999,1998,Roda,Utrecht,3,0,1.25,5.00,8.00
16.05.1999,1998,Sparta Rotterdam,Sittard,5,0,1.70,3.90,3.30
16.05.1999,1998,Twente,Breda,2,2,1.75,4.30,3.00
16.05.1999,1998,Vitesse,Graafschap,2,1,1.20,5.60,9.00
12.05.1999,1998,Roda,Feyenoord,1,0,2.10,3.20,2.85
09.05.1999,1998,Graafschap,Ajax,1,3,3.80,4.09,1.65
09.05.1999,1998,Feyenoord,Twente,3,1,1.50,4.00,4.80
09.05.1999,1998,Utrecht,Vitesse,1,2,2.80,3.50,2.00
09.05.1999,1998,Waalwijk,Cambuur,4,1,1.70,4.00,3.60
08.05.1999,1998,AZ Alkmaar,Nijmegen,1,1,1.80,3.30,4.00
08.05.1999,1998,Breda,Sparta Rotterdam,5,0,2.00,3.10,3.50
08.05.1999,1998,Heerenveen,Roda,2,2,2.00,2.95,3.60
08.05.1999,1998,Willem II,Maastricht,4,1,1.20,6.00,9.99
07.05.1999,1998,Sittard,PSV,6,4,3.70,3.20,1.90
02.05.1999,1998,Ajax,Feyenoord,6,0,2.20,3.10,3.00
02.05.1999,1998,Nijmegen,Utrecht,0,1,2.10,3.10,3.30
02.05.1999,1998,Sparta Rotterdam,Willem II,0,4,3.40,3.20,1.85
01.05.1999,1998,Cambuur,Heerenveen,0,0,3.10,3.10,2.10
01.05.1999,1998,PSV,Waalwijk,2,2,1.25,5.00,9.00
01.05.1999,1998,Roda,Graafschap,3,1,1.50,3.80,5.50
