Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
26.05.2001,2000,Den Bosch,Dordrecht,1,0
26.05.2001,2000,Den Haag,Helmond,3,2
26.05.2001,2000,Excelsior,Haarlem,5,1
26.05.2001,2000,FC Volendam,Cambuur,4,1
26.05.2001,2000,G.A. Eagles,FC Emmen,1,2
26.05.2001,2000,Maastricht,Heracles,5,1
26.05.2001,2000,Telstar,Eindhoven FC,1,1
26.05.2001,2000,Veendam,Oss,2,4
26.05.2001,2000,Venlo,Zwolle,0,3
19.05.2001,2000,Cambuur,Excelsior,1,5
19.05.2001,2000,Dordrecht,Den Haag,2,0
19.05.2001,2000,Eindhoven FC,Venlo,1,2
19.05.2001,2000,FC Emmen,FC Volendam,1,5
19.05.2001,2000,Haarlem,Den Bosch,0,0
19.05.2001,2000,Heracles,Telstar,0,1
19.05.2001,2000,Oss,G.A. Eagles,2,2
19.05.2001,2000,Zwolle,Veendam,2,1
19.05.2001,2000,Helmond,Maastricht,3,1
12.05.2001,2000,Dordrecht,Cambuur,1,2
12.05.2001,2000,Eindhoven FC,FC Volendam,3,1
12.05.2001,2000,Helmond,FC Emmen,0,0
12.05.2001,2000,Heracles,G.A. Eagles,0,1
12.05.2001,2000,Oss,Haarlem,1,4
12.05.2001,2000,Telstar,Maastricht,1,0
12.05.2001,2000,Veendam,Den Bosch,3,1
12.05.2001,2000,Zwolle,Excelsior,2,1
11.05.2001,2000,Venlo,Den Haag,1,1
09.05.2001,2000,G.A. Eagles,Zwolle,0,2
06.05.2001,2000,FC Volendam,Heracles,1,2
05.05.2001,2000,Cambuur,Haarlem,2,1
05.05.2001,2000,Den Bosch,Zwolle,2,2
05.05.2001,2000,Den Haag,Veendam,2,2
05.05.2001,2000,Excelsior,Eindhoven FC,2,0
05.05.2001,2000,FC Emmen,Dordrecht,1,1
05.05.2001,2000,G.A. Eagles,Helmond,2,0
05.05.2001,2000,Maastricht,Venlo,4,0
05.05.2001,2000,Telstar,Oss,5,1
01.05.2001,2000,Cambuur,G.A. Eagles,3,0
29.04.2001,2000,Zwolle,Den Haag,2,0
28.04.2001,2000,Dordrecht,G.A. Eagles,4,2
28.04.2001,2000,Eindhoven FC,Den Bosch,2,2
28.04.2001,2000,Haarlem,FC Emmen,3,0
28.04.2001,2000,Helmond,FC Volendam,3,0
28.04.2001,2000,Heracles,Excelsior,2,2
28.04.2001,2000,Oss,Cambuur,1,2
28.04.2001,2000,Veendam,Maastricht,0,1
28.04.2001,2000,Venlo,Telstar,2,3
22.04.2001,2000,Den Bosch,Heracles,2,0
22.04.2001,2000,FC Volendam,Dordrecht,2,2
21.04.2001,2000,Den Haag,Eindhoven FC,1,4
21.04.2001,2000,FC Emmen,Cambuur,1,3
21.04.2001,2000,G.A. Eagles,Haarlem,2,1
21.04.2001,2000,Maastricht,Zwolle,1,1
21.04.2001,2000,Telstar,Veendam,0,0
21.04.2001,2000,Venlo,Oss,0,1
20.04.2001,2000,Excelsior,Helmond,4,2
14.04.2001,2000,Dordrecht,Excelsior,5,2
14.04.2001,2000,Eindhoven FC,Maastricht,4,1
14.04.2001,2000,Haarlem,FC Volendam,0,0
14.04.2001,2000,Helmond,Den Bosch,0,2
14.04.2001,2000,Heracles,Den Haag,0,0
14.04.2001,2000,Oss,FC Emmen,4,0
14.04.2001,2000,Veendam,Venlo,1,2
14.04.2001,2000,Zwolle,Telstar,2,0
11.04.2001,2000,Zwolle,Cambuur,1,1
08.04.2001,2000,Telstar,Den Haag,3,1
07.04.2001,2000,Dordrecht,Haarlem,2,0
07.04.2001,2000,Eindhoven FC,G.A. Eagles,3,1
07.04.2001,2000,Helmond,Cambuur,2,3
07.04.2001,2000,Heracles,FC Emmen,2,0
07.04.2001,2000,Maastricht,Oss,1,4
07.04.2001,2000,Veendam,Excelsior,2,0
07.04.2001,2000,Venlo,Den Bosch,1,2
07.04.2001,2000,Zwolle,FC Volendam,0,2
04.04.2001,2000,G.A. Eagles,Den Haag,0,4
01.04.2001,2000,Den Bosch,Telstar,1,0
01.04.2001,2000,FC Volendam,Veendam,0,1
31.03.2001,2000,Cambuur,Heracles,1,1
31.03.2001,2000,Den Haag,Maastricht,1,2
31.03.2001,2000,Excelsior,Venlo,3,3
31.03.2001,2000,FC Emmen,Eindhoven FC,1,1
31.03.2001,2000,Haarlem,Helmond,4,0
31.03.2001,2000,Oss,Dordrecht,4,0
28.03.2001,2000,Telstar,FC Volendam,2,0
24.03.2001,2000,Cambuur,Telstar,3,0
24.03.2001,2000,Helmond,Zwolle,2,2
18.03.2001,2000,FC Volendam,G.A. Eagles,4,2
17.03.2001,2000,Den Bosch,Cambuur,1,0
17.03.2001,2000,Den Haag,Haarlem,2,1
17.03.2001,2000,Excelsior,FC Emmen,3,2
17.03.2001,2000,Maastricht,Dordrecht,1,3
17.03.2001,2000,Telstar,Helmond,1,1
17.03.2001,2000,Veendam,Eindhoven FC,1,1
17.03.2001,2000,Venlo,Heracles,4,2
17.03.2001,2000,Zwolle,Oss,4,0
13.03.2001,2000,Helmond,Oss,4,1
