Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
29.04.2007,2006,Excelsior,AZ Alkmaar,3,2
29.04.2007,2006,Groningen,Utrecht,0,2
29.04.2007,2006,Heerenveen,Feyenoord,5,1
29.04.2007,2006,Nijmegen,Den Haag,3,2
29.04.2007,2006,PSV,Vitesse,5,1
29.04.2007,2006,Roda,Heracles,7,0
29.04.2007,2006,Sparta Rotterdam,Waalwijk,1,0
29.04.2007,2006,Twente,Breda,2,1
29.04.2007,2006,Willem II,Ajax,0,2
25.04.2007,2006,Den Haag,Groningen,1,3
22.04.2007,2006,Ajax,Sparta Rotterdam,5,2
22.04.2007,2006,AZ Alkmaar,Heerenveen,3,1
22.04.2007,2006,Breda,Roda,0,2
22.04.2007,2006,Feyenoord,Nijmegen,1,1
22.04.2007,2006,Heracles,Excelsior,3,2
22.04.2007,2006,Utrecht,PSV,1,1
22.04.2007,2006,Vitesse,Twente,1,1
22.04.2007,2006,Waalwijk,Willem II,1,1
15.04.2007,2006,AZ Alkmaar,Vitesse,1,0
15.04.2007,2006,Groningen,Nijmegen,4,1
15.04.2007,2006,Heracles,Feyenoord,4,1
15.04.2007,2006,Willem II,Heerenveen,1,3
14.04.2007,2006,Den Haag,Roda,0,2
14.04.2007,2006,Excelsior,Waalwijk,0,3
14.04.2007,2006,PSV,Twente,2,0
13.04.2007,2006,Ajax,Breda,2,0
13.04.2007,2006,Sparta Rotterdam,Utrecht,1,1
08.04.2007,2006,Breda,AZ Alkmaar,1,4
08.04.2007,2006,Feyenoord,Groningen,0,4
08.04.2007,2006,Twente,Heracles,1,1
08.04.2007,2006,Utrecht,Willem II,3,0
08.04.2007,2006,Waalwijk,Ajax,2,2
07.04.2007,2006,Heerenveen,Den Haag,1,1
07.04.2007,2006,Nijmegen,PSV,2,1
07.04.2007,2006,Roda,Excelsior,2,0
06.04.2007,2006,Vitesse,Sparta Rotterdam,3,0
01.04.2007,2006,Ajax,Heracles,3,0
01.04.2007,2006,Excelsior,Den Haag,3,1
01.04.2007,2006,Sparta Rotterdam,Heerenveen,2,2
01.04.2007,2006,Twente,Utrecht,3,0
01.04.2007,2006,Vitesse,Feyenoord,0,1
31.03.2007,2006,AZ Alkmaar,Waalwijk,2,0
31.03.2007,2006,Breda,PSV,1,1
31.03.2007,2006,Willem II,Nijmegen,1,0
30.03.2007,2006,Roda,Groningen,0,1
18.03.2007,2006,Feyenoord,Willem II,0,0
18.03.2007,2006,Groningen,Twente,1,1
18.03.2007,2006,Heracles,AZ Alkmaar,0,0
18.03.2007,2006,PSV,Ajax,1,5
18.03.2007,2006,Utrecht,Vitesse,2,0
17.03.2007,2006,Den Haag,Sparta Rotterdam,2,4
17.03.2007,2006,Heerenveen,Breda,4,2
17.03.2007,2006,Nijmegen,Excelsior,0,1
16.03.2007,2006,Waalwijk,Roda,3,2
11.03.2007,2006,AZ Alkmaar,Feyenoord,0,0
11.03.2007,2006,Excelsior,PSV,0,0
11.03.2007,2006,Twente,Ajax,1,4
11.03.2007,2006,Vitesse,Den Haag,2,2
