Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
15.05.2019,2018,Breda,Zwolle,0,0,2.67,3.66,2.42
15.05.2019,2018,Graafschap,Ajax,1,4,25.71,11.86,1.07
15.05.2019,2018,Den Haag,Willem II,6,2,2.94,3.79,2.19
15.05.2019,2018,Excelsior,AZ Alkmaar,4,2,5.34,4.90,1.50
15.05.2019,2018,FC Emmen,Groningen,1,0,3.45,3.74,2.00
15.05.2019,2018,PSV,Heracles,3,1,1.10,10.00,21.20
15.05.2019,2018,Sittard,Feyenoord,1,4,8.68,6.09,1.28
15.05.2019,2018,Utrecht,Heerenveen,3,1,1.63,4.33,4.64
15.05.2019,2018,Venlo,Vitesse,1,3,3.81,4.03,1.81
12.05.2019,2018,Ajax,Utrecht,4,1,1.14,8.39,16.39
12.05.2019,2018,AZ Alkmaar,PSV,1,0,3.41,3.87,1.96
12.05.2019,2018,Feyenoord,Den Haag,0,2,1.15,8.22,14.87
12.05.2019,2018,Groningen,Sittard,3,0,1.45,4.66,6.43
12.05.2019,2018,Heerenveen,Breda,2,1,1.68,4.20,4.44
12.05.2019,2018,Heracles,Excelsior,4,5,2.06,3.75,3.25
12.05.2019,2018,Vitesse,Graafschap,6,1,1.40,4.96,6.74
12.05.2019,2018,Willem II,FC Emmen,2,3,1.87,3.74,3.89
12.05.2019,2018,Zwolle,Venlo,2,4,1.71,4.10,4.35
29.04.2019,2018,Zwolle,Groningen,3,2,2.17,3.74,3.01
25.04.2019,2018,Den Haag,Excelsior,3,1,7.74,5.87,1.32
25.04.2019,2018,Willem II,PSV,0,3,6.21,4.92,1.43
24.04.2019,2018,Breda,Feyenoord,0,4,1.31,5.68,8.14
24.04.2019,2018,Utrecht,Sittard,2,1,1.15,8.11,14.53
23.04.2019,2018,Ajax,Vitesse,4,2,1.31,5.83,8.10
23.04.2019,2018,AZ Alkmaar,Heracles,2,1,2.29,3.58,2.91
23.04.2019,2018,Graafschap,FC Emmen,1,0,1.81,4.03,3.84
23.04.2019,2018,Heerenveen,Venlo,2,2,2.88,3.64,2.28
21.04.2019,2018,Excelsior,Willem II,1,1,1.09,10.06,23.72
21.04.2019,2018,PSV,Den Haag,3,1,2.22,3.68,2.96
21.04.2019,2018,Sittard,Breda,2,1,3.35,3.63,2.07
20.04.2019,2018,FC Emmen,Utrecht,2,0,1.79,4.07,3.92
20.04.2019,2018,Feyenoord,AZ Alkmaar,2,1,9.62,6.11,1.26
20.04.2019,2018,Groningen,Ajax,0,1,2.32,3.60,2.85
20.04.2019,2018,Venlo,Graafschap,4,1,1.54,4.29,5.58
20.04.2019,2018,Vitesse,Zwolle,4,1,1.84,4.11,3.68
19.04.2019,2018,Heracles,Heerenveen,2,1,2.95,3.39,2.35
14.04.2019,2018,Heerenveen,Groningen,1,1,1.08,11.35,23.38
14.04.2019,2018,PSV,Graafschap,2,1,2.19,3.59,3.07
14.04.2019,2018,Utrecht,Vitesse,0,0,2.09,3.60,3.29
14.04.2019,2018,Willem II,Zwolle,2,0,1.05,13.92,36.25
13.04.2019,2018,Ajax,Excelsior,6,2,1.25,6.08,10.62
13.04.2019,2018,AZ Alkmaar,Den Haag,2,3,1.21,6.86,11.00
13.04.2019,2018,Feyenoord,Heracles,2,1,2.31,3.54,2.90
13.04.2019,2018,Sittard,Venlo,1,1,2.18,3.61,3.08
12.04.2019,2018,Breda,FC Emmen,1,1,2.41,3.80,2.61
07.04.2019,2018,FC Emmen,Heerenveen,2,0,7.01,5.07,1.38
07.04.2019,2018,Venlo,Feyenoord,0,3,4.73,4.19,1.64
07.04.2019,2018,Vitesse,PSV,3,3,1.51,4.66,5.51
07.04.2019,2018,Zwolle,Sittard,5,0,5.61,4.76,1.49
06.04.2019,2018,Graafschap,AZ Alkmaar,1,1,4.02,4.10,1.77
06.04.2019,2018,Den Haag,Utrecht,5,0,1.54,4.14,5.89
06.04.2019,2018,Groningen,Excelsior,1,0,1.81,3.95,3.95
06.04.2019,2018,Heracles,Breda,1,0,7.94,5.94,1.31
06.04.2019,2018,Willem II,Ajax,1,4,1.26,6.17,9.55
04.04.2019,2018,Feyenoord,Heerenveen,3,0,1.18,7.05,13.50
04.04.2019,2018,PSV,Zwolle,4,0,2.05,3.60,3.40
03.04.2019,2018,Excelsior,Breda,1,2,20.32,9.41,1.10
03.04.2019,2018,FC Emmen,Ajax,2,5,2.17,3.85,2.95
03.04.2019,2018,Sittard,Den Haag,0,0,4.15,3.81,1.79
03.04.2019,2018,Venlo,Utrecht,2,6,1.59,4.14,5.24
02.04.2019,2018,Groningen,Graafschap,1,0,2.60,3.68,2.48
02.04.2019,2018,Heracles,Willem II,3,4,2.88,3.69,2.26
02.04.2019,2018,Vitesse,AZ Alkmaar,2,2,1.64,4.21,4.72
31.03.2019,2018,Ajax,PSV,3,1,2.39,3.39,2.87
31.03.2019,2018,Breda,Venlo,1,1,2.83,3.74,2.27
31.03.2019,2018,Utrecht,Feyenoord,3,2,1.58,4.23,5.25
31.03.2019,2018,Zwolle,FC Emmen,3,0,1.44,4.52,6.78
30.03.2019,2018,AZ Alkmaar,Groningen,1,0,2.33,3.78,2.72
30.03.2019,2018,Graafschap,Heracles,1,2,3.62,3.90,1.89
30.03.2019,2018,Den Haag,Vitesse,3,3,1.58,4.41,4.96
30.03.2019,2018,Heerenveen,Excelsior,1,0,1.55,4.71,4.97
30.03.2019,2018,Willem II,Sittard,3,2,4.61,4.48,1.61
17.03.2019,2018,AZ Alkmaar,Ajax,1,0,2.88,3.53,2.32
17.03.2019,2018,Excelsior,Zwolle,0,2,1.58,4.24,5.14
17.03.2019,2018,Groningen,Den Haag,1,0,10.90,6.18,1.24
17.03.2019,2018,Venlo,PSV,0,1,4.60,3.89,1.71
16.03.2019,2018,Breda,Utrecht,0,4,1.27,5.81,10.08
16.03.2019,2018,Feyenoord,Willem II,2,3,1.51,4.65,5.44
16.03.2019,2018,Heerenveen,Graafschap,0,3,2.99,3.76,2.17
16.03.2019,2018,Heracles,Vitesse,3,2,2.14,3.67,3.12
15.03.2019,2018,Sittard,FC Emmen,3,1,1.08,11.59,21.35
13.03.2019,2018,Ajax,Zwolle,2,1,1.03,17.79,42.22
10.03.2019,2018,Ajax,Sittard,4,0,2.83,3.57,2.34
10.03.2019,2018,FC Emmen,Heracles,1,1,3.04,3.54,2.23
10.03.2019,2018,Vitesse,Feyenoord,1,1,3.91,3.73,1.87
10.03.2019,2018,Zwolle,AZ Alkmaar,0,0,2.33,3.68,2.77
09.03.2019,2018,Den Haag,Heerenveen,2,3,1.10,9.84,21.38
09.03.2019,2018,PSV,Breda,2,0,2.09,3.52,3.37
09.03.2019,2018,Venlo,Excelsior,1,0,1.68,4.06,4.61
09.03.2019,2018,Willem II,Graafschap,3,2,1.78,3.88,4.16
08.03.2019,2018,Utrecht,Groningen,0,0,1.14,8.45,16.09
03.03.2019,2018,AZ Alkmaar,Sittard,4,2,1.12,8.82,18.16
03.03.2019,2018,Feyenoord,FC Emmen,4,0,1.61,3.87,5.51
03.03.2019,2018,Groningen,Venlo,3,2,1.90,3.71,3.76
03.03.2019,2018,Heerenveen,Willem II,4,2,11.10,6.71,1.22
02.03.2019,2018,Excelsior,PSV,0,2,2.75,3.59,2.39
02.03.2019,2018,Heracles,Utrecht,1,5,1.39,4.63,7.82
02.03.2019,2018,Vitesse,Breda,4,1,2.20,3.61,3.03
01.03.2019,2018,Graafschap,Den Haag,1,1,14.29,8.91,1.14
24.02.2019,2018,Den Haag,Ajax,1,5,3.29,3.44,2.14
24.02.2019,2018,FC Emmen,Vitesse,0,3,1.54,4.51,5.34
24.02.2019,2018,PSV,Feyenoord,1,1,5.04,4.17,1.61
24.02.2019,2018,Willem II,AZ Alkmaar,2,1,3.33,3.38,2.14
23.02.2019,2018,Breda,Groningen,0,0,2.76,3.70,2.33
23.02.2019,2018,Sittard,Heerenveen,2,4,1.43,4.59,6.93
23.02.2019,2018,Utrecht,Excelsior,0,0,1.62,4.05,5.15
23.02.2019,2018,Zwolle,Graafschap,0,3,2.71,3.57,2.43
22.02.2019,2018,Venlo,Heracles,0,1,1.05,13.68,34.96
17.02.2019,2018,Ajax,Breda,5,0,3.91,3.88,1.83
17.02.2019,2018,Graafschap,Utrecht,0,1,2.13,3.66,3.15
17.02.2019,2018,Excelsior,FC Emmen,2,1,4.88,4.07,1.64
17.02.2019,2018,Groningen,Feyenoord,1,0,1.21,6.41,12.50
16.02.2019,2018,AZ Alkmaar,Venlo,3,0,8.01,5.29,1.34
16.02.2019,2018,Heerenveen,PSV,2,2,1.59,4.40,4.88
16.02.2019,2018,Heracles,Sittard,6,0,1.70,3.77,4.83
16.02.2019,2018,Vitesse,Willem II,3,2,2.50,3.52,2.65
15.02.2019,2018,Den Haag,Zwolle,1,0,2.66,3.51,2.51
10.02.2019,2018,FC Emmen,Den Haag,3,2,2.37,3.38,2.91
10.02.2019,2018,Groningen,Vitesse,2,1,1.93,3.69,3.69
10.02.2019,2018,Sittard,Excelsior,4,1,5.87,4.23,1.53
10.02.2019,2018,Utrecht,PSV,2,2,1.11,9.10,20.56
09.02.2019,2018,Feyenoord,Graafschap,4,0,2.15,3.53,3.20
09.02.2019,2018,Heerenveen,Zwolle,1,1,13.34,7.80,1.17
