Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
06.05.2018,2017,AZ Alkmaar,Zwolle,6,0,1.49,4.85,5.39
06.05.2018,2017,Excelsior,Ajax,1,2,8.38,5.71,1.31
06.05.2018,2017,Heerenveen,Feyenoord,2,3,2.92,3.74,2.20
06.05.2018,2017,PSV,Groningen,0,0,1.21,7.00,10.66
06.05.2018,2017,Roda,Den Haag,2,3,3.15,3.79,2.09
06.05.2018,2017,Sparta Rotterdam,Heracles,2,5,2.01,4.03,3.14
06.05.2018,2017,Twente,Breda,1,1,2.35,3.82,2.66
06.05.2018,2017,Utrecht,Venlo,1,0,1.37,5.29,7.34
06.05.2018,2017,Willem II,Vitesse,2,2,3.18,3.84,2.07
29.04.2018,2017,Ajax,AZ Alkmaar,3,0,1.38,5.23,6.88
29.04.2018,2017,Breda,Heerenveen,3,0,2.58,3.48,2.62
29.04.2018,2017,Den Haag,PSV,3,3,4.32,4.34,1.67
29.04.2018,2017,Feyenoord,Sparta Rotterdam,3,1,1.24,6.57,9.74
29.04.2018,2017,Groningen,Excelsior,4,0,2.05,3.87,3.22
29.04.2018,2017,Heracles,Utrecht,2,2,3.36,3.85,1.98
29.04.2018,2017,Venlo,Roda,1,4,2.74,3.52,2.42
29.04.2018,2017,Vitesse,Twente,5,0,1.64,4.18,4.70
29.04.2018,2017,Zwolle,Willem II,0,1,1.48,4.62,5.94
19.04.2018,2017,Ajax,Venlo,4,1,1.13,9.03,17.72
19.04.2018,2017,Utrecht,Groningen,1,1,1.45,4.84,6.26
18.04.2018,2017,AZ Alkmaar,Vitesse,4,3,1.67,4.31,4.43
18.04.2018,2017,Excelsior,Heracles,2,2,2.12,3.62,3.20
18.04.2018,2017,Roda,PSV,2,2,5.35,4.67,1.51
18.04.2018,2017,Sparta Rotterdam,Breda,2,1,2.11,3.60,3.27
18.04.2018,2017,Willem II,Feyenoord,1,5,4.58,3.95,1.70
17.04.2018,2017,Heerenveen,Den Haag,2,0,1.76,3.85,4.36
17.04.2018,2017,Twente,Zwolle,2,0,2.16,3.71,3.03
15.04.2018,2017,Breda,Willem II,1,2,2.01,3.51,3.65
15.04.2018,2017,Feyenoord,Utrecht,3,1,1.59,4.22,5.08
15.04.2018,2017,Groningen,Roda,2,1,1.75,3.96,4.26
15.04.2018,2017,PSV,Ajax,3,0,2.57,3.59,2.56
14.04.2018,2017,Den Haag,Twente,2,1,2.34,3.55,2.89
14.04.2018,2017,Venlo,Heerenveen,0,2,2.58,3.33,2.67
14.04.2018,2017,Vitesse,Sparta Rotterdam,7,0,1.54,4.31,5.65
14.04.2018,2017,Zwolle,Excelsior,1,1,1.78,3.83,4.19
13.04.2018,2017,Heracles,AZ Alkmaar,0,3,5.76,4.86,1.47
08.04.2018,2017,Ajax,Heracles,1,0,1.07,11.74,22.49
08.04.2018,2017,Heerenveen,Groningen,1,1,1.83,3.73,4.04
08.04.2018,2017,Twente,Feyenoord,1,3,5.09,4.07,1.63
08.04.2018,2017,Utrecht,Den Haag,3,3,1.54,4.17,5.74
07.04.2018,2017,AZ Alkmaar,PSV,2,3,2.52,3.71,2.55
07.04.2018,2017,Breda,Vitesse,1,0,3.16,3.48,2.19
07.04.2018,2017,Roda,Zwolle,3,2,2.85,3.53,2.34
07.04.2018,2017,Sparta Rotterdam,Venlo,3,2,2.01,3.49,3.68
