Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
16.05.2004,2003,AZ Alkmaar,PSV,2,4,2.82,3.16,2.22
16.05.2004,2003,Breda,Waalwijk,5,3,1.92,3.24,3.44
16.05.2004,2003,Den Haag,Nijmegen,4,1,2.08,3.23,3.04
16.05.2004,2003,FC Volendam,Roosendaal,2,1,1.63,3.60,4.07
16.05.2004,2003,Feyenoord,Zwolle,7,1,1.49,3.12,6.11
16.05.2004,2003,Groningen,Roda,2,2,2.47,3.23,2.45
16.05.2004,2003,Twente,Heerenveen,2,0,2.33,3.14,2.67
16.05.2004,2003,Vitesse,Utrecht,3,0,1.59,3.66,4.29
16.05.2004,2003,Willem II,Ajax,2,5,3.14,3.21,2.04
09.05.2004,2003,Ajax,Breda,2,0,1.22,4.99,9.52
09.05.2004,2003,Heerenveen,AZ Alkmaar,1,0,1.96,3.14,3.44
09.05.2004,2003,Nijmegen,FC Volendam,1,1,2.08,3.38,2.70
09.05.2004,2003,PSV,Den Haag,3,2,1.27,4.16,8.57
09.05.2004,2003,Roda,Vitesse,2,0,1.83,3.47,3.14
09.05.2004,2003,Roosendaal,Feyenoord,1,4,3.77,3.29,1.83
09.05.2004,2003,Utrecht,Groningen,2,0,1.75,3.32,4.11
09.05.2004,2003,Waalwijk,Twente,3,3,2.07,3.19,3.12
09.05.2004,2003,Zwolle,Willem II,0,0,1.85,3.45,3.25
02.05.2004,2003,FC Volendam,PSV,0,5,6.66,4.11,1.38
02.05.2004,2003,Feyenoord,Groningen,1,2,1.15,5.85,10.05
02.05.2004,2003,Vitesse,Nijmegen,2,2,1.89,3.20,3.60
02.05.2004,2003,Waalwijk,Utrecht,1,0,2.21,3.16,2.83
02.05.2004,2003,Zwolle,Ajax,0,5,4.85,3.45,1.60
01.05.2004,2003,AZ Alkmaar,Breda,2,2,1.53,3.59,5.30
01.05.2004,2003,Den Haag,Heerenveen,1,0,2.30,3.22,2.58
01.05.2004,2003,Twente,Roda,1,2,2.11,3.15,3.02
01.05.2004,2003,Willem II,Roosendaal,3,0,1.80,3.32,3.74
25.04.2004,2003,Breda,Den Haag,1,0,1.98,3.21,3.22
25.04.2004,2003,Feyenoord,FC Volendam,2,0,1.15,6.09,10.23
25.04.2004,2003,Groningen,Zwolle,2,2,2.03,3.21,3.10
25.04.2004,2003,Nijmegen,Ajax,0,0,4.61,3.42,1.64
24.04.2004,2003,AZ Alkmaar,Waalwijk,7,0,1.59,3.54,4.82
24.04.2004,2003,Heerenveen,Vitesse,0,0,1.59,3.58,4.53
24.04.2004,2003,Roosendaal,PSV,0,3,5.23,3.69,1.52
24.04.2004,2003,Twente,Willem II,2,0,2.05,3.20,3.11
23.04.2004,2003,Roda,Utrecht,1,1,1.77,3.31,3.98
18.04.2004,2003,Ajax,Roosendaal,1,1,1.16,5.78,9.91
18.04.2004,2003,FC Volendam,Breda,4,2,2.46,3.27,2.45
18.04.2004,2003,Groningen,AZ Alkmaar,1,1,2.72,3.21,2.27
18.04.2004,2003,Utrecht,Feyenoord,0,3,3.48,3.30,1.90
17.04.2004,2003,Den Haag,Twente,1,0,2.22,3.18,2.82
17.04.2004,2003,PSV,Nijmegen,3,0,1.20,5.28,9.74
17.04.2004,2003,Waalwijk,Roda,1,1,2.39,3.18,2.59
17.04.2004,2003,Zwolle,Heerenveen,1,0,3.19,3.25,2.02
16.04.2004,2003,Willem II,Vitesse,1,1,1.72,3.48,3.93
11.04.2004,2003,Feyenoord,Ajax,1,1,2.44,3.11,2.59
11.04.2004,2003,PSV,Groningen,5,0,1.17,5.61,9.93
11.04.2004,2003,Roosendaal,Twente,1,2,2.05,3.21,3.14
11.04.2004,2003,Vitesse,Breda,2,2,2.24,3.23,2.75
10.04.2004,2003,Den Haag,Waalwijk,1,3,2.09,3.19,3.07
10.04.2004,2003,FC Volendam,Willem II,0,1,2.65,3.21,2.34
10.04.2004,2003,Heerenveen,Utrecht,4,0,1.66,3.41,4.50
10.04.2004,2003,Zwolle,AZ Alkmaar,2,0,3.42,3.31,1.90
09.04.2004,2003,Roda,Nijmegen,4,0,1.70,3.39,4.25
04.04.2004,2003,Ajax,Groningen,2,1,1.16,5.84,10.05
04.04.2004,2003,Breda,Feyenoord,0,3,3.21,3.21,2.02
04.04.2004,2003,Utrecht,Den Haag,5,3,1.65,3.43,4.52
03.04.2004,2003,AZ Alkmaar,Vitesse,2,1,1.46,3.73,6.04
03.04.2004,2003,Roda,Heerenveen,0,1,2.21,3.18,2.85
03.04.2004,2003,Roosendaal,Zwolle,1,1,1.62,3.49,4.63
03.04.2004,2003,Twente,FC Volendam,1,2,1.38,4.00,6.75
03.04.2004,2003,Waalwijk,PSV,0,4,3.73,3.35,1.82
02.04.2004,2003,Nijmegen,Willem II,4,0,2.26,3.18,2.77
28.03.2004,2003,AZ Alkmaar,Ajax,1,1,3.41,3.27,1.92
28.03.2004,2003,FC Volendam,Utrecht,1,2,2.74,3.19,2.27
28.03.2004,2003,Feyenoord,Roda,3,0,1.50,3.66,5.66
28.03.2004,2003,Groningen,Twente,1,0,2.37,3.15,2.63
