Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
14.05.2000,1999,Cambuur,Waalwijk,2,1,1.59,3.70,4.50
14.05.2000,1999,Graafschap,Heerenveen,1,1,3.10,3.10,2.29
14.05.2000,1999,Den Bosch,Sparta Rotterdam,7,0,1.75,3.80,3.60
14.05.2000,1999,Feyenoord,Twente,1,1,1.48,3.80,6.30
14.05.2000,1999,Maastricht,Willem II,1,1,1.64,3.70,4.20
14.05.2000,1999,PSV,Nijmegen,2,0,1.43,3.80,8.00
14.05.2000,1999,Roda,AZ Alkmaar,3,2,2.10,3.10,3.30
14.05.2000,1999,Utrecht,Ajax,3,1,5.30,3.50,1.70
14.05.2000,1999,Vitesse,Sittard,2,2,1.27,5.20,8.50
07.05.2000,1999,Ajax,Maastricht,1,0,1.24,5.50,7.00
07.05.2000,1999,AZ Alkmaar,Vitesse,0,1,2.45,3.20,2.54
07.05.2000,1999,Heerenveen,Den Bosch,1,1,1.32,3.90,7.00
07.05.2000,1999,Nijmegen,Feyenoord,0,2,3.50,3.30,1.86
07.05.2000,1999,Sittard,Roda,1,2,2.50,3.10,2.54
07.05.2000,1999,Sparta Rotterdam,PSV,0,2,4.80,3.60,1.75
07.05.2000,1999,Twente,Graafschap,4,0,1.34,3.90,8.50
07.05.2000,1999,Waalwijk,Utrecht,2,0,2.15,3.10,3.50
07.05.2000,1999,Willem II,Cambuur,1,4,1.75,3.80,3.50
30.04.2000,1999,Cambuur,Heerenveen,0,2,4.00,3.50,1.80
30.04.2000,1999,Graafschap,Sparta Rotterdam,2,3,2.04,3.00,4.00
30.04.2000,1999,Den Bosch,Sittard,0,2,1.91,3.70,3.20
30.04.2000,1999,Feyenoord,AZ Alkmaar,5,3,1.60,3.50,5.70
30.04.2000,1999,Maastricht,Nijmegen,2,0,2.10,3.10,3.40
30.04.2000,1999,PSV,Waalwijk,7,1,1.32,4.80,9.00
30.04.2000,1999,Utrecht,Willem II,1,1,2.25,3.10,3.10
30.04.2000,1999,Vitesse,Ajax,3,0,2.40,3.00,3.00
28.04.2000,1999,Roda,Twente,3,2,2.50,3.10,2.50
23.04.2000,1999,Feyenoord,Ajax,1,1,2.20,3.00,3.40
23.04.2000,1999,Nijmegen,Vitesse,1,0,3.80,3.10,2.04
23.04.2000,1999,Waalwijk,Den Bosch,1,1,1.70,3.50,5.50
22.04.2000,1999,Heerenveen,Roda,5,1,1.64,3.50,5.70
22.04.2000,1999,Sparta Rotterdam,Cambuur,1,2,1.70,3.50,5.50
22.04.2000,1999,Willem II,Graafschap,5,3,1.80,3.15,5.00
21.04.2000,1999,AZ Alkmaar,Maastricht,2,0,1.43,4.20,6.80
21.04.2000,1999,Sittard,Utrecht,3,0,2.10,3.20,3.60
21.04.2000,1999,Twente,PSV,1,3,2.65,3.00,2.60
19.04.2000,1999,Den Bosch,Ajax,1,1,6.00,3.70,1.54
16.04.2000,1999,Ajax,AZ Alkmaar,4,1,1.64,3.60,5.70
16.04.2000,1999,Graafschap,Feyenoord,0,1,4.00,3.00,2.04
16.04.2000,1999,Den Bosch,Nijmegen,1,1,2.29,3.10,3.00
16.04.2000,1999,PSV,Cambuur,1,0,1.21,6.00,9.99
15.04.2000,1999,Heerenveen,Sittard,3,0,1.43,4.05,7.00
15.04.2000,1999,Maastricht,Waalwijk,0,1,2.25,3.20,3.00
