Date,League,Home_Team,Away_Team,URL,Over 0.5,Under 0.5,Over 1.5,Under 1.5,Over 2.5,Under 2.5,Over 3.5,Under 3.5,Over 4.5,Under 4.5,Over 5.5,Under 5.5,Chosen_Option,Chosen_Odds,Chosen_Option_Empirical_Prob,N,Chosen_Option_Std,Kelly,Record_Time
2021-03-02,3-liga,Viktoria Koln,Magdeburg,https://www.playnow.com/sports/sports/event/10317046/soccer/europe/german-3-liga/fc-viktoria-koln-v-1-fc-magdeburg,1.04,11,1.25,3.6,1.8,1.9,2.9,1.36,5.25,1.12,0,0,Over 4.5,5.25,0,1,0,10.5454545454546,2021-03-01 04:41:00
2021-03-01,3-liga,Mannheim,Bayern II,https://www.playnow.com/sports/sports/event/10317044/soccer/europe/german-3-liga/sv-waldhof-mannheim-07-v-fc-bayern-munich-ii,1.04,12,1.25,3.6,1.83,1.9,2.9,1.36,5.25,1.12,0,0,"",,,,,,2021-02-28 09:51:07
2021-02-28,3-liga,Uerdingen,Duisburg,https://www.playnow.com/sports/sports/event/10315145/soccer/europe/german-3-liga/krefelder-fc-uerdingen-05-v-msv-duisburg,1.06,9,1.33,3,2.05,1.67,3.6,1.25,6.5,1.08,0,0,"",,,,,,2021-02-27 09:16:35
2021-02-28,3-liga,Turkgucu Munchen,Zwickau,https://www.playnow.com/sports/sports/event/10315132/soccer/europe/german-3-liga/turkgucu-munchen-v-fsv-zwickau,1.05,10,1.3,3.2,2,1.75,3.4,1.28,6,1.09,0,0,"",,,,,,2021-02-27 09:16:17
2021-02-27,3-liga,Wehen,Magdeburg,https://www.playnow.com/sports/sports/event/10315068/soccer/europe/german-3-liga/sv-wehen-wiesbaden-v-1-fc-magdeburg,1.03,14,1.22,3.9,1.7,2,2.7,1.4,4.75,1.15,0,0,Over 4.5,4.75,0,3,0,5.52380952380953,2021-02-26 08:34:32
2021-02-27,3-liga,Viktoria Koln,Hansa Rostock,https://www.playnow.com/sports/sports/event/10315071/soccer/europe/german-3-liga/fc-viktoria-koln-v-fc-hansa-rostock,1.04,12,1.25,3.5,1.83,1.87,3,1.33,5.5,1.11,0,0,Under 1.5,3.5,0,1,0,2.52173913043478,2021-02-26 08:33:19
2021-02-27,3-liga,Verl,Saarbrucken,https://www.playnow.com/sports/sports/event/10315075/soccer/europe/german-3-liga/sc-verl-v-1-fc-saarbrucken,1.03,14,1.18,4.25,1.62,2.15,2.45,1.47,4.25,1.18,0,0,"",,,,,,2021-02-26 08:33:56
2021-02-27,3-liga,SG Dynamo Dresden,Ingolstadt,https://www.playnow.com/sports/sports/event/10315072/soccer/europe/german-3-liga/sg-dynamo-dresden-v-fc-ingolstadt-04,1.06,9,1.3,3.2,2,1.75,3.25,1.28,6,1.09,0,0,Over 3.5,3.25,0,1,0,2.27450980392157,2021-02-26 08:34:14
2021-02-27,3-liga,Kaiserslautern,Meppen,https://www.playnow.com/sports/sports/event/10315073/soccer/europe/german-3-liga/1-fc-kaiserslautern-v-sv-meppen-1912,1.05,10,1.28,3.4,1.9,1.8,3.2,1.3,5.75,1.1,0,0,Under 1.5,3.4,0,1,0,2.41666666666667,2021-02-26 08:33:01
2021-02-27,3-liga,Hallescher,Lubeck,https://www.playnow.com/sports/sports/event/10315067/soccer/europe/german-3-liga/hallescher-fc-v-vfb-lubeck,1.05,11,1.28,3.4,1.87,1.83,3.2,1.33,5.75,1.11,0,0,"",,,,,,2021-02-26 08:33:38
2021-02-26,3-liga,Munich 1860,Unterhaching,https://www.playnow.com/sports/sports/event/10315049/soccer/europe/german-3-liga/tsv-1860-munich-v-spvgg-unterhaching,1.04,13,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,Over 4.5,5,0,1,0,7.25,2021-02-25 07:45:02
2021-02-24,3-liga,SG Dynamo Dresden,Bayern II,https://www.playnow.com/sports/sports/event/10313614/soccer/europe/german-3-liga/sg-dynamo-dresden-v-fc-bayern-munich-ii,1.05,11,1.28,3.4,1.9,1.8,3.2,1.33,5.75,1.1,0,0,Over 4.5,5.75,0.333333333333333,3,0.272165526975909,77.666666666667,2021-02-23 18:50:20
2021-02-22,3-liga,Wehen,Uerdingen,https://www.playnow.com/sports/sports/event/10313441/soccer/europe/german-3-liga/sv-wehen-wiesbaden-v-krefelder-fc-uerdingen-05,1.06,10,1.3,3.2,2,1.75,3.4,1.28,6,1.09,0,0,Over 3.5,3.4,0,1,0,2.41666666666667,2021-02-21 04:03:01
2021-02-21,3-liga,Magdeburg,Verl,https://www.playnow.com/sports/sports/event/10309609/soccer/europe/german-3-liga/1-fc-magdeburg-v-sc-verl,1.03,13,1.2,4,1.67,2.05,2.6,1.44,4.5,1.16,0,0,"",,,,,,2021-02-20 03:28:55
2021-02-21,3-liga,Bayern II,Viktoria Koln,https://www.playnow.com/sports/sports/event/10309608/soccer/europe/german-3-liga/fc-bayern-munich-ii-v-fc-viktoria-koln,1.03,15,1.18,4.5,1.6,2.2,2.4,1.5,4.25,1.18,0,0,Under 1.5,4.5,0,1,0,4.46153846153846,2021-02-20 03:28:37
2021-02-20,3-liga,Saarbrucken,Munich 1860,https://www.playnow.com/sports/sports/event/10309591/soccer/europe/german-3-liga/1-fc-saarbrucken-v-tsv-1860-munich,1.05,11,1.28,3.25,1.9,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-02-19 02:50:28
2021-02-20,3-liga,Lubeck,Turkgucu Munchen,https://www.playnow.com/sports/sports/event/10309603/soccer/europe/german-3-liga/vfb-lubeck-v-turkgucu-munchen,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,"",,,,,,2021-02-19 02:51:44
2021-02-20,3-liga,Ingolstadt,Kaiserslautern,https://www.playnow.com/sports/sports/event/10309593/soccer/europe/german-3-liga/fc-ingolstadt-04-v-1-fc-kaiserslautern,1.05,11,1.25,3.6,1.83,1.87,2.9,1.36,5.5,1.12,0,0,Over 4.5,5.5,0,1,0,19.3333333333333,2021-02-19 02:51:04
2021-02-20,3-liga,Hansa Rostock,Mannheim,https://www.playnow.com/sports/sports/event/10309592/soccer/europe/german-3-liga/fc-hansa-rostock-v-sv-waldhof-mannheim-07,1.06,10,1.28,3.4,1.95,1.8,3.2,1.3,5.75,1.1,0,0,"",,,,,,2021-02-19 02:50:46
2021-02-20,3-liga,Duisburg,Unterhaching,https://www.playnow.com/sports/sports/event/10309600/soccer/europe/german-3-liga/msv-duisburg-v-spvgg-unterhaching,1.05,10,1.3,3.25,1.95,1.75,3.25,1.3,6,1.09,0,0,Over 3.5,3.25,0,2,0,2.27450980392157,2021-02-19 02:51:26
2021-02-19,3-liga,Meppen,Hallescher,https://www.playnow.com/sports/sports/event/10309590/soccer/europe/german-3-liga/sv-meppen-1912-v-hallescher-fc,1.04,12,1.22,3.75,1.75,1.95,2.8,1.38,5,1.13,0,0,Over 4.5,5,0,2,0,7.25,2021-02-18 02:04:38
