Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
27.05.2007,2007,ACN Siena,Lazio,2,1
27.05.2007,2007,Ascoli,Cagliari,2,1
27.05.2007,2007,AS Roma,ACR Messina,4,3
27.05.2007,2007,Catania,Chievo,2,0
27.05.2007,2007,Fiorentina,Sampdoria,5,1
27.05.2007,2007,Inter,Torino,3,0
27.05.2007,2007,Livorno,Atalanta,4,2
27.05.2007,2007,Parma,Empoli,3,1
27.05.2007,2007,Reggina,AC Milan,2,0
27.05.2007,2007,Udinese,Palermo,1,2
20.05.2007,2007,ACR Messina,Fiorentina,2,2
20.05.2007,2007,Atalanta,Inter,1,1
20.05.2007,2007,Cagliari,AS Roma,3,2
20.05.2007,2007,Chievo,Ascoli,1,0
20.05.2007,2007,Empoli,Reggina,3,3
20.05.2007,2007,Lazio,Parma,0,0
20.05.2007,2007,Palermo,ACN Siena,2,1
20.05.2007,2007,Sampdoria,Catania,1,0
20.05.2007,2007,Torino,Livorno,0,0
19.05.2007,2007,AC Milan,Udinese,2,3
13.05.2007,2007,ACN Siena,Empoli,2,0
13.05.2007,2007,Ascoli,Palermo,3,2
13.05.2007,2007,AS Roma,Torino,0,1
13.05.2007,2007,Catania,AC Milan,1,1
13.05.2007,2007,Fiorentina,Cagliari,1,0
13.05.2007,2007,Inter,Lazio,4,3
13.05.2007,2007,Livorno,Sampdoria,1,0
13.05.2007,2007,Parma,ACR Messina,4,1
13.05.2007,2007,Reggina,Chievo,1,1
13.05.2007,2007,Udinese,Atalanta,2,3
06.05.2007,2007,AC Milan,Fiorentina,0,0
06.05.2007,2007,ACR Messina,Inter,0,1
06.05.2007,2007,Atalanta,ACN Siena,3,1
06.05.2007,2007,Cagliari,Udinese,2,1
06.05.2007,2007,Chievo,Parma,1,0
06.05.2007,2007,Empoli,Catania,2,1
06.05.2007,2007,Lazio,Livorno,1,0
06.05.2007,2007,Palermo,AS Roma,1,2
06.05.2007,2007,Sampdoria,Reggina,0,0
06.05.2007,2007,Torino,Ascoli,1,0
02.05.2007,2007,Catania,Ascoli,3,3
29.04.2007,2007,ACN Siena,Sampdoria,0,2
29.04.2007,2007,ACR Messina,Atalanta,0,0
29.04.2007,2007,Ascoli,Reggina,2,3
29.04.2007,2007,AS Roma,Lazio,0,0
29.04.2007,2007,Inter,Empoli,3,1
29.04.2007,2007,Livorno,Palermo,1,2
29.04.2007,2007,Parma,Cagliari,2,1
29.04.2007,2007,Udinese,Catania,0,1
28.04.2007,2007,Fiorentina,Chievo,1,0
28.04.2007,2007,Torino,AC Milan,0,1
22.04.2007,2007,ACN Siena,Inter,1,2
22.04.2007,2007,Atalanta,AS Roma,2,1
22.04.2007,2007,Chievo,Livorno,2,1
22.04.2007,2007,Empoli,Torino,0,0
22.04.2007,2007,Lazio,Fiorentina,0,1
22.04.2007,2007,Palermo,Parma,3,4
22.04.2007,2007,Reggina,Udinese,1,1
21.04.2007,2007,AC Milan,Cagliari,3,1
21.04.2007,2007,Sampdoria,ACR Messina,3,1
18.04.2007,2007,ACN Siena,Torino,1,0
18.04.2007,2007,Ascoli,AC Milan,2,5
18.04.2007,2007,Empoli,Atalanta,2,0
18.04.2007,2007,Inter,AS Roma,1,3
18.04.2007,2007,Lazio,Chievo,0,0
18.04.2007,2007,Livorno,Cagliari,2,1
18.04.2007,2007,Parma,Fiorentina,2,0
18.04.2007,2007,Reggina,ACR Messina,3,1
18.04.2007,2007,Udinese,Sampdoria,1,0
15.04.2007,2007,ACR Messina,AC Milan,1,3
15.04.2007,2007,Ascoli,Lazio,2,2
15.04.2007,2007,AS Roma,Sampdoria,4,0
15.04.2007,2007,Fiorentina,ACN Siena,1,0
15.04.2007,2007,Inter,Palermo,2,2
15.04.2007,2007,Livorno,Reggina,1,1
15.04.2007,2007,Parma,Catania,1,1
15.04.2007,2007,Torino,Atalanta,1,2
14.04.2007,2007,Cagliari,Empoli,0,0
14.04.2007,2007,Udinese,Chievo,2,1
07.04.2007,2007,AC Milan,Empoli,3,1
07.04.2007,2007,ACN Siena,Udinese,2,2
07.04.2007,2007,Atalanta,Chievo,1,0
07.04.2007,2007,Catania,AS Roma,0,2
07.04.2007,2007,Fiorentina,Ascoli,4,0
07.04.2007,2007,Lazio,ACR Messina,1,0
07.04.2007,2007,Palermo,Cagliari,1,3
07.04.2007,2007,Parma,Livorno,1,0
07.04.2007,2007,Reggina,Inter,0,0
07.04.2007,2007,Sampdoria,Torino,1,0
01.04.2007,2007,Atalanta,Fiorentina,2,2
01.04.2007,2007,Cagliari,ACR Messina,2,0
01.04.2007,2007,Chievo,Sampdoria,1,1
01.04.2007,2007,Empoli,Ascoli,4,1
01.04.2007,2007,Inter,Parma,2,0
01.04.2007,2007,Livorno,Catania,4,1
01.04.2007,2007,Torino,Palermo,0,0
01.04.2007,2007,Udinese,Lazio,2,4
31.03.2007,2007,AS Roma,AC Milan,1,1
31.03.2007,2007,Reggina,ACN Siena,0,1
18.03.2007,2007,AC Milan,Atalanta,1,0
18.03.2007,2007,ACR Messina,Torino,0,3
18.03.2007,2007,Ascoli,Inter,1,2
18.03.2007,2007,Cagliari,Chievo,0,2
18.03.2007,2007,Catania,Reggina,1,4
18.03.2007,2007,Fiorentina,AS Roma,0,0
18.03.2007,2007,Lazio,Empoli,3,1
18.03.2007,2007,Parma,ACN Siena,1,0
18.03.2007,2007,Udinese,Livorno,4,0
17.03.2007,2007,Sampdoria,Palermo,1,1
11.03.2007,2007,ACN Siena,Ascoli,0,1
11.03.2007,2007,AS Roma,Udinese,3,1
11.03.2007,2007,Atalanta,Parma,1,1
11.03.2007,2007,Chievo,ACR Messina,1,1
11.03.2007,2007,Empoli,Livorno,2,2
11.03.2007,2007,Inter,AC Milan,2,1
11.03.2007,2007,Palermo,Fiorentina,1,1
11.03.2007,2007,Reggina,Lazio,2,3
11.03.2007,2007,Torino,Catania,1,0
10.03.2007,2007,Sampdoria,Cagliari,1,1
04.03.2007,2007,ACR Messina,Palermo,2,0
04.03.2007,2007,Cagliari,Atalanta,2,0
04.03.2007,2007,Catania,ACN Siena,1,1
04.03.2007,2007,Fiorentina,Torino,5,1
04.03.2007,2007,Lazio,Sampdoria,1,0
04.03.2007,2007,Parma,Reggina,2,2
04.03.2007,2007,Udinese,Empoli,0,1
03.03.2007,2007,AC Milan,Chievo,3,1
03.03.2007,2007,Ascoli,AS Roma,1,1
03.03.2007,2007,Livorno,Inter,1,2
