Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
30.05.2015,2014,Bursaspor,Konyaspor,0,0,1.42,4.61,6.49
30.05.2015,2014,Fenerbahce,Kasimpasa,2,0,1.55,4.38,4.99
30.05.2015,2014,Mersin,Basaksehir,2,2,5.36,4.13,1.54
30.05.2015,2014,Rizespor,Galatasaray,1,1,2.48,3.46,2.63
30.05.2015,2014,Sivasspor,Trabzonspor,1,1,2.91,3.45,2.27
29.05.2015,2014,Balikesirspor,Gaziantepspor,1,1,2.14,3.62,2.99
29.05.2015,2014,Besiktas,Genclerbirligi,2,1,1.97,3.59,3.44
29.05.2015,2014,Eskisehirspor,Akhisarspor,1,3,2.03,3.53,3.38
29.05.2015,2014,Kayseri Erciyesspor,Kardemir Karabuk,4,3,2.55,3.52,2.51
25.05.2015,2014,Akhisarspor,Bursaspor,0,1,4.54,4.01,1.66
25.05.2015,2014,Basaksehir,Fenerbahce,2,2,2.56,3.39,2.57
24.05.2015,2014,Galatasaray,Besiktas,2,0,1.78,3.68,4.26
24.05.2015,2014,Gaziantepspor,Eskisehirspor,3,2,2.50,3.31,2.68
24.05.2015,2014,Kardemir Karabuk,Sivasspor,2,1,2.26,3.55,2.86
23.05.2015,2014,Kasimpasa,Kayseri Erciyesspor,3,3,1.53,4.24,5.43
23.05.2015,2014,Konyaspor,Rizespor,1,1,1.87,3.50,3.96
23.05.2015,2014,Trabzonspor,Balikesirspor,3,2,1.33,5.25,7.57
22.05.2015,2014,Genclerbirligi,Mersin,1,2,2.02,3.55,3.37
18.05.2015,2014,Besiktas,Konyaspor,0,1,1.34,5.01,8.21
18.05.2015,2014,Rizespor,Akhisarspor,3,1,1.91,3.60,3.71
17.05.2015,2014,Bursaspor,Gaziantepspor,2,0,1.28,5.59,9.19
17.05.2015,2014,Eskisehirspor,Trabzonspor,2,0,3.21,3.46,2.12
17.05.2015,2014,Kayseri Erciyesspor,Basaksehir,0,1,5.19,4.07,1.58
17.05.2015,2014,Mersin,Fenerbahce,0,1,5.65,4.39,1.51
16.05.2015,2014,Balikesirspor,Kardemir Karabuk,4,2,3.18,3.48,2.13
16.05.2015,2014,Galatasaray,Genclerbirligi,1,0,1.22,6.07,10.96
16.05.2015,2014,Sivasspor,Kasimpasa,1,1,2.03,3.64,3.31
14.05.2015,2014,Akhisarspor,Besiktas,1,1,6.01,4.30,1.49
13.05.2015,2014,Fenerbahce,Kayseri Erciyesspor,1,1,1.12,8.38,16.81
13.05.2015,2014,Gaziantepspor,Rizespor,1,2,3.00,3.29,2.30
13.05.2015,2014,Trabzonspor,Bursaspor,1,0,2.29,3.56,2.82
12.05.2015,2014,Basaksehir,Sivasspor,2,1,1.51,4.15,5.85
12.05.2015,2014,Kardemir Karabuk,Eskisehirspor,2,2,1.76,3.69,4.26
