Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
14.05.2006,2005,Denizlispor,Fenerbahce,1,1,7.68,4.80,1.29
14.05.2006,2005,Galatasaray,Kayserispor,3,0,1.19,5.54,10.67
14.05.2006,2005,Gaziantepspor,Malatyaspor,1,0,3.34,2.08,3.02
14.05.2006,2005,Genclerbirligi,Rizespor,1,3,1.25,4.96,9.00
14.05.2006,2005,Kayseri Erciyesspor,Ankaraspor,0,1,4.67,3.24,1.68
14.05.2006,2005,Samsunspor,Diyarbakirspor,1,0,1.56,3.51,5.13
14.05.2006,2005,Trabzonspor,Besiktas,1,2,1.56,3.66,4.97
13.05.2006,2005,Manisaspor,Konyaspor,0,0,2.07,3.21,3.10
13.05.2006,2005,Sivasspor,Ankaragucu,3,1,2.07,3.18,3.18
07.05.2006,2005,Ankaragucu,Gaziantepspor,2,1,2.28,2.57,3.58
07.05.2006,2005,Besiktas,Galatasaray,1,2,5.06,3.64,1.56
07.05.2006,2005,Fenerbahce,Kayseri Erciyesspor,4,2,1.09,7.15,16.91
07.05.2006,2005,Konyaspor,Sivasspor,2,1,1.91,3.27,3.51
06.05.2006,2005,Ankaraspor,Trabzonspor,0,2,3.37,3.27,1.95
06.05.2006,2005,Diyarbakirspor,Genclerbirligi,0,2,2.63,3.35,2.30
06.05.2006,2005,Kayserispor,Manisaspor,7,2,1.41,3.78,7.26
06.05.2006,2005,Malatyaspor,Samsunspor,3,0,2.05,3.29,3.12
06.05.2006,2005,Rizespor,Denizlispor,1,2,4.14,3.48,1.70
30.04.2006,2005,Sivasspor,Kayserispor,0,5,2.41,3.17,2.62
29.04.2006,2005,Ankaragucu,Malatyaspor,0,1,2.33,3.15,2.76
29.04.2006,2005,Denizlispor,Diyarbakirspor,1,0,1.57,3.51,5.17
29.04.2006,2005,Galatasaray,Ankaraspor,4,0,1.12,6.90,12.31
29.04.2006,2005,Gaziantepspor,Konyaspor,2,0,1.54,3.60,5.47
29.04.2006,2005,Kayseri Erciyesspor,Rizespor,0,2,2.33,3.21,2.69
29.04.2006,2005,Samsunspor,Genclerbirligi,2,0,2.21,3.24,2.87
29.04.2006,2005,Trabzonspor,Fenerbahce,2,3,3.95,3.39,1.78
28.04.2006,2005,Manisaspor,Besiktas,0,1,3.18,3.25,2.04
23.04.2006,2005,Besiktas,Sivasspor,0,1,1.38,3.97,7.41
23.04.2006,2005,Diyarbakirspor,Kayseri Erciyesspor,2,1,1.96,3.27,3.37
23.04.2006,2005,Genclerbirligi,Denizlispor,3,3,1.63,3.44,4.85
23.04.2006,2005,Kayserispor,Gaziantepspor,0,1,1.78,3.35,4.01
23.04.2006,2005,Konyaspor,Malatyaspor,0,2,2.03,3.34,3.14
23.04.2006,2005,Rizespor,Trabzonspor,1,6,3.42,3.25,1.96
23.04.2006,2005,Samsunspor,Ankaragucu,2,1,1.73,3.41,4.20
22.04.2006,2005,Ankaraspor,Manisaspor,3,1,1.92,3.27,3.49
22.04.2006,2005,Fenerbahce,Galatasaray,4,0,2.00,3.24,3.31
16.04.2006,2005,Ankaragucu,Konyaspor,3,0,2.20,3.17,2.92
16.04.2006,2005,Galatasaray,Rizespor,4,2,1.13,6.54,13.24
16.04.2006,2005,Gaziantepspor,Besiktas,2,2,3.17,3.24,2.04
16.04.2006,2005,Kayseri Erciyesspor,Genclerbirligi,2,0,2.86,3.23,2.22
16.04.2006,2005,Sivasspor,Ankaraspor,2,2,2.16,3.15,3.05
16.04.2006,2005,Trabzonspor,Diyarbakirspor,3,0,1.36,4.29,10.53
15.04.2006,2005,Denizlispor,Samsunspor,1,2,1.69,3.39,4.47
15.04.2006,2005,Malatyaspor,Kayserispor,2,1,2.06,3.22,3.20
