Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal,Home_Odds,Draw_Odds,Away_Odds
22.05.2022,2021,Adana Demirspor,Goztepe,7,0,1.46,4.82,5.77
22.05.2022,2021,Basaksehir,Trabzonspor,3,1,1.50,4.29,6.11
22.05.2022,2021,Karagumruk,Alanyaspor,0,1,2.95,3.69,2.19
22.05.2022,2021,Hatayspor,Giresunspor,4,1,1.69,4.03,4.42
21.05.2022,2021,Altay,Kasimpasa,2,4,3.45,4.12,1.88
21.05.2022,2021,Besiktas,Konyaspor,1,1,1.94,3.83,3.46
21.05.2022,2021,Sivasspor,Kayserispor,2,1,2.24,3.44,3.04
21.05.2022,2021,Yeni Malatyaspor,Fenerbahce,0,5,10.21,6.44,1.24
20.05.2022,2021,Antalyaspor,Galatasaray,1,1,2.09,3.61,3.23
20.05.2022,2021,Gaziantep,Rizespor,2,0,1.77,4.09,3.92
16.05.2022,2021,Galatasaray,Adana Demirspor,3,2,1.92,3.73,3.62
16.05.2022,2021,Rizespor,Sivasspor,1,2,3.00,3.42,2.28
15.05.2022,2021,Alanyaspor,Gaziantep,3,0,1.40,4.79,6.94
15.05.2022,2021,Fenerbahce,Karagumruk,0,0,1.65,4.19,4.53
15.05.2022,2021,Giresunspor,Basaksehir,1,1,4.79,3.79,1.68
15.05.2022,2021,Goztepe,Besiktas,0,2,5.26,4.68,1.51
15.05.2022,2021,Kasimpasa,Antalyaspor,2,4,2.37,3.68,2.70
15.05.2022,2021,Konyaspor,Hatayspor,3,1,1.48,4.62,5.79
15.05.2022,2021,Trabzonspor,Altay,2,1,1.50,4.53,5.67
14.05.2022,2021,Kayserispor,Yeni Malatyaspor,3,0,1.41,4.87,6.57
09.05.2022,2021,Antalyaspor,Konyaspor,3,2,2.42,3.44,2.79
08.05.2022,2021,Altay,Giresunspor,1,1,2.75,3.31,2.51
08.05.2022,2021,Besiktas,Fenerbahce,1,1,2.27,3.55,2.90
08.05.2022,2021,Yeni Malatyaspor,Rizespor,1,3,3.40,3.53,2.04
07.05.2022,2021,Adana Demirspor,Alanyaspor,1,2,2.08,3.65,3.19
07.05.2022,2021,Basaksehir,Galatasaray,0,0,1.84,3.56,4.11
07.05.2022,2021,Karagumruk,Goztepe,3,1,1.54,4.29,5.45
07.05.2022,2021,Sivasspor,Kasimpasa,1,3,2.78,3.44,2.40
06.05.2022,2021,Gaziantep,Kayserispor,1,1,1.72,3.71,4.65
06.05.2022,2021,Hatayspor,Trabzonspor,1,1,2.52,3.51,2.59
01.05.2022,2021,Alanyaspor,Yeni Malatyaspor,2,1,1.12,8.90,16.35
01.05.2022,2021,Galatasaray,Sivasspor,2,3,1.85,3.61,4.09
01.05.2022,2021,Goztepe,Rizespor,1,7,2.04,3.61,3.39
01.05.2022,2021,Kayserispor,Besiktas,2,3,3.16,3.60,2.12
30.04.2022,2021,Hatayspor,Altay,0,1,1.68,3.90,4.67
30.04.2022,2021,Kasimpasa,Basaksehir,2,3,2.74,3.35,2.50
30.04.2022,2021,Konyaspor,Karagumruk,1,2,1.65,4.04,4.76
30.04.2022,2021,Trabzonspor,Antalyaspor,2,2,1.70,3.76,4.71
29.04.2022,2021,Fenerbahce,Gaziantep,3,2,1.35,5.19,7.83
29.04.2022,2021,Giresunspor,Adana Demirspor,2,0,2.57,3.40,2.61
25.04.2022,2021,Besiktas,Kasimpasa,0,3,1.80,3.89,3.99
25.04.2022,2021,Sivasspor,Alanyaspor,1,0,2.19,3.40,3.19
24.04.2022,2021,Altay,Galatasaray,0,1,3.94,3.57,1.89
24.04.2022,2021,Antalyaspor,Kayserispor,1,1,1.61,3.91,5.29
24.04.2022,2021,Basaksehir,Hatayspor,3,0,1.58,3.94,5.61
24.04.2022,2021,Yeni Malatyaspor,Konyaspor,2,3,5.55,4.17,1.55
23.04.2022,2021,Adana Demirspor,Trabzonspor,1,3,2.24,3.43,3.07
23.04.2022,2021,Karagumruk,Giresunspor,2,1,2.30,3.30,3.07
23.04.2022,2021,Gaziantep,Goztepe,1,1,1.72,3.92,4.37
22.04.2022,2021,Rizespor,Fenerbahce,0,6,5.31,4.10,1.58
18.04.2022,2021,Galatasaray,Yeni Malatyaspor,2,0,1.18,7.00,13.31
17.04.2022,2021,Giresunspor,Besiktas,0,0,3.20,3.40,2.18
17.04.2022,2021,Kasimpasa,Adana Demirspor,4,0,2.59,3.45,2.58
17.04.2022,2021,Konyaspor,Gaziantep,4,1,1.85,3.61,4.01
16.04.2022,2021,Alanyaspor,Antalyaspor,1,3,2.11,3.39,3.37
16.04.2022,2021,Altay,Basaksehir,1,1,4.78,3.60,1.73
16.04.2022,2021,Fenerbahce,Goztepe,2,0,1.36,4.96,7.74
16.04.2022,2021,Hatayspor,Sivasspor,1,1,2.06,3.44,3.46
15.04.2022,2021,Kayserispor,Rizespor,1,1,1.99,3.50,3.61
15.04.2022,2021,Trabzonspor,Karagumruk,1,1,1.46,4.45,6.41
11.04.2022,2021,Antalyaspor,Hatayspor,4,1,1.94,3.53,3.68
10.04.2022,2021,Adana Demirspor,Altay,3,1,1.39,4.90,7.04
10.04.2022,2021,Fenerbahce,Galatasaray,2,0,2.12,3.39,3.37
10.04.2022,2021,Sivasspor,Basaksehir,0,2,2.62,3.15,2.74
10.04.2022,2021,Yeni Malatyaspor,Giresunspor,0,1,4.32,3.53,1.81
09.04.2022,2021,Besiktas,Alanyaspor,4,1,1.66,3.98,4.67
09.04.2022,2021,Karagumruk,Kasimpasa,3,2,2.94,3.43,2.31
09.04.2022,2021,Gaziantep,Trabzonspor,0,0,3.04,3.45,2.24
09.04.2022,2021,Goztepe,Kayserispor,1,2,1.96,3.63,3.56
09.04.2022,2021,Rizespor,Konyaspor,2,1,3.34,3.55,2.06
04.04.2022,2021,Basaksehir,Yeni Malatyaspor,1,0,1.31,5.22,9.29
04.04.2022,2021,Hatayspor,Adana Demirspor,0,0,3.06,3.50,2.20
03.04.2022,2021,Alanyaspor,Rizespor,2,1,1.63,4.05,5.07
03.04.2022,2021,Kasimpasa,Gaziantep,2,1,1.85,3.71,3.90
03.04.2022,2021,Konyaspor,Goztepe,3,0,1.85,3.66,4.10
03.04.2022,2021,Trabzonspor,Besiktas,1,1,2.15,3.38,3.31
02.04.2022,2021,Altay,Antalyaspor,1,2,2.85,3.14,2.53
02.04.2022,2021,Galatasaray,Karagumruk,2,0,1.66,3.87,5.00
02.04.2022,2021,Giresunspor,Sivasspor,2,2,2.35,3.10,3.10
02.04.2022,2021,Kayserispor,Fenerbahce,0,4,3.54,3.61,1.98
20.03.2022,2021,Antalyaspor,Giresunspor,4,1,2.06,3.10,3.92
20.03.2022,2021,Fenerbahce,Konyaspor,2,1,1.59,4.12,5.12
20.03.2022,2021,Gaziantep,Galatasaray,3,1,2.65,3.26,2.62
20.03.2022,2021,Sivasspor,Altay,2,1,1.78,3.44,4.75
19.03.2022,2021,Adana Demirspor,Basaksehir,2,1,2.19,3.33,3.24
19.03.2022,2021,Besiktas,Hatayspor,1,1,1.60,4.21,4.91
19.03.2022,2021,Goztepe,Alanyaspor,0,2,2.32,3.45,2.90
19.03.2022,2021,Yeni Malatyaspor,Kasimpasa,0,2,3.84,3.77,1.86
18.03.2022,2021,Karagumruk,Kayserispor,3,0,1.96,3.49,3.73
18.03.2022,2021,Rizespor,Trabzonspor,3,2,4.37,3.76,1.76
14.03.2022,2021,Basaksehir,Antalyaspor,0,1,2.07,3.16,3.79
14.03.2022,2021,Galatasaray,Besiktas,2,1,2.28,3.39,3.04
