Date,Season_Year,Home_Team,Away_Team,Home_Goal,Away_Goal
08.05.2010,2010,Brentford,Hartlepool,0,0
08.05.2010,2010,Brighton,Yeovil,1,0
08.05.2010,2010,Colchester,Leyton Orient,1,0
08.05.2010,2010,Exeter,Huddersfield,2,1
08.05.2010,2010,Leeds,Bristol Rovers,2,1
08.05.2010,2010,Millwall,Swindon,3,2
08.05.2010,2010,Norwich,Carlisle,0,2
08.05.2010,2010,Oldham,Charlton,0,2
08.05.2010,2010,Southampton,Southend,3,1
08.05.2010,2010,Stockport,Tranmere,0,3
08.05.2010,2010,Walsall,MK Dons,2,1
08.05.2010,2010,Wycombe,Gillingham,3,0
01.05.2010,2010,Bristol Rovers,Norwich,0,3
01.05.2010,2010,Carlisle,Walsall,1,1
01.05.2010,2010,Charlton,Leeds,1,0
01.05.2010,2010,Gillingham,Southampton,2,1
01.05.2010,2010,Hartlepool,Exeter,1,1
01.05.2010,2010,Huddersfield,Colchester,2,1
01.05.2010,2010,Leyton Orient,Wycombe,2,0
01.05.2010,2010,MK Dons,Brighton,0,0
01.05.2010,2010,Southend,Stockport,2,1
01.05.2010,2010,Swindon,Brentford,3,2
01.05.2010,2010,Tranmere,Millwall,2,0
01.05.2010,2010,Yeovil,Oldham,3,0
24.04.2010,2010,Brentford,Yeovil,1,1
24.04.2010,2010,Brighton,Bristol Rovers,2,1
24.04.2010,2010,Colchester,Tranmere,1,1
24.04.2010,2010,Exeter,Charlton,1,1
24.04.2010,2010,Leeds,MK Dons,4,1
24.04.2010,2010,Millwall,Leyton Orient,2,1
24.04.2010,2010,Norwich,Gillingham,2,0
24.04.2010,2010,Oldham,Southend,2,2
24.04.2010,2010,Southampton,Carlisle,3,2
24.04.2010,2010,Stockport,Huddersfield,0,6
24.04.2010,2010,Walsall,Hartlepool,3,1
24.04.2010,2010,Wycombe,Swindon,2,2
20.04.2010,2010,Southampton,Oldham,0,0
20.04.2010,2010,Brentford,Tranmere,2,1
17.04.2010,2010,Bristol Rovers,Brentford,0,0
17.04.2010,2010,Carlisle,Oldham,1,2
17.04.2010,2010,Charlton,Norwich,0,1
17.04.2010,2010,Gillingham,Leeds,3,2
17.04.2010,2010,Hartlepool,Colchester,3,1
17.04.2010,2010,Leyton Orient,Stockport,2,0
17.04.2010,2010,MK Dons,Wycombe,2,3
17.04.2010,2010,Southend,Brighton,0,1
17.04.2010,2010,Swindon,Walsall,1,1
17.04.2010,2010,Tranmere,Exeter,3,1
17.04.2010,2010,Yeovil,Southampton,0,1
16.04.2010,2010,Huddersfield,Millwall,1,0
13.04.2010,2010,Bristol Rovers,Southampton,1,5
13.04.2010,2010,Carlisle,Leeds,1,3
13.04.2010,2010,Charlton,Colchester,1,0
13.04.2010,2010,Gillingham,Brighton,1,1
13.04.2010,2010,Hartlepool,Stockport,3,0
13.04.2010,2010,Huddersfield,Walsall,4,3
13.04.2010,2010,Leyton Orient,Norwich,2,1
13.04.2010,2010,MK Dons,Oldham,0,0
13.04.2010,2010,Southend,Brentford,2,2
13.04.2010,2010,Tranmere,Wycombe,0,3
13.04.2010,2010,Yeovil,Millwall,1,1
12.04.2010,2010,Swindon,Exeter,1,1
10.04.2010,2010,Brentford,Huddersfield,3,0
10.04.2010,2010,Brighton,Carlisle,1,2
10.04.2010,2010,Colchester,Swindon,3,0
10.04.2010,2010,Exeter,Leyton Orient,0,0
10.04.2010,2010,Leeds,Southend,2,0
10.04.2010,2010,Millwall,Gillingham,4,0
10.04.2010,2010,Norwich,MK Dons,1,1
10.04.2010,2010,Oldham,Bristol Rovers,2,1
10.04.2010,2010,Southampton,Charlton,1,0
10.04.2010,2010,Stockport,Yeovil,1,3
10.04.2010,2010,Walsall,Tranmere,2,1
10.04.2010,2010,Wycombe,Hartlepool,2,0
06.04.2010,2010,Huddersfield,Oldham,2,0
05.04.2010,2010,Brentford,Exeter,0,0
05.04.2010,2010,Bristol Rovers,MK Dons,1,0
05.04.2010,2010,Charlton,Carlisle,1,0
05.04.2010,2010,Colchester,Millwall,1,2
05.04.2010,2010,Gillingham,Southend,3,0
05.04.2010,2010,Hartlepool,Brighton,2,0
05.04.2010,2010,Norwich,Stockport,2,1
05.04.2010,2010,Southampton,Leyton Orient,2,1
05.04.2010,2010,Swindon,Tranmere,3,0
05.04.2010,2010,Walsall,Wycombe,2,1
05.04.2010,2010,Yeovil,Leeds,1,2
03.04.2010,2010,Leeds,Swindon,0,3
03.04.2010,2010,Leyton Orient,Hartlepool,1,3
03.04.2010,2010,MK Dons,Charlton,0,1
03.04.2010,2010,Oldham,Gillingham,1,0
03.04.2010,2010,Southend,Yeovil,0,0
03.04.2010,2010,Stockport,Walsall,1,1
03.04.2010,2010,Wycombe,Huddersfield,1,2
02.04.2010,2010,Carlisle,Bristol Rovers,3,1
02.04.2010,2010,Exeter,Colchester,2,0
02.04.2010,2010,Millwall,Brentford,1,1
02.04.2010,2010,Tranmere,Norwich,3,1
