"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2014-08-16,"Arsenal","Crystal Palace","Manchester United","Swansea","A","D","10.81","4.65",50.2665,0
2014-08-16,"Arsenal","Crystal Palace","Manchester United","Swansea","D","A","5.56","7.55",41.978,0
2014-08-16,"Arsenal","Crystal Palace","Manchester United","Swansea","A","A","10.81","7.55",81.6155,0
2014-08-16,"Arsenal","Crystal Palace","Stoke","Aston Villa","A","A","10.81","4.31",46.5911,0
2014-08-16,"Arsenal","Crystal Palace","West Brom","Sunderland","A","A","10.81","3.69",39.8889,0
2014-08-16,"Arsenal","Crystal Palace","West Ham","Tottenham","A","H","10.81","3.65",39.4565,0
2014-08-16,"Arsenal","Crystal Palace","West Ham","Tottenham","A","D","10.81","3.48",37.6188,0
2014-08-17,"Liverpool","Southampton","Newcastle","Manchester City","A","H","8.22","5.29",43.4838,0
2014-08-23,"Aston Villa","Newcastle","Chelsea","Leicester","H","A","2.56","15.71",40.2176,0
2014-08-23,"Aston Villa","Newcastle","Chelsea","Leicester","D","A","3.24","15.71",50.9004,0
2014-08-23,"Aston Villa","Newcastle","Chelsea","Leicester","A","A","2.86","15.71",44.9306,0
2014-08-23,"Chelsea","Leicester","Crystal Palace","West Ham","A","H","15.71","2.49",39.1179,0
2014-08-23,"Chelsea","Leicester","Crystal Palace","West Ham","A","D","15.71","3.24",50.9004,0
2014-08-23,"Chelsea","Leicester","Crystal Palace","West Ham","A","A","15.71","2.92",45.8732,0
2014-08-23,"Chelsea","Leicester","Everton","Arsenal","A","H","15.71","2.64",41.4744,0
2014-08-23,"Chelsea","Leicester","Everton","Arsenal","A","D","15.71","3.31",52.0001,0
2014-08-23,"Chelsea","Leicester","Everton","Arsenal","A","A","15.71","2.72",42.7312,0
2014-08-23,"Chelsea","Leicester","Southampton","West Brom","A","D","15.71","3.8",59.698,0
2014-08-23,"Chelsea","Leicester","Southampton","West Brom","A","A","15.71","5.05",79.3355,0
2014-08-23,"Chelsea","Leicester","Swansea","Burnley","A","D","15.71","3.75",58.9125,0
2014-08-23,"Chelsea","Leicester","Swansea","Burnley","A","A","15.71","5.38",84.5198,0
2014-08-30,"Burnley","Manchester United","Manchester City","Stoke","H","D","6.25","6.67",41.6875,0
2014-08-30,"Burnley","Manchester United","Manchester City","Stoke","H","A","6.25","13.2",82.5,0
2014-08-30,"Burnley","Manchester United","Manchester City","Stoke","D","A","4.07","13.2",53.724,1
2014-08-30,"Everton","Chelsea","Manchester City","Stoke","H","A","4.02","13.2",53.064,0
2014-08-30,"Everton","Chelsea","Manchester City","Stoke","D","A","3.42","13.2",45.144,1
2014-08-30,"Manchester City","Stoke","Newcastle","Crystal Palace","A","D","13.2","3.62",47.784,0
2014-08-30,"Manchester City","Stoke","Newcastle","Crystal Palace","A","A","13.2","5.47",72.204,0
2014-08-30,"Manchester City","Stoke","QPR","Sunderland","A","D","13.2","3.18",41.976,0
2014-08-30,"Manchester City","Stoke","QPR","Sunderland","A","A","13.2","2.99",39.468,0
2014-08-30,"Manchester City","Stoke","Swansea","West Brom","A","D","13.2","3.41",45.012,0
2014-08-30,"Manchester City","Stoke","Swansea","West Brom","A","A","13.2","4.13",54.516,0
2014-08-30,"Manchester City","Stoke","West Ham","Southampton","A","H","13.2","3.1",40.92,0
2014-08-30,"Manchester City","Stoke","West Ham","Southampton","A","D","13.2","3.27",43.164,0
2014-09-13,"Chelsea","Swansea","Liverpool","Aston Villa","A","D","10.4","5.49",57.096,0
2014-09-13,"Chelsea","Swansea","Liverpool","Aston Villa","D","A","5.26","10.09",53.0734,0
2014-09-13,"Chelsea","Swansea","Southampton","Newcastle","A","D","10.4","3.63",37.752,0
2014-09-13,"Chelsea","Swansea","Southampton","Newcastle","A","A","10.4","4.91",51.064,0
2014-09-13,"Chelsea","Swansea","Sunderland","Tottenham","A","H","10.4","3.63",37.752,0
2014-09-13,"Liverpool","Aston Villa","Southampton","Newcastle","A","D","10.09","3.63",36.6267,0
2014-09-13,"Liverpool","Aston Villa","Southampton","Newcastle","A","A","10.09","4.91",49.5419,0
2014-09-13,"Liverpool","Aston Villa","Sunderland","Tottenham","A","H","10.09","3.63",36.6267,0
2014-09-21,"Everton","Crystal Palace","Tottenham","West Brom","A","A","6.71","6.68",44.8228,0
2014-09-27,"Arsenal","Tottenham","Chelsea","Aston Villa","D","A","3.71","13.97",51.8287,0
2014-09-27,"Arsenal","Tottenham","Chelsea","Aston Villa","A","A","4.65","13.97",64.9605,0
2014-09-27,"Arsenal","Tottenham","Manchester United","West Ham","A","A","4.65","8.57",39.8505,0
2014-09-27,"Chelsea","Aston Villa","Crystal Palace","Leicester","A","H","13.97","2.62",36.6014,0
2014-09-27,"Chelsea","Aston Villa","Crystal Palace","Leicester","A","D","13.97","3.32",46.3804,0
2014-09-27,"Chelsea","Aston Villa","Crystal Palace","Leicester","A","A","13.97","2.73",38.1381,0
2014-09-27,"Chelsea","Aston Villa","Hull City","Manchester City","D","H","6.33","6.48",41.0184,1
2014-09-27,"Chelsea","Aston Villa","Hull City","Manchester City","A","H","13.97","6.48",90.5256,0
2014-09-27,"Chelsea","Aston Villa","Hull City","Manchester City","A","D","13.97","4.27",59.6519,0
2014-09-27,"Chelsea","Aston Villa","Liverpool","Everton","A","D","13.97","3.59",50.1523,0
2014-09-27,"Chelsea","Aston Villa","Liverpool","Everton","A","A","13.97","4.12",57.5564,0
2014-09-27,"Chelsea","Aston Villa","Manchester United","West Ham","A","D","13.97","5.46",76.2762,0
2014-09-27,"Chelsea","Aston Villa","Manchester United","West Ham","D","A","6.33","8.57",54.2481,0
2014-09-27,"Chelsea","Aston Villa","Southampton","QPR","A","D","13.97","4.13",57.6961,0
2014-09-27,"Chelsea","Aston Villa","Southampton","QPR","D","A","6.33","6.58",41.6514,0
2014-09-27,"Chelsea","Aston Villa","Southampton","QPR","A","A","13.97","6.58",91.9226,0
2014-09-27,"Chelsea","Aston Villa","Sunderland","Swansea","A","H","13.97","2.81",39.2557,0
2014-09-27,"Chelsea","Aston Villa","Sunderland","Swansea","A","D","13.97","3.21",44.8437,0
2014-09-27,"Chelsea","Aston Villa","Sunderland","Swansea","A","A","13.97","2.62",36.6014,0
2014-09-27,"Hull City","Manchester City","Manchester United","West Ham","H","A","6.48","8.57",55.5336,0
2014-09-27,"Hull City","Manchester City","Southampton","QPR","H","A","6.48","6.58",42.6384,0
2014-09-27,"Manchester United","West Ham","Southampton","QPR","A","A","8.57","6.58",56.3906,0
2014-10-04,"Aston Villa","Manchester City","Leicester","Burnley","H","A","7.92","5.33",42.2136,0
2014-10-04,"Aston Villa","Manchester City","Liverpool","West Brom","H","A","7.92","7.16",56.7072,0
2014-10-04,"Leicester","Burnley","Liverpool","West Brom","A","A","5.33","7.16",38.1628,0
2014-10-18,"Arsenal","Hull City","Crystal Palace","Chelsea","A","H","7.74","7.46",57.7404,0
2014-10-18,"Arsenal","Hull City","Everton","Aston Villa","A","A","7.74","6.14",47.5236,0
2014-10-18,"Arsenal","Hull City","Manchester City","Tottenham","A","A","7.74","6.88",53.2512,0
2014-10-18,"Arsenal","Hull City","Southampton","Sunderland","A","A","7.74","6.91",53.4834,0
2014-10-18,"Crystal Palace","Chelsea","Everton","Aston Villa","H","A","7.46","6.14",45.8044,0
2014-10-18,"Crystal Palace","Chelsea","Manchester City","Tottenham","H","A","7.46","6.88",51.3248,0
2014-10-18,"Crystal Palace","Chelsea","Southampton","Sunderland","H","A","7.46","6.91",51.5486,0
2014-10-18,"Everton","Aston Villa","Manchester City","Tottenham","A","A","6.14","6.88",42.2432,0
2014-10-18,"Everton","Aston Villa","Southampton","Sunderland","A","A","6.14","6.91",42.4274,0
2014-10-18,"Manchester City","Tottenham","Southampton","Sunderland","A","A","6.88","6.91",47.5408,0
2014-10-25,"Liverpool","Hull City","Southampton","Stoke","A","A","8.35","6.31",52.6885,0
2014-10-25,"Liverpool","Hull City","Sunderland","Arsenal","A","H","8.35","4.64",38.744,0
2014-10-25,"Liverpool","Hull City","Swansea","Leicester","A","A","8.35","4.43",36.9905,0
2014-10-25,"Liverpool","Hull City","West Brom","Crystal Palace","A","A","8.35","4.44",37.074,0
2014-10-25,"Liverpool","Hull City","West Ham","Manchester City","A","H","8.35","5.93",49.5155,0
2014-10-25,"Southampton","Stoke","West Ham","Manchester City","A","H","6.31","5.93",37.4183,0
2014-11-01,"Arsenal","Burnley","Chelsea","QPR","D","D","5.85","7.78",45.513,0
2014-11-01,"Arsenal","Burnley","Chelsea","QPR","A","D","11.4","7.78",88.692,0
2014-11-01,"Arsenal","Burnley","Everton","Swansea","A","D","11.4","3.56",40.584,0
2014-11-01,"Arsenal","Burnley","Everton","Swansea","A","A","11.4","4.39",50.046,0
2014-11-01,"Arsenal","Burnley","Hull City","Southampton","A","H","11.4","4.08",46.512,0
2014-11-01,"Arsenal","Burnley","Hull City","Southampton","A","D","11.4","3.5",39.9,0
2014-11-01,"Arsenal","Burnley","Leicester","West Brom","A","D","11.4","3.33",37.962,0
2014-11-01,"Arsenal","Burnley","Newcastle","Liverpool","A","H","11.4","3.52",40.128,0
2014-11-01,"Arsenal","Burnley","Newcastle","Liverpool","A","D","11.4","3.51",40.014,0
2014-11-01,"Arsenal","Burnley","Stoke","West Ham","A","D","11.4","3.33",37.962,0
2014-11-01,"Chelsea","QPR","Everton","Swansea","A","D","17.62","3.56",62.7272,0
2014-11-01,"Chelsea","QPR","Everton","Swansea","A","A","17.62","4.39",77.3518,0
2014-11-01,"Chelsea","QPR","Hull City","Southampton","A","H","17.62","4.08",71.8896,0
2014-11-01,"Chelsea","QPR","Hull City","Southampton","A","D","17.62","3.5",61.67,0
2014-11-01,"Chelsea","QPR","Leicester","West Brom","A","H","17.62","2.36",41.5832,0
2014-11-01,"Chelsea","QPR","Leicester","West Brom","A","D","17.62","3.33",58.6746,0
2014-11-01,"Chelsea","QPR","Leicester","West Brom","A","A","17.62","3.06",53.9172,0
2014-11-01,"Chelsea","QPR","Newcastle","Liverpool","A","H","17.62","3.52",62.0224,0
2014-11-01,"Chelsea","QPR","Newcastle","Liverpool","A","D","17.62","3.51",61.8462,0
2014-11-01,"Chelsea","QPR","Newcastle","Liverpool","A","A","17.62","2.09",36.8258,0
2014-11-01,"Chelsea","QPR","Stoke","West Ham","A","H","17.62","2.3",40.526,0
