"Time","H.team.1","A.team.1","H.team.2","A.team.2","Choose.1","Choose.2","Odd.1","Odd.2","joint.odds","result.mat"
2015-08-08,"Bournemouth","Aston Villa","Chelsea","Swansea","A","A","4.4","9.86",43.384,0
2015-08-08,"Chelsea","Swansea","Everton","Watford","A","A","9.86","4.77",47.0322,0
2015-08-08,"Chelsea","Swansea","Leicester","Sunderland","A","A","9.86","4.7",46.342,0
2015-08-08,"Chelsea","Swansea","Manchester United","Tottenham","A","A","9.86","5.78",56.9908,0
2015-08-09,"Arsenal","West Ham","Newcastle","Southampton","A","D","13.21","3.21",42.4041,1
2015-08-09,"Arsenal","West Ham","Stoke","Liverpool","A","H","13.21","3.66",48.3486,0
2015-08-09,"Arsenal","West Ham","Stoke","Liverpool","A","D","13.21","3.38",44.6498,1
2015-08-22,"Crystal Palace","Aston Villa","Manchester United","Newcastle","A","A","4.69","9.66",45.3054,0
2015-08-29,"Aston Villa","Sunderland","Manchester City","Watford","D","A","3.3","13.89",45.837,0
2015-08-29,"Aston Villa","Sunderland","Manchester City","Watford","A","A","3.87","13.89",53.7543,0
2015-08-29,"Bournemouth","Leicester","Manchester City","Watford","D","A","3.6","13.89",50.004,0
2015-08-29,"Bournemouth","Leicester","Manchester City","Watford","A","A","3.58","13.89",49.7262,0
2015-08-29,"Chelsea","Crystal Palace","Liverpool","West Ham","A","D","9.12","5.05",46.056,0
2015-08-29,"Chelsea","Crystal Palace","Liverpool","West Ham","D","A","4.93","8.96",44.1728,0
2015-08-29,"Chelsea","Crystal Palace","Manchester City","Watford","A","D","9.12","6.88",62.7456,0
2015-08-29,"Chelsea","Crystal Palace","Newcastle","Arsenal","A","H","9.12","5.61",51.1632,0
2015-08-29,"Liverpool","West Ham","Manchester City","Watford","A","D","8.96","6.88",61.6448,0
2015-08-29,"Liverpool","West Ham","Newcastle","Arsenal","A","H","8.96","5.61",50.2656,0
2015-08-29,"Manchester City","Watford","Newcastle","Arsenal","A","D","13.89","4.31",59.8659,0
2015-08-29,"Manchester City","Watford","Stoke","West Brom","A","D","13.89","3.24",45.0036,0
